BASE_DE,BASE_YEAR,BASE_MT,BASE_DAY,CTPRVN_CD,CTPRVN_NM,KLEA_VIEWNG_NMPR_CO,KBO_VIEWNG_NMPR_CO,KBL_VIEWNG_NMPR_CO,WKBL_VIEWNG_NMPR_CO,KOVO_VIEWNG_NMPR_CO,SPORTS_VIEWNG_NMPR_CO,KLEA_MATCH_CO,KBO_MATCH_CO,KBL_MATCH_CO,WKBL_MATCH_CO,KOVO_MATCH_CO,SPORTS_MATCH_CO,COLCT_DE,UPDT_DE
20230901,2023,9,1,27,대구,9806.0,12843.0,0.0,0.0,0.0,22649.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20230901,2023,9,1,28,인천,0.0,17281.0,0.0,0.0,0.0,17281.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230901,2023,9,1,30,대전,9955.0,0.0,0.0,0.0,0.0,9955.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230902,2023,9,2,11,서울,0.0,30305.0,0.0,0.0,0.0,30305.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20230902,2023,9,2,27,대구,0.0,20468.0,0.0,0.0,0.0,20468.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230902,2023,9,2,28,인천,12134.0,23000.0,0.0,0.0,0.0,35134.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20230902,2023,9,2,41,경기,25803.0,0.0,0.0,0.0,0.0,25803.0,2.0,0.0,0.0,0.0,0.0,2.0,20250721,20250721
20230902,2023,9,2,44,충남,1197.0,0.0,0.0,0.0,0.0,1197.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230902,2023,9,2,47,경북,1100.0,0.0,0.0,0.0,0.0,1100.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230903,2023,9,3,11,서울,0.0,28636.0,0.0,0.0,0.0,28636.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20230903,2023,9,3,26,부산,0.0,11436.0,0.0,0.0,0.0,11436.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230903,2023,9,3,27,대구,0.0,14601.0,0.0,0.0,0.0,14601.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230903,2023,9,3,28,인천,0.0,23000.0,0.0,0.0,0.0,23000.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230903,2023,9,3,31,울산,18358.0,0.0,0.0,0.0,0.0,18358.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230903,2023,9,3,41,경기,4925.0,0.0,0.0,0.0,0.0,4925.0,2.0,0.0,0.0,0.0,0.0,2.0,20250721,20250721
20230903,2023,9,3,46,전남,2552.0,0.0,0.0,0.0,0.0,2552.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230903,2023,9,3,50,제주,8104.0,0.0,0.0,0.0,0.0,8104.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230904,2023,9,4,26,부산,0.0,4621.0,0.0,0.0,0.0,4621.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230905,2023,9,5,30,대전,0.0,5124.0,0.0,0.0,0.0,5124.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230905,2023,9,5,31,울산,0.0,5999.0,0.0,0.0,0.0,5999.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230905,2023,9,5,41,경기,0.0,10153.0,0.0,0.0,0.0,10153.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230905,2023,9,5,48,경남,0.0,3511.0,0.0,0.0,0.0,3511.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230906,2023,9,6,11,서울,0.0,20468.0,0.0,0.0,0.0,20468.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230906,2023,9,6,30,대전,0.0,7213.0,0.0,0.0,0.0,7213.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230906,2023,9,6,31,울산,0.0,6380.0,0.0,0.0,0.0,6380.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230906,2023,9,6,41,경기,0.0,10075.0,0.0,0.0,0.0,10075.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230906,2023,9,6,48,경남,0.0,4269.0,0.0,0.0,0.0,4269.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230907,2023,9,7,11,서울,0.0,21838.0,0.0,0.0,0.0,21838.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230907,2023,9,7,30,대전,0.0,7236.0,0.0,0.0,0.0,7236.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230907,2023,9,7,31,울산,0.0,7156.0,0.0,0.0,0.0,7156.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230907,2023,9,7,41,경기,0.0,10799.0,0.0,0.0,0.0,10799.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230907,2023,9,7,48,경남,0.0,4780.0,0.0,0.0,0.0,4780.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230908,2023,9,8,11,서울,0.0,23706.0,0.0,0.0,0.0,23706.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20230908,2023,9,8,29,광주,0.0,12280.0,0.0,0.0,0.0,12280.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230908,2023,9,8,41,경기,0.0,7200.0,0.0,0.0,0.0,7200.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230908,2023,9,8,48,경남,0.0,12684.0,0.0,0.0,0.0,12684.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230909,2023,9,9,11,서울,0.0,55783.0,0.0,0.0,0.0,55783.0,0.0,4.0,0.0,0.0,0.0,4.0,20250721,20250721
20230909,2023,9,9,29,광주,0.0,30282.0,0.0,0.0,0.0,30282.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20230909,2023,9,9,41,경기,0.0,13739.0,0.0,0.0,0.0,13739.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230909,2023,9,9,48,경남,0.0,28794.0,0.0,0.0,0.0,28794.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20230910,2023,9,10,11,서울,0.0,28780.0,0.0,0.0,0.0,28780.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20230910,2023,9,10,29,광주,0.0,13948.0,0.0,0.0,0.0,13948.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230910,2023,9,10,41,경기,0.0,11212.0,0.0,0.0,0.0,11212.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230910,2023,9,10,48,경남,0.0,13984.0,0.0,0.0,0.0,13984.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230912,2023,9,12,11,서울,0.0,10169.0,0.0,0.0,0.0,10169.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230912,2023,9,12,26,부산,0.0,8202.0,0.0,0.0,0.0,8202.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230912,2023,9,12,27,대구,0.0,9037.0,0.0,0.0,0.0,9037.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230912,2023,9,12,28,인천,0.0,10309.0,0.0,0.0,0.0,10309.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230913,2023,9,13,29,광주,0.0,6323.0,0.0,0.0,0.0,6323.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230913,2023,9,13,48,경남,0.0,3919.0,0.0,0.0,0.0,3919.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230914,2023,9,14,11,서울,0.0,7257.0,0.0,0.0,0.0,7257.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230914,2023,9,14,27,대구,0.0,6850.0,0.0,0.0,0.0,6850.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230915,2023,9,15,26,부산,0.0,6409.0,0.0,0.0,0.0,6409.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230915,2023,9,15,29,광주,0.0,7350.0,0.0,0.0,0.0,7350.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230915,2023,9,15,30,대전,0.0,5724.0,0.0,0.0,0.0,5724.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230915,2023,9,15,48,경남,0.0,4129.0,0.0,0.0,0.0,4129.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230916,2023,9,16,11,서울,5647.0,18576.0,0.0,0.0,0.0,24223.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20230916,2023,9,16,26,부산,3018.0,0.0,0.0,0.0,0.0,3018.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230916,2023,9,16,28,인천,8433.0,0.0,0.0,0.0,0.0,8433.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230916,2023,9,16,31,울산,17237.0,0.0,0.0,0.0,0.0,17237.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230916,2023,9,16,41,경기,694.0,0.0,0.0,0.0,0.0,694.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230916,2023,9,16,45,전북,10620.0,0.0,0.0,0.0,0.0,10620.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230916,2023,9,16,47,경북,7469.0,0.0,0.0,0.0,0.0,7469.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230917,2023,9,17,11,서울,20165.0,29430.0,0.0,0.0,0.0,49595.0,1.0,2.0,0.0,0.0,0.0,3.0,20250721,20250721
20230917,2023,9,17,27,대구,0.0,18746.0,0.0,0.0,0.0,18746.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230917,2023,9,17,29,광주,0.0,12878.0,0.0,0.0,0.0,12878.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230917,2023,9,17,30,대전,0.0,13634.0,0.0,0.0,0.0,13634.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20230917,2023,9,17,41,경기,14347.0,0.0,0.0,0.0,0.0,14347.0,2.0,0.0,0.0,0.0,0.0,2.0,20250721,20250721
20230917,2023,9,17,44,충남,1858.0,0.0,0.0,0.0,0.0,1858.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230917,2023,9,17,48,경남,4808.0,0.0,0.0,0.0,0.0,4808.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230918,2023,9,18,29,광주,0.0,3482.0,0.0,0.0,0.0,3482.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230918,2023,9,18,30,대전,0.0,3425.0,0.0,0.0,0.0,3425.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230919,2023,9,19,11,서울,0.0,6726.0,0.0,0.0,0.0,6726.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230919,2023,9,19,26,부산,1306.0,5523.0,0.0,0.0,0.0,6829.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20230919,2023,9,19,29,광주,0.0,8871.0,0.0,0.0,0.0,8871.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230919,2023,9,19,30,대전,0.0,4014.0,0.0,0.0,0.0,4014.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230919,2023,9,19,41,경기,647.0,7216.0,0.0,0.0,0.0,7863.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20230919,2023,9,19,43,충북,2057.0,0.0,0.0,0.0,0.0,2057.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230920,2023,9,20,41,경기,1539.0,0.0,0.0,0.0,0.0,1539.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230920,2023,9,20,44,충남,948.0,0.0,0.0,0.0,0.0,948.0,2.0,0.0,0.0,0.0,0.0,2.0,20250721,20250721
20230921,2023,9,21,11,서울,0.0,5178.0,0.0,0.0,0.0,5178.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230921,2023,9,21,27,대구,0.0,7596.0,0.0,0.0,0.0,7596.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230921,2023,9,21,28,인천,0.0,12353.0,0.0,0.0,0.0,12353.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230921,2023,9,21,30,대전,0.0,7747.0,0.0,0.0,0.0,7747.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230921,2023,9,21,41,경기,0.0,7691.0,0.0,0.0,0.0,7691.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230922,2023,9,22,11,서울,0.0,16269.0,0.0,0.0,0.0,16269.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230922,2023,9,22,27,대구,0.0,11568.0,0.0,0.0,0.0,11568.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230922,2023,9,22,28,인천,0.0,11561.0,0.0,0.0,0.0,11561.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230922,2023,9,22,29,광주,0.0,10221.0,0.0,0.0,0.0,10221.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230922,2023,9,22,30,대전,0.0,7088.0,0.0,0.0,0.0,7088.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230923,2023,9,23,11,서울,0.0,22765.0,0.0,0.0,0.0,22765.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230923,2023,9,23,28,인천,0.0,19725.0,0.0,0.0,0.0,19725.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230923,2023,9,23,29,광주,0.0,13846.0,0.0,0.0,0.0,13846.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230923,2023,9,23,30,대전,14810.0,0.0,0.0,0.0,0.0,14810.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230923,2023,9,23,41,경기,7789.0,0.0,0.0,0.0,0.0,7789.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230923,2023,9,23,46,전남,3526.0,0.0,0.0,0.0,0.0,3526.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230923,2023,9,23,47,경북,1187.0,0.0,0.0,0.0,0.0,1187.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230923,2023,9,23,48,경남,0.0,11026.0,0.0,0.0,0.0,11026.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230923,2023,9,23,50,제주,7205.0,0.0,0.0,0.0,0.0,7205.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230924,2023,9,24,11,서울,7266.0,20369.0,0.0,0.0,0.0,27635.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20230924,2023,9,24,27,대구,11858.0,0.0,0.0,0.0,0.0,11858.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230924,2023,9,24,28,인천,0.0,16280.0,0.0,0.0,0.0,16280.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230924,2023,9,24,29,광주,7303.0,10108.0,0.0,0.0,0.0,17411.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20230924,2023,9,24,41,경기,13309.0,0.0,0.0,0.0,0.0,13309.0,3.0,0.0,0.0,0.0,0.0,3.0,20250721,20250721
20230924,2023,9,24,42,강원,10047.0,0.0,0.0,0.0,0.0,10047.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230924,2023,9,24,48,경남,0.0,8247.0,0.0,0.0,0.0,8247.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230926,2023,9,26,48,경남,0.0,6945.0,0.0,0.0,0.0,6945.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230927,2023,9,27,11,서울,0.0,20389.0,0.0,0.0,0.0,20389.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20230927,2023,9,27,28,인천,0.0,18658.0,0.0,0.0,0.0,18658.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20230927,2023,9,27,30,대전,0.0,10088.0,0.0,0.0,0.0,10088.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20230927,2023,9,27,48,경남,0.0,11965.0,0.0,0.0,0.0,11965.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20230928,2023,9,28,11,서울,0.0,28139.0,0.0,0.0,0.0,28139.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20230928,2023,9,28,26,부산,0.0,12227.0,0.0,0.0,0.0,12227.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230928,2023,9,28,48,경남,0.0,11864.0,0.0,0.0,0.0,11864.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230929,2023,9,29,11,서울,0.0,35423.0,0.0,0.0,0.0,35423.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20230929,2023,9,29,26,부산,0.0,10279.0,0.0,0.0,0.0,10279.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230930,2023,9,30,11,서울,0.0,23750.0,0.0,0.0,0.0,23750.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230930,2023,9,30,27,대구,0.0,24000.0,0.0,0.0,0.0,24000.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20230930,2023,9,30,28,인천,15040.0,22191.0,0.0,0.0,0.0,37231.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20230930,2023,9,30,41,경기,10241.0,0.0,0.0,0.0,0.0,10241.0,3.0,0.0,0.0,0.0,0.0,3.0,20250721,20250721
20230930,2023,9,30,44,충남,1019.0,0.0,0.0,0.0,0.0,1019.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230930,2023,9,30,45,전북,14963.0,0.0,0.0,0.0,0.0,14963.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20230930,2023,9,30,47,경북,14640.0,0.0,0.0,0.0,0.0,14640.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20231001,2023,10,1,11,서울,0.0,23750.0,0.0,0.0,0.0,23750.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231001,2023,10,1,26,부산,0.0,20159.0,0.0,0.0,0.0,20159.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231001,2023,10,1,28,인천,0.0,22701.0,0.0,0.0,0.0,22701.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231001,2023,10,1,30,대전,0.0,11004.0,0.0,0.0,0.0,11004.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231001,2023,10,1,41,경기,0.0,11337.0,0.0,0.0,0.0,11337.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231001,2023,10,1,42,강원,9326.0,0.0,0.0,0.0,0.0,9326.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20231001,2023,10,1,43,충북,4930.0,0.0,0.0,0.0,0.0,4930.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20231001,2023,10,1,44,충남,1466.0,0.0,0.0,0.0,0.0,1466.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20231001,2023,10,1,48,경남,5437.0,0.0,0.0,0.0,0.0,5437.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20231001,2023,10,1,50,제주,6130.0,0.0,0.0,0.0,0.0,6130.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20231002,2023,10,2,11,서울,0.0,18050.0,0.0,0.0,0.0,18050.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231002,2023,10,2,26,부산,0.0,32161.0,0.0,0.0,0.0,32161.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20231002,2023,10,2,30,대전,0.0,12000.0,0.0,0.0,0.0,12000.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231002,2023,10,2,41,경기,0.0,18700.0,0.0,0.0,0.0,18700.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231003,2023,10,3,11,서울,0.0,14588.0,0.0,0.0,0.0,14588.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231003,2023,10,3,26,부산,0.0,13042.0,0.0,0.0,0.0,13042.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231003,2023,10,3,28,인천,0.0,14507.0,0.0,0.0,0.0,14507.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231003,2023,10,3,41,경기,0.0,16841.0,0.0,0.0,0.0,16841.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231004,2023,10,4,26,부산,0.0,6970.0,0.0,0.0,0.0,6970.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231004,2023,10,4,27,대구,0.0,12571.0,0.0,0.0,0.0,12571.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231004,2023,10,4,28,인천,0.0,8006.0,0.0,0.0,0.0,8006.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231004,2023,10,4,41,경기,0.0,9815.0,0.0,0.0,0.0,9815.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20231005,2023,10,5,26,부산,0.0,10040.0,0.0,0.0,0.0,10040.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231005,2023,10,5,27,대구,0.0,14483.0,0.0,0.0,0.0,14483.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231005,2023,10,5,28,인천,0.0,9004.0,0.0,0.0,0.0,9004.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231005,2023,10,5,41,경기,0.0,7264.0,0.0,0.0,0.0,7264.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231006,2023,10,6,11,서울,0.0,23750.0,0.0,0.0,0.0,23750.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231006,2023,10,6,28,인천,0.0,15755.0,0.0,0.0,0.0,15755.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231006,2023,10,6,41,경기,0.0,8132.0,0.0,0.0,0.0,8132.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231007,2023,10,7,11,서울,4222.0,33217.0,0.0,0.0,0.0,37439.0,1.0,2.0,0.0,0.0,0.0,3.0,20250721,20250721
20231007,2023,10,7,26,부산,3696.0,0.0,0.0,0.0,0.0,3696.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20231007,2023,10,7,41,경기,3670.0,15210.0,0.0,0.0,0.0,18880.0,2.0,1.0,0.0,0.0,0.0,3.0,20250721,20250721
20231007,2023,10,7,46,전남,2523.0,0.0,0.0,0.0,0.0,2523.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20231007,2023,10,7,47,경북,1094.0,0.0,0.0,0.0,0.0,1094.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20231007,2023,10,7,48,경남,0.0,13479.0,0.0,0.0,0.0,13479.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231008,2023,10,8,11,서울,33103.0,21392.0,0.0,0.0,0.0,54495.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20231008,2023,10,8,27,대구,10776.0,0.0,0.0,0.0,0.0,10776.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20231008,2023,10,8,29,광주,6004.0,16005.0,0.0,0.0,0.0,22009.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20231008,2023,10,8,30,대전,15818.0,0.0,0.0,0.0,0.0,15818.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20231008,2023,10,8,31,울산,17584.0,0.0,0.0,0.0,0.0,17584.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20231008,2023,10,8,41,경기,11772.0,15197.0,0.0,0.0,0.0,26969.0,1.0,1.0,0.0,0.0,0.0,2.0,20250721,20250721
20231008,2023,10,8,48,경남,0.0,10073.0,0.0,0.0,0.0,10073.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231009,2023,10,9,11,서울,0.0,22807.0,0.0,0.0,0.0,22807.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231009,2023,10,9,29,광주,0.0,12758.0,0.0,0.0,0.0,12758.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231009,2023,10,9,48,경남,0.0,8716.0,0.0,0.0,0.0,8716.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231010,2023,10,10,11,서울,0.0,30278.0,0.0,0.0,0.0,30278.0,0.0,2.0,0.0,0.0,0.0,2.0,20250721,20250721
20231010,2023,10,10,29,광주,0.0,8333.0,0.0,0.0,0.0,8333.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231010,2023,10,10,41,경기,0.0,10937.0,0.0,0.0,0.0,10937.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231010,2023,10,10,48,경남,0.0,7342.0,0.0,0.0,0.0,7342.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231011,2023,10,11,26,부산,0.0,9940.0,0.0,0.0,0.0,9940.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231011,2023,10,11,29,광주,0.0,3656.0,0.0,0.0,0.0,3656.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231012,2023,10,12,11,서울,0.0,7113.0,0.0,0.0,0.0,7113.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231012,2023,10,12,29,광주,0.0,4767.0,0.0,0.0,0.0,4767.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231013,2023,10,13,11,서울,0.0,19188.0,0.0,0.0,0.0,19188.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231013,2023,10,13,28,인천,0.0,16783.0,0.0,0.0,0.0,16783.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231013,2023,10,13,48,경남,0.0,6257.0,0.0,0.0,0.0,6257.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231014,2023,10,14,11,서울,0.0,21771.0,0.0,0.0,0.0,21771.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231014,2023,10,14,27,대구,0.0,24000.0,0.0,0.0,0.0,24000.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231014,2023,10,14,30,대전,0.0,9153.0,0.0,0.0,0.0,9153.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231014,2023,10,14,44,충남,1616.0,0.0,0.0,0.0,0.0,1616.0,1.0,0.0,0.0,0.0,0.0,1.0,20250721,20250721
20231015,2023,10,15,11,서울,0.0,23750.0,0.0,0.0,0.0,23750.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
20231015,2023,10,15,30,대전,0.0,9840.0,0.0,0.0,0.0,9840.0,0.0,1.0,0.0,0.0,0.0,1.0,20250721,20250721
