일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
06.01(토),17:00,LG,7,3,KIA,무등,KN-T,-
06.01(토),17:00,넥센,4,8,두산,잠실,XTM-T; SPO-T,-
06.01(토),17:00,롯데,2,1,삼성,대구,MS-T,-
06.01(토),17:00,NC,8,3,한화,대전,,-
06.02(일),17:00,LG,5,4,KIA,무등,KN-T,-
06.02(일),17:00,넥센,4,11,두산,잠실,XTM-T; SPO-T,-
06.02(일),17:00,롯데,3,5,삼성,대구,MS-T,-
06.02(일),17:00,NC,1,5,한화,대전,,-
06.04(화),18:30,SK,4,2,NC,마산,,-
06.04(화),18:30,삼성,1,3,넥센,목동,KN-T,-
06.04(화),18:30,두산,9,7,LG,잠실,MS-T,-
06.04(화),18:30,KIA,7,2,롯데,사직,XTM-T; SPO-T,-
06.05(수),18:30,SK,5,11,NC,마산,,-
06.05(수),18:30,삼성,3,3,넥센,목동,KN-T,-
06.05(수),18:30,두산,3,5,LG,잠실,MS-T,-
06.05(수),18:30,KIA,3,6,롯데,사직,XTM-T; SPO-T,-
06.06(목),14:00,SK,4,7,NC,마산,MS-T,-
06.06(목),14:00,삼성,7,15,넥센,목동,S-T,-
06.06(목),14:00,두산,4,5,LG,잠실,KN-T; XTM-T; SPO-T,-
06.06(목),14:00,KIA,3,13,롯데,사직,K-2T,-
06.07(금),18:30,KIA,2,8,넥센,목동,XTM-T; SPO-T,-
06.07(금),18:30,롯데,4,7,LG,잠실,KN-T,-
06.07(금),18:30,한화,3,12,SK,문학,,-
06.07(금),18:30,두산,2,3,삼성,대구,MS-T,-
06.08(토),17:00,KIA,8,6,넥센,목동,XTM-T; SPO-T,-
06.08(토),17:00,롯데,0,6,LG,잠실,KN-T,-
06.08(토),17:00,한화,3,4,SK,문학,,-
06.08(토),17:00,두산,1,2,삼성,대구,MS-T,-
06.09(일),17:00,KIA,6,4,넥센,목동,XTM-T; SPO-T,-
06.09(일),17:00,롯데,8,2,LG,잠실,KN-T,-
06.09(일),17:00,한화,8,4,SK,문학,,-
06.09(일),17:00,두산,2,4,삼성,대구,MS-T,-
06.11(화),18:30,NC,2,7,KIA,무등,,-
06.11(화),18:30,SK,7,5,두산,잠실,MS-T,-
06.11(화),18:30,넥센,,,롯데,사직,XTM-T; SPO-T,우천취소
06.11(화),18:30,LG,11,3,한화,대전,KN-T,-
06.12(수),18:30,NC,1,2,KIA,무등,,-
