일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
03.23(토),14:00,한화,4,5,두산,잠실,K-2T,-
03.23(토),14:00,KT,4,7,SK,문학,,-
03.23(토),14:00,키움,7,4,롯데,사직,SPO-T,-
03.23(토),14:00,삼성,0,7,NC,창원,S-T,-
03.23(토),14:00,LG,2,0,KIA,광주,M-T,-
03.24(일),14:00,한화,11,1,두산,잠실,MS-T,-
03.24(일),14:00,KT,3,6,SK,문학,KN-T,-
03.24(일),14:00,키움,2,6,롯데,사직,,-
03.24(일),14:00,삼성,4,3,NC,창원,SS-T,-
03.24(일),14:00,LG,9,3,KIA,광주,SPO-T,-
03.26(화),18:30,키움,2,7,두산,잠실,SS-T,-
03.26(화),18:30,LG,6,3,SK,문학,,-
03.26(화),18:30,삼성,2,7,롯데,사직,MS-T,-
03.26(화),18:30,KT,8,9,NC,창원,,-
03.26(화),18:30,한화,13,7,KIA,광주,SPO-T,-
03.27(수),18:30,키움,2,3,두산,잠실,SS-T,-
03.27(수),18:30,LG,1,2,SK,문학,,-
03.27(수),18:30,삼성,23,4,롯데,사직,MS-T,-
03.27(수),18:30,KT,1,4,NC,창원,,-
03.27(수),18:30,한화,4,9,KIA,광주,SPO-T,-
03.28(목),18:30,키움,5,4,두산,잠실,SS-T,-
03.28(목),18:30,LG,1,3,SK,문학,,-
03.28(목),18:30,삼성,12,7,롯데,사직,MS-T,-
03.28(목),18:30,KT,2,6,NC,창원,KN-T,-
03.28(목),18:30,한화,4,6,KIA,광주,SPO-T,-
03.29(금),18:30,롯데,1,2,LG,잠실,,-
03.29(금),18:30,두산,3,2,삼성,대구,SS-T,-
03.29(금),18:30,KIA,3,6,KT,수원,SPO-T,-
03.29(금),18:30,SK,5,2,키움,고척,KN-T,-
03.29(금),18:30,NC,0,9,한화,대전,MS-T,-
03.30(토),17:00,롯데,7,1,LG,잠실,,-
03.30(토),17:00,두산,4,2,삼성,대구,SS-T,-
03.30(토),17:00,KIA,2,6,KT,수원,SPO-T,-
03.30(토),17:00,SK,1,3,키움,고척,KN-T,-
03.30(토),17:00,NC,5,13,한화,대전,MS-T,-
03.31(일),14:00,롯데,5,6,LG,잠실,,-
03.31(일),14:00,두산,9,4,삼성,대구,SS-T,-
03.31(일),14:00,KIA,4,2,KT,수원,SPO-T,-
03.31(일),14:00,SK,8,7,키움,고척,KN-T,-
03.31(일),14:00,NC,6,3,한화,대전,MS-T,-
