"MATCH_SEQ_NO","MATCH_DE","BASE_YEAR","BASE_MT","BASE_DAY","GRP_NM","LEA_NM","HOME_TEAM_NM","AWAY_TEAM_NM","STDM_NM","SPORTS_VIEWNG_NMPR_CO","COLCT_DE","UPDT_DE"
447,"20240331","2024","03","31",KBL,정규시즌,소노,KT,고양 소노 아레나,4501.00000,"20250715","20250715"
448,"20240331","2024","03","31",KBL,정규시즌,LG,삼성,창원체육관,4545.00000,"20250715","20250715"
449,"20240201","2024","02","01",KBL,정규시즌,KT,한국가스공사,수원 KT 아레나,1479.00000,"20250715","20250715"
450,"20240201","2024","02","01",KBL,정규시즌,소노,LG,고양 소노 아레나,1594.00000,"20250715","20250715"
451,"20240202","2024","02","02",KBL,정규시즌,현대모비스,DB,울산동천체육관,1475.00000,"20250715","20250715"
452,"20240202","2024","02","02",KBL,정규시즌,KCC,정관장,부산사직체육관,2404.00000,"20250715","20250715"
453,"20240203","2024","02","03",KBL,정규시즌,SK,KT,잠실학생체육관,5206.00000,"20250715","20250715"
454,"20240203","2024","02","03",KBL,정규시즌,한국가스공사,소노,대구체육관,2301.00000,"20250715","20250715"
455,"20240203","2024","02","03",KBL,정규시즌,삼성,LG,잠실실내체육관,3308.00000,"20250715","20250715"
456,"20240204","2024","02","04",KBL,정규시즌,정관장,DB,안양 정관장 아레나,3084.00000,"20250715","20250715"
457,"20240204","2024","02","04",KBL,정규시즌,현대모비스,SK,울산동천체육관,2602.00000,"20250715","20250715"
458,"20240204","2024","02","04",KBL,정규시즌,삼성,KCC,잠실실내체육관,4144.00000,"20250715","20250715"
459,"20240205","2024","02","05",KBL,정규시즌,소노,KT,고양 소노 아레나,1233.00000,"20250715","20250715"
460,"20240206","2024","02","06",KBL,D리그 1차,현대모비스,KCC,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
461,"20240206","2024","02","06",KBL,D리그 1차,KT,상무,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
462,"20240206","2024","02","06",KBL,정규시즌,LG,DB,창원체육관,2980.00000,"20250715","20250715"
463,"20240206","2024","02","06",KBL,정규시즌,한국가스공사,삼성,대구체육관,1401.00000,"20250715","20250715"
464,"20240208","2024","02","08",KBL,정규시즌,KCC,LG,부산사직체육관,3745.00000,"20250715","20250715"
465,"20240208","2024","02","08",KBL,정규시즌,한국가스공사,현대모비스,대구체육관,1781.00000,"20250715","20250715"
466,"20240209","2024","02","09",KBL,정규시즌,KT,DB,수원 KT 아레나,2504.00000,"20250715","20250715"
467,"20240209","2024","02","09",KBL,정규시즌,소노,삼성,고양 소노 아레나,2212.00000,"20250715","20250715"
468,"20240210","2024","02","10",KBL,정규시즌,SK,정관장,잠실학생체육관,4011.00000,"20250715","20250715"
469,"20240210","2024","02","10",KBL,정규시즌,한국가스공사,LG,대구체육관,2395.00000,"20250715","20250715"
470,"20240210","2024","02","10",KBL,정규시즌,현대모비스,KCC,울산동천체육관,3303.00000,"20250715","20250715"
471,"20240211","2024","02","11",KBL,정규시즌,삼성,SK,잠실실내체육관,3503.00000,"20250715","20250715"
472,"20240211","2024","02","11",KBL,정규시즌,정관장,KT,안양 정관장 아레나,3006.00000,"20250715","20250715"
473,"20240211","2024","02","11",KBL,정규시즌,DB,소노,원주종합체육관,3850.00000,"20250715","20250715"
474,"20240212","2024","02","12",KBL,정규시즌,LG,현대모비스,창원체육관,5645.00000,"20250715","20250715"
475,"20240212","2024","02","12",KBL,정규시즌,KCC,한국가스공사,부산사직체육관,4502.00000,"20250715","20250715"
476,"20240213","2024","02","13",KBL,정규시즌,DB,SK,원주종합체육관,3885.00000,"20250715","20250715"
477,"20240213","2024","02","13",KBL,정규시즌,삼성,정관장,잠실실내체육관,1526.00000,"20250715","20250715"
478,"20240214","2024","02","14",KBL,정규시즌,KT,현대모비스,수원 KT 아레나,2033.00000,"20250715","20250715"
479,"20240214","2024","02","14",KBL,정규시즌,소노,KCC,고양 소노 아레나,1953.00000,"20250715","20250715"
480,"20240215","2024","02","15",KBL,D리그 1차,DB,KCC,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
481,"20240215","2024","02","15",KBL,D리그 1차,현대모비스,KT,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
482,"20240215","2024","02","15",KBL,정규시즌,정관장,한국가스공사,안양 정관장 아레나,1372.00000,"20250715","20250715"
483,"20240215","2024","02","15",KBL,정규시즌,SK,LG,잠실학생체육관,4702.00000,"20250715","20250715"
484,"20240228","2024","02","28",KBL,정규시즌,현대모비스,정관장,울산동천체육관,1789.00000,"20250715","20250715"
485,"20240228","2024","02","28",KBL,정규시즌,SK,소노,잠실학생체육관,3498.00000,"20250715","20250715"
486,"20240229","2024","02","29",KBL,정규시즌,KCC,DB,부산사직체육관,2906.00000,"20250715","20250715"
487,"20240229","2024","02","29",KBL,정규시즌,삼성,KT,잠실실내체육관,1920.00000,"20250715","20250715"
488,"20240101","2024","01","01",KBL,정규시즌,KT,KCC,수원 KT 아레나,3574.00000,"20250715","20250715"
489,"20240101","2024","01","01",KBL,정규시즌,삼성,SK,잠실실내체육관,3862.00000,"20250715","20250715"
490,"20240102","2024","01","02",KBL,정규시즌,DB,소노,원주종합체육관,2287.00000,"20250715","20250715"
491,"20240102","2024","01","02",KBL,정규시즌,정관장,LG,안양 정관장 아레나,1435.00000,"20250715","20250715"
492,"20240103","2024","01","03",KBL,정규시즌,KCC,SK,부산사직체육관,2577.00000,"20250715","20250715"
493,"20240104","2024","01","04",KBL,D리그 1차,LG,상무,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
494,"20240104","2024","01","04",KBL,D리그 1차,현대모비스,DB,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
495,"20240104","2024","01","04",KBL,정규시즌,한국가스공사,정관장,대구체육관,827.00000,"20250715","20250715"
496,"20240104","2024","01","04",KBL,정규시즌,삼성,KT,잠실실내체육관,1649.00000,"20250715","20250715"
497,"20240105","2024","01","05",KBL,정규시즌,SK,소노,잠실학생체육관,3614.00000,"20250715","20250715"
498,"20240106","2024","01","06",KBL,정규시즌,LG,한국가스공사,창원체육관,3894.00000,"20250715","20250715"
499,"20240106","2024","01","06",KBL,정규시즌,현대모비스,KT,울산동천체육관,2626.00000,"20250715","20250715"
500,"20240106","2024","01","06",KBL,정규시즌,삼성,DB,잠실실내체육관,2712.00000,"20250715","20250715"
501,"20240107","2024","01","07",KBL,정규시즌,SK,정관장,잠실학생체육관,5201.00000,"20250715","20250715"
502,"20240107","2024","01","07",KBL,정규시즌,KCC,소노,부산사직체육관,5014.00000,"20250715","20250715"
503,"20240107","2024","01","07",KBL,정규시즌,LG,현대모비스,창원체육관,4176.00000,"20250715","20250715"
504,"20240108","2024","01","08",KBL,정규시즌,DB,KT,원주종합체육관,3008.00000,"20250715","20250715"
505,"20240108","2024","01","08",KBL,정규시즌,한국가스공사,삼성,대구체육관,1142.00000,"20250715","20250715"
506,"20240109","2024","01","09",KBL,정규시즌,LG,SK,창원체육관,2564.00000,"20250715","20250715"
507,"20240109","2024","01","09",KBL,정규시즌,KCC,현대모비스,부산사직체육관,2005.00000,"20250715","20250715"
508,"20240110","2024","01","10",KBL,D리그 1차,DB,한국가스공사,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
509,"20240110","2024","01","10",KBL,D리그 1차,상무,KT,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
510,"20240111","2024","01","11",KBL,D리그 1차,DB,LG,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
511,"20240111","2024","01","11",KBL,D리그 1차,한국가스공사,현대모비스,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
512,"20240111","2024","01","11",KBL,정규시즌,KCC,SK,부산사직체육관,3085.00000,"20250715","20250715"
513,"20240114","2024","01","14",KBL,올스타게임,크블몽 팀,공아지 팀,고양 소노 아레나,0.00000,"20250715","20250715"
514,"20240115","2024","01","15",KBL,D리그 1차,한국가스공사,상무,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
515,"20240115","2024","01","15",KBL,D리그 1차,KCC,SK,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
516,"20240116","2024","01","16",KBL,D리그 1차,SK,한국가스공사,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
517,"20240116","2024","01","16",KBL,D리그 1차,KT,LG,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
518,"20240117","2024","01","17",KBL,정규시즌,KCC,DB,부산사직체육관,2706.00000,"20250715","20250715"
519,"20240117","2024","01","17",KBL,정규시즌,소노,정관장,고양 소노 아레나,1393.00000,"20250715","20250715"
520,"20240118","2024","01","18",KBL,정규시즌,한국가스공사,KT,대구체육관,1375.00000,"20250715","20250715"
521,"20240118","2024","01","18",KBL,정규시즌,SK,현대모비스,잠실학생체육관,3767.00000,"20250715","20250715"
522,"20240119","2024","01","19",KBL,정규시즌,KCC,LG,부산사직체육관,4044.00000,"20250715","20250715"
523,"20240119","2024","01","19",KBL,정규시즌,정관장,삼성,안양 정관장 아레나,1724.00000,"20250715","20250715"
524,"20240120","2024","01","20",KBL,정규시즌,현대모비스,한국가스공사,울산동천체육관,2438.00000,"20250715","20250715"
525,"20240120","2024","01","20",KBL,정규시즌,SK,DB,잠실학생체육관,5205.00000,"20250715","20250715"
526,"20240120","2024","01","20",KBL,정규시즌,소노,KT,고양 소노 아레나,3103.00000,"20250715","20250715"
527,"20240121","2024","01","21",KBL,정규시즌,DB,LG,원주종합체육관,4394.00000,"20250715","20250715"
528,"20240121","2024","01","21",KBL,정규시즌,삼성,KCC,잠실실내체육관,4380.00000,"20250715","20250715"
529,"20240121","2024","01","21",KBL,정규시즌,정관장,현대모비스,안양 정관장 아레나,3231.00000,"20250715","20250715"
530,"20240122","2024","01","22",KBL,정규시즌,SK,한국가스공사,잠실학생체육관,2801.00000,"20250715","20250715"
531,"20240123","2024","01","23",KBL,D리그 1차,LG,KT,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
532,"20240123","2024","01","23",KBL,D리그 1차,SK,KCC,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
533,"20240123","2024","01","23",KBL,정규시즌,DB,현대모비스,원주종합체육관,2653.00000,"20250715","20250715"
534,"20240123","2024","01","23",KBL,정규시즌,소노,삼성,고양 소노 아레나,1273.00000,"20250715","20250715"
535,"20240125","2024","01","25",KBL,정규시즌,KT,SK,수원 KT 아레나,1487.00000,"20250715","20250715"
536,"20240125","2024","01","25",KBL,정규시즌,한국가스공사,KCC,대구체육관,1602.00000,"20250715","20250715"
537,"20240126","2024","01","26",KBL,정규시즌,LG,삼성,창원체육관,3689.00000,"20250715","20250715"
538,"20240126","2024","01","26",KBL,정규시즌,현대모비스,소노,울산동천체육관,2387.00000,"20250715","20250715"
539,"20240127","2024","01","27",KBL,정규시즌,KT,정관장,수원 KT 아레나,3400.00000,"20250715","20250715"
540,"20240127","2024","01","27",KBL,정규시즌,한국가스공사,DB,대구체육관,2687.00000,"20250715","20250715"
541,"20240127","2024","01","27",KBL,정규시즌,SK,KCC,잠실학생체육관,5202.00000,"20250715","20250715"
542,"20240128","2024","01","28",KBL,정규시즌,KT,LG,수원 KT 아레나,3576.00000,"20250715","20250715"
543,"20240128","2024","01","28",KBL,정규시즌,현대모비스,삼성,울산동천체육관,2655.00000,"20250715","20250715"
544,"20240128","2024","01","28",KBL,정규시즌,소노,한국가스공사,고양 소노 아레나,3094.00000,"20250715","20250715"
545,"20240129","2024","01","29",KBL,정규시즌,KCC,정관장,부산사직체육관,2143.00000,"20250715","20250715"
546,"20240130","2024","01","30",KBL,D리그 1차,한국가스공사,KT,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
547,"20240130","2024","01","30",KBL,D리그 1차,현대모비스,상무,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
548,"20240130","2024","01","30",KBL,정규시즌,소노,LG,고양 소노 아레나,1703.00000,"20250715","20250715"
549,"20240130","2024","01","30",KBL,정규시즌,삼성,DB,잠실실내체육관,1514.00000,"20250715","20250715"
550,"20231201","2023","12","01",KBL,정규시즌,정관장,현대모비스,안양 정관장 아레나,1210.00000,"20250715","20250715"
551,"20231201","2023","12","01",KBL,정규시즌,삼성,소노,잠실실내체육관,1286.00000,"20250715","20250715"
552,"20231202","2023","12","02",KBL,정규시즌,DB,LG,원주종합체육관,4042.00000,"20250715","20250715"
553,"20231202","2023","12","02",KBL,정규시즌,SK,KCC,잠실학생체육관,5207.00000,"20250715","20250715"
554,"20231202","2023","12","02",KBL,정규시즌,한국가스공사,KT,대구체육관,2147.00000,"20250715","20250715"
555,"20231203","2023","12","03",KBL,정규시즌,현대모비스,소노,울산동천체육관,2137.00000,"20250715","20250715"
556,"20231203","2023","12","03",KBL,정규시즌,SK,정관장,잠실학생체육관,4420.00000,"20250715","20250715"
557,"20231203","2023","12","03",KBL,정규시즌,KCC,삼성,부산사직체육관,3799.00000,"20250715","20250715"
558,"20231204","2023","12","04",KBL,정규시즌,DB,한국가스공사,원주종합체육관,2091.00000,"20250715","20250715"
559,"20231205","2023","12","05",KBL,D리그 1차,KCC,상무,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
560,"20231205","2023","12","05",KBL,D리그 1차,현대모비스,SK,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
561,"20231205","2023","12","05",KBL,정규시즌,KT,소노,수원 KT 아레나,1242.00000,"20250715","20250715"
562,"20231205","2023","12","05",KBL,정규시즌,삼성,LG,잠실실내체육관,1502.00000,"20250715","20250715"
563,"20231207","2023","12","07",KBL,정규시즌,LG,KCC,창원체육관,2622.00000,"20250715","20250715"
564,"20231207","2023","12","07",KBL,정규시즌,현대모비스,SK,울산동천체육관,1005.00000,"20250715","20250715"
565,"20231208","2023","12","08",KBL,정규시즌,소노,한국가스공사,고양 소노 아레나,1566.00000,"20250715","20250715"
566,"20231208","2023","12","08",KBL,정규시즌,DB,삼성,원주종합체육관,4339.00000,"20250715","20250715"
567,"20231209","2023","12","09",KBL,정규시즌,현대모비스,정관장,울산동천체육관,1463.00000,"20250715","20250715"
568,"20231209","2023","12","09",KBL,정규시즌,LG,KT,창원체육관,4640.00000,"20250715","20250715"
569,"20231210","2023","12","10",KBL,정규시즌,소노,한국가스공사,고양 소노 아레나,3100.00000,"20250715","20250715"
570,"20231210","2023","12","10",KBL,정규시즌,DB,정관장,원주종합체육관,3179.00000,"20250715","20250715"
571,"20231211","2023","12","11",KBL,정규시즌,현대모비스,LG,울산동천체육관,1008.00000,"20250715","20250715"
572,"20231212","2023","12","12",KBL,정규시즌,KT,삼성,수원 KT 아레나,1016.00000,"20250715","20250715"
573,"20231212","2023","12","12",KBL,정규시즌,DB,SK,원주종합체육관,2265.00000,"20250715","20250715"
574,"20231212","2023","12","12",KBL,정규시즌,KCC,한국가스공사,부산사직체육관,1684.00000,"20250715","20250715"
575,"20231214","2023","12","14",KBL,정규시즌,한국가스공사,SK,대구체육관,1431.00000,"20250715","20250715"
576,"20231215","2023","12","15",KBL,정규시즌,KT,소노,수원 KT 아레나,1320.00000,"20250715","20250715"
577,"20231215","2023","12","15",KBL,정규시즌,KCC,DB,부산사직체육관,2367.00000,"20250715","20250715"
578,"20231216","2023","12","16",KBL,정규시즌,정관장,삼성,안양 정관장 아레나,2186.00000,"20250715","20250715"
579,"20231216","2023","12","16",KBL,정규시즌,한국가스공사,LG,대구체육관,1829.00000,"20250715","20250715"
580,"20231216","2023","12","16",KBL,정규시즌,SK,현대모비스,잠실학생체육관,5203.00000,"20250715","20250715"
581,"20231217","2023","12","17",KBL,정규시즌,DB,KT,원주종합체육관,3641.00000,"20250715","20250715"
582,"20231217","2023","12","17",KBL,정규시즌,LG,삼성,창원체육관,4140.00000,"20250715","20250715"
583,"20231217","2023","12","17",KBL,정규시즌,KCC,소노,부산사직체육관,3972.00000,"20250715","20250715"
584,"20231218","2023","12","18",KBL,D리그 1차,DB,SK,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
585,"20231218","2023","12","18",KBL,정규시즌,정관장,한국가스공사,안양 정관장 아레나,1368.00000,"20250715","20250715"
586,"20231219","2023","12","19",KBL,정규시즌,KT,SK,수원 KT 아레나,1331.00000,"20250715","20250715"
587,"20231219","2023","12","19",KBL,정규시즌,현대모비스,KCC,울산동천체육관,1445.00000,"20250715","20250715"
588,"20231221","2023","12","21",KBL,D리그 1차,KCC,현대모비스,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
589,"20231221","2023","12","21",KBL,D리그 1차,상무,LG,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
590,"20231221","2023","12","21",KBL,정규시즌,한국가스공사,DB,대구체육관,1131.00000,"20250715","20250715"
591,"20231221","2023","12","21",KBL,정규시즌,소노,SK,고양 소노 아레나,1516.00000,"20250715","20250715"
592,"20231222","2023","12","22",KBL,정규시즌,현대모비스,KT,울산동천체육관,1452.00000,"20250715","20250715"
593,"20231222","2023","12","22",KBL,정규시즌,정관장,KCC,안양 정관장 아레나,2216.00000,"20250715","20250715"
594,"20231223","2023","12","23",KBL,정규시즌,LG,SK,창원체육관,4184.00000,"20250715","20250715"
595,"20231223","2023","12","23",KBL,정규시즌,소노,DB,고양 소노 아레나,3024.00000,"20250715","20250715"
596,"20231223","2023","12","23",KBL,정규시즌,한국가스공사,삼성,대구체육관,1844.00000,"20250715","20250715"
597,"20231224","2023","12","24",KBL,정규시즌,소노,현대모비스,고양 소노 아레나,3515.00000,"20250715","20250715"
598,"20231224","2023","12","24",KBL,정규시즌,정관장,KT,안양 정관장 아레나,4015.00000,"20250715","20250715"
599,"20231224","2023","12","24",KBL,정규시즌,LG,KCC,창원체육관,5769.00000,"20250715","20250715"
600,"20231225","2023","12","25",KBL,정규시즌,DB,현대모비스,원주종합체육관,4358.00000,"20250715","20250715"
601,"20231225","2023","12","25",KBL,정규시즌,SK,삼성,잠실학생체육관,5209.00000,"20250715","20250715"
602,"20231225","2023","12","25",KBL,정규시즌,한국가스공사,KCC,대구체육관,3218.00000,"20250715","20250715"
603,"20231226","2023","12","26",KBL,정규시즌,LG,정관장,창원체육관,2786.00000,"20250715","20250715"
604,"20231228","2023","12","28",KBL,정규시즌,한국가스공사,KT,대구체육관,1135.00000,"20250715","20250715"
605,"20231228","2023","12","28",KBL,정규시즌,소노,정관장,고양 소노 아레나,1502.00000,"20250715","20250715"
606,"20231228","2023","12","28",KBL,정규시즌,현대모비스,삼성,울산동천체육관,1457.00000,"20250715","20250715"
607,"20231229","2023","12","29",KBL,정규시즌,DB,LG,원주종합체육관,3327.00000,"20250715","20250715"
608,"20231230","2023","12","30",KBL,정규시즌,소노,삼성,고양 소노 아레나,2503.00000,"20250715","20250715"
609,"20231230","2023","12","30",KBL,정규시즌,정관장,SK,안양 정관장 아레나,2511.00000,"20250715","20250715"
610,"20231230","2023","12","30",KBL,정규시즌,KT,KCC,수원 KT 아레나,3563.00000,"20250715","20250715"
611,"20231231","2023","12","31",KBL,정규시즌,정관장,DB,안양 정관장 아레나,2782.00000,"20250715","20250715"
612,"20231231","2023","12","31",KBL,정규시즌,LG,소노,창원체육관,5019.00000,"20250715","20250715"
613,"20231231","2023","12","31",KBL,정규시즌,한국가스공사,현대모비스,대구체육관,3533.00000,"20250715","20250715"
614,"20231101","2023","11","01",KBL,D리그 1차,KT,KCC,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
615,"20231101","2023","11","01",KBL,D리그 1차,DB,현대모비스,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
616,"20231102","2023","11","02",KBL,정규시즌,LG,소노,창원체육관,1247.00000,"20250715","20250715"
617,"20231102","2023","11","02",KBL,정규시즌,삼성,정관장,잠실실내체육관,1046.00000,"20250715","20250715"
618,"20231103","2023","11","03",KBL,정규시즌,현대모비스,KCC,울산동천체육관,2245.00000,"20250715","20250715"
619,"20231103","2023","11","03",KBL,정규시즌,한국가스공사,DB,대구체육관,1172.00000,"20250715","20250715"
620,"20231104","2023","11","04",KBL,정규시즌,LG,SK,창원체육관,3018.00000,"20250715","20250715"
621,"20231104","2023","11","04",KBL,정규시즌,정관장,소노,안양 정관장 아레나,2148.00000,"20250715","20250715"
622,"20231104","2023","11","04",KBL,정규시즌,삼성,KT,잠실실내체육관,2218.00000,"20250715","20250715"
623,"20231105","2023","11","05",KBL,정규시즌,현대모비스,DB,울산동천체육관,2484.00000,"20250715","20250715"
624,"20231105","2023","11","05",KBL,정규시즌,한국가스공사,정관장,대구체육관,1414.00000,"20250715","20250715"
625,"20231106","2023","11","06",KBL,정규시즌,KT,소노,수원 KT 아레나,911.00000,"20250715","20250715"
626,"20231107","2023","11","07",KBL,D리그 1차,LG,현대모비스,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
627,"20231107","2023","11","07",KBL,D리그 1차,KT,한국가스공사,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
628,"20231107","2023","11","07",KBL,정규시즌,정관장,KCC,안양 정관장 아레나,1746.00000,"20250715","20250715"
629,"20231107","2023","11","07",KBL,정규시즌,DB,삼성,원주종합체육관,2054.00000,"20250715","20250715"
630,"20231109","2023","11","09",KBL,정규시즌,KT,한국가스공사,수원 KT 아레나,817.00000,"20250715","20250715"
631,"20231109","2023","11","09",KBL,정규시즌,현대모비스,삼성,울산동천체육관,1001.00000,"20250715","20250715"
632,"20231110","2023","11","10",KBL,정규시즌,LG,KCC,창원체육관,2908.00000,"20250715","20250715"
633,"20231110","2023","11","10",KBL,정규시즌,DB,정관장,원주종합체육관,2511.00000,"20250715","20250715"
634,"20231111","2023","11","11",KBL,정규시즌,삼성,SK,잠실실내체육관,3475.00000,"20250715","20250715"
635,"20231111","2023","11","11",KBL,정규시즌,한국가스공사,소노,대구체육관,1378.00000,"20250715","20250715"
636,"20231111","2023","11","11",KBL,정규시즌,KT,현대모비스,수원 KT 아레나,2108.00000,"20250715","20250715"
637,"20231112","2023","11","12",KBL,정규시즌,DB,SK,원주종합체육관,3420.00000,"20250715","20250715"
638,"20231112","2023","11","12",KBL,정규시즌,정관장,LG,안양 정관장 아레나,3072.00000,"20250715","20250715"
639,"20231112","2023","11","12",KBL,정규시즌,소노,KCC,고양 소노 아레나,3525.00000,"20250715","20250715"
640,"20231113","2023","11","13",KBL,정규시즌,현대모비스,KT,울산동천체육관,1004.00000,"20250715","20250715"
641,"20231114","2023","11","14",KBL,D리그 1차,상무,한국가스공사,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
642,"20231114","2023","11","14",KBL,D리그 1차,LG,SK,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
643,"20231114","2023","11","14",KBL,정규시즌,DB,KCC,원주종합체육관,2270.00000,"20250715","20250715"
644,"20231114","2023","11","14",KBL,정규시즌,삼성,정관장,잠실실내체육관,1156.00000,"20250715","20250715"
645,"20231116","2023","11","16",KBL,정규시즌,DB,현대모비스,원주종합체육관,2039.00000,"20250715","20250715"
646,"20231116","2023","11","16",KBL,정규시즌,한국가스공사,SK,대구체육관,1261.00000,"20250715","20250715"
647,"20231117","2023","11","17",KBL,정규시즌,KCC,소노,부산사직체육관,4052.00000,"20250715","20250715"
648,"20231117","2023","11","17",KBL,정규시즌,정관장,LG,안양 정관장 아레나,1568.00000,"20250715","20250715"
649,"20231118","2023","11","18",KBL,정규시즌,KT,SK,수원 KT 아레나,3290.00000,"20250715","20250715"
650,"20231118","2023","11","18",KBL,정규시즌,현대모비스,한국가스공사,울산동천체육관,1807.00000,"20250715","20250715"
651,"20231118","2023","11","18",KBL,정규시즌,DB,삼성,원주종합체육관,3523.00000,"20250715","20250715"
652,"20231119","2023","11","19",KBL,정규시즌,LG,한국가스공사,창원체육관,4224.00000,"20250715","20250715"
653,"20231119","2023","11","19",KBL,정규시즌,정관장,KCC,안양 정관장 아레나,4009.00000,"20250715","20250715"
654,"20231119","2023","11","19",KBL,정규시즌,소노,DB,고양 소노 아레나,3143.00000,"20250715","20250715"
655,"20231120","2023","11","20",KBL,정규시즌,SK,삼성,잠실학생체육관,4108.00000,"20250715","20250715"
656,"20231121","2023","11","21",KBL,D리그 1차,KCC,LG,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
657,"20231121","2023","11","21",KBL,D리그 1차,SK,현대모비스,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
658,"20231121","2023","11","21",KBL,정규시즌,KT,DB,수원 KT 아레나,1504.00000,"20250715","20250715"
659,"20231121","2023","11","21",KBL,정규시즌,한국가스공사,정관장,대구체육관,1209.00000,"20250715","20250715"
660,"20231122","2023","11","22",KBL,D리그 1차,KCC,DB,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
661,"20231122","2023","11","22",KBL,D리그 1차,SK,KT,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
662,"20231123","2023","11","23",KBL,정규시즌,LG,현대모비스,창원체육관,2128.00000,"20250715","20250715"
663,"20231123","2023","11","23",KBL,정규시즌,삼성,한국가스공사,잠실실내체육관,1062.00000,"20250715","20250715"
664,"20231124","2023","11","24",KBL,정규시즌,정관장,KT,안양 정관장 아레나,1744.00000,"20250715","20250715"
665,"20231124","2023","11","24",KBL,정규시즌,SK,DB,잠실학생체육관,4211.00000,"20250715","20250715"
666,"20231125","2023","11","25",KBL,정규시즌,LG,소노,창원체육관,3319.00000,"20250715","20250715"
667,"20231125","2023","11","25",KBL,정규시즌,삼성,현대모비스,잠실실내체육관,2575.00000,"20250715","20250715"
668,"20231125","2023","11","25",KBL,정규시즌,KCC,한국가스공사,부산사직체육관,5272.00000,"20250715","20250715"
669,"20231126","2023","11","26",KBL,정규시즌,KT,삼성,수원 KT 아레나,2561.00000,"20250715","20250715"
670,"20231126","2023","11","26",KBL,정규시즌,정관장,DB,안양 정관장 아레나,3203.00000,"20250715","20250715"
671,"20231126","2023","11","26",KBL,정규시즌,소노,SK,고양 소노 아레나,3110.00000,"20250715","20250715"
672,"20231127","2023","11","27",KBL,D리그 1차,LG,한국가스공사,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
673,"20231127","2023","11","27",KBL,D리그 1차,상무,SK,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
674,"20231127","2023","11","27",KBL,정규시즌,KCC,현대모비스,부산사직체육관,2071.00000,"20250715","20250715"
675,"20231128","2023","11","28",KBL,정규시즌,KT,LG,수원 KT 아레나,1328.00000,"20250715","20250715"
676,"20231128","2023","11","28",KBL,정규시즌,소노,정관장,고양 소노 아레나,1428.00000,"20250715","20250715"
677,"20231129","2023","11","29",KBL,D리그 1차,한국가스공사,KCC,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
678,"20231129","2023","11","29",KBL,D리그 1차,SK,DB,이천 LG 챔피언스파크,0.00000,"20250715","20250715"
679,"20231130","2023","11","30",KBL,정규시즌,KCC,KT,부산사직체육관,3050.00000,"20250715","20250715"
680,"20231130","2023","11","30",KBL,정규시즌,SK,LG,잠실학생체육관,3892.00000,"20250715","20250715"
681,"20231008","2023","10","08",KBL,KBL컵대회,상무,KT,군산월명체육관,0.00000,"20250715","20250715"
682,"20231008","2023","10","08",KBL,KBL컵대회,삼성,SK,군산월명체육관,0.00000,"20250715","20250715"
683,"20231009","2023","10","09",KBL,KBL컵대회,한국가스공사,KCC,군산월명체육관,0.00000,"20250715","20250715"
684,"20231009","2023","10","09",KBL,KBL컵대회,정관장,현대모비스,군산월명체육관,0.00000,"20250715","20250715"
685,"20231010","2023","10","10",KBL,KBL컵대회,소노,삼성,군산월명체육관,0.00000,"20250715","20250715"
686,"20231010","2023","10","10",KBL,KBL컵대회,DB,상무,군산월명체육관,0.00000,"20250715","20250715"
687,"20231011","2023","10","11",KBL,KBL컵대회,LG,한국가스공사,군산월명체육관,0.00000,"20250715","20250715"
