일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
07.01(일),18:00,KIA,,,두산,잠실,SPO-2T,우천취소
07.01(일),18:00,LG,,,SK,문학,SS-T,우천취소
07.01(일),18:00,넥센,3,1,삼성,대구,KN-T,-
07.01(일),18:00,NC,,,KT,수원,SPO-T,우천취소
07.01(일),18:00,롯데,,,한화,대전,MS-T; D-CMB,우천취소
07.03(화),18:30,NC,13,6,LG,잠실,KN-T,-
07.03(화),18:30,두산,,,롯데,사직,SPO-2T,우천취소
07.03(화),18:30,삼성,,,KT,수원,MS-T,그라운드사정
07.03(화),18:30,한화,2,9,KIA,광주,SPO-T; G-CMB,-
07.03(화),18:30,SK,9,3,넥센,고척,SS-T,-
07.04(수),18:30,NC,3,13,LG,잠실,KN-T,-
07.04(수),18:30,두산,7,4,롯데,사직,SPO-2T,-
07.04(수),18:30,삼성,5,6,KT,수원,MS-T,-
07.04(수),18:30,한화,4,6,KIA,광주,SPO-T; G-CMB,-
07.04(수),18:30,SK,6,7,넥센,고척,SS-T,-
07.05(목),18:30,NC,5,3,LG,잠실,KN-T,-
07.05(목),18:30,두산,9,2,롯데,사직,SPO-2T,-
07.05(목),18:30,삼성,2,2,KT,수원,MS-T,-
07.05(목),18:30,한화,8,2,KIA,광주,SPO-T; G-CMB,-
07.05(목),18:30,SK,2,3,넥센,고척,SS-T,-
07.06(금),18:30,삼성,6,13,두산,잠실,MS-T,-
07.06(금),18:30,한화,0,6,SK,문학,SPO-2T,-
07.06(금),18:30,KT,9,11,롯데,사직,KN-T,-
07.06(금),18:30,LG,4,13,KIA,광주,SPO-T; G-CMB,-
07.06(금),18:30,NC,2,6,넥센,고척,SS-T,-
07.07(토),18:00,삼성,3,8,두산,잠실,MS-T,-
07.07(토),18:00,한화,4,5,SK,문학,SPO-2T,-
07.07(토),18:00,KT,9,1,롯데,사직,KN-T,-
07.07(토),18:00,LG,13,10,KIA,광주,SPO-T; G-CMB,-
07.07(토),18:00,NC,4,6,넥센,고척,SS-T,-
07.08(일),18:00,삼성,11,1,두산,잠실,MS-T,-
07.08(일),18:00,한화,5,2,SK,문학,SPO-2T,-
07.08(일),18:00,KT,5,10,롯데,사직,KN-T,-
07.08(일),18:00,LG,8,1,KIA,광주,SPO-T; G-CMB,-
07.08(일),18:00,NC,2,1,넥센,고척,SS-T,-
07.10(화),18:30,KIA,6,8,NC,마산,SS-T,-
07.10(화),18:30,SK,10,3,LG,잠실,SPO-T,-
