일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
05.01(토),17:00,SSG,5,2,두산,잠실,MS-T,-
05.01(토),17:00,한화,11,3,롯데,사직,SS-T,-
05.01(토),17:00,LG,2,8,삼성,대구,KN-T,-
05.01(토),17:00,키움,13,9,NC,창원,SPO-T,-
05.01(토),17:00,KIA,0,3,KT,수원,,-
05.02(일),14:00,SSG,5,8,두산,잠실,MS-T,-
05.02(일),14:00,한화,5,4,롯데,사직,SS-T,-
05.02(일),14:00,LG,4,6,삼성,대구,KN-T,-
05.02(일),14:00,키움,0,5,NC,창원,SPO-T,-
05.02(일),14:00,KIA,2,9,KT,수원,,-
05.04(화),18:30,LG,,,두산,잠실,,기타
05.04(화),18:30,KIA,,,롯데,사직,,기타
05.04(화),18:30,SSG,,,NC,창원,,기타
05.04(화),18:30,KT,,,키움,고척,,기타
05.04(화),18:30,삼성,,,한화,대전,,기타
05.05(수),14:00,LG,7,4,두산,잠실,M-T,-
05.05(수),14:00,KIA,8,5,롯데,사직,K-2T,-
05.05(수),14:00,SSG,13,12,NC,창원,SPO-T; SPO-2T,-
05.05(수),14:00,KT,0,14,키움,고척,KN-T; MS-T; SS-T,-
05.05(수),14:00,삼성,4,1,한화,대전,S-T,-
05.06(목),18:30,LG,7,2,두산,잠실,SPO-2T,-
05.06(목),18:30,KIA,9,17,롯데,사직,SPO-T,-
05.06(목),18:30,SSG,1,7,NC,창원,KN-T,-
05.06(목),18:30,KT,4,6,키움,고척,MS-T,-
05.06(목),18:30,삼성,5,6,한화,대전,SS-T; D-CMB,-
05.07(금),18:30,한화,,,LG,잠실,SPO-T,미세먼지취소
05.07(금),18:30,키움,,,SSG,문학,SS-T,미세먼지취소
05.07(금),18:30,롯데,1,4,삼성,대구,SPO-2T,-
05.07(금),18:30,NC,,,KT,수원,KN-T,미세먼지취소
05.07(금),18:30,두산,,,KIA,광주,MS-T; G-CMB,미세먼지취소
05.08(토),14:00,한화,,,LG,잠실,,미세먼지취소
05.08(토),14:00,키움,,,SSG,문학,,미세먼지취소
05.08(토),14:00,NC,,,KT,수원,,미세먼지취소
05.08(토),14:00,두산,,,KIA,광주,,미세먼지취소
05.08(토),17:00,한화,2,11,LG,잠실,SPO-T,-
05.08(토),17:00,키움,9,2,SSG,문학,SS-T,-
05.08(토),17:00,롯데,9,8,삼성,대구,SPO-2T,-
05.08(토),17:00,NC,5,4,KT,수원,KN-T,-
05.08(토),17:00,두산,11,5,KIA,광주,MS-T; G-CMB,-
05.09(일),14:00,롯데,6,8,삼성,대구,SPO-2T,-
05.09(일),14:00,한화,1,11,LG,잠실,SPO-T,-
05.09(일),14:00,키움,1,4,SSG,문학,SS-T,-
05.09(일),14:00,NC,16,11,KT,수원,KN-T,-
05.09(일),14:00,두산,5,3,KIA,광주,MS-T,-
05.09(일),17:00,한화,5,4,LG,잠실,SPO-T,-
05.09(일),17:00,키움,3,4,SSG,문학,SS-T,-
05.09(일),17:00,NC,5,9,KT,수원,KN-T,-
05.09(일),17:00,두산,9,0,KIA,광주,MS-T,-
05.11(화),18:30,키움,2,3,두산,잠실,SPO-T,-
05.11(화),18:30,SSG,7,6,롯데,사직,SPO-2T,-
05.11(화),18:30,삼성,6,9,KT,수원,KN-T,-
05.11(화),18:30,LG,1,7,KIA,광주,SS-T; G-CMB,-
05.11(화),18:30,NC,7,2,한화,대전,MS-T; D-CMB,-
05.12(수),18:30,키움,3,0,두산,잠실,SPO-T,-
05.12(수),18:30,SSG,9,2,롯데,사직,SPO-2T,-
05.12(수),18:30,삼성,7,5,KT,수원,KN-T,-
05.12(수),18:30,LG,3,5,KIA,광주,SS-T; G-CMB,-
05.12(수),18:30,NC,6,3,한화,대전,MS-T; D-CMB,-
05.13(목),18:30,키움,14,13,두산,잠실,SPO-T,-
05.13(목),18:30,SSG,4,5,롯데,사직,SPO-2T,-
05.13(목),18:30,삼성,4,0,KT,수원,KN-T,-
05.13(목),18:30,LG,8,3,KIA,광주,SS-T; G-CMB,-
05.13(목),18:30,NC,4,2,한화,대전,MS-T; D-CMB,-
05.14(금),18:30,삼성,3,4,LG,잠실,SPO-T,-
05.14(금),18:30,두산,6,3,SSG,문학,SPO-2T,-
05.14(금),18:30,KT,9,1,롯데,사직,MS-T,-
05.14(금),18:30,한화,6,1,키움,고척,KN-T,-
05.14(금),19:00,KIA,2,5,NC,창원,SS-T,-
05.15(토),14:00,KIA,3,7,NC,창원,K-2T,-
05.15(토),14:00,한화,1,15,키움,고척,S-T,-
05.15(토),17:00,삼성,4,14,LG,잠실,SPO-T,-
05.15(토),17:00,두산,,,SSG,문학,MS-T; SPO-2T,우천취소
05.15(토),17:00,KT,5,4,롯데,사직,KN-T; SS-T,-
05.16(일),14:00,두산,,,SSG,문학,SPO-2T,우천취소
05.16(일),14:00,삼성,,,LG,잠실,SPO-T,우천취소
05.16(일),14:00,KT,,,롯데,사직,MS-T,우천취소
05.16(일),14:00,KIA,,,NC,창원,SS-T,우천취소
05.16(일),14:00,한화,1,5,키움,고척,KN-T,-
05.16(일),17:00,두산,,,SSG,문학,SPO-2T,우천취소
05.17(월),18:30,삼성,3,1,LG,잠실,SPO-T,-
05.17(월),18:30,두산,8,3,SSG,문학,SPO-2T,-
05.17(월),18:30,KT,,,롯데,사직,MS-T,우천취소
05.17(월),18:30,KIA,,,NC,창원,SS-T,우천취소
05.18(화),18:30,NC,0,1,LG,잠실,KN-T,-
05.18(화),18:30,키움,15,3,삼성,대구,SPO-T,-
05.18(화),18:30,두산,0,1,KT,수원,SPO-2T,-
05.18(화),18:30,SSG,7,5,KIA,광주,MS-T; G-CMB,-
05.18(화),18:30,롯데,4,3,한화,대전,SS-T,-
05.19(수),14:00,NC,5,6,LG,잠실,K-2T,-
05.19(수),14:00,키움,9,2,삼성,대구,MS-T; SPO-T,-
05.19(수),14:00,두산,5,6,KT,수원,KN-T; SS-T; SPO-2T,-
05.19(수),14:00,SSG,11,5,KIA,광주,S-T,-
05.19(수),14:00,롯데,2,12,한화,대전,M-T,-
05.20(목),18:30,NC,11,1,LG,잠실,KN-T,-
05.20(목),18:30,키움,,,삼성,대구,SPO-T,우천취소
05.20(목),18:30,두산,,,KT,수원,SPO-2T,우천취소
05.20(목),18:30,SSG,,,KIA,광주,MS-T; G-CMB,우천취소
05.20(목),18:30,롯데,,,한화,대전,SS-T; D-CMB,우천취소
05.21(금),18:30,롯데,9,1,두산,잠실,MS-T,-
05.21(금),18:30,LG,5,6,SSG,문학,SPO-T,-
05.21(금),18:30,KIA,3,5,삼성,대구,SPO-2T,-
05.21(금),18:30,NC,0,2,키움,고척,KN-T,-
05.21(금),18:30,KT,0,4,한화,대전,SS-T; D-CMB,-
05.22(토),17:00,롯데,3,4,두산,잠실,MS-T,-
05.22(토),17:00,LG,3,8,SSG,문학,SPO-T,-
05.22(토),17:00,KIA,9,4,삼성,대구,SPO-2T,-
05.22(토),17:00,NC,6,13,키움,고척,KN-T,-
05.22(토),17:00,KT,0,5,한화,대전,SS-T; D-CMB,-
05.23(일),14:00,롯데,0,4,두산,잠실,MS-T,-
05.23(일),14:00,LG,0,8,SSG,문학,SPO-T,-
05.23(일),14:00,KIA,5,7,삼성,대구,SPO-2T,-
05.23(일),14:00,NC,4,7,키움,고척,KN-T,-
05.23(일),14:00,KT,8,1,한화,대전,SS-T; D-CMB,-
05.25(화),18:30,한화,,,두산,잠실,,기타
05.25(화),18:30,LG,,,롯데,사직,,기타
05.25(화),18:30,삼성,,,NC,창원,,기타
05.25(화),18:30,SSG,,,KT,수원,,기타
