일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
03.28(토),14:00,한화,4,5,넥센,목동,MS-T,-
03.28(토),14:00,NC,4,9,두산,잠실,SS-T; ; SPO-T,-
03.28(토),14:00,KT,9,12,롯데,사직,KN-T,-
03.28(토),14:00,SK,1,6,삼성,대구,M-T,-
03.28(토),14:00,LG,1,3,KIA,광주,K-2T,-
03.29(일),14:00,한화,5,3,넥센,목동,,-
03.29(일),14:00,NC,1,4,두산,잠실,SPO-T,-
03.29(일),14:00,KT,4,5,롯데,사직,SS-T; IB-T,-
03.29(일),14:00,SK,7,3,삼성,대구,KN-T,-
03.29(일),14:00,LG,6,7,KIA,광주,MS-T,-
03.31(화),18:30,넥센,,,NC,마산,KN-T,우천취소
03.31(화),18:30,롯데,7,1,LG,잠실,MS-T,-
03.31(화),18:30,KIA,,,SK,문학,SPO-T,우천취소
03.31(화),18:30,삼성,8,6,KT,수원,,-
03.31(화),18:30,두산,,,한화,대전,SS-T; IB-T,우천취소
