일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
04.05(목),14:00,LG,6,11,SK,인천,,-
04.05(목),14:00,KIA,5,6,두산,잠실,,-
04.05(목),14:00,롯데,5,1,현대,수원,,-
04.05(목),14:10,한화,3,4,삼성,시민,,-
04.06(금),18:30,한화,3,12,삼성,시민,,-
04.06(금),18:30,LG,4,7,SK,인천,,-
04.06(금),18:30,KIA,2,8,두산,잠실,,-
04.06(금),18:30,롯데,1,3,현대,수원,,-
04.07(토),17:00,현대,4,5,KIA,무등,,-
04.07(토),17:00,두산,3,0,LG,잠실,,-
04.07(토),17:00,삼성,2,4,롯데,사직,,-
04.07(토),17:00,SK,0,9,한화,대전,,-
04.08(일),14:00,현대,4,6,KIA,무등,,-
04.08(일),14:00,두산,2,6,LG,잠실,,-
04.08(일),14:00,삼성,3,1,롯데,사직,,-
04.08(일),14:00,SK,11,17,한화,대전,,-
04.10(화),18:30,롯데,3,4,KIA,무등,,-
04.10(화),18:30,삼성,3,2,SK,인천,,-
04.10(화),18:30,한화,6,2,LG,잠실,,-
04.10(화),18:30,두산,8,4,현대,수원,,-
04.11(수),18:30,롯데,4,1,KIA,무등,,-
04.12(목),14:50,삼성,10,2,SK,인천,,-
04.12(목),15:00,한화,10,2,LG,잠실,,-
04.12(목),15:00,두산,14,6,현대,수원,,-
04.12(목),18:10,두산,1,10,현대,수원,,-
04.12(목),18:20,한화,10,6,LG,잠실,,-
04.12(목),18:30,롯데,6,7,KIA,무등,,-
04.12(목),18:40,삼성,0,4,SK,인천,,-
04.13(금),18:30,현대,3,4,SK,인천,,-
04.13(금),18:30,LG,5,8,삼성,시민,,-
04.13(금),18:30,롯데,6,4,두산,잠실,,-
04.13(금),18:30,KIA,6,9,한화,청주,,-
04.14(토),14:00,LG,5,6,삼성,시민,,-
04.14(토),17:00,현대,1,4,SK,인천,,-
04.14(토),17:00,롯데,2,7,두산,잠실,,-
04.14(토),17:00,KIA,3,5,한화,청주,,-
04.15(일),14:00,현대,8,4,SK,인천,,-
04.15(일),14:00,LG,2,13,삼성,시민,,-
04.15(일),14:00,롯데,6,1,두산,잠실,,-
04.15(일),14:00,KIA,5,0,한화,청주,,-
04.17(화),18:00,삼성,0,5,두산,잠실,,-
04.17(화),18:30,SK,1,3,KIA,무등,,-
04.17(화),18:30,LG,6,3,롯데,사직,,-
04.17(화),18:30,한화,0,5,현대,수원,,-
04.18(수),18:30,SK,11,2,KIA,무등,,-
04.18(수),18:30,삼성,4,5,두산,잠실,,-
04.18(수),18:30,LG,12,8,롯데,사직,,-
04.18(수),18:30,한화,6,5,현대,수원,,-
04.19(목),18:30,SK,6,4,KIA,무등,,-
04.19(목),18:30,삼성,8,4,두산,잠실,,-
04.19(목),18:30,LG,10,7,롯데,사직,,-
04.19(목),18:30,한화,5,1,현대,수원,,-
04.20(금),18:30,SK,4,1,삼성,시민,,-
04.20(금),18:30,KIA,4,17,LG,잠실,,-
04.20(금),18:30,현대,6,1,롯데,사직,,-
04.20(금),18:30,두산,6,2,한화,대전,,-
04.21(토),14:00,KIA,7,3,LG,잠실,,-
04.21(토),17:00,SK,5,6,삼성,시민,,-
04.21(토),17:00,현대,10,6,롯데,사직,,-
04.21(토),17:00,두산,5,10,한화,대전,,-
04.22(일),14:00,SK,6,4,삼성,시민,,-
04.22(일),14:00,KIA,10,6,LG,잠실,,-
04.22(일),14:00,현대,4,3,롯데,사직,,-
04.22(일),14:00,두산,10,4,한화,대전,,-
04.24(화),18:30,한화,2,3,SK,인천,,-
04.24(화),18:30,롯데,7,8,삼성,시민,,-
04.24(화),18:30,두산,10,10,KIA,무등,,-
04.24(화),18:30,현대,13,2,LG,잠실,,-
04.25(수),18:30,한화,0,2,SK,인천,,-
04.25(수),18:30,롯데,5,4,삼성,시민,,-
04.25(수),18:30,두산,3,2,KIA,무등,,-
04.25(수),18:30,현대,2,3,LG,잠실,,-
04.26(목),18:30,한화,0,2,SK,인천,,-
04.26(목),18:30,롯데,5,9,삼성,시민,,-
04.26(목),18:30,두산,5,4,KIA,무등,,-
04.26(목),18:30,현대,10,5,LG,잠실,,-
04.27(금),18:30,KIA,2,1,롯데,마산,,-
04.27(금),18:30,SK,1,4,두산,잠실,,-
04.27(금),18:30,삼성,4,6,현대,수원,,-
04.27(금),18:30,LG,5,9,한화,대전,,-
04.28(토),16:50,KIA,1,5,롯데,마산,,-
04.28(토),17:00,SK,6,7,두산,잠실,,-
04.28(토),17:00,삼성,1,12,현대,수원,,-
04.28(토),17:00,LG,4,7,한화,대전,,-
04.29(일),14:00,SK,10,5,두산,잠실,,-
04.29(일),14:00,삼성,10,4,현대,수원,,-
04.30(월),18:30,LG,2,5,한화,대전,,-
