일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
04.01(토),14:00,롯데,10,12,두산,잠실,S-T,-
04.01(토),14:00,KIA,1,4,SSG,문학,M-T,-
04.01(토),14:00,NC,8,0,삼성,대구,SS-T; KN-T,-
04.01(토),14:00,LG,6,11,KT,수원,SPO-2T; SPO-T; MS-T,-
04.01(토),14:00,한화,2,3,키움,고척,K-2T,-
04.02(일),14:00,롯데,2,0,두산,잠실,KN-T,-
04.02(일),14:00,KIA,9,5,SSG,문학,SS-T,-
04.02(일),14:00,NC,6,8,삼성,대구,MS-T,-
04.02(일),14:00,LG,10,9,KT,수원,SPO-T,-
04.02(일),14:00,한화,6,7,키움,고척,SPO-2T,-
04.04(화),18:30,NC,0,1,두산,잠실,SPO-T,-
04.04(화),18:30,롯데,1,3,SSG,문학,네이버; Daum카카오; TVING; wavve; 스포키,-
04.04(화),18:30,한화,6,7,삼성,대구,MS-T,-
04.04(화),18:30,KIA,,,KT,수원,네이버; Daum카카오; TVING; wavve; 스포키,우천취소
04.04(화),18:30,LG,7,1,키움,고척,SPO-2T,-
04.05(수),18:30,NC,9,3,두산,잠실,SPO-T,-
04.05(수),18:30,롯데,,,SSG,문학,KN-T,그라운드사정
04.05(수),18:30,한화,,,삼성,대구,MS-T,우천취소
04.05(수),18:30,KIA,,,KT,수원,SS-T,우천취소
04.05(수),18:30,LG,1,2,키움,고척,SPO-2T,-
04.06(목),18:30,NC,2,6,두산,잠실,SPO-T,-
04.06(목),18:30,롯데,,,SSG,문학,NAVER; Daum카카오; TVING; wavve; 스포키,우천취소
04.06(목),18:30,한화,8,1,삼성,대구,MS-T,-
04.06(목),18:30,KIA,,,KT,수원,NAVER; Daum카카오; TVING; wavve; 스포키,우천취소
04.06(목),18:30,LG,5,0,키움,고척,SPO-2T,-
04.07(금),18:30,삼성,2,7,LG,잠실,MS-T,-
04.07(금),18:30,KT,7,1,롯데,사직,KN-T,-
04.07(금),18:30,키움,0,2,NC,창원,SPO-2T,-
04.07(금),18:30,두산,4,1,KIA,광주,SPO-T,-
04.07(금),18:30,SSG,7,3,한화,대전,SS-T,-
04.08(토),17:00,삼성,1,2,LG,잠실,MS-T,-
04.08(토),17:00,KT,7,3,롯데,사직,KN-T,-
04.08(토),17:00,키움,5,11,NC,창원,SPO-2T,-
04.08(토),17:00,두산,6,7,KIA,광주,SPO-T,-
04.08(토),17:00,SSG,7,5,한화,대전,SS-T,-
04.09(일),14:00,삼성,2,3,LG,잠실,M-T,-
04.09(일),14:00,KT,3,5,롯데,사직,SS-T,-
04.09(일),14:00,키움,1,6,NC,창원,KN-T; SPO-2T,-
04.09(일),14:00,두산,3,2,KIA,광주,SPO-T,-
04.09(일),14:00,SSG,3,0,한화,대전,MS-T,-
04.11(화),18:30,키움,4,6,두산,잠실,SS-T,-
04.11(화),18:30,LG,5,6,롯데,사직,SPO-T,-
04.11(화),18:30,SSG,5,4,삼성,대구,MS-T,-
04.11(화),18:30,KT,0,1,NC,창원,KN-T,-
04.11(화),18:30,한화,5,4,KIA,광주,SPO-2T,-
04.12(수),18:30,키움,,,두산,잠실,SS-T,미세먼지취소
04.12(수),18:30,LG,12,8,롯데,사직,SPO-T,-
04.12(수),18:30,SSG,3,0,삼성,대구,MS-T,-
04.12(수),18:30,KT,1,5,NC,창원,KN-T,-
04.12(수),18:30,한화,0,2,KIA,광주,SPO-2T,-
04.13(목),18:30,키움,9,2,두산,잠실,SS-T,-
04.13(목),18:30,LG,7,8,롯데,사직,SPO-T,-
04.13(목),18:30,SSG,9,11,삼성,대구,MS-T,-
04.13(목),18:30,KT,10,3,NC,창원,KN-T,-
04.13(목),18:30,한화,5,1,KIA,광주,SPO-2T,-
04.14(금),18:30,두산,4,13,LG,잠실,SPO-T,-
04.14(금),18:30,NC,1,2,SSG,문학,SS-T,-
04.14(금),18:30,롯데,7,9,삼성,대구,KN-T,-
04.14(금),18:30,한화,7,7,KT,수원,MS-T,-
04.14(금),18:30,KIA,2,9,키움,고척,SPO-2T,-
04.15(토),17:00,두산,1,3,LG,잠실,SPO-T,-
04.15(토),17:00,NC,1,0,SSG,문학,SS-T,-
04.15(토),17:00,롯데,9,5,삼성,대구,KN-T,-
04.15(토),17:00,한화,7,2,KT,수원,MS-T,-
04.15(토),17:00,KIA,1,6,키움,고척,SPO-2T,-
04.16(일),14:00,두산,10,5,LG,잠실,SPO-T,-
04.16(일),14:00,NC,10,5,SSG,문학,SS-T,-
04.16(일),14:00,롯데,1,9,삼성,대구,KN-T,-
04.16(일),14:00,한화,2,14,KT,수원,MS-T,-
04.16(일),14:00,KIA,0,2,키움,고척,SPO-2T,-
04.18(화),18:30,NC,6,4,LG,잠실,SPO-T,-
04.18(화),18:30,KIA,5,7,롯데,사직,MS-T,-
04.18(화),18:30,SSG,2,4,KT,수원,SPO-2T,-
04.18(화),18:30,삼성,6,4,키움,고척,KN-T,-
04.18(화),18:30,두산,2,0,한화,대전,SS-T,-
04.19(수),18:30,NC,5,7,LG,잠실,SPO-T,-
04.19(수),18:30,KIA,6,0,롯데,사직,MS-T,-
04.19(수),18:30,SSG,2,5,KT,수원,SPO-2T,-
04.19(수),18:30,삼성,9,5,키움,고척,KN-T,-
04.19(수),18:30,두산,6,7,한화,대전,SS-T,-
04.20(목),18:30,NC,4,9,LG,잠실,SPO-T,-
04.20(목),18:30,KIA,3,5,롯데,사직,MS-T,-
04.20(목),18:30,SSG,8,5,KT,수원,SPO-2T,-
04.20(목),18:30,삼성,1,6,키움,고척,KN-T,-
04.20(목),18:30,두산,5,1,한화,대전,SS-T,-
04.21(금),18:30,KT,6,10,두산,잠실,KN-T,-
04.21(금),18:30,키움,1,3,SSG,문학,SPO-T,-
04.21(금),18:30,롯데,3,2,NC,창원,SS-T,-
04.21(금),18:30,삼성,4,5,KIA,광주,SPO-2T,-
04.21(금),18:30,LG,4,2,한화,대전,MS-T,-
04.22(토),17:00,KT,1,5,두산,잠실,KN-T,-
04.22(토),17:00,키움,2,3,SSG,문학,SPO-T,-
04.22(토),17:00,롯데,10,6,NC,창원,SS-T,-
04.22(토),17:00,삼성,2,6,KIA,광주,SPO-2T,-
04.22(토),17:00,LG,3,0,한화,대전,MS-T,-
04.23(일),14:00,KT,1,1,두산,잠실,M-T,-
04.23(일),14:00,키움,7,9,SSG,문학,SPO-T; KN-T,-
04.23(일),14:00,롯데,5,3,NC,창원,SS-T,-
04.23(일),14:00,삼성,3,5,KIA,광주,SPO-2T,-
04.23(일),14:00,LG,6,7,한화,대전,MS-T,-
04.25(화),18:30,SSG,4,5,LG,잠실,SPO-2T,-
04.25(화),18:30,한화,,,롯데,사직,KN-T,우천취소
04.25(화),18:30,두산,,,삼성,대구,SS-T,우천취소
04.25(화),18:30,NC,6,0,KIA,광주,MS-T,-
04.25(화),18:30,KT,0,1,키움,고척,SPO-T,-
04.26(수),18:30,SSG,5,3,LG,잠실,SPO-2T,-
04.26(수),18:30,한화,1,8,롯데,사직,KN-T,-
04.26(수),18:30,두산,0,1,삼성,대구,SS-T,-
04.26(수),18:30,NC,0,6,KIA,광주,MS-T,-
04.26(수),18:30,KT,2,13,키움,고척,SPO-T,-
04.27(목),18:30,SSG,3,6,LG,잠실,SPO-2T,-
04.27(목),18:30,한화,0,3,롯데,사직,KN-T,-
04.27(목),18:30,두산,6,7,삼성,대구,SS-T,-
04.27(목),18:30,NC,0,5,KIA,광주,MS-T,-
04.27(목),18:30,KT,1,3,키움,고척,SPO-T,-
04.28(금),18:30,KIA,4,3,LG,잠실,SPO-T,-
04.28(금),18:30,두산,1,4,SSG,문학,SPO-2T,-
04.28(금),18:30,키움,2,5,롯데,사직,MS-T,-
04.28(금),18:30,삼성,10,9,KT,수원,SS-T,-
04.28(금),18:30,NC,6,4,한화,대전,KN-T,-
04.29(토),17:00,KIA,6,3,LG,잠실,SPO-T,-
04.29(토),17:00,두산,4,10,SSG,문학,SPO-2T,-
04.29(토),17:00,키움,,,롯데,사직,MS-T,우천취소
04.29(토),17:00,삼성,3,2,KT,수원,SS-T,-
04.29(토),17:00,NC,3,2,한화,대전,KN-T,-
04.30(일),14:00,KIA,12,8,LG,잠실,SPO-T,-
04.30(일),14:00,두산,2,0,SSG,문학,SPO-2T,-
04.30(일),14:00,키움,3,5,롯데,사직,MS-T,-
04.30(일),14:00,삼성,1,0,KT,수원,SS-T,-
04.30(일),14:00,NC,4,1,한화,대전,KN-T,-
