일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
05.01(수),18:30,삼성,9,2,두산,잠실,MS-T,-
05.01(수),18:30,키움,6,3,롯데,사직,SS-T,-
05.01(수),18:30,LG,10,1,NC,창원,SPO-T,-
05.01(수),18:30,KT,1,9,KIA,광주,KN-T,-
05.01(수),18:30,SSG,8,7,한화,대전,SPO-2T,-
05.02(목),18:30,삼성,4,2,두산,잠실,MS-T,-
05.02(목),18:30,키움,5,6,롯데,사직,SS-T,-
05.02(목),18:30,LG,5,4,NC,창원,SPO-T,-
05.02(목),18:30,KT,12,5,KIA,광주,KN-T,-
05.02(목),18:30,SSG,4,3,한화,대전,SPO-2T,-
05.03(금),18:30,두산,6,4,LG,잠실,SPO-2T,-
05.03(금),18:30,NC,19,5,SSG,문학,TVING,-
05.03(금),18:30,롯데,8,7,삼성,대구,KN-T,-
05.03(금),18:30,키움,1,2,KT,수원,MS-T,-
05.03(금),18:30,한화,4,2,KIA,광주,SS-T,-
05.04(토),14:00,두산,3,2,LG,잠실,S-T,-
05.04(토),17:00,NC,8,6,SSG,문학,KN-T,-
05.04(토),17:00,롯데,9,2,삼성,대구,SPO-2T,-
05.04(토),17:00,키움,2,6,KT,수원,SPO-T; MS-T,-
05.04(토),17:00,한화,2,10,KIA,광주,SS-T,-
05.05(일),14:00,두산,,,LG,잠실,M-T,우천취소
05.05(일),14:00,NC,,,SSG,문학,KN-T,우천취소
05.05(일),14:00,롯데,,,삼성,대구,SPO-2T,우천취소
05.05(일),14:00,키움,,,KT,수원,SPO-T; MS-T,우천취소
05.05(일),14:00,한화,,,KIA,광주,SS-T,우천취소
05.07(화),18:30,SSG,4,2,LG,잠실,SPO-2T,-
05.07(화),18:30,한화,,,롯데,사직,SS-T,우천취소
05.07(화),18:30,KIA,,,삼성,대구,MS-T,우천취소
05.07(화),18:30,NC,,,KT,수원,SPO-T,그라운드사정
05.07(화),18:30,두산,13,4,키움,고척,KN-T,-
05.08(수),18:30,SSG,5,8,LG,잠실,SPO-2T,-
