일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
07.02(화),18:30,현대,6,7,KIA,무등,,-
07.02(화),18:30,두산,4,3,삼성,시민,,-
07.02(화),18:30,한화,8,9,LG,잠실,,-
07.03(수),14:50,SK,3,1,롯데,사직,,-
07.03(수),18:00,SK,2,1,롯데,사직,,-
07.03(수),18:30,두산,8,4,삼성,시민,,-
07.03(수),18:30,한화,9,3,LG,잠실,,-
07.04(목),15:00,현대,10,11,KIA,무등,,-
07.04(목),18:20,두산,7,0,삼성,시민,,-
07.04(목),18:30,한화,6,4,LG,잠실,,-
07.04(목),18:30,SK,4,1,롯데,사직,,-
07.04(목),18:50,현대,8,5,KIA,무등,,-
07.07(일),15:00,SK,2,1,두산,잠실,,-
07.07(일),15:00,KIA,10,4,롯데,사직,,-
07.07(일),15:00,삼성,4,5,한화,대전,,-
07.07(일),18:20,KIA,7,2,롯데,사직,,-
07.07(일),18:30,삼성,5,5,한화,대전,,-
07.07(일),18:30,LG,8,1,현대,수원,,-
07.07(일),18:40,SK,2,8,두산,잠실,,-
07.09(화),18:20,삼성,6,7,현대,수원,,-
07.09(화),18:30,LG,2,1,두산,잠실,,-
07.09(화),18:30,KIA,7,6,SK,문학,,-
07.09(화),18:30,롯데,7,1,한화,대전,,-
07.10(수),18:20,삼성,12,7,현대,수원,,-
07.10(수),18:30,LG,2,3,두산,잠실,,-
07.10(수),18:30,KIA,4,9,SK,문학,,-
07.10(수),18:30,롯데,6,7,한화,대전,,-
07.11(목),18:20,삼성,4,6,현대,수원,,-
07.11(목),18:30,LG,2,3,두산,잠실,,-
07.11(목),18:30,KIA,6,5,SK,문학,,-
07.11(목),18:30,롯데,0,3,한화,대전,,-
07.12(금),18:30,두산,5,1,KIA,무등,,-
07.13(토),18:20,SK,4,9,삼성,시민,,-
07.13(토),18:30,한화,3,2,LG,잠실,,-
07.14(일),15:00,현대,8,4,롯데,사직,,-
07.14(일),18:30,현대,5,3,롯데,사직,,-
07.14(일),18:30,SK,2,9,삼성,시민,,-
07.20(토),18:30,삼성,4,3,두산,잠실,,-
07.20(토),18:30,LG,4,9,SK,문학,,-
07.20(토),18:30,한화,4,2,롯데,사직,,-
07.21(일),18:30,현대,0,5,KIA,무등,,-
07.21(일),18:30,삼성,9,4,두산,잠실,,-
07.21(일),18:30,LG,1,0,SK,문학,,-
07.23(화),18:30,현대,3,8,삼성,시민,,-
07.23(화),18:30,LG,3,1,롯데,사직,,-
07.23(화),18:30,KIA,1,3,한화,대전,,-
07.24(수),18:30,현대,4,2,삼성,시민,,-
07.24(수),18:30,SK,7,4,두산,잠실,,-
07.24(수),18:30,LG,6,3,롯데,사직,,-
07.24(수),18:30,KIA,9,0,한화,대전,,-
07.25(목),18:30,현대,1,3,삼성,시민,,-
07.25(목),18:30,SK,6,2,두산,잠실,,-
07.25(목),18:30,LG,10,4,롯데,사직,,-
07.25(목),18:30,KIA,2,5,한화,대전,,-
07.26(금),18:20,두산,1,5,삼성,시민,,-
07.26(금),18:30,KIA,5,2,LG,잠실,,-
07.26(금),18:30,롯데,6,1,SK,문학,,-
07.26(금),18:30,한화,4,6,현대,수원,,-
07.27(토),18:20,한화,3,12,현대,수원,,-
07.27(토),18:30,두산,2,4,삼성,시민,,-
07.27(토),18:30,KIA,8,5,LG,잠실,,-
07.27(토),18:30,롯데,1,7,SK,문학,,-
07.28(일),18:30,두산,2,3,삼성,시민,,-
07.28(일),18:30,KIA,3,4,LG,잠실,,-
07.28(일),18:30,롯데,3,9,SK,문학,,-
07.28(일),18:30,한화,3,10,현대,수원,,-
07.30(화),18:30,롯데,0,1,KIA,무등,,-
07.30(화),18:30,두산,4,7,LG,잠실,,-
07.30(화),18:30,SK,5,9,현대,수원,,-
07.30(화),18:30,삼성,3,5,한화,대전,,-
07.31(수),18:30,롯데,7,1,KIA,무등,,-
07.31(수),18:30,두산,0,7,LG,잠실,,-
07.31(수),18:30,SK,6,0,현대,수원,,-
07.31(수),18:30,삼성,4,0,한화,대전,,-
