일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
05.01(일),14:00,KIA,1,5,삼성,시민,,-
05.01(일),14:00,롯데,5,0,LG,잠실,,-
05.01(일),14:00,두산,4,2,SK,문학,,-
05.01(일),14:00,현대,2,8,한화,대전,,-
05.03(화),18:30,삼성,8,5,롯데,마산,,-
05.03(화),18:30,LG,5,6,두산,잠실,,-
05.03(화),18:30,KIA,5,4,현대,수원,,-
05.03(화),18:30,SK,6,2,한화,대전,,-
05.04(수),18:30,삼성,7,5,롯데,마산,,-
05.04(수),18:30,LG,5,6,두산,잠실,,-
05.04(수),18:30,KIA,2,8,현대,수원,,-
05.04(수),18:30,SK,2,6,한화,대전,,-
05.05(목),14:00,삼성,0,5,롯데,마산,,-
05.05(목),14:00,LG,3,4,두산,잠실,,-
05.05(목),14:00,KIA,8,10,현대,수원,,-
05.05(목),14:00,SK,5,8,한화,대전,,-
05.07(토),18:30,한화,1,9,삼성,시민,,-
05.07(토),18:30,롯데,4,2,KIA,무등,,-
05.07(토),18:30,현대,0,2,두산,잠실,,-
05.07(토),18:30,LG,4,8,SK,문학,,-
05.08(일),14:00,한화,2,7,삼성,시민,,-
05.08(일),14:00,롯데,5,4,KIA,무등,,-
05.08(일),14:00,현대,5,6,두산,잠실,,-
05.08(일),14:00,LG,6,0,SK,문학,,-
05.10(화),18:30,현대,2,4,KIA,무등,,-
05.10(화),18:30,두산,2,7,삼성,시민,,-
05.10(화),18:30,한화,2,7,LG,잠실,,-
05.10(화),18:30,롯데,3,2,SK,문학,,-
05.11(수),18:30,현대,9,5,KIA,무등,,-
05.11(수),18:30,두산,5,4,삼성,시민,,-
05.11(수),18:30,한화,3,9,LG,잠실,,-
05.11(수),18:30,롯데,2,9,SK,문학,,-
05.12(목),18:30,현대,5,6,KIA,무등,,-
05.12(목),18:30,두산,2,7,삼성,시민,,-
05.12(목),18:30,한화,4,7,LG,잠실,,-
05.12(목),18:30,롯데,8,1,SK,문학,,-
05.13(금),18:30,KIA,2,9,LG,잠실,,-
05.13(금),18:30,두산,9,1,롯데,사직,,-
05.13(금),18:30,삼성,5,3,현대,수원,,-
05.13(금),18:30,SK,1,6,한화,대전,,-
05.14(토),18:30,KIA,2,6,LG,잠실,,-
05.14(토),18:30,두산,3,4,롯데,사직,,-
05.14(토),18:30,삼성,2,7,현대,수원,,-
05.14(토),18:30,SK,11,6,한화,대전,,-
05.15(일),14:00,KIA,9,2,LG,잠실,,-
05.15(일),14:00,두산,8,2,롯데,사직,,-
05.15(일),14:00,삼성,13,5,현대,수원,,-
05.15(일),14:00,SK,1,5,한화,대전,,-
05.17(화),18:30,삼성,1,4,롯데,사직,,-
05.18(수),18:30,SK,0,4,두산,잠실,,-
05.18(수),18:30,삼성,8,2,롯데,사직,,-
05.18(수),18:30,LG,11,6,현대,수원,,-
05.18(수),18:30,KIA,1,1,한화,청주,,-
05.19(목),18:30,SK,5,2,두산,잠실,,-
05.19(목),18:30,삼성,4,1,롯데,사직,,-
05.19(목),18:30,LG,9,11,현대,수원,,-
05.19(목),18:30,KIA,6,10,한화,청주,,-
05.20(금),18:30,한화,3,4,삼성,시민,,-
05.20(금),18:30,롯데,0,10,KIA,무등,,-
05.20(금),18:30,두산,5,1,LG,잠실,,-
05.20(금),18:30,현대,4,0,SK,문학,,-
05.21(토),18:30,한화,2,5,삼성,시민,,-
05.21(토),18:30,롯데,4,5,KIA,무등,,-
05.21(토),18:30,두산,5,9,LG,잠실,,-
05.21(토),18:30,현대,0,7,SK,문학,,-
05.22(일),14:00,한화,8,2,삼성,시민,,-
05.22(일),14:00,롯데,10,1,KIA,무등,,-
05.22(일),14:00,두산,6,5,LG,잠실,,-
05.22(일),14:00,현대,9,3,SK,문학,,-
05.24(화),18:30,두산,1,12,KIA,무등,,-
05.24(화),18:30,롯데,10,5,LG,잠실,,-
05.24(화),18:30,삼성,3,2,SK,문학,,-
05.24(화),18:30,현대,8,0,한화,대전,,-
05.25(수),18:30,두산,8,6,KIA,무등,,-
05.25(수),18:30,롯데,3,9,LG,잠실,,-
05.25(수),18:30,삼성,3,0,SK,문학,,-
05.25(수),18:30,현대,0,6,한화,대전,,-
05.26(목),18:30,두산,3,9,KIA,무등,,-
05.26(목),18:30,롯데,13,11,LG,잠실,,-
05.26(목),18:30,삼성,10,7,SK,문학,,-
05.26(목),18:30,현대,9,4,한화,대전,,-
05.27(금),18:30,LG,12,6,삼성,시민,,-
05.27(금),18:30,SK,2,9,두산,잠실,,-
05.27(금),18:30,한화,2,1,롯데,사직,,-
05.27(금),18:30,KIA,8,9,현대,수원,,-
05.28(토),18:30,LG,2,9,삼성,시민,,-
05.28(토),18:30,SK,3,5,두산,잠실,,-
05.28(토),18:30,한화,2,3,롯데,사직,,-
05.28(토),18:30,KIA,8,6,현대,수원,,-
05.29(일),14:00,LG,2,3,삼성,시민,,-
05.29(일),14:00,SK,9,7,두산,잠실,,-
05.29(일),14:00,한화,14,7,롯데,사직,,-
05.29(일),14:00,KIA,9,15,현대,수원,,-
05.31(화),18:30,LG,9,11,KIA,무등,,-
05.31(화),18:30,롯데,2,5,삼성,시민,,-
05.31(화),18:30,현대,7,4,두산,잠실,,-
05.31(화),18:30,한화,4,3,SK,문학,,-
