일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
05.01(일),17:00,롯데,7,2,KIA,무등,KN-T; SPO-T,-
05.01(일),17:00,넥센,10,9,LG,잠실,,-
05.01(일),17:00,두산,1,3,SK,문학,MS-T,-
05.01(일),17:00,한화,3,1,삼성,대구,,-
05.03(화),18:30,KIA,4,7,넥센,목동,KN-T; SPO-T,-
05.03(화),18:30,LG,2,0,두산,잠실,MS-T,-
05.03(화),18:30,삼성,1,5,롯데,사직,,-
05.03(화),18:30,SK,3,1,한화,대전,,-
05.04(수),18:30,KIA,6,1,넥센,목동,KN-T; SPO-T,-
05.04(수),18:30,LG,4,5,두산,잠실,MS-T,-
05.04(수),18:30,삼성,4,6,롯데,사직,,-
05.04(수),18:30,SK,7,4,한화,대전,,-
05.05(목),14:00,KIA,0,3,넥센,목동,KN-T; ; ; SPO-T,-
05.05(목),14:00,삼성,7,0,롯데,사직,K-2T,-
05.05(목),14:00,SK,9,3,한화,대전,MS-T,-
05.05(목),14:10,LG,12,4,두산,잠실,S-T,-
05.06(금),18:30,롯데,10,6,두산,잠실,,-
05.06(금),18:30,KIA,1,2,SK,문학,KN-T; SPO-T,-
05.06(금),18:30,LG,9,5,삼성,대구,MS-T,-
05.06(금),18:30,넥센,8,9,한화,대전,,-
05.07(토),17:00,롯데,8,7,두산,잠실,,-
05.07(토),17:00,KIA,6,2,SK,문학,KN-T; ; SPO-T,-
05.07(토),17:00,LG,3,6,삼성,대구,MS-T,-
05.07(토),17:00,넥센,8,2,한화,대전,,-
05.08(일),17:00,롯데,0,5,두산,잠실,,-
05.08(일),17:00,KIA,2,1,SK,문학,KN-T; ; SPO-T,-
05.08(일),17:00,LG,8,4,삼성,대구,MS-T,-
05.08(일),17:00,넥센,7,11,한화,대전,,-
05.10(화),14:00,두산,0,2,KIA,무등,M-T,-
05.10(화),14:00,SK,1,2,삼성,대구,K-2T,-
05.10(화),17:00,한화,5,9,LG,잠실,KN-T; MS-T,-
05.10(화),17:00,넥센,3,4,롯데,사직,SPO-T,-
05.11(수),18:30,두산,,,KIA,무등,SPO-T,우천취소
05.11(수),18:30,한화,2,1,LG,잠실,MS-T,-
05.11(수),18:30,넥센,,,롯데,사직,,우천취소
05.11(수),18:30,SK,,,삼성,대구,KN-T,우천취소
05.12(목),18:30,두산,4,6,KIA,무등,SPO-T,-
05.12(목),18:30,한화,0,1,LG,잠실,MS-T,-
05.12(목),18:30,넥센,0,4,롯데,사직,,-
05.12(목),18:30,SK,6,4,삼성,대구,KN-T,-
05.13(금),18:30,LG,3,2,넥센,목동,MS-T,-
05.13(금),18:30,SK,4,2,두산,잠실,,-
05.13(금),18:30,KIA,8,6,롯데,사직,SPO-T,-
05.13(금),18:30,삼성,1,5,한화,대전,KN-T,-
05.14(토),17:00,SK,0,2,두산,잠실,,-
05.14(토),17:00,KIA,3,8,롯데,사직,KNN-T; SPO-T,-
05.14(토),17:00,삼성,5,4,한화,대전,KN-T,-
05.14(토),18:30,LG,5,6,넥센,목동,MS-T,-
05.15(일),17:00,SK,5,0,두산,잠실,,-
05.15(일),17:00,KIA,4,5,롯데,사직,SPO-T,-
05.15(일),17:00,삼성,2,5,한화,대전,KN-T,-
05.15(일),18:30,LG,8,0,넥센,목동,MS-T,-
05.17(화),18:30,LG,0,11,KIA,무등,MS-T,-
05.17(화),18:30,한화,1,8,두산,잠실,,-
05.17(화),18:30,롯데,8,2,SK,문학,SPO-T,-
05.17(화),18:30,넥센,5,11,삼성,대구,KN-T,-
05.18(수),18:30,LG,3,7,KIA,무등,MS-T,-
05.18(수),18:30,한화,9,7,두산,잠실,,-
05.18(수),18:30,롯데,2,4,SK,문학,SPO-T,-
05.18(수),18:30,넥센,0,4,삼성,대구,KN-T,-
05.19(목),18:30,LG,10,2,KIA,무등,MS-T,-
05.19(목),18:30,한화,2,0,두산,잠실,,-
05.19(목),18:30,롯데,3,2,SK,문학,SPO-T,-
05.19(목),18:30,넥센,5,6,삼성,대구,KN-T,-
05.20(금),18:30,한화,5,0,KIA,군산,SPO-T,-
05.20(금),18:30,롯데,,,LG,잠실,MS-T,우천취소
05.20(금),18:30,넥센,,,SK,문학,KN-T,우천취소
05.20(금),18:30,두산,4,5,삼성,대구,,-
05.21(토),17:00,한화,6,4,KIA,군산,SPO-T,-
05.21(토),17:00,롯데,4,5,LG,잠실,MS-T,-
05.21(토),17:00,넥센,,,SK,문학,KN-T,우천취소
05.21(토),17:00,두산,7,7,삼성,대구,,-
05.22(일),17:00,한화,1,13,KIA,군산,SPO-T,-
05.22(일),17:00,롯데,4,7,LG,잠실,MS-T,-
05.22(일),17:00,넥센,2,4,SK,문학,KN-T,-
05.22(일),17:00,두산,4,5,삼성,대구,,-
05.24(화),18:30,KIA,4,3,넥센,목동,MS-T,-
05.24(화),18:30,두산,5,3,LG,잠실,,-
05.24(화),18:30,삼성,3,4,롯데,사직,KN-T; SPO-T,-
05.24(화),18:30,SK,2,3,한화,대전,,-
05.25(수),18:30,KIA,8,1,넥센,목동,MS-T,-
