일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
09.04(화),18:30,삼성,5,3,NC,마산,KN-T,-
09.04(화),18:30,KIA,10,5,두산,잠실,,-
09.04(화),18:30,넥센,7,3,SK,문학,SS-T,-
09.04(화),18:30,LG,3,4,KT,수원,SPO-T,-
09.04(화),18:30,롯데,4,6,한화,대전,MS-T; D-CMB,-
09.05(수),18:30,삼성,5,3,NC,마산,KN-T,-
09.05(수),18:30,KIA,1,14,두산,잠실,,-
09.05(수),18:30,넥센,11,12,SK,문학,SS-T,-
09.05(수),18:30,LG,4,3,KT,수원,SPO-T,-
09.05(수),18:30,롯데,5,11,한화,대전,MS-T; D-CMB,-
09.06(목),18:30,NC,3,6,LG,잠실,SPO-T,-
09.06(목),18:30,두산,6,2,삼성,대구,KN-T,-
09.06(목),18:30,한화,9,2,KT,수원,SPO-2T,-
09.06(목),18:30,넥센,2,7,KIA,광주,MS-T; G-CMB,-
09.06(목),18:30,SK,0,10,롯데,울산,SS-T,-
09.07(금),18:30,NC,11,1,LG,잠실,SPO-T,-
09.07(금),18:30,두산,7,2,삼성,대구,KN-T,-
09.07(금),18:30,한화,4,12,KT,수원,SPO-2T,-
09.07(금),18:30,넥센,5,7,KIA,광주,MS-T; G-CMB,-
09.07(금),18:30,SK,3,0,롯데,울산,SS-T,-
09.08(토),17:00,롯데,1,7,NC,마산,SS-T,-
09.08(토),17:00,한화,1,5,LG,잠실,MS-T,-
09.08(토),17:00,두산,3,0,SK,문학,KN-T,-
09.08(토),17:00,삼성,4,12,KIA,광주,SPO-2T; G-CMB,-
09.08(토),17:00,KT,12,6,넥센,고척,SPO-T,-
09.09(일),14:00,롯데,3,11,NC,마산,SS-T,-
09.09(일),14:00,한화,5,8,LG,잠실,MS-T,-
09.09(일),14:00,두산,2,14,SK,문학,KN-T,-
09.09(일),14:00,삼성,6,5,KIA,광주,SPO-2T; G-CMB,-
09.09(일),14:00,KT,4,6,넥센,고척,SPO-T,-
09.11(화),18:30,KIA,7,10,NC,마산,SPO-2T,-
09.11(화),18:30,넥센,3,1,LG,잠실,KN-T,-
09.11(화),18:30,KT,3,4,SK,문학,SS-T,-
09.11(화),18:30,두산,17,4,롯데,사직,MS-T,-
09.11(화),18:30,한화,8,7,삼성,대구,SPO-T,-
09.12(수),18:30,KIA,4,5,NC,마산,SPO-2T,-
