일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
07.01(수),18:30,롯데,4,3,NC,마산,MS-T,-
07.01(수),18:30,삼성,13,10,넥센,목동,KN-T,-
07.01(수),18:30,LG,4,8,두산,잠실,,-
07.01(수),18:30,KT,4,2,SK,문학,SS-T; IB-T,-
07.01(수),18:30,한화,1,6,KIA,광주,SPO-T,-
07.02(목),18:30,롯데,2,3,NC,마산,MS-T,-
07.02(목),18:30,삼성,0,2,넥센,목동,KN-T,-
07.02(목),18:30,LG,7,2,두산,잠실,,-
07.02(목),18:30,KT,2,5,SK,문학,SS-T; IB-T,-
07.02(목),18:30,한화,14,7,KIA,광주,SPO-T,-
07.03(금),18:30,넥센,7,8,두산,잠실,SS-T; IB-T,-
07.03(금),18:30,SK,8,7,롯데,사직,MS-T,-
07.03(금),18:30,LG,8,12,삼성,대구,,-
07.03(금),18:30,KIA,3,10,KT,수원,KN-T,-
07.03(금),18:30,NC,6,7,한화,대전,SPO-T,-
07.04(토),18:00,넥센,9,5,두산,잠실,SS-T; IB-T,-
07.04(토),18:00,SK,2,7,롯데,사직,MS-T,-
07.04(토),18:00,LG,3,10,삼성,대구,,-
07.04(토),18:00,KIA,3,12,KT,수원,KN-T,-
07.04(토),18:00,NC,6,7,한화,대전,SPO-T,-
07.05(일),18:00,넥센,6,5,두산,잠실,SS-T; IB-T,-
07.05(일),18:00,SK,5,1,롯데,사직,MS-T,-
07.05(일),18:00,LG,4,12,삼성,대구,,-
07.05(일),18:00,KIA,2,9,KT,수원,KN-T,-
07.05(일),18:00,NC,,,한화,대전,SPO-T,우천취소
07.07(화),18:30,KIA,3,1,넥센,목동,,-
07.07(화),18:30,KT,,,NC,마산,MS-T,우천취소
07.07(화),18:30,롯데,7,6,LG,잠실,SPO-T,-
07.07(화),18:30,SK,,,삼성,대구,KN-T,우천취소
07.07(화),18:30,두산,,,한화,대전,SS-T; IB-T,우천취소
07.08(수),18:30,KIA,3,4,넥센,목동,,-
07.08(수),18:30,KT,,,NC,마산,MS-T,우천취소
07.08(수),18:30,롯데,0,1,LG,잠실,SPO-T,-
07.08(수),18:30,SK,,,삼성,대구,KN-T,우천취소
07.08(수),18:30,두산,9,4,한화,대전,SS-T; IB-T,-
07.09(목),18:30,KIA,4,16,넥센,목동,,-
07.09(목),18:30,KT,0,11,NC,마산,MS-T,-
07.09(목),18:30,롯데,1,2,LG,잠실,SPO-T,-
07.09(목),18:30,SK,1,2,삼성,대구,KN-T,-
07.09(목),18:30,두산,6,5,한화,대전,SS-T; IB-T,-
07.10(금),18:30,NC,4,1,넥센,목동,MS-T,-
07.10(금),18:30,한화,8,5,LG,잠실,SS-T; IB-T,-
07.10(금),18:30,KIA,4,7,SK,문학,,-
07.10(금),18:30,두산,6,5,롯데,사직,SPO-T,-
07.10(금),18:30,삼성,8,16,KT,수원,KN-T,-
07.11(토),18:00,NC,16,5,넥센,목동,MS-T,-
07.11(토),18:00,한화,5,3,LG,잠실,SS-T; IB-T,-
07.11(토),18:00,KIA,0,4,SK,문학,,-
07.11(토),18:00,두산,,,롯데,사직,SPO-T,우천취소
07.11(토),18:00,삼성,2,6,KT,수원,KN-T,-
07.12(일),18:00,NC,,,넥센,목동,MS-T,우천취소
07.12(일),18:00,한화,,,LG,잠실,SS-T; IB-T,우천취소
07.12(일),18:00,KIA,,,SK,문학,,우천취소
07.12(일),18:00,두산,,,롯데,사직,SPO-T,우천취소
07.12(일),18:00,삼성,,,KT,수원,KN-T,우천취소
07.14(화),18:30,SK,4,9,NC,마산,KN-T,-
07.14(화),18:30,KT,8,1,두산,잠실,,-
07.14(화),18:30,LG,3,2,KIA,광주,SS-T; IB-T,-
07.14(화),18:30,넥센,10,6,삼성,포항,SPO-T,-
07.14(화),18:30,롯데,3,4,한화,청주,MS-T,-
07.15(수),18:30,SK,7,6,NC,마산,KN-T,-
07.15(수),18:30,KT,0,11,두산,잠실,,-
07.15(수),18:30,LG,,,KIA,광주,SS-T; IB-T,우천취소
07.15(수),18:30,넥센,4,7,삼성,포항,SPO-T,-
07.15(수),18:30,롯데,12,10,한화,청주,MS-T,-
07.16(목),18:30,SK,2,2,NC,마산,KN-T,-
07.16(목),18:30,KT,0,3,두산,잠실,,-
07.16(목),18:30,LG,1,15,KIA,광주,SS-T; IB-T,-
07.16(목),18:30,넥센,13,17,삼성,포항,SPO-T,-
07.16(목),18:30,롯데,7,4,한화,청주,MS-T,-
07.21(화),18:30,넥센,4,1,LG,잠실,SPO-T,-
07.21(화),18:30,두산,4,8,SK,문학,,-
07.21(화),18:30,KIA,2,1,삼성,대구,MS-T,-
07.21(화),18:30,한화,7,4,KT,수원,KN-T,-
07.21(화),18:30,NC,1,2,롯데,울산,SS-T; IB-T,-
07.22(수),18:30,넥센,3,5,LG,잠실,SPO-T,-
07.22(수),18:30,두산,11,4,SK,문학,,-
07.22(수),18:30,KIA,10,14,삼성,대구,MS-T,-
07.22(수),18:30,한화,3,5,KT,수원,KN-T,-
07.22(수),18:30,NC,3,2,롯데,울산,SS-T; IB-T,-
07.23(목),18:30,넥센,,,LG,잠실,SPO-T,우천취소
07.23(목),18:30,두산,5,6,SK,문학,,-
07.23(목),18:30,KIA,7,2,삼성,대구,MS-T,-
07.23(목),18:30,한화,,,KT,수원,KN-T,우천취소
