일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
05.01(수),18:30,LG,6,7,NC,마산,XTM-T; SPO-T,-
05.01(수),18:30,KIA,8,1,두산,잠실,KN-T,-
05.01(수),18:30,넥센,8,5,삼성,대구,,-
05.01(수),18:30,롯데,4,3,한화,대전,MS-T,-
05.02(목),18:30,LG,1,8,NC,마산,XTM-T; SPO-T,-
05.02(목),18:30,KIA,4,6,두산,잠실,KN-T,-
05.02(목),18:30,넥센,4,3,삼성,대구,,-
05.02(목),18:30,롯데,4,3,한화,대전,MS-T,-
05.03(금),18:30,KIA,0,1,넥센,목동,MS-T,-
05.03(금),18:30,LG,6,3,두산,잠실,,-
05.03(금),18:30,삼성,10,3,롯데,사직,KN-T,-
05.03(금),18:30,SK,1,5,한화,대전,XTM-T; SPO-T,-
05.04(토),17:00,KIA,8,4,넥센,목동,MS-T,-
05.04(토),17:00,LG,2,6,두산,잠실,,-
05.04(토),17:00,삼성,5,3,롯데,사직,KN-T,-
05.04(토),17:00,SK,4,0,한화,대전,XTM-T; SPO-T,-
05.05(일),14:00,KIA,13,9,넥센,목동,MS-T,-
05.05(일),14:00,LG,2,5,두산,잠실,,-
05.05(일),14:00,삼성,6,1,롯데,사직,KN-T; TM-T; PM-T,-
05.05(일),14:00,SK,8,5,한화,대전,XTM-T; SPO-T,-
05.07(화),18:30,한화,8,4,NC,마산,MS-T,-
05.07(화),18:30,롯데,3,0,KIA,무등,XTM-T; SPO-T,-
05.07(화),18:30,넥센,6,4,LG,잠실,KN-T,-
05.07(화),18:30,두산,3,8,SK,문학,,-
05.08(수),18:30,한화,6,4,NC,마산,MS-T,-
05.08(수),18:30,롯데,5,1,KIA,무등,XTM-T; SPO-T,-
05.08(수),18:30,넥센,3,1,LG,잠실,KN-T,-
05.08(수),18:30,두산,12,13,SK,문학,,-
05.09(목),18:30,한화,3,7,NC,마산,MS-T,-
05.09(목),18:30,롯데,,,KIA,무등,XTM-T; SPO-T,우천취소
05.09(목),18:30,넥센,,,LG,잠실,KN-T,우천취소
05.09(목),18:30,두산,11,2,SK,문학,,-
05.10(금),18:30,SK,6,4,넥센,목동,MS-T,-
05.10(금),18:30,NC,3,4,두산,잠실,,-
05.10(금),18:30,LG,4,2,롯데,사직,KN-T,-
05.10(금),18:30,KIA,0,3,삼성,포항,XTM-T; SPO-T,-
05.11(토),17:00,SK,2,5,넥센,목동,MS-T,-
05.11(토),17:00,NC,5,6,두산,잠실,,-
05.11(토),17:00,LG,3,4,롯데,사직,KN-T,-
05.11(토),17:00,KIA,1,9,삼성,포항,XTM-T; SPO-T,-
05.12(일),17:00,SK,5,8,넥센,목동,MS-T,-
05.12(일),17:00,NC,17,5,두산,잠실,,-
05.12(일),17:00,LG,3,8,롯데,사직,KN-T,-
05.12(일),17:00,KIA,4,5,삼성,포항,XTM-T; SPO-T,-
05.14(화),18:30,한화,7,2,넥센,목동,MS-T,-
05.14(화),18:30,SK,1,3,KIA,무등,,-
05.14(화),18:30,삼성,7,3,두산,잠실,KN-T,-
05.14(화),18:30,NC,2,2,롯데,사직,XTM-T; SPO-T,-
05.15(수),18:30,한화,1,19,넥센,목동,MS-T,-
05.15(수),18:30,SK,4,3,KIA,무등,,-
05.15(수),18:30,삼성,8,3,두산,잠실,KN-T,-
05.15(수),18:30,NC,6,4,롯데,사직,XTM-T; SPO-T,-
05.16(목),18:30,한화,5,6,넥센,목동,MS-T,-
05.16(목),18:30,SK,9,2,KIA,무등,,-
05.16(목),18:30,삼성,0,7,두산,잠실,KN-T,-
05.16(목),18:30,NC,8,5,롯데,사직,XTM-T; SPO-T,-
05.17(금),14:00,두산,4,5,한화,대전,M-T,-
05.17(금),15:00,롯데,3,4,SK,문학,S-T,-
05.17(금),17:00,삼성,2,1,NC,마산,KN-T; MS-T,-
05.17(금),17:00,KIA,3,2,LG,잠실,XTM-T; ; SPO-T,-
05.18(토),17:00,삼성,7,3,NC,마산,KN-T,-
05.18(토),17:00,KIA,3,1,LG,잠실,,-
05.18(토),17:00,롯데,6,5,SK,문학,XTM-T; SPO-T,-
05.18(토),17:00,두산,2,14,한화,대전,MS-T,-
05.19(일),17:00,삼성,7,4,NC,마산,KN-T,-
05.19(일),17:00,KIA,4,7,LG,잠실,,-
05.19(일),17:00,롯데,11,5,SK,문학,XTM-T; SPO-T,-
05.19(일),17:00,두산,15,8,한화,대전,MS-T,-
05.21(화),18:30,한화,2,8,KIA,무등,MS-T,-
05.21(화),18:30,넥센,15,7,두산,잠실,XTM-T; SPO-T,-
05.21(화),18:30,NC,2,6,SK,문학,KN-T,-
05.21(화),18:30,LG,4,8,삼성,대구,,-
05.22(수),18:30,한화,3,1,KIA,무등,MS-T,-
