"MATCH_SEQ_NO","MATCH_DE","BASE_YEAR","BASE_MT","BASE_DAY","GRP_NM","LEA_NM","HOME_TEAM_NM","AWAY_TEAM_NM","STDM_NM","SPORTS_VIEWNG_NMPR_CO","COLCT_DE","UPDT_DE"
495,"20230803","2023","08","03",KBO,정규리그,롯데,NC,사직,10162.00000,"20250716","20250716"
496,"20230930","2023","09","30",KLEAGUE,K리그1,포항,울산,포항 스틸야드,14640.00000,"20250716","20250716"
497,"20230803","2023","08","03",KBO,정규리그,한화,두산,한밭,9024.00000,"20250716","20250716"
498,"20230708","2023","07","08",KLEAGUE,K리그1,포항,울산,포항 스틸야드,14486.00000,"20250716","20250716"
499,"20230803","2023","08","03",KBO,정규리그,KT,SSG,수원,7521.00000,"20250716","20250716"
500,"20230528","2023","05","28",KLEAGUE,K리그1,서울,강원,서울 월드컵,14419.00000,"20250716","20250716"
501,"20230803","2023","08","03",KBO,정규리그,LG,키움,잠실,12179.00000,"20250716","20250716"
502,"20230529","2023","05","29",KLEAGUE,K리그1,포항,전북,포항 스틸야드,14377.00000,"20250716","20250716"
503,"20230804","2023","08","04",KBO,정규리그,KIA,한화,광주,11495.00000,"20250716","20250716"
504,"20230804","2023","08","04",KBO,정규리그,두산,KT,잠실,6358.00000,"20250716","20250716"
505,"20230520","2023","05","20",KLEAGUE,K리그1,대전,대구,대전 월드컵,14275.00000,"20250716","20250716"
506,"20230804","2023","08","04",KBO,정규리그,삼성,LG,대구,10856.00000,"20250716","20250716"
507,"20230812","2023","08","12",KLEAGUE,K리그1,전북,수원,전주 월드컵,14216.00000,"20250716","20250716"
508,"20230804","2023","08","04",KBO,정규리그,롯데,SSG,사직,8545.00000,"20250716","20250716"
509,"20230226","2023","02","26",KLEAGUE,K리그1,포항,대구,포항 스틸야드,14089.00000,"20250716","20250716"
510,"20230804","2023","08","04",KBO,정규리그,NC,키움,창원,5107.00000,"20250716","20250716"
511,"20230604","2023","06","04",KLEAGUE,K리그1,대전,인천,대전 월드컵,13779.00000,"20250716","20250716"
512,"20230805","2023","08","05",KBO,정규리그,KIA,한화,광주,13487.00000,"20250716","20250716"
513,"20230430","2023","04","30",KLEAGUE,K리그1,대전,제주,대전 월드컵,13777.00000,"20250716","20250716"
514,"20230805","2023","08","05",KBO,정규리그,두산,KT,잠실,8847.00000,"20250716","20250716"
515,"20230709","2023","07","09",KLEAGUE,K리그1,대전,수원,대전 월드컵,13685.00000,"20250716","20250716"
516,"20230805","2023","08","05",KBO,정규리그,삼성,LG,대구,15879.00000,"20250716","20250716"
517,"20230805","2023","08","05",KBO,정규리그,롯데,SSG,사직,10670.00000,"20250716","20250716"
518,"20230521","2023","05","21",KLEAGUE,K리그1,전북,수원FC,전주 월드컵,13634.00000,"20250716","20250716"
519,"20230805","2023","08","05",KBO,정규리그,NC,키움,창원,8244.00000,"20250716","20250716"
520,"20231029","2023","10","29",KLEAGUE,K리그2,부산,부천,부산 아시아드,13340.00000,"20250716","20250716"
521,"20230806","2023","08","06",KBO,정규리그,KIA,한화,광주,10125.00000,"20250716","20250716"
522,"20230813","2023","08","13",KLEAGUE,K리그1,대전,서울,대전 월드컵,13290.00000,"20250716","20250716"
523,"20230806","2023","08","06",KBO,정규리그,두산,KT,잠실,6744.00000,"20250716","20250716"
524,"20230603","2023","06","03",KLEAGUE,K리그1,수원,수원FC,수원 월드컵,13104.00000,"20250716","20250716"
525,"20230806","2023","08","06",KBO,정규리그,삼성,LG,대구,11446.00000,"20250716","20250716"
526,"20230721","2023","07","21",KLEAGUE,K리그1,울산,제주,울산 문수,13073.00000,"20250716","20250716"
527,"20230806","2023","08","06",KBO,정규리그,롯데,SSG,사직,8162.00000,"20250716","20250716"
528,"20230401","2023","04","01",KLEAGUE,K리그1,전북,포항,전주 월드컵,12767.00000,"20250716","20250716"
529,"20230806","2023","08","06",KBO,정규리그,NC,키움,창원,6583.00000,"20250716","20250716"
530,"20230521","2023","05","21",KLEAGUE,K리그1,수원,울산,수원 월드컵,12639.00000,"20250716","20250716"
531,"20230808","2023","08","08",KBO,정규리그,KT,한화,수원,9704.00000,"20250716","20250716"
532,"20231203","2023","12","03",KLEAGUE,K리그1,대구,인천,대구iM뱅크PARK,12334.00000,"20250716","20250716"
533,"20230808","2023","08","08",KBO,정규리그,키움,롯데,고척,8376.00000,"20250716","20250716"
534,"20231028","2023","10","28",KLEAGUE,K리그1,전북,포항,전주 월드컵,12266.00000,"20250716","20250716"
535,"20230808","2023","08","08",KBO,정규리그,SSG,NC,문학,8131.00000,"20250716","20250716"
536,"20230808","2023","08","08",KBO,정규리그,두산,삼성,잠실,8519.00000,"20250716","20250716"
537,"20230319","2023","03","19",KLEAGUE,K리그1,대구,전북,대구iM뱅크PARK,12253.00000,"20250716","20250716"
538,"20230809","2023","08","09",KBO,정규리그,KT,한화,수원,10099.00000,"20250716","20250716"
539,"20231111","2023","11","11",KLEAGUE,K리그1,대구,광주,대구iM뱅크PARK,12222.00000,"20250716","20250716"
540,"20230809","2023","08","09",KBO,정규리그,KIA,LG,광주,3700.00000,"20250716","20250716"
541,"20231021","2023","10","21",KLEAGUE,K리그1,대구,전북,대구iM뱅크PARK,12211.00000,"20250716","20250716"
542,"20230809","2023","08","09",KBO,정규리그,키움,롯데,고척,7424.00000,"20250716","20250716"
543,"20230701","2023","07","01",KLEAGUE,K리그1,전북,제주,전주 월드컵,12175.00000,"20250716","20250716"
544,"20230809","2023","08","09",KBO,정규리그,SSG,NC,문학,6473.00000,"20250716","20250716"
545,"20230701","2023","07","01",KLEAGUE,K리그1,대구,수원,대구iM뱅크PARK,12175.00000,"20250716","20250716"
546,"20230809","2023","08","09",KBO,정규리그,두산,삼성,잠실,8344.00000,"20250716","20250716"
547,"20230810","2023","08","10",KBO,정규리그,키움,롯데,고척,6240.00000,"20250716","20250716"
548,"20230826","2023","08","26",KLEAGUE,K리그1,대구,제주,대구iM뱅크PARK,12136.00000,"20250716","20250716"
549,"20230811","2023","08","11",KBO,정규리그,롯데,KIA,사직,10118.00000,"20250716","20250716"
550,"20230902","2023","09","02",KLEAGUE,K리그1,인천,포항,인천 전용,12134.00000,"20250716","20250716"
551,"20230811","2023","08","11",KBO,정규리그,KT,NC,수원,5969.00000,"20250716","20250716"
552,"20230430","2023","04","30",KLEAGUE,K리그1,울산,광주,울산 문수,12068.00000,"20250716","20250716"
553,"20230811","2023","08","11",KBO,정규리그,한화,두산,한밭,7333.00000,"20250716","20250716"
554,"20230604","2023","06","04",KLEAGUE,K리그1,대구,서울,대구iM뱅크PARK,12056.00000,"20250716","20250716"
555,"20230811","2023","08","11",KBO,정규리그,SSG,삼성,문학,7495.00000,"20250716","20250716"
556,"20230505","2023","05","05",KLEAGUE,K리그1,대구,울산,대구iM뱅크PARK,11929.00000,"20250716","20250716"
557,"20230811","2023","08","11",KBO,정규리그,LG,키움,잠실,11910.00000,"20250716","20250716"
558,"20230805","2023","08","05",KLEAGUE,K리그1,대구,울산,대구iM뱅크PARK,11928.00000,"20250716","20250716"
559,"20230812","2023","08","12",KBO,정규리그,롯데,KIA,사직,16677.00000,"20250716","20250716"
560,"20231112","2023","11","12",KLEAGUE,K리그1,인천,전북,인천 전용,11912.00000,"20250716","20250716"
561,"20230812","2023","08","12",KBO,정규리그,KT,NC,수원,10138.00000,"20250716","20250716"
562,"20230924","2023","09","24",KLEAGUE,K리그1,대구,포항,대구iM뱅크PARK,11858.00000,"20250716","20250716"
563,"20230812","2023","08","12",KBO,정규리그,한화,두산,한밭,12000.00000,"20250716","20250716"
564,"20230812","2023","08","12",KBO,정규리그,SSG,삼성,문학,18055.00000,"20250716","20250716"
565,"20231008","2023","10","08",KLEAGUE,K리그1,수원,포항,수원 월드컵,11772.00000,"20250716","20250716"
566,"20230812","2023","08","12",KBO,정규리그,LG,키움,잠실,17624.00000,"20250716","20250716"
567,"20230527","2023","05","27",KLEAGUE,K리그1,대구,인천,대구iM뱅크PARK,11706.00000,"20250716","20250716"
568,"20230813","2023","08","13",KBO,정규리그,롯데,KIA,사직,14325.00000,"20250716","20250716"
569,"20231029","2023","10","29",KLEAGUE,K리그1,수원,대전,수원 월드컵,11658.00000,"20250716","20250716"
570,"20230813","2023","08","13",KBO,정규리그,KT,NC,수원,9736.00000,"20250716","20250716"
571,"20231022","2023","10","22",KLEAGUE,K리그1,서울,강원,서울 월드컵,11638.00000,"20250716","20250716"
572,"20230813","2023","08","13",KBO,정규리그,한화,두산,한밭,11007.00000,"20250716","20250716"
573,"20230610","2023","06","10",KLEAGUE,K리그1,대구,수원FC,대구iM뱅크PARK,11457.00000,"20250716","20250716"
574,"20230813","2023","08","13",KBO,정규리그,SSG,삼성,문학,16473.00000,"20250716","20250716"
575,"20231125","2023","11","25",KLEAGUE,K리그1,전북,광주,전주 월드컵,11369.00000,"20250716","20250716"
576,"20230813","2023","08","13",KBO,정규리그,LG,키움,잠실,18279.00000,"20250716","20250716"
577,"20230815","2023","08","15",KBO,정규리그,NC,한화,창원,10116.00000,"20250716","20250716"
578,"20230825","2023","08","25",KLEAGUE,K리그1,전북,대전,전주 월드컵,11224.00000,"20250716","20250716"
579,"20230815","2023","08","15",KBO,정규리그,두산,KT,잠실,11069.00000,"20250716","20250716"
580,"20230722","2023","07","22",KLEAGUE,K리그1,강원,수원,강릉하이원아레나,11084.00000,"20250716","20250716"
581,"20230815","2023","08","15",KBO,정규리그,삼성,LG,대구,14248.00000,"20250716","20250716"
582,"20230917","2023","09","17",KLEAGUE,K리그1,수원,대구,수원 월드컵,11048.00000,"20250716","20250716"
583,"20230815","2023","08","15",KBO,정규리그,롯데,SSG,사직,11871.00000,"20250716","20250716"
584,"20230716","2023","07","16",KLEAGUE,K리그1,전북,수원FC,전주 월드컵,10905.00000,"20250716","20250716"
585,"20230815","2023","08","15",KBO,정규리그,KIA,키움,광주,11541.00000,"20250716","20250716"
586,"20230304","2023","03","04",KLEAGUE,K리그1,대구,제주,대구iM뱅크PARK,10851.00000,"20250716","20250716"
587,"20230816","2023","08","16",KBO,정규리그,NC,한화,창원,5033.00000,"20250716","20250716"
588,"20231008","2023","10","08",KLEAGUE,K리그1,대구,수원FC,대구iM뱅크PARK,10776.00000,"20250716","20250716"
589,"20230816","2023","08","16",KBO,정규리그,두산,KT,잠실,5160.00000,"20250716","20250716"
590,"20230916","2023","09","16",KLEAGUE,K리그1,전북,강원,전주 월드컵,10620.00000,"20250716","20250716"
591,"20230816","2023","08","16",KBO,정규리그,삼성,LG,대구,7441.00000,"20250716","20250716"
592,"20230819","2023","08","19",KLEAGUE,K리그1,강원,수원FC,강릉하이원아레나,10503.00000,"20250716","20250716"
593,"20230816","2023","08","16",KBO,정규리그,롯데,SSG,사직,10542.00000,"20250716","20250716"
594,"20230722","2023","07","22",KLEAGUE,K리그1,대전,대구,대전 월드컵,10473.00000,"20250716","20250716"
595,"20230816","2023","08","16",KBO,정규리그,KIA,키움,광주,7050.00000,"20250716","20250716"
596,"20230817","2023","08","17",KBO,정규리그,NC,한화,창원,4875.00000,"20250716","20250716"
597,"20230319","2023","03","19",KLEAGUE,K리그1,수원,대전,수원 월드컵,10442.00000,"20250716","20250716"
598,"20230817","2023","08","17",KBO,정규리그,두산,KT,잠실,4943.00000,"20250716","20250716"
599,"20230712","2023","07","12",KLEAGUE,K리그1,서울,수원FC,서울 월드컵,10407.00000,"20250716","20250716"
600,"20230817","2023","08","17",KBO,정규리그,삼성,LG,대구,7415.00000,"20250716","20250716"
601,"20230225","2023","02","25",KLEAGUE,K리그1,수원,광주,수원 월드컵,10348.00000,"20250716","20250716"
602,"20230817","2023","08","17",KBO,정규리그,롯데,SSG,사직,9843.00000,"20250716","20250716"
603,"20230806","2023","08","06",KLEAGUE,K리그1,전북,인천,전주 월드컵,10327.00000,"20250716","20250716"
604,"20230817","2023","08","17",KBO,정규리그,KIA,키움,광주,6159.00000,"20250716","20250716"
605,"20230422","2023","04","22",KLEAGUE,K리그1,대구,대전,대구iM뱅크PARK,10236.00000,"20250716","20250716"
606,"20230818","2023","08","18",KBO,정규리그,삼성,KIA,대구,10630.00000,"20250716","20250716"
607,"20230509","2023","05","09",KLEAGUE,K리그1,서울,광주,서울 월드컵,10236.00000,"20250716","20250716"
608,"20230818","2023","08","18",KBO,정규리그,한화,KT,한밭,7003.00000,"20250716","20250716"
609,"20231202","2023","12","02",KLEAGUE,K리그1,대전,서울,대전 월드컵,10176.00000,"20250716","20250716"
610,"20230818","2023","08","18",KBO,정규리그,SSG,LG,문학,14549.00000,"20250716","20250716"
611,"20231209","2023","12","09",KLEAGUE,플레이오프,강원,김포,강릉하이원아레나,10130.00000,"20250716","20250716"
612,"20230818","2023","08","18",KBO,정규리그,키움,롯데,고척,8817.00000,"20250716","20250716"
613,"20230924","2023","09","24",KLEAGUE,K리그1,강원,인천,강릉하이원아레나,10047.00000,"20250716","20250716"
614,"20230819","2023","08","19",KBO,정규리그,삼성,KIA,대구,17448.00000,"20250716","20250716"
615,"20230423","2023","04","23",KLEAGUE,K리그1,제주,전북,제주 월드컵,10041.00000,"20250716","20250716"
616,"20230819","2023","08","19",KBO,정규리그,한화,KT,한밭,11606.00000,"20250716","20250716"
617,"20230304","2023","03","04",KLEAGUE,K리그1,인천,대전,인천 전용,10011.00000,"20250716","20250716"
618,"20230819","2023","08","19",KBO,정규리그,SSG,LG,문학,23000.00000,"20250716","20250716"
619,"20230901","2023","09","01",KLEAGUE,K리그1,대전,수원FC,대전 월드컵,9955.00000,"20250716","20250716"
620,"20230819","2023","08","19",KBO,정규리그,키움,롯데,고척,13423.00000,"20250716","20250716"
621,"20230715","2023","07","15",KLEAGUE,K리그1,수원,울산,수원 월드컵,9946.00000,"20250716","20250716"
622,"20230819","2023","08","19",KBO,정규리그,두산,NC,잠실,12240.00000,"20250716","20250716"
623,"20230901","2023","09","01",KLEAGUE,K리그1,대구,강원,대구iM뱅크PARK,9806.00000,"20250716","20250716"
624,"20230820","2023","08","20",KBO,정규리그,삼성,KIA,대구,12586.00000,"20250716","20250716"
625,"20231125","2023","11","25",KLEAGUE,K리그1,포항,대구,포항 스틸야드,9541.00000,"20250716","20250716"
626,"20230820","2023","08","20",KBO,정규리그,한화,KT,한밭,8762.00000,"20250716","20250716"
627,"20231022","2023","10","22",KLEAGUE,K리그1,대전,수원FC,대전 월드컵,9474.00000,"20250716","20250716"
628,"20230820","2023","08","20",KBO,정규리그,SSG,LG,문학,18441.00000,"20250716","20250716"
629,"20230820","2023","08","20",KBO,정규리그,키움,롯데,고척,12545.00000,"20250716","20250716"
630,"20230625","2023","06","25",KLEAGUE,K리그1,인천,포항,인천 전용,9367.00000,"20250716","20250716"
631,"20230820","2023","08","20",KBO,정규리그,두산,NC,잠실,8286.00000,"20250716","20250716"
632,"20230813","2023","08","13",KLEAGUE,K리그1,인천,대구,인천 전용,9349.00000,"20250716","20250716"
633,"20230822","2023","08","22",KBO,정규리그,KT,KIA,수원,7916.00000,"20250716","20250716"
634,"20231001","2023","10","01",KLEAGUE,K리그1,강원,대전,강릉하이원아레나,9326.00000,"20250716","20250716"
635,"20230822","2023","08","22",KBO,정규리그,키움,두산,고척,6455.00000,"20250716","20250716"
636,"20230415","2023","04","15",KLEAGUE,K리그1,수원FC,전북,수원 종합,9221.00000,"20250716","20250716"
637,"20230822","2023","08","22",KBO,정규리그,한화,삼성,한밭,5806.00000,"20250716","20250716"
638,"20230430","2023","04","30",KLEAGUE,K리그1,포항,인천,포항 스틸야드,9173.00000,"20250716","20250716"
639,"20230823","2023","08","23",KBO,정규리그,키움,두산,고척,6455.00000,"20250716","20250716"
640,"20230415","2023","04","15",KLEAGUE,K리그1,포항,서울,포항 스틸야드,9131.00000,"20250716","20250716"
641,"20230824","2023","08","24",KBO,정규리그,KT,KIA,수원,9846.00000,"20250716","20250716"
642,"20230826","2023","08","26",KLEAGUE,K리그1,강원,포항,강릉하이원아레나,9063.00000,"20250716","20250716"
643,"20230824","2023","08","24",KBO,정규리그,LG,롯데,잠실,15547.00000,"20250716","20250716"
644,"20230721","2023","07","21",KLEAGUE,K리그1,포항,전북,포항 스틸야드,9055.00000,"20250716","20250716"
645,"20230824","2023","08","24",KBO,정규리그,SSG,NC,문학,6683.00000,"20250716","20250716"
646,"20230824","2023","08","24",KBO,정규리그,키움,두산,고척,6819.00000,"20250716","20250716"
647,"20230716","2023","07","16",KLEAGUE,K리그1,인천,대전,인천 전용,8925.00000,"20250716","20250716"
648,"20230825","2023","08","25",KBO,정규리그,KIA,한화,광주,8457.00000,"20250716","20250716"
649,"20231112","2023","11","12",KLEAGUE,K리그1,수원FC,수원,수원 종합,8886.00000,"20250716","20250716"
650,"20230825","2023","08","25",KBO,정규리그,롯데,KT,사직,10709.00000,"20250716","20250716"
651,"20230430","2023","04","30",KLEAGUE,K리그1,수원,대구,수원 월드컵,8883.00000,"20250716","20250716"
652,"20230825","2023","08","25",KBO,정규리그,NC,LG,창원,9288.00000,"20250716","20250716"
653,"20230606","2023","06","06",KLEAGUE,K리그1,수원FC,울산,수원 종합,8733.00000,"20250716","20250716"
654,"20230825","2023","08","25",KBO,정규리그,두산,SSG,잠실,8363.00000,"20250716","20250716"
655,"20230409","2023","04","09",KLEAGUE,K리그1,전북,인천,전주 월드컵,8697.00000,"20250716","20250716"
656,"20230825","2023","08","25",KBO,정규리그,삼성,키움,대구,11135.00000,"20250716","20250716"
657,"20230311","2023","03","11",KLEAGUE,K리그1,수원FC,수원,수원 종합,8670.00000,"20250716","20250716"
658,"20230826","2023","08","26",KBO,정규리그,KIA,한화,광주,16812.00000,"20250716","20250716"
659,"20230311","2023","03","11",KLEAGUE,K리그1,대전,포항,대전 월드컵,8661.00000,"20250716","20250716"
660,"20230826","2023","08","26",KBO,정규리그,롯데,KT,사직,15657.00000,"20250716","20250716"
661,"20230505","2023","05","05",KLEAGUE,K리그1,인천,수원,인천 전용,8637.00000,"20250716","20250716"
662,"20230826","2023","08","26",KBO,정규리그,NC,LG,창원,13484.00000,"20250716","20250716"
663,"20230916","2023","09","16",KLEAGUE,K리그1,인천,제주,인천 전용,8433.00000,"20250716","20250716"
664,"20230826","2023","08","26",KBO,정규리그,두산,SSG,잠실,15101.00000,"20250716","20250716"
665,"20230826","2023","08","26",KBO,정규리그,삼성,키움,대구,17586.00000,"20250716","20250716"
666,"20230610","2023","06","10",KLEAGUE,K리그1,대전,광주,대전 월드컵,8390.00000,"20250716","20250716"
667,"20230827","2023","08","27",KBO,정규리그,KIA,한화,광주,12627.00000,"20250716","20250716"
668,"20230510","2023","05","10",KLEAGUE,K리그1,대전,수원FC,대전 월드컵,8377.00000,"20250716","20250716"
669,"20230827","2023","08","27",KBO,정규리그,롯데,KT,사직,10735.00000,"20250716","20250716"
670,"20230606","2023","06","06",KLEAGUE,K리그1,포항,제주,포항 스틸야드,8376.00000,"20250716","20250716"
671,"20230827","2023","08","27",KBO,정규리그,NC,LG,창원,8771.00000,"20250716","20250716"
672,"20230812","2023","08","12",KLEAGUE,K리그1,강원,울산,강릉하이원아레나,8369.00000,"20250716","20250716"
673,"20230827","2023","08","27",KBO,정규리그,두산,SSG,잠실,11300.00000,"20250716","20250716"
674,"20230226","2023","02","26",KLEAGUE,K리그1,제주,수원FC,제주 월드컵,8362.00000,"20250716","20250716"
675,"20230827","2023","08","27",KBO,정규리그,삼성,키움,대구,13461.00000,"20250716","20250716"
676,"20230712","2023","07","12",KLEAGUE,K리그1,울산,인천,울산 문수,8353.00000,"20250716","20250716"
677,"20230830","2023","08","30",KBO,정규리그,SSG,키움,문학,7809.00000,"20250716","20250716"
678,"20230401","2023","04","01",KLEAGUE,K리그1,인천,대구,인천 전용,8250.00000,"20250716","20250716"
679,"20230831","2023","08","31",KBO,정규리그,한화,롯데,한밭,7179.00000,"20250716","20250716"
680,"20230422","2023","04","22",KLEAGUE,K리그1,인천,수원FC,인천 전용,8215.00000,"20250716","20250716"
681,"20230831","2023","08","31",KBO,정규리그,KIA,NC,광주,7152.00000,"20250716","20250716"
682,"20230607","2023","06","07",KLEAGUE,K리그1,전북,대구,전주 월드컵,8197.00000,"20250716","20250716"
683,"20230831","2023","08","31",KBO,정규리그,LG,두산,잠실,17859.00000,"20250716","20250716"
684,"20230831","2023","08","31",KBO,정규리그,KT,삼성,수원,8071.00000,"20250716","20250716"
685,"20230903","2023","09","03",KLEAGUE,K리그1,제주,전북,제주 월드컵,8104.00000,"20250716","20250716"
686,"20230831","2023","08","31",KBO,정규리그,SSG,키움,문학,9780.00000,"20250716","20250716"
687,"20230312","2023","03","12",KLEAGUE,K리그1,전북,광주,전주 월드컵,8051.00000,"20250716","20250716"
688,"20230901","2023","09","01",KBO,정규리그,LG,한화,잠실,20381.00000,"20250716","20250716"
689,"20231111","2023","11","11",KLEAGUE,K리그1,대전,강원,대전 월드컵,8000.00000,"20250716","20250716"
690,"20230901","2023","09","01",KBO,정규리그,SSG,KIA,문학,17281.00000,"20250716","20250716"
691,"20230711","2023","07","11",KLEAGUE,K리그1,대구,강원,대구iM뱅크PARK,7929.00000,"20250716","20250716"
692,"20230901","2023","09","01",KBO,정규리그,키움,KT,고척,3746.00000,"20250716","20250716"
693,"20230510","2023","05","10",KLEAGUE,K리그1,수원,전북,수원 월드컵,7860.00000,"20250716","20250716"
694,"20230901","2023","09","01",KBO,정규리그,삼성,NC,대구,12843.00000,"20250716","20250716"
695,"20230924","2023","09","24",KLEAGUE,K리그1,수원FC,울산,수원 종합,7809.00000,"20250716","20250716"
696,"20230902","2023","09","02",KBO,정규리그,LG,한화,잠실,23574.00000,"20250716","20250716"
697,"20230923","2023","09","23",KLEAGUE,K리그2,성남,충북청주,탄천 종합,7789.00000,"20250716","20250716"
698,"20230902","2023","09","02",KBO,정규리그,SSG,KIA,문학,23000.00000,"20250716","20250716"
699,"20231124","2023","11","24",KLEAGUE,K리그1,인천,울산,인천 전용,7601.00000,"20250716","20250716"
700,"20230902","2023","09","02",KBO,정규리그,키움,KT,고척,6731.00000,"20250716","20250716"
701,"20231111","2023","11","11",KLEAGUE,K리그2,경남,김천,창원 축구센터,7547.00000,"20250716","20250716"
702,"20230902","2023","09","02",KBO,정규리그,삼성,NC,대구,20468.00000,"20250716","20250716"
703,"20230416","2023","04","16",KLEAGUE,K리그1,대구,광주,대구iM뱅크PARK,7534.00000,"20250716","20250716"
704,"20230903","2023","09","03",KBO,정규리그,LG,한화,잠실,22858.00000,"20250716","20250716"
705,"20230318","2023","03","18",KLEAGUE,K리그1,포항,강원,포항 스틸야드,7514.00000,"20250716","20250716"
706,"20230903","2023","09","03",KBO,정규리그,SSG,KIA,문학,23000.00000,"20250716","20250716"
707,"20230916","2023","09","16",KLEAGUE,K리그1,포항,수원FC,포항 스틸야드,7469.00000,"20250716","20250716"
708,"20230903","2023","09","03",KBO,정규리그,키움,KT,고척,5778.00000,"20250716","20250716"
709,"20230903","2023","09","03",KBO,정규리그,삼성,NC,대구,14601.00000,"20250716","20250716"
710,"20230402","2023","04","02",KLEAGUE,K리그1,수원,강원,수원 월드컵,7428.00000,"20250716","20250716"
711,"20230903","2023","09","03",KBO,정규리그,롯데,두산,사직,11436.00000,"20250716","20250716"
712,"20230305","2023","03","05",KLEAGUE,K리그1,광주,서울,광주 전용,7357.00000,"20250716","20250716"
713,"20230904","2023","09","04",KBO,정규리그,롯데,두산,사직,4621.00000,"20250716","20250716"
714,"20231125","2023","11","25",KLEAGUE,K리그1,강원,수원FC,강릉하이원아레나,7307.00000,"20250716","20250716"
715,"20230905","2023","09","05",KBO,정규리그,KT,LG,수원,10153.00000,"20250716","20250716"
716,"20230924","2023","09","24",KLEAGUE,K리그1,광주,전북,광주 전용,7303.00000,"20250716","20250716"
717,"20230905","2023","09","05",KBO,정규리그,한화,SSG,한밭,5124.00000,"20250716","20250716"
718,"20230820","2023","08","20",KLEAGUE,K리그1,포항,대전,포항 스틸야드,7287.00000,"20250716","20250716"
719,"20230905","2023","09","05",KBO,정규리그,롯데,삼성,울산,5999.00000,"20250716","20250716"
720,"20230607","2023","06","07",KLEAGUE,K리그1,인천,서울,인천 전용,7272.00000,"20250716","20250716"
721,"20230905","2023","09","05",KBO,정규리그,NC,키움,창원,3511.00000,"20250716","20250716"
722,"20230924","2023","09","24",KLEAGUE,K리그2,서울E,안산,목동 종합,7266.00000,"20250716","20250716"
723,"20230906","2023","09","06",KBO,정규리그,두산,KIA,잠실,20468.00000,"20250716","20250716"
724,"20230818","2023","08","18",KLEAGUE,K리그1,수원,제주,수원 월드컵,7258.00000,"20250716","20250716"
725,"20230906","2023","09","06",KBO,정규리그,KT,LG,수원,10075.00000,"20250716","20250716"
726,"20230813","2023","08","13",KLEAGUE,K리그1,포항,광주,포항 스틸야드,7206.00000,"20250716","20250716"
727,"20230906","2023","09","06",KBO,정규리그,한화,SSG,한밭,7213.00000,"20250716","20250716"
728,"20230906","2023","09","06",KBO,정규리그,롯데,삼성,울산,6380.00000,"20250716","20250716"
729,"20230923","2023","09","23",KLEAGUE,K리그1,제주,서울,제주 월드컵,7205.00000,"20250716","20250716"
730,"20230906","2023","09","06",KBO,정규리그,NC,키움,창원,4269.00000,"20250716","20250716"
731,"20230715","2023","07","15",KLEAGUE,K리그1,강원,서울,강릉하이원아레나,7203.00000,"20250716","20250716"
732,"20230907","2023","09","07",KBO,정규리그,두산,KIA,잠실,21838.00000,"20250716","20250716"
733,"20230930","2023","09","30",KLEAGUE,K리그1,수원FC,서울,수원 종합,7194.00000,"20250716","20250716"
734,"20230907","2023","09","07",KBO,정규리그,KT,LG,수원,10799.00000,"20250716","20250716"
735,"20230304","2023","03","04",KLEAGUE,K리그1,수원FC,포항,수원 종합,7155.00000,"20250716","20250716"
736,"20230907","2023","09","07",KBO,정규리그,한화,SSG,한밭,7236.00000,"20250716","20250716"
737,"20230402","2023","04","02",KLEAGUE,K리그1,제주,울산,제주 월드컵,7140.00000,"20250716","20250716"
738,"20230907","2023","09","07",KBO,정규리그,롯데,삼성,울산,7156.00000,"20250716","20250716"
739,"20230318","2023","03","18",KLEAGUE,K리그1,제주,서울,제주 월드컵,7078.00000,"20250716","20250716"
740,"20230907","2023","09","07",KBO,정규리그,NC,키움,창원,4780.00000,"20250716","20250716"
741,"20230611","2023","06","11",KLEAGUE,K리그1,수원,인천,수원 월드컵,7066.00000,"20250716","20250716"
742,"20230908","2023","09","08",KBO,정규리그,키움,한화,고척,7715.00000,"20250716","20250716"
743,"20230408","2023","04","08",KLEAGUE,K리그1,포항,광주,포항 스틸야드,7062.00000,"20250716","20250716"
744,"20230908","2023","09","08",KBO,정규리그,KIA,LG,광주,12280.00000,"20250716","20250716"
745,"20230304","2023","03","04",KLEAGUE,K리그2,충북청주,김천,청주 종합,7035.00000,"20250716","20250716"
746,"20230908","2023","09","08",KBO,정규리그,NC,롯데,창원,12684.00000,"20250716","20250716"
747,"20230707","2023","07","07",KLEAGUE,K리그1,강원,광주,강릉하이원아레나,7006.00000,"20250716","20250716"
748,"20230908","2023","09","08",KBO,정규리그,KT,SSG,수원,7200.00000,"20250716","20250716"
749,"20230513","2023","05","13",KLEAGUE,K리그1,포항,대전,포항 스틸야드,7002.00000,"20250716","20250716"
750,"20230908","2023","09","08",KBO,정규리그,두산,삼성,잠실,15991.00000,"20250716","20250716"
751,"20230909","2023","09","09",KBO,정규리그,키움,한화,고척,9962.00000,"20250716","20250716"
752,"20231209","2023","12","09",KLEAGUE,플레이오프,수원FC,부산,수원 종합,6987.00000,"20250716","20250716"
753,"20230909","2023","09","09",KBO,정규리그,키움,한화,고척,10028.00000,"20250716","20250716"
754,"20230509","2023","05","09",KLEAGUE,K리그1,대구,포항,대구iM뱅크PARK,6943.00000,"20250716","20250716"
