일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
08.10(화),18:30,SSG,0,4,LG,잠실,SPO-T,-
08.10(화),18:30,두산,,,삼성,대구,MS-T,우천취소
08.10(화),18:30,롯데,5,2,NC,창원,SPO-2T,-
08.10(화),18:30,한화,1,4,KIA,광주,KN-T; G-CMB,-
08.10(화),18:30,KT,1,3,키움,고척,SS-T,-
08.11(수),18:30,SSG,5,12,LG,잠실,SPO-T,-
08.11(수),18:30,두산,8,6,삼성,대구,MS-T,-
08.11(수),18:30,롯데,5,4,NC,창원,SPO-2T,-
08.11(수),18:30,한화,7,7,KIA,광주,KN-T; G-CMB,-
08.11(수),18:30,KT,1,4,키움,고척,SS-T,-
08.12(목),18:30,SSG,,,LG,잠실,SPO-T,우천취소
08.12(목),18:30,두산,2,9,삼성,대구,MS-T,-
08.12(목),18:30,롯데,4,5,NC,창원,SPO-2T,-
08.12(목),18:30,한화,,,KIA,광주,KN-T; G-CMB,우천취소
08.12(목),18:30,KT,4,6,키움,고척,SS-T,-
08.13(금),18:30,롯데,2,0,LG,잠실,SS-T,-
08.13(금),18:30,KIA,8,1,SSG,문학,KN-T,-
08.13(금),18:30,삼성,6,7,KT,수원,MS-T,-
08.13(금),18:30,두산,16,9,키움,고척,SPO-T,-
08.13(금),18:30,NC,5,1,한화,대전,SPO-2T; D-CMB,-
08.14(토),18:00,롯데,4,3,LG,잠실,SS-T,-
08.14(토),18:00,KIA,2,2,SSG,문학,KN-T,-
08.14(토),18:00,삼성,4,8,KT,수원,MS-T,-
08.14(토),18:00,두산,1,5,키움,고척,SPO-T,-
08.14(토),18:00,NC,9,9,한화,대전,SPO-2T; D-CMB,-
08.15(일),17:00,롯데,1,7,LG,잠실,SS-T,-
08.15(일),17:00,KIA,5,10,SSG,문학,KN-T,-
08.15(일),17:00,삼성,4,6,KT,수원,MS-T,-
08.15(일),17:00,두산,1,8,키움,고척,SPO-T,-
08.15(일),17:00,NC,3,3,한화,대전,SPO-2T; D-CMB,-
08.17(화),18:30,KIA,,,두산,잠실,SPO-2T,우천취소
08.17(화),18:30,NC,,,SSG,문학,SPO-T,우천취소
08.17(화),18:30,키움,0,1,롯데,사직,MS-T,-
08.17(화),18:30,LG,5,5,KT,수원,KN-T,-
08.17(화),18:30,삼성,2,4,한화,대전,SS-T; D-CMB,-
08.18(수),18:30,KIA,7,3,두산,잠실,SPO-2T,-
08.18(수),18:30,NC,1,6,SSG,문학,SPO-T,-
08.18(수),18:30,키움,0,3,롯데,사직,MS-T,-
08.18(수),18:30,LG,1,8,KT,수원,KN-T,-
08.18(수),18:30,삼성,6,2,한화,대전,SS-T; D-CMB,-
08.19(목),18:30,KIA,5,5,두산,잠실,SPO-2T,-
08.19(목),18:30,NC,8,5,SSG,문학,SPO-T,-
08.19(목),18:30,키움,,,롯데,사직,MS-T,우천취소
