일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
06.01(토),18:20,삼성,7,2,현대,수원,,-
06.01(토),18:30,한화,0,5,롯데,마산,,-
06.01(토),18:30,SK,2,3,KIA,무등,,-
06.01(토),18:30,두산,7,1,LG,잠실,,-
06.02(일),18:30,한화,5,1,롯데,마산,,-
06.02(일),18:30,SK,4,7,KIA,무등,,-
06.02(일),18:30,두산,2,3,LG,잠실,,-
06.02(일),18:30,삼성,5,7,현대,수원,,-
06.05(수),18:30,한화,5,10,삼성,시민,,-
06.05(수),18:30,LG,4,5,KIA,무등,,-
06.05(수),18:30,롯데,1,2,SK,인천,,-
06.05(수),18:30,현대,2,8,두산,잠실,,-
06.06(목),15:00,LG,8,3,KIA,무등,,-
06.06(목),18:30,LG,3,3,KIA,무등,,-
06.06(목),18:30,한화,5,7,삼성,시민,,-
06.06(목),18:30,롯데,11,16,SK,인천,,-
06.06(목),18:30,현대,2,3,두산,잠실,,-
06.07(금),18:30,현대,6,4,SK,인천,,-
06.07(금),18:30,KIA,2,5,삼성,시민,,-
06.07(금),18:30,롯데,1,2,LG,잠실,,-
06.07(금),18:30,두산,6,2,한화,대전,,-
06.08(토),18:30,현대,11,3,SK,인천,,-
06.08(토),18:30,KIA,9,4,삼성,시민,,-
06.08(토),18:30,롯데,1,5,LG,잠실,,-
06.08(토),18:30,두산,5,3,한화,대전,,-
06.09(일),18:30,현대,10,9,SK,인천,,-
06.09(일),18:30,KIA,6,3,삼성,시민,,-
06.09(일),18:30,롯데,3,9,LG,잠실,,-
06.09(일),18:30,두산,5,1,한화,대전,,-
06.11(화),18:20,한화,2,0,현대,수원,,-
06.11(화),18:30,두산,5,6,KIA,무등,,-
06.11(화),18:30,SK,1,8,LG,잠실,,-
06.11(화),18:30,삼성,7,3,롯데,사직,,-
06.12(수),18:30,두산,5,6,KIA,무등,,-
06.12(수),18:30,삼성,7,3,롯데,사직,,-
06.13(목),14:50,한화,7,8,현대,수원,,-
06.13(목),15:00,SK,2,2,LG,잠실,,-
06.13(목),18:00,한화,1,7,현대,수원,,-
06.13(목),18:30,두산,9,10,KIA,무등,,-
06.13(목),18:30,삼성,8,3,롯데,사직,,-
06.13(목),19:20,SK,8,13,LG,잠실,,-
06.15(토),18:30,SK,3,4,삼성,시민,,-
06.15(토),18:30,롯데,6,7,두산,잠실,,-
06.15(토),18:30,KIA,13,1,현대,수원,,-
06.15(토),18:30,LG,8,6,한화,청주,,-
06.16(일),13:00,KIA,2,6,현대,수원,,-
06.16(일),18:30,SK,4,1,삼성,시민,,-
06.16(일),18:30,롯데,3,4,두산,잠실,,-
06.16(일),18:30,LG,6,4,한화,청주,,-
06.19(수),18:30,한화,2,3,KIA,무등,,-
06.19(수),18:30,삼성,3,7,두산,잠실,,-
06.19(수),18:30,LG,8,4,SK,문학,,-
06.19(수),18:30,현대,2,0,롯데,사직,,-
06.20(목),18:30,한화,4,5,KIA,무등,,-
06.20(목),18:30,삼성,6,7,두산,잠실,,-
06.20(목),18:30,LG,4,9,SK,문학,,-
06.20(목),18:30,현대,9,6,롯데,사직,,-
06.21(금),18:20,두산,1,11,현대,수원,,-
06.21(금),18:30,롯데,4,9,삼성,시민,,-
06.21(금),18:30,KIA,10,4,LG,잠실,,-
06.21(금),18:30,SK,15,4,한화,대전,,-
06.23(일),18:20,두산,11,6,현대,수원,,-
06.23(일),18:30,롯데,2,4,삼성,시민,,-
06.23(일),18:30,KIA,7,3,LG,잠실,,-
06.23(일),18:30,SK,1,9,한화,대전,,-
06.26(수),18:20,SK,5,10,현대,수원,,-
06.26(수),18:30,KIA,13,3,삼성,시민,,-
06.26(수),18:30,한화,1,6,두산,잠실,,-
06.26(수),18:30,LG,7,0,롯데,사직,,-
06.27(목),18:20,SK,5,0,현대,수원,,-
06.27(목),18:30,KIA,2,3,삼성,시민,,-
06.27(목),18:30,한화,4,13,두산,잠실,,-
06.27(목),18:30,LG,2,5,롯데,사직,,-
06.28(금),18:20,두산,3,3,SK,문학,,-
06.28(금),18:30,롯데,5,6,KIA,무등,,-
06.28(금),18:30,삼성,2,5,LG,잠실,,-
06.28(금),18:30,현대,5,8,한화,대전,,-
06.30(일),18:20,두산,6,8,SK,문학,,-
06.30(일),18:30,롯데,5,2,KIA,무등,,-
06.30(일),18:30,삼성,4,8,LG,잠실,,-
