일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
04.02(화),18:30,LG,1,3,넥센,목동,,-
04.02(화),18:30,롯데,4,0,NC,마산,KN-T,-
04.02(화),18:30,SK,3,7,두산,잠실,XTM-T; SPO-T,-
04.02(화),18:30,KIA,9,5,한화,대전,MS-T,-
04.03(수),18:30,LG,14,8,넥센,목동,,-
04.03(수),18:30,롯데,3,2,NC,마산,KN-T,-
04.03(수),18:30,SK,4,1,두산,잠실,XTM-T; SPO-T,-
04.03(수),18:30,KIA,12,1,한화,대전,MS-T,-
04.04(목),18:30,LG,3,4,넥센,목동,,-
04.04(목),18:30,롯데,5,1,NC,마산,KN-T,-
04.04(목),18:30,SK,7,5,두산,잠실,XTM-T; SPO-T,-
04.04(목),18:30,KIA,12,4,한화,대전,MS-T,-
04.05(금),18:30,두산,4,6,LG,잠실,,-
04.05(금),18:30,KIA,9,3,롯데,사직,KN-T,-
04.05(금),18:30,NC,4,10,삼성,대구,MS-T,-
04.05(금),18:30,넥센,3,2,한화,대전,XTM-T; SPO-T,-
04.06(토),17:00,두산,,,LG,잠실,,우천취소
04.06(토),17:00,KIA,,,롯데,사직,KN-T,우천취소
04.06(토),17:00,NC,,,삼성,대구,MS-T,우천취소
04.06(토),17:00,넥센,,,한화,대전,XTM-T; SPO-T,우천취소
04.07(일),14:00,두산,5,4,LG,잠실,,-
04.07(일),14:00,KIA,3,1,롯데,사직,KN-T,-
04.07(일),14:00,NC,2,4,삼성,대구,MS-T; TM-T; GM-T,-
04.07(일),14:00,넥센,5,3,한화,대전,XTM-T; TM-T; SPO-T,-
04.09(화),18:30,두산,11,4,KIA,무등,XTM-T; SPO-T,-
04.09(화),18:30,NC,5,9,LG,잠실,MS-T,-
04.09(화),18:30,넥센,0,2,SK,문학,,-
04.09(화),18:30,한화,2,8,삼성,대구,KN-T,-
04.10(수),18:30,두산,3,4,KIA,무등,XTM-T; SPO-T,-
04.10(수),18:30,NC,5,7,LG,잠실,MS-T,-
04.10(수),18:30,넥센,0,9,SK,문학,,-
04.10(수),18:30,한화,0,4,삼성,대구,KN-T,-
04.11(목),18:30,두산,9,0,KIA,무등,XTM-T; SPO-T,-
04.11(목),18:30,NC,4,1,LG,잠실,MS-T,-
04.11(목),18:30,넥센,4,3,SK,문학,,-
04.11(목),18:30,한화,3,9,삼성,대구,KN-T,-
04.12(금),18:30,SK,5,3,NC,마산,,-
04.12(금),18:30,삼성,0,3,넥센,목동,KN-T,-
04.12(금),18:30,롯데,3,3,두산,잠실,XTM-T; SPO-T,-
04.12(금),18:30,LG,6,1,한화,대전,MS-T,-
04.13(토),17:00,SK,1,4,NC,마산,,-
04.13(토),17:00,삼성,15,4,넥센,목동,KN-T,-
04.13(토),17:00,롯데,2,7,두산,잠실,XTM-T; SPO-T,-
04.13(토),17:00,LG,5,1,한화,대전,MS-T,-
04.14(일),14:00,SK,3,4,NC,마산,,-
04.14(일),14:00,삼성,15,4,넥센,목동,KN-T,-
04.14(일),14:00,롯데,6,7,두산,잠실,XTM-T; SPO-T,-
04.14(일),14:00,LG,8,0,한화,대전,MS-T; TM-T,-
04.16(화),18:30,LG,2,5,KIA,무등,,-
04.16(화),18:30,넥센,7,4,롯데,사직,XTM-T; SPO-T,-
04.16(화),18:30,NC,4,6,한화,대전,MS-T,-
04.16(화),18:30,SK,8,3,삼성,포항,KN-T,-
04.17(수),18:30,LG,4,9,KIA,무등,,-
04.17(수),18:30,넥센,4,2,롯데,사직,XTM-T; SPO-T,-
04.17(수),18:30,NC,3,4,한화,대전,MS-T,-
04.17(수),18:30,SK,5,11,삼성,포항,KN-T,-
04.18(목),18:15,SK,6,1,삼성,포항,K-2T,-
04.18(목),18:30,LG,13,12,KIA,무등,,-
04.18(목),18:30,넥센,14,4,롯데,사직,XTM-T; SPO-T,-
04.18(목),18:30,NC,5,8,한화,대전,KN-T; MS-T,-
04.19(금),18:30,NC,0,1,넥센,목동,MS-T,-
04.19(금),18:30,한화,1,15,두산,잠실,KN-T,-
04.19(금),18:30,KIA,4,3,SK,문학,XTM-T; SPO-T,-
04.19(금),18:30,롯데,4,3,삼성,대구,,-
04.20(토),17:00,NC,,,넥센,목동,MS-T,우천취소
04.20(토),17:00,한화,,,두산,잠실,KN-T,우천취소
04.20(토),17:00,KIA,,,SK,문학,XTM-T; SPO-T,우천취소
04.20(토),17:00,롯데,,,삼성,대구,,우천취소
04.21(일),14:00,NC,2,11,넥센,목동,MS-T,-
04.21(일),14:00,한화,1,0,두산,잠실,KN-T,-
04.21(일),14:00,KIA,9,0,SK,문학,XTM-T; SPO-T,-
04.21(일),14:00,롯데,8,9,삼성,대구,TM-T; PM-T,-
04.23(화),18:30,KIA,,,NC,마산,MS-T,우천취소
04.23(화),18:30,두산,,,넥센,목동,KN-T,우천취소
04.23(화),18:30,삼성,,,LG,잠실,XTM-T; SPO-T,우천취소
04.23(화),18:30,SK,,,롯데,사직,,우천취소
04.24(수),18:30,KIA,5,5,NC,마산,MS-T,-
04.24(수),18:30,두산,1,9,넥센,목동,KN-T,-
04.24(수),18:30,삼성,3,2,LG,잠실,XTM-T; SPO-T,-
04.24(수),18:30,SK,7,8,롯데,사직,,-
04.25(목),18:30,KIA,11,4,NC,마산,MS-T,-
04.25(목),18:30,두산,6,3,넥센,목동,KN-T,-
04.25(목),18:30,삼성,2,1,LG,잠실,XTM-T; SPO-T,-
04.25(목),18:30,SK,0,6,롯데,사직,,-
04.26(금),18:30,두산,8,4,NC,마산,XTM-T; SPO-T,-
04.26(금),18:30,삼성,6,0,KIA,무등,MS-T,-
04.26(금),18:30,롯데,4,5,LG,잠실,,-
04.26(금),18:30,한화,1,6,SK,문학,KN-T,-
04.27(토),17:00,두산,8,5,NC,마산,XTM-T; SPO-T,-
04.27(토),17:00,삼성,1,5,KIA,무등,MS-T,-
04.27(토),17:00,롯데,2,1,LG,잠실,,-
04.27(토),17:00,한화,1,4,SK,문학,KN-T,-
04.28(일),14:00,두산,3,1,NC,마산,XTM-T; SPO-T,-
04.28(일),14:00,삼성,4,1,KIA,무등,MS-T,-
04.28(일),14:00,롯데,0,4,LG,잠실,,-
04.28(일),14:00,한화,5,5,SK,문학,KN-T,-
04.30(화),18:30,LG,1,2,NC,마산,XTM-T; SPO-T,-
04.30(화),18:30,KIA,5,3,두산,잠실,KN-T,-
04.30(화),18:30,넥센,3,1,삼성,대구,,-
04.30(화),18:30,롯데,3,9,한화,대전,MS-T,-
