일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
09.01(토),17:00,한화,3,2,KIA,무등,,-
09.01(토),17:00,두산,4,4,SK,문학,MS-T,-
09.01(토),17:00,LG,7,3,롯데,사직,KN-T,-
09.01(토),17:00,넥센,5,10,삼성,대구,XTM-T; SPO-T,-
09.02(일),17:00,두산,6,4,SK,문학,MS-T,-
09.02(일),17:00,LG,2,7,롯데,사직,KN-T,-
09.02(일),17:00,넥센,3,5,삼성,대구,XTM-T; SPO-T,-
09.02(일),17:00,KIA,13,2,한화,대전,,-
09.04(화),18:30,KIA,2,4,롯데,사직,MS-T,-
09.04(화),18:30,LG,6,3,삼성,대구,KN-T,-
09.04(화),18:30,두산,,,한화,대전,XTM-T; ; SPO-T,우천취소
09.05(수),18:30,SK,6,3,KIA,무등,MS-T,-
09.05(수),18:30,LG,0,1,삼성,대구,KN-T,-
09.05(수),18:30,두산,5,6,한화,대전,XTM-T; ; SPO-T,-
09.06(목),18:30,SK,0,2,KIA,무등,MS-T,-
09.06(목),18:30,넥센,0,4,두산,잠실,XTM-T; ; SPO-T,-
09.06(목),18:30,롯데,0,2,한화,대전,KN-T,-
09.07(금),18:30,SK,3,11,KIA,무등,MS-T,-
09.07(금),18:30,넥센,3,2,두산,잠실,XTM-T; ; SPO-T,-
09.07(금),18:30,한화,2,5,롯데,사직,KN-T,-
09.08(토),17:00,KIA,4,5,LG,잠실,MS-T,-
09.08(토),17:00,넥센,6,11,SK,문학,,-
09.08(토),17:00,한화,0,3,롯데,사직,XTM-T; SPO-T,-
09.08(토),17:00,두산,6,2,삼성,대구,KN-T,-
09.09(일),17:00,KIA,3,4,LG,잠실,MS-T,-
09.09(일),17:00,넥센,1,4,SK,문학,,-
09.09(일),17:00,한화,,,롯데,사직,XTM-T; SPO-T,우천취소
09.09(일),17:00,두산,,,삼성,대구,KN-T,우천취소
09.10(월),18:30,KIA,1,7,LG,잠실,MS-T,-
09.10(월),18:30,한화,1,7,롯데,사직,XTM-T; SPO-T,-
09.10(월),18:30,넥센,4,9,삼성,대구,KN-T,-
09.11(화),18:30,두산,4,0,롯데,사직,MS-T; XTM-T; SPO-T,-
09.11(화),18:30,삼성,2,11,한화,대전,KN-T,-
09.12(수),18:30,롯데,3,1,KIA,무등,,-
09.12(수),18:30,두산,3,0,넥센,목동,XTM-T; SPO-T,-
09.12(수),18:30,SK,3,0,LG,잠실,KN-T,-
09.12(수),18:30,삼성,2,3,한화,대전,MS-T,-
09.13(목),18:30,롯데,,,KIA,무등,,우천취소
09.13(목),18:30,두산,2,4,넥센,목동,XTM-T; SPO-T,-
09.13(목),18:30,SK,,,LG,잠실,KN-T,우천취소
09.13(목),18:30,삼성,,,한화,대전,MS-T,우천취소
09.14(금),00:00,롯데,8,8,KIA,무등,MS-T,-
09.14(금),15:00,롯데,1,10,KIA,무등,MS-T,-
09.14(금),18:30,한화,8,7,넥센,목동,KN-T; XTM-T; ; SPO-T,-
09.15(토),17:00,한화,1,3,넥센,목동,XTM-T; SPO-T,-
09.15(토),17:00,LG,2,0,두산,잠실,KN-T,-
09.15(토),17:00,KIA,5,12,SK,문학,MS-T,-
09.15(토),17:00,롯데,2,3,삼성,대구,,-
09.16(일),17:00,한화,8,2,넥센,목동,XTM-T; SPO-T,-
09.16(일),17:00,LG,5,6,두산,잠실,KN-T,-
09.16(일),17:00,KIA,3,2,SK,문학,MS-T,-
09.16(일),17:00,롯데,,,삼성,대구,,우천취소
09.17(월),18:30,LG,,,두산,잠실,KN-T; XTM-T; ; SPO-T,우천취소
09.17(월),18:30,SK,,,삼성,대구,MS-T,우천취소
09.18(화),18:30,두산,2,2,KIA,무등,,-
09.18(화),18:30,넥센,1,0,LG,잠실,KN-T,-
09.18(화),18:30,SK,3,1,롯데,사직,XTM-T; SPO-T,-
09.18(화),18:30,한화,2,3,삼성,포항,MS-T,-
09.19(수),18:30,두산,6,0,KIA,무등,,-
09.19(수),18:30,넥센,8,2,LG,잠실,KN-T,-
09.19(수),18:30,SK,7,0,롯데,사직,XTM-T; SPO-T,-
09.19(수),18:30,삼성,6,8,한화,대전,MS-T,-
09.20(목),18:30,롯데,1,3,넥센,목동,,-
09.20(목),18:30,삼성,5,0,KIA,무등,XTM-T; SPO-T,-
09.20(목),18:30,한화,3,1,LG,잠실,KN-T; MS-T,-
09.21(금),18:30,삼성,9,2,KIA,무등,XTM-T; SPO-T,-
09.21(금),18:30,롯데,4,6,LG,잠실,,-
09.21(금),18:30,넥센,4,5,한화,대전,KN-T; MS-T,-
09.22(토),13:55,SK,5,1,두산,잠실,S-T,-
09.22(토),17:00,KIA,4,5,넥센,목동,KN-T; MS-T,-
09.22(토),17:00,롯데,1,6,삼성,대구,XTM-T; ; SPO-T,-
