일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
09.01(목),18:30,KT,0,1,두산,잠실,SPO-T,-
09.01(목),18:30,NC,4,2,롯데,사직,MS-T,-
09.01(목),18:30,KIA,16,8,삼성,대구,SS-T,-
09.01(목),18:30,SK,2,8,넥센,고척,KN-T,-
09.01(목),18:30,LG,7,2,한화,대전,D-CMB,-
09.02(금),18:30,KT,5,6,두산,잠실,SPO-T,-
09.02(금),18:30,NC,,,롯데,사직,MS-T,우천취소
09.02(금),18:30,KIA,,,삼성,대구,SS-T,우천취소
09.02(금),18:30,SK,9,10,넥센,고척,KN-T,-
09.02(금),18:30,LG,6,11,한화,대전,D-CMB,-
09.03(토),17:00,SK,10,7,NC,마산,KN-T,-
09.03(토),17:00,삼성,5,3,두산,잠실,MS-T,-
09.03(토),17:00,LG,3,6,KT,수원,SPO-T,-
09.03(토),17:00,롯데,2,1,KIA,광주,SS-T; G-CMB,-
09.03(토),17:00,한화,13,11,넥센,고척,,-
09.04(일),14:00,삼성,5,7,두산,잠실,MS-T,-
09.04(일),14:00,LG,3,4,KT,수원,SPO-T,-
09.04(일),14:00,롯데,3,4,KIA,광주,SS-T; G-CMB,-
09.04(일),14:00,한화,5,7,넥센,고척,,-
09.04(일),17:00,SK,9,4,NC,마산,KN-T,-
09.06(화),18:30,한화,6,7,NC,마산,SS-T,-
09.06(화),18:30,넥센,2,5,LG,잠실,MS-T,-
09.06(화),18:30,KIA,0,2,SK,문학,KN-T,-
09.06(화),18:30,두산,7,9,롯데,사직,,-
09.06(화),18:30,KT,6,11,삼성,대구,SPO-T,-
09.07(수),18:30,한화,0,1,NC,마산,SS-T,-
09.07(수),18:30,넥센,0,11,LG,잠실,MS-T,-
09.07(수),18:30,KIA,3,11,SK,문학,KN-T,-
09.07(수),18:30,두산,10,5,롯데,사직,,-
09.07(수),18:30,KT,13,9,삼성,대구,SPO-T,-
09.08(목),18:30,두산,4,2,LG,잠실,MS-T,-
09.08(목),18:30,넥센,3,12,SK,문학,SPO-T,-
09.08(목),18:30,삼성,4,5,롯데,사직,SS-T,-
09.08(목),18:30,NC,4,7,KIA,광주,KN-T,-
09.08(목),18:30,KT,3,4,한화,대전,,-
09.09(금),18:30,두산,4,10,LG,잠실,MS-T,-
09.09(금),18:30,넥센,1,4,SK,문학,SPO-T,-
09.09(금),18:30,삼성,7,5,롯데,사직,SS-T,-
09.09(금),18:30,NC,8,7,KIA,광주,KN-T,-
09.09(금),18:30,KT,1,2,한화,대전,,-
09.10(토),17:00,롯데,6,9,LG,잠실,,-
09.10(토),17:00,NC,1,4,삼성,대구,MS-T,-
09.10(토),17:00,KIA,6,9,KT,수원,KN-T,-
09.10(토),17:00,두산,1,9,넥센,고척,SPO-T,-
09.10(토),17:00,SK,0,14,한화,대전,SS-T,-
09.11(일),14:00,롯데,8,12,LG,잠실,,-
09.11(일),14:00,NC,0,2,삼성,대구,MS-T,-
09.11(일),14:00,두산,5,2,넥센,고척,SPO-T,-
09.11(일),14:00,SK,6,7,한화,대전,SS-T,-
09.11(일),17:00,KIA,4,2,KT,수원,KN-T,-
09.13(화),18:30,LG,4,3,NC,마산,,-
09.13(화),18:30,SK,2,5,두산,잠실,SS-T,-
09.13(화),18:30,한화,7,6,삼성,대구,SPO-T,-
09.13(화),18:30,롯데,9,2,KT,수원,MS-T,-
09.13(화),18:30,넥센,2,3,KIA,광주,KN-T; G-CMB,-
09.14(수),14:00,LG,4,8,NC,마산,,-
09.14(수),14:00,SK,0,6,두산,잠실,SS-T,-
09.14(수),14:00,한화,6,9,삼성,대구,SPO-T,-
09.14(수),14:00,롯데,8,7,KT,수원,MS-T,-
09.14(수),14:00,넥센,7,3,KIA,광주,KN-T; G-CMB,-
09.15(목),14:00,두산,4,3,NC,마산,,-
09.15(목),14:00,KIA,3,5,LG,잠실,SPO-T,-
09.15(목),14:00,삼성,9,5,SK,문학,SS-T,-
09.15(목),14:00,KT,6,10,넥센,고척,MS-T,-
09.15(목),14:00,롯데,6,7,한화,대전,KN-T; D-CMB,-
09.16(금),14:00,두산,5,3,NC,마산,,-
09.16(금),14:00,KIA,1,3,LG,잠실,SPO-T,-
09.16(금),14:00,삼성,13,10,SK,문학,SS-T,-
09.16(금),14:00,KT,0,5,넥센,고척,MS-T,-
09.16(금),14:00,롯데,8,6,한화,대전,KN-T; D-CMB,-
09.17(토),14:00,삼성,2,3,LG,잠실,KN-T,-
09.17(토),14:00,NC,4,3,SK,문학,,-
09.17(토),14:00,넥센,,,롯데,사직,SS-T,우천취소
09.17(토),14:00,두산,11,4,KT,수원,MS-T,-
09.17(토),14:00,KIA,,,한화,대전,SPO-T; D-CMB,우천취소
09.18(일),14:00,삼성,0,5,LG,잠실,KN-T,-
09.18(일),14:00,NC,13,7,SK,문학,,-
09.18(일),14:00,두산,11,1,KT,수원,MS-T,-
09.18(일),14:00,KIA,3,1,한화,대전,SPO-T; D-CMB,-
09.18(일),17:00,넥센,6,13,롯데,사직,SS-T,-
09.19(월),18:30,넥센,11,1,롯데,사직,SS-T,-
09.19(월),18:30,KIA,4,2,한화,대전,KN-T; SPO-T; D-CMB,-
09.20(화),18:30,삼성,4,6,두산,잠실,KN-T,-
09.20(화),18:30,NC,2,6,KT,수원,SS-T,-
09.20(화),18:30,넥센,3,4,KIA,광주,MS-T; G-CMB,-
09.20(화),18:30,LG,11,3,한화,대전,SPO-T; D-CMB,-
09.21(수),18:30,NC,1,1,LG,잠실,KN-T,-
09.21(수),18:30,롯데,10,9,삼성,대구,SS-T; SPO-T,-
09.21(수),18:30,넥센,2,5,KIA,광주,MS-T; G-CMB,-
09.22(목),18:30,KT,2,9,두산,잠실,,-
09.22(목),18:30,NC,7,2,한화,대전,MS-T; SPO-T; D-CMB,-
09.23(금),18:30,KIA,7,11,NC,마산,K-2T,-
09.23(금),18:30,두산,3,4,삼성,대구,MS-T; SPO-T,-
09.23(금),18:30,SK,1,2,KT,수원,,-
09.24(토),17:00,롯데,1,3,NC,마산,SPO-T,-
09.24(토),17:00,한화,12,7,LG,잠실,MS-T,-
09.24(토),17:00,넥센,9,13,삼성,대구,KN-T,-
09.25(일),14:00,롯데,0,1,NC,마산,,-
09.25(일),14:00,한화,4,9,SK,문학,SPO-T,-
09.25(일),14:00,넥센,5,7,삼성,대구,KN-T,-
09.25(일),14:00,KIA,7,8,KT,수원,MS-T,-
09.27(화),18:30,삼성,5,3,NC,마산,SPO-T,-
09.27(화),18:30,KT,7,9,롯데,사직,KN-T,-
09.27(화),18:30,LG,6,1,KIA,광주,G-CMB,-
09.27(화),18:30,두산,8,9,한화,대전,MS-T; D-CMB,-
09.28(수),18:30,삼성,,,NC,마산,SPO-T,우천취소
09.28(수),18:30,KT,,,롯데,사직,KN-T,우천취소
09.28(수),18:30,두산,12,3,한화,대전,D-CMB,-
09.29(목),15:00,삼성,5,10,NC,마산,,-
09.29(목),18:30,삼성,4,5,NC,마산,,-
09.29(목),18:30,넥센,9,1,두산,잠실,SPO-T,-
09.29(목),18:30,KT,7,9,롯데,사직,NAVER; DAUM,-
09.30(금),18:30,한화,7,1,NC,마산,MS-T,-
09.30(금),18:30,SK,5,3,LG,잠실,,-
09.30(금),18:30,KT,4,5,롯데,사직,SPO-T,-
09.30(금),18:30,KIA,,,삼성,대구,SS-T,우천취소
