일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
05.01(일),14:00,KT,2,4,LG,잠실,SS-T,-
05.01(일),14:00,NC,5,2,롯데,사직,KN-T,-
05.01(일),14:00,SK,1,11,넥센,고척,,-
05.01(일),14:00,삼성,8,9,한화,대전,MS-T; D-CMB,-
05.01(일),17:00,두산,4,1,KIA,광주,SPO-T; G-CMB,-
05.03(화),18:30,두산,,,LG,잠실,SPO-T,우천취소
05.03(화),18:30,한화,7,2,SK,문학,MS-T,-
05.03(화),18:30,넥센,5,0,삼성,대구,KN-T,-
05.03(화),18:30,NC,,,KT,수원,SS-T,우천취소
05.03(화),18:30,롯데,2,3,KIA,광주,G-CMB,-
05.04(수),18:30,두산,17,1,LG,잠실,SPO-T,-
05.04(수),18:30,한화,1,5,SK,문학,MS-T,-
05.04(수),18:30,넥센,6,3,삼성,대구,KN-T,-
05.04(수),18:30,NC,8,6,KT,수원,SS-T,-
05.04(수),18:30,롯데,2,3,KIA,광주,G-CMB,-
05.05(목),14:00,두산,7,8,LG,잠실,S-T,-
05.05(목),14:00,한화,6,19,SK,문학,MS-T,-
05.05(목),14:00,넥센,2,5,삼성,대구,K-2T,-
05.05(목),14:00,NC,15,2,KT,수원,SPO-T,-
05.05(목),14:00,롯데,1,17,KIA,광주,M-T; G-CMB,-
05.06(금),18:30,LG,2,13,NC,마산,SS-T,-
05.06(금),18:30,롯데,7,0,두산,잠실,,-
05.06(금),18:30,SK,4,5,삼성,대구,KN-T,-
05.06(금),18:30,한화,3,10,KT,수원,SPO-T,-
05.06(금),18:30,KIA,6,15,넥센,고척,MS-T,-
05.07(토),17:00,LG,1,4,NC,마산,SS-T,-
05.07(토),17:00,롯데,5,0,두산,잠실,,-
05.07(토),17:00,SK,6,3,삼성,대구,KN-T,-
05.07(토),17:00,한화,10,17,KT,수원,SPO-T,-
05.07(토),17:00,KIA,3,4,넥센,고척,MS-T,-
05.08(일),14:00,LG,5,11,NC,마산,SS-T,-
05.08(일),14:00,롯데,17,11,두산,잠실,,-
05.08(일),14:00,SK,7,8,삼성,대구,KN-T,-
05.08(일),14:00,한화,4,7,KT,수원,SPO-T,-
05.08(일),17:00,KIA,6,7,넥센,고척,MS-T,-
05.10(화),18:30,삼성,9,3,LG,잠실,,-
05.10(화),18:30,두산,11,7,SK,문학,KN-T,-
05.10(화),18:30,넥센,,,롯데,사직,SPO-T,우천취소
05.10(화),18:30,KT,,,KIA,광주,MS-T; G-CMB,우천취소
05.10(화),18:30,NC,,,한화,대전,SS-T; D-CMB,우천취소
05.11(수),18:30,삼성,2,16,LG,잠실,,-
05.11(수),18:30,두산,7,3,SK,문학,KN-T,-
05.11(수),18:30,넥센,16,2,롯데,사직,SPO-T,-
05.11(수),18:30,KT,3,8,KIA,광주,MS-T; G-CMB,-
05.11(수),18:30,NC,5,6,한화,대전,SS-T; D-CMB,-
05.12(목),18:30,삼성,7,5,LG,잠실,,-
05.12(목),18:30,두산,2,5,SK,문학,KN-T,-
05.12(목),18:30,넥센,1,8,롯데,사직,SPO-T,-
05.12(목),18:30,KT,6,10,KIA,광주,MS-T; G-CMB,-
05.12(목),18:30,NC,12,1,한화,대전,SS-T; D-CMB,-
05.13(금),18:30,KT,5,4,NC,마산,KN-T,-
05.13(금),18:30,SK,1,2,LG,잠실,MS-T,-
05.13(금),18:30,롯데,14,8,삼성,대구,,-
05.13(금),18:30,한화,2,4,KIA,광주,SS-T; G-CMB,-
05.13(금),18:30,두산,8,4,넥센,고척,SPO-T,-
05.14(토),17:00,KT,6,3,NC,마산,KN-T,-
05.14(토),17:00,SK,3,12,LG,잠실,MS-T,-
05.14(토),17:00,롯데,4,10,삼성,대구,,-
05.14(토),17:00,한화,0,8,KIA,광주,SS-T; G-CMB,-
05.14(토),17:00,두산,12,2,넥센,고척,SPO-T,-
05.15(일),14:00,KT,2,2,NC,마산,KN-T,-
05.15(일),14:00,SK,,,LG,잠실,MS-T,우천취소
05.15(일),14:00,한화,7,8,KIA,광주,SS-T; G-CMB,-
05.15(일),14:00,두산,5,3,넥센,고척,SPO-T,-
05.15(일),17:00,롯데,8,3,삼성,대구,,-
05.17(화),18:30,KIA,3,4,두산,잠실,SS-T,-
05.17(화),18:30,롯데,3,7,SK,문학,,-
05.17(화),18:30,LG,9,7,KT,수원,MS-T,-
05.17(화),18:30,NC,3,5,넥센,고척,SPO-T,-
05.17(화),18:30,한화,4,5,삼성,포항,KN-T,-
05.18(수),18:30,KIA,5,15,두산,잠실,SS-T,-
05.18(수),18:30,롯데,3,5,SK,문학,,-
05.18(수),18:30,LG,6,2,KT,수원,MS-T,-
05.18(수),18:30,NC,6,9,넥센,고척,SPO-T,-
05.18(수),18:30,한화,2,13,삼성,포항,KN-T,-
05.19(목),18:30,KIA,3,8,두산,잠실,SS-T,-
05.19(목),18:30,롯데,4,3,SK,문학,,-
05.19(목),18:30,LG,4,0,KT,수원,MS-T,-
05.19(목),18:30,NC,6,2,넥센,고척,SPO-T,-
05.19(목),18:30,한화,9,6,삼성,포항,KN-T,-
05.20(금),18:30,삼성,12,2,NC,마산,MS-T,-
05.20(금),18:30,넥센,3,4,LG,잠실,SPO-T,-
05.20(금),18:30,두산,19,5,롯데,사직,SS-T,-
05.20(금),18:30,SK,4,5,KIA,광주,KN-T; G-CMB,-
05.20(금),18:30,KT,2,11,한화,대전,D-CMB,-
05.21(토),17:00,삼성,2,10,NC,마산,MS-T,-
05.21(토),17:00,넥센,7,5,LG,잠실,SPO-T,-
05.21(토),17:00,두산,6,4,롯데,사직,SS-T,-
05.21(토),17:00,SK,8,7,KIA,광주,KN-T; G-CMB,-
