일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
04.06(금),18:00,두산,7,8,삼성,시민,,-
04.06(금),18:00,SK,5,5,한화,대전,,-
04.06(금),18:30,롯데,6,0,현대,수원,,-
04.06(금),19:00,KIA,0,1,LG,잠실,,-
04.07(토),14:00,KIA,9,2,LG,잠실,,-
04.07(토),17:00,두산,1,0,삼성,시민,,-
04.07(토),17:00,롯데,5,1,현대,수원,,-
04.07(토),17:00,SK,2,4,한화,대전,,-
04.08(일),14:00,두산,4,7,삼성,시민,,-
04.08(일),14:00,SK,4,3,한화,대전,,-
04.08(일),17:00,KIA,5,1,LG,잠실,,-
04.08(일),17:00,롯데,8,3,현대,수원,,-
04.10(화),18:30,현대,4,1,KIA,무등,,-
04.10(화),18:30,삼성,6,5,SK,문학,,-
04.10(화),18:30,LG,7,3,롯데,사직,,-
04.11(수),18:30,현대,11,1,KIA,무등,,-
04.11(수),18:30,한화,4,2,두산,잠실,,-
04.11(수),18:30,삼성,1,7,SK,문학,,-
04.11(수),18:30,LG,3,7,롯데,사직,,-
04.12(목),18:30,현대,0,2,KIA,무등,,-
04.12(목),18:30,한화,2,1,두산,잠실,,-
04.12(목),18:30,삼성,1,1,SK,문학,,-
04.12(목),18:30,LG,7,5,롯데,사직,,-
04.13(금),18:30,삼성,6,4,KIA,무등,,-
04.13(금),18:30,SK,4,3,두산,잠실,,-
04.13(금),18:30,롯데,3,5,한화,대전,,-
04.14(토),17:00,삼성,6,7,KIA,무등,,-
04.14(토),17:00,SK,9,6,두산,잠실,,-
04.14(토),17:00,LG,5,4,현대,수원,,-
04.14(토),17:00,롯데,7,0,한화,대전,,-
04.15(일),14:00,롯데,5,4,한화,대전,,-
04.15(일),17:00,삼성,4,7,KIA,무등,,-
04.15(일),17:00,SK,9,8,두산,잠실,,-
04.15(일),17:00,LG,6,2,현대,수원,,-
04.17(화),18:00,롯데,2,3,삼성,시민,,-
04.17(화),18:30,한화,2,5,LG,잠실,,-
04.17(화),18:30,KIA,0,1,SK,문학,,-
04.17(화),18:30,두산,6,3,현대,수원,,-
04.18(수),18:00,롯데,4,1,삼성,시민,,-
04.18(수),18:30,한화,1,3,LG,잠실,,-
04.18(수),18:30,KIA,5,7,SK,문학,,-
04.18(수),18:30,두산,4,3,현대,수원,,-
04.19(목),18:00,롯데,3,6,삼성,시민,,-
04.19(목),18:30,한화,2,4,LG,잠실,,-
04.19(목),18:30,KIA,1,2,SK,문학,,-
04.19(목),18:30,두산,1,2,현대,수원,,-
04.20(금),18:30,두산,4,2,KIA,무등,,-
04.20(금),18:30,현대,4,1,롯데,사직,,-
04.21(토),17:00,두산,2,7,KIA,무등,,-
04.21(토),17:00,삼성,5,3,LG,잠실,,-
04.21(토),17:00,한화,11,6,SK,문학,,-
04.21(토),17:00,현대,2,9,롯데,사직,,-
04.22(일),17:00,두산,0,3,KIA,무등,,-
04.22(일),17:00,삼성,3,2,LG,잠실,,-
04.22(일),17:00,한화,3,6,SK,문학,,-
04.22(일),17:00,현대,6,5,롯데,사직,,-
04.24(화),18:00,KIA,2,1,삼성,시민,,-
04.24(화),18:30,SK,5,7,롯데,마산,,-
04.24(화),18:30,현대,0,3,두산,잠실,,-
04.24(화),18:30,LG,2,3,한화,대전,,-
04.25(수),18:00,KIA,3,7,삼성,시민,,-
04.25(수),18:30,SK,7,3,롯데,마산,,-
04.25(수),18:30,현대,6,4,두산,잠실,,-
04.25(수),18:30,LG,2,5,한화,대전,,-
04.26(목),18:00,KIA,1,5,삼성,시민,,-
04.26(목),18:30,SK,3,4,롯데,마산,,-
04.26(목),18:30,현대,1,6,두산,잠실,,-
04.26(목),18:30,LG,5,0,한화,대전,,-
04.27(금),18:30,한화,4,5,KIA,무등,,-
04.27(금),18:30,롯데,0,8,두산,잠실,,-
04.27(금),18:30,LG,3,4,SK,문학,,-
04.27(금),18:30,삼성,5,7,현대,수원,,-
04.28(토),17:00,한화,3,5,KIA,무등,,-
04.28(토),17:00,롯데,7,2,두산,잠실,,-
04.28(토),17:00,LG,3,0,SK,문학,,-
04.28(토),17:00,삼성,4,6,현대,수원,,-
04.29(일),13:20,롯데,3,4,두산,잠실,,-
04.29(일),17:00,한화,7,2,KIA,무등,,-
04.29(일),17:00,LG,4,12,SK,문학,,-
04.29(일),17:00,삼성,2,6,현대,수원,,-
