일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
06.01(금),18:30,한화,9,2,LG,잠실,KN-T,-
06.01(금),18:30,KIA,0,1,SK,문학,MS-T,-
06.01(금),18:30,넥센,3,7,롯데,사직,XTM-T; SPO-T,-
06.01(금),18:30,두산,2,1,삼성,대구,,-
06.02(토),17:00,한화,5,8,LG,잠실,KN-T,-
06.02(토),17:00,KIA,0,1,SK,문학,MS-T,-
06.02(토),17:00,넥센,0,8,롯데,사직,XTM-T; SPO-T,-
06.02(토),17:00,두산,8,12,삼성,대구,,-
06.03(일),17:00,한화,7,7,LG,잠실,KN-T,-
06.03(일),17:00,KIA,11,2,SK,문학,MS-T,-
06.03(일),17:00,넥센,4,3,롯데,사직,XTM-T; SPO-T,-
06.03(일),17:00,두산,4,0,삼성,대구,,-
06.05(화),18:30,LG,2,0,넥센,목동,XTM-T; SPO-T,-
06.05(화),18:30,삼성,6,2,KIA,무등,,-
06.05(화),18:30,SK,7,3,두산,잠실,KN-T,-
06.05(화),18:30,롯데,2,8,한화,대전,MS-T,-
06.06(수),14:00,SK,1,2,두산,잠실,M-T,-
06.06(수),14:00,롯데,2,3,한화,대전,S-T,-
06.06(수),16:50,삼성,12,3,KIA,무등,K-2T,-
06.06(수),17:00,LG,3,5,넥센,목동,KN-T; MS-T; ; XTM-T; ; SPO-T,-
06.07(목),18:30,LG,4,3,넥센,목동,XTM-T; SPO-T,-
06.07(목),18:30,삼성,4,5,KIA,무등,,-
06.07(목),18:30,SK,2,1,두산,잠실,KN-T,-
06.07(목),18:30,롯데,9,7,한화,대전,MS-T,-
06.08(금),18:30,두산,,,LG,잠실,MS-T,우천취소
06.08(금),18:30,삼성,1,5,SK,문학,KN-T,-
06.08(금),18:30,KIA,,,롯데,사직,,우천취소
06.08(금),18:30,넥센,,,한화,대전,XTM-T; SPO-T,우천취소
06.09(토),17:00,두산,2,6,LG,잠실,MS-T,-
06.09(토),17:00,삼성,5,4,SK,문학,KN-T,-
06.09(토),17:00,KIA,4,3,롯데,사직,KNN-T,-
06.09(토),17:00,넥센,4,3,한화,대전,XTM-T; SPO-T,-
06.10(일),17:00,두산,4,14,LG,잠실,MS-T,-
