일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
05.01(토),17:00,넥센,11,3,두산,잠실,MS-T,-
05.01(토),17:00,LG,3,21,SK,문학,,-
05.01(토),17:00,KIA,15,7,롯데,사직,KN-T,-
05.01(토),17:00,삼성,8,5,한화,대전,D-CMB,-
05.02(일),16:40,KIA,4,5,롯데,사직,M-T,-
05.02(일),17:00,넥센,11,3,두산,잠실,MS-T,-
05.02(일),17:00,LG,5,6,SK,문학,KN-T,-
05.02(일),17:00,삼성,8,6,한화,대전,D-CMB,-
05.04(화),18:30,한화,1,8,KIA,무등,KN-T; G-CMB,-
05.04(화),18:30,두산,5,6,LG,잠실,MS-T,-
05.04(화),18:30,넥센,0,3,SK,문학,,-
05.04(화),18:30,롯데,9,3,삼성,대구,,-
05.05(수),14:00,한화,0,4,KIA,무등,KN-T; ; G-CMB,-
05.05(수),14:00,두산,4,2,LG,잠실,,-
05.05(수),14:00,넥센,2,1,SK,문학,,-
05.05(수),14:00,롯데,2,13,삼성,대구,TM-T; PM-T,-
05.06(목),18:30,한화,2,3,KIA,무등,KN-T; G-CMB,-
05.06(목),18:30,두산,14,4,LG,잠실,MS-T,-
05.06(목),18:30,넥센,13,4,SK,문학,,-
05.06(목),18:30,롯데,6,2,삼성,대구,,-
05.07(금),18:30,한화,2,6,넥센,목동,,-
05.07(금),18:30,KIA,4,0,LG,잠실,MS-T,-
05.07(금),18:30,두산,7,13,롯데,사직,KN-T; SPO-T,-
05.07(금),18:30,SK,3,6,삼성,대구,,-
05.08(토),17:00,한화,5,0,넥센,목동,,-
05.08(토),17:00,KIA,6,4,LG,잠실,MS-T,-
05.08(토),17:00,두산,1,11,롯데,사직,KN-T; KNN-T; SPO-T,-
05.08(토),17:00,SK,9,3,삼성,대구,,-
05.09(일),14:00,두산,11,1,롯데,사직,MS-T; PM-T; SPO-T,-
05.09(일),14:00,SK,2,3,삼성,대구,KN-T; TM-T,-
05.09(일),16:40,KIA,3,4,LG,잠실,M-T,-
05.09(일),17:00,한화,2,4,넥센,목동,,-
05.11(화),18:30,넥센,2,5,KIA,무등,,-
05.11(화),18:30,삼성,11,2,두산,잠실,KN-T; SPO-T,-
05.11(화),18:30,SK,21,10,롯데,사직,MS-T,-
05.11(화),18:30,LG,1,3,한화,청주,,-
05.12(수),18:30,넥센,6,1,KIA,무등,,-
05.12(수),18:30,삼성,1,3,두산,잠실,KN-T; SPO-T,-
05.12(수),18:30,SK,2,1,롯데,사직,MS-T,-
05.12(수),18:30,LG,7,8,한화,청주,,-
05.13(목),18:30,넥센,2,4,KIA,무등,,-
05.13(목),18:30,삼성,5,8,두산,잠실,KN-T; SPO-T,-
05.13(목),18:30,SK,7,4,롯데,사직,MS-T,-
05.13(목),18:30,LG,6,8,한화,청주,,-
05.14(금),18:30,삼성,5,18,넥센,목동,,-
05.14(금),18:30,롯데,4,3,LG,잠실,MS-T,-
05.14(금),18:30,두산,12,8,SK,문학,KN-T; SPO-T,-
05.14(금),18:30,KIA,5,3,한화,대전,,-
05.15(토),17:00,삼성,5,0,넥센,목동,,-
05.15(토),17:00,롯데,13,4,LG,잠실,MS-T,-
05.15(토),17:00,두산,6,5,SK,문학,KN-T; ; SPO-T,-
