일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
03.24(토),14:00,LG,2,4,NC,마산,KN-T; SPO-T,-
03.24(토),14:00,삼성,6,3,두산,잠실,S-T,-
03.24(토),14:00,롯데,5,6,SK,문학,M-T,-
03.24(토),14:00,KT,5,4,KIA,광주,K-2T,-
03.24(토),14:00,한화,3,6,넥센,고척,MS-T; SPO-2T,-
03.25(일),14:00,LG,1,7,NC,마산,KN-T,-
03.25(일),14:00,삼성,4,5,두산,잠실,SS-T,-
03.25(일),14:00,롯데,0,5,SK,문학,MS-T,-
03.25(일),14:00,KT,1,14,KIA,광주,SPO-2T,-
03.25(일),14:00,한화,4,1,넥센,고척,SPO-T,-
03.27(화),18:30,한화,6,9,NC,마산,MS-T,-
03.27(화),18:30,롯데,0,5,두산,잠실,,-
03.27(화),18:30,KT,5,8,SK,문학,SS-T,-
03.27(화),18:30,삼성,0,17,KIA,광주,SPO-T,-
03.27(화),18:30,LG,4,5,넥센,고척,KN-T,-
03.28(수),18:30,한화,6,2,NC,마산,MS-T,-
03.28(수),18:30,롯데,5,6,두산,잠실,,-
03.28(수),18:30,KT,8,5,SK,문학,SS-T,-
03.28(수),18:30,삼성,6,0,KIA,광주,SPO-T,-
03.28(수),18:30,LG,9,3,넥센,고척,KN-T,-
03.29(목),18:30,한화,1,4,NC,마산,MS-T,-
03.29(목),18:30,롯데,1,4,두산,잠실,,-
03.29(목),18:30,KT,7,1,SK,문학,SS-T,-
03.29(목),18:30,삼성,0,7,KIA,광주,SPO-T,-
03.29(목),18:30,LG,4,9,넥센,고척,KN-T,-
03.30(금),18:30,KIA,4,3,LG,잠실,SS-T,-
03.30(금),18:30,NC,7,5,롯데,사직,SPO-T,-
03.30(금),18:30,넥센,10,8,삼성,대구,MS-T,-
03.30(금),18:30,SK,8,4,한화,대전,,-
03.30(금),19:00,두산,6,2,KT,수원,KN-T,-
03.31(토),17:00,KIA,4,6,LG,잠실,SS-T,-
03.31(토),17:00,NC,10,5,롯데,사직,SPO-T,-
03.31(토),17:00,넥센,4,2,삼성,대구,MS-T,-
03.31(토),17:00,두산,8,20,KT,수원,KN-T,-
03.31(토),17:00,SK,12,1,한화,대전,,-
