일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
06.01(목),18:30,롯데,1,6,LG,잠실,MS-T,-
06.01(목),18:30,삼성,2,14,SSG,문학,SPO-T,-
06.01(목),18:30,두산,,,NC,창원,SPO-2T,우천취소
06.01(목),18:30,KT,,,KIA,광주,KN-T; G-CMB,그라운드사정
06.01(목),18:30,키움,3,7,한화,대전,SS-T; D-CMB,-
06.02(금),18:30,NC,9,2,LG,잠실,KN-T,-
06.02(금),18:30,키움,2,3,SSG,문학,SPO-T,-
06.02(금),18:30,KIA,2,14,롯데,사직,SS-T,-
06.02(금),18:30,두산,10,1,KT,수원,SPO-2T,-
06.02(금),18:30,삼성,8,7,한화,대전,MS-T; D-CMB,-
06.03(토),17:00,NC,7,3,LG,잠실,KN-T,-
06.03(토),17:00,키움,1,2,SSG,문학,SPO-T,-
06.03(토),17:00,KIA,5,6,롯데,사직,SS-T,-
06.03(토),17:00,두산,3,13,KT,수원,SPO-2T,-
06.03(토),17:00,삼성,7,2,한화,대전,MS-T; D-CMB,-
06.04(일),14:00,KIA,6,0,롯데,사직,M-T,-
06.04(일),17:00,NC,3,1,LG,잠실,MS-T,-
06.04(일),17:00,키움,4,3,SSG,문학,KN-T,-
06.04(일),17:00,두산,2,5,KT,수원,SPO-T; SPO-2T,-
06.04(일),17:00,삼성,5,10,한화,대전,SS-T; D-CMB,-
06.06(화),14:00,한화,1,4,두산,잠실,M-T,-
06.06(화),14:00,SSG,2,1,KIA,광주,K-2T,-
06.06(화),14:00,LG,9,1,키움,고척,S-T,-
06.06(화),17:00,KT,4,1,롯데,사직,SPO-2T; SS-T,-
06.06(화),17:00,NC,6,9,삼성,대구,MS-T; KN-T; SPO-T,-
06.07(수),18:30,한화,3,6,두산,잠실,MS-T,-
06.07(수),18:30,KT,3,2,롯데,사직,SS-T,-
06.07(수),18:30,NC,4,0,삼성,대구,SPO-T,-
06.07(수),18:30,SSG,9,8,KIA,광주,SPO-2T,-
06.07(수),18:30,LG,5,5,키움,고척,KN-T,-
06.08(목),18:30,한화,1,2,두산,잠실,MS-T,-
06.08(목),18:30,KT,7,6,롯데,사직,SS-T,-
06.08(목),18:30,NC,7,1,삼성,대구,SPO-T,-
06.08(목),18:30,SSG,5,4,KIA,광주,SPO-2T,-
06.08(목),18:30,LG,0,13,키움,고척,KN-T,-
06.09(금),18:30,KIA,7,3,두산,잠실,MS-T,-
06.09(금),18:30,롯데,5,1,삼성,대구,KN-T,-
06.09(금),18:30,SSG,2,5,NC,창원,SPO-2T,-
06.09(금),18:30,키움,2,3,KT,수원,SS-T,-
06.09(금),18:30,LG,5,6,한화,대전,SPO-T,-
06.10(토),17:00,KIA,6,3,두산,잠실,MS-T,-
06.10(토),17:00,롯데,7,9,삼성,대구,KN-T,-
06.10(토),17:00,SSG,0,7,NC,창원,SPO-2T,-
06.10(토),17:00,키움,5,2,KT,수원,SS-T,-
06.10(토),17:00,LG,0,7,한화,대전,SPO-T,-
06.11(일),17:00,KIA,2,3,두산,잠실,MS-T,-
06.11(일),17:00,롯데,4,6,삼성,대구,KN-T,-
