일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
09.01(수),18:30,삼성,4,5,넥센,목동,KN-T; MS-T; SPO-T,-
09.01(수),18:30,SK,3,0,두산,잠실,,-
09.01(수),18:30,LG,8,7,롯데,사직,PM-T,-
09.02(목),18:30,롯데,6,1,KIA,무등,,-
09.02(목),18:30,SK,,,두산,잠실,KN-T; MS-T,기타
09.02(목),18:30,삼성,8,2,한화,대전,,-
09.03(금),18:30,LG,,,넥센,목동,MS-T,기타
09.03(금),18:30,롯데,10,6,KIA,무등,,-
09.03(금),18:30,SK,10,2,두산,잠실,KN-T; SPO-T,-
09.03(금),18:30,삼성,6,2,한화,대전,,-
09.04(토),17:00,KIA,3,9,두산,잠실,,-
09.04(토),17:00,LG,0,8,SK,문학,KN-T; MS-T; SPO-T,-
09.04(토),17:00,삼성,1,2,롯데,사직,KNN-T,-
09.05(일),17:00,KIA,4,5,두산,잠실,,-
09.05(일),17:00,한화,,,SK,문학,KN-T; MS-T; SPO-T,우천취소
09.05(일),17:00,삼성,12,5,롯데,사직,,-
09.07(화),18:30,한화,3,8,KIA,군산,MS-T,-
09.07(화),18:30,두산,4,0,SK,문학,KN-T; ; SPO-T,-
09.07(화),18:30,넥센,4,3,롯데,사직,,-
09.08(수),18:30,한화,3,9,KIA,군산,,-
09.08(수),18:30,넥센,8,1,두산,잠실,KN-T; ; SPO-T,-
09.08(수),18:30,롯데,4,3,삼성,대구,MS-T,-
09.09(목),18:30,KIA,3,2,넥센,목동,,-
09.09(목),18:30,롯데,3,0,LG,잠실,MS-T,-
09.09(목),18:30,SK,1,1,한화,대전,KN-T; SPO-T,-
09.10(금),18:30,롯데,,,넥센,목동,MS-T,우천취소
09.10(금),18:30,LG,2,3,삼성,대구,,-
09.10(금),18:30,SK,3,9,한화,대전,KN-T; SPO-T,-
09.11(토),17:00,롯데,12,10,두산,잠실,MS-T,-
09.11(토),17:00,LG,,,삼성,대구,,우천취소
09.11(토),17:00,SK,8,3,한화,대전,KN-T; ; SPO-T,-
09.12(일),17:00,롯데,0,5,두산,잠실,MS-T,-
09.12(일),17:00,KIA,2,5,SK,문학,,-
09.12(일),17:00,LG,6,4,삼성,대구,KN-T; SPO-T,-
09.14(화),18:30,두산,2,3,KIA,무등,MS-T,-
09.14(화),18:30,한화,7,10,LG,잠실,,-
09.14(화),18:30,SK,1,3,롯데,사직,KN-T; SPO-T,-
09.15(수),18:30,두산,5,6,KIA,무등,MS-T,-
09.15(수),18:30,SK,5,6,롯데,사직,KN-T; SPO-T,-
09.15(수),18:30,넥센,3,4,한화,대전,,-
09.16(목),18:30,삼성,9,4,KIA,무등,KN-T; MS-T; SPO-T,-
09.16(목),18:30,SK,5,5,LG,잠실,,-
09.17(금),18:30,두산,6,1,넥센,목동,,-
09.17(금),18:30,삼성,8,9,KIA,무등,MS-T,-
09.17(금),18:30,SK,5,4,LG,잠실,,-
09.17(금),18:30,롯데,2,7,한화,대전,KN-T; SPO-T,-
09.18(토),17:00,두산,4,3,넥센,목동,,-
09.18(토),17:00,KIA,7,8,LG,잠실,MS-T,-
09.18(토),17:00,롯데,11,1,한화,대전,KN-T; SPO-T,-
09.19(일),17:00,두산,,,넥센,목동,,우천취소
09.19(일),17:00,KIA,4,5,LG,잠실,,-
09.19(일),17:00,SK,3,0,삼성,대구,KN-T; T-T; SPO-T,-
09.19(일),17:00,롯데,7,1,한화,대전,MS-T,-
09.20(월),18:30,두산,6,4,넥센,목동,,-
09.21(화),17:00,롯데,,,넥센,목동,KN-T,우천취소
09.21(화),17:00,SK,,,두산,잠실,MS-T,우천취소
09.21(화),17:00,LG,2,6,삼성,대구,,-
09.22(수),14:00,SK,10,4,두산,잠실,MS-T,-
09.22(수),17:00,LG,3,4,넥센,목동,MS-T,-
09.22(수),17:30,SK,11,8,두산,잠실,KN-T,-
09.23(목),17:00,넥센,4,6,두산,잠실,KN-T; ; SPO-T,-
09.23(목),17:00,LG,0,3,SK,문학,MS-T,-
09.24(금),18:30,넥센,6,3,두산,잠실,KN-T; ; SPO-T,-
09.24(금),18:30,LG,5,2,SK,문학,MS-T,-
09.24(금),18:30,삼성,1,6,롯데,사직,,-
09.25(토),17:00,롯데,3,1,넥센,목동,KN-T,-
09.25(토),17:00,삼성,5,5,LG,잠실,SPO-T,-
09.25(토),17:00,한화,7,1,SK,문학,MS-T,-
09.26(일),17:00,삼성,6,1,LG,잠실,KN-T,-
09.26(일),17:00,넥센,4,5,SK,문학,MS-T,-
09.26(일),17:00,KIA,3,11,한화,대전,,-
