일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
08.01(토),18:00,넥센,3,4,NC,마산,MS-T,-
08.01(토),18:00,삼성,7,3,두산,잠실,SPO-T,-
08.01(토),18:00,LG,8,4,SK,문학,KN-T,-
08.01(토),18:00,롯데,6,19,KT,수원,,-
08.01(토),18:00,KIA,9,8,한화,대전,SS-T; IB-T,-
08.02(일),18:00,넥센,4,5,NC,마산,MS-T,-
08.02(일),18:00,삼성,1,3,두산,잠실,SPO-T,-
08.02(일),18:00,LG,2,8,SK,문학,KN-T,-
08.02(일),18:00,롯데,9,10,KT,수원,,-
08.02(일),18:00,KIA,3,2,한화,대전,SS-T; IB-T,-
08.04(화),18:30,KIA,6,11,넥센,목동,SS-T; IB-T,-
08.04(화),18:30,NC,8,1,LG,잠실,KN-T,-
08.04(화),18:30,한화,2,9,SK,문학,MS-T,-
08.04(화),18:30,삼성,9,4,KT,수원,,-
08.04(화),18:30,두산,3,0,롯데,울산,SPO-T,-
08.05(수),18:30,KIA,2,3,넥센,목동,SS-T; IB-T,-
08.05(수),18:30,NC,6,2,LG,잠실,KN-T,-
08.05(수),18:30,한화,3,7,SK,문학,MS-T,-
08.05(수),18:30,삼성,11,1,KT,수원,,-
08.05(수),18:30,두산,6,8,롯데,울산,SPO-T,-
08.06(목),18:30,롯데,3,8,NC,마산,SPO-T,-
08.06(목),18:30,넥센,5,15,두산,잠실,KN-T,-
08.06(목),18:30,KT,7,2,KIA,광주,SS-T; IB-T,-
08.06(목),18:30,LG,1,4,한화,대전,MS-T,-
08.06(목),18:30,SK,8,14,삼성,포항,,-
08.07(금),18:30,롯데,0,13,NC,마산,SPO-T,-
08.07(금),18:30,넥센,10,14,두산,잠실,KN-T,-
08.07(금),18:30,KT,5,6,KIA,광주,SS-T; IB-T,-
08.07(금),18:30,LG,6,5,한화,대전,MS-T,-
08.07(금),18:30,SK,4,17,삼성,포항,,-
08.08(토),18:00,KIA,2,9,NC,마산,SS-T; IB-T,-
08.08(토),18:00,LG,4,3,두산,잠실,,-
08.08(토),18:00,KT,8,11,SK,문학,KN-T,-
08.08(토),18:00,넥센,,,삼성,대구,SPO-T,우천취소
08.08(토),18:00,롯데,4,6,한화,대전,MS-T,-
08.09(일),18:00,KIA,9,2,NC,마산,SS-T; IB-T,-
08.09(일),18:00,LG,1,9,두산,잠실,,-
08.09(일),18:00,KT,10,4,SK,문학,KN-T,-
08.09(일),18:00,넥센,2,3,삼성,대구,SPO-T,-
08.09(일),18:00,롯데,1,2,한화,대전,MS-T,-
08.10(월),18:30,넥센,12,3,삼성,대구,SPO-T,-
08.11(화),18:30,NC,9,8,넥센,목동,,-
08.11(화),18:30,삼성,3,7,LG,잠실,SS-T; IB-T,-
08.11(화),18:30,SK,6,11,롯데,사직,SPO-T,-
08.11(화),18:30,한화,4,0,KT,수원,MS-T,-
08.11(화),18:30,두산,,,KIA,광주,KN-T,우천취소
08.12(수),18:30,NC,9,6,넥센,목동,,-
08.12(수),18:30,삼성,4,1,LG,잠실,SS-T; IB-T,-
08.12(수),18:30,SK,,,롯데,사직,SPO-T,우천취소
08.12(수),18:30,한화,13,4,KT,수원,MS-T,-
08.12(수),18:30,두산,3,10,KIA,광주,KN-T,-
08.13(목),18:30,한화,4,9,넥센,목동,MS-T,-
08.13(목),18:30,NC,1,7,두산,잠실,,-
08.13(목),18:30,LG,16,7,SK,문학,SPO-T,-
08.13(목),18:30,롯데,4,2,KT,수원,SS-T; IB-T,-
08.13(목),18:30,삼성,5,2,KIA,광주,KN-T,-
08.14(금),18:30,한화,2,8,넥센,목동,MS-T,-
08.14(금),18:30,NC,3,2,두산,잠실,,-
08.14(금),18:30,LG,2,8,SK,문학,SPO-T,-
08.14(금),18:30,롯데,4,9,KT,수원,SS-T; IB-T,-
08.14(금),18:30,삼성,1,13,KIA,광주,KN-T,-
08.15(토),18:00,KT,4,5,NC,마산,,-
08.15(토),18:00,롯데,4,3,넥센,목동,SS-T; IB-T,-
08.15(토),18:00,KIA,2,1,LG,잠실,MS-T,-
08.15(토),18:00,두산,5,4,SK,문학,SPO-T,-
08.15(토),18:00,한화,4,5,삼성,포항,KN-T,-
08.16(일),18:00,KT,7,2,NC,마산,,-
08.16(일),18:00,롯데,,,넥센,목동,SS-T; IB-T,우천취소
08.16(일),18:00,KIA,,,LG,잠실,MS-T,우천취소
08.16(일),18:00,두산,,,SK,문학,SPO-T,우천취소
08.16(일),18:00,한화,5,6,삼성,포항,KN-T,-
08.17(월),18:30,롯데,5,9,넥센,목동,SS-T; IB-T,-
08.17(월),18:30,KIA,2,3,LG,잠실,MS-T,-
08.17(월),18:30,두산,5,1,SK,문학,SPO-T,-
08.18(화),18:30,삼성,12,2,두산,잠실,MS-T,-
08.18(화),18:30,LG,4,7,롯데,사직,SS-T; IB-T,-
08.18(화),18:30,넥센,5,15,KT,수원,SPO-T,-
08.18(화),18:30,SK,2,4,KIA,광주,KN-T,-
08.18(화),18:30,NC,2,1,한화,대전,,-
08.19(수),18:30,삼성,6,4,두산,잠실,MS-T,-
08.19(수),18:30,LG,2,7,롯데,사직,SS-T; IB-T,-
08.19(수),18:30,넥센,9,10,KT,수원,SPO-T,-
08.19(수),18:30,SK,0,2,KIA,광주,KN-T,-
08.19(수),18:30,NC,6,0,한화,대전,,-
08.20(목),18:30,SK,3,4,넥센,목동,SPO-T,-
08.20(목),18:30,두산,2,4,LG,잠실,SS-T; IB-T,-
08.20(목),18:30,KIA,,,롯데,사직,MS-T,우천취소
08.20(목),18:30,NC,,,삼성,대구,KN-T,우천취소
08.20(목),18:30,KT,8,3,한화,대전,,-
08.21(금),18:30,SK,8,3,넥센,목동,SPO-T,-
08.21(금),18:30,두산,2,1,LG,잠실,SS-T; IB-T,-
08.21(금),18:30,KIA,1,9,롯데,사직,MS-T,-
08.21(금),18:30,NC,6,3,삼성,대구,KN-T,-
08.21(금),18:30,KT,3,8,한화,대전,,-
08.22(토),18:00,넥센,3,4,LG,잠실,MS-T,-
08.22(토),18:00,NC,3,0,SK,문학,SS-T; IB-T,-
08.22(토),18:00,롯데,4,15,삼성,대구,KN-T,-
08.22(토),18:00,두산,3,4,KT,수원,SPO-T,-
08.22(토),18:00,한화,3,0,KIA,광주,,-
08.23(일),18:00,넥센,4,5,LG,잠실,MS-T,-
08.23(일),18:00,NC,5,1,SK,문학,SS-T; IB-T,-
08.23(일),18:00,롯데,15,0,삼성,대구,KN-T,-
08.23(일),18:00,두산,9,7,KT,수원,SPO-T,-
08.23(일),18:00,한화,4,9,KIA,광주,,-
08.25(화),18:30,KT,,,넥센,목동,SS-T; IB-T,우천취소
08.25(화),18:30,LG,,,NC,마산,MS-T,우천취소
08.25(화),18:30,롯데,,,두산,잠실,KN-T,우천취소
08.25(화),18:30,KIA,1,0,SK,문학,,-
08.25(화),18:30,삼성,,,한화,대전,SPO-T,우천취소
08.26(수),18:30,KT,1,9,넥센,목동,SS-T; IB-T,-
08.26(수),18:30,LG,6,1,NC,마산,MS-T,-
08.26(수),18:30,롯데,3,5,두산,잠실,KN-T,-
08.26(수),18:30,KIA,4,5,SK,문학,,-
08.26(수),18:30,삼성,9,10,한화,대전,SPO-T,-
08.27(목),18:30,한화,1,4,NC,마산,SPO-T,-
08.27(목),18:30,SK,6,3,LG,잠실,SS-T; IB-T,-
08.27(목),18:30,넥센,3,8,롯데,사직,MS-T,-
08.27(목),18:30,두산,6,7,삼성,대구,,-
08.27(목),18:30,KIA,3,5,KT,수원,KN-T,-
08.28(금),18:30,한화,8,5,NC,마산,SPO-T,-
08.28(금),18:30,SK,4,0,LG,잠실,SS-T; IB-T,-
08.28(금),18:30,넥센,9,5,롯데,사직,MS-T,-
08.28(금),18:30,두산,5,3,삼성,대구,,-
08.28(금),18:30,KIA,0,10,KT,수원,KN-T,-
08.29(토),18:00,한화,1,6,두산,잠실,SPO-T,-
08.29(토),18:00,NC,7,4,롯데,사직,MS-T,-
08.29(토),18:00,LG,8,4,삼성,대구,KN-T,-
08.29(토),18:00,SK,2,10,KT,수원,IB-T,-
08.29(토),18:00,넥센,14,7,KIA,광주,,-
08.30(일),18:00,한화,4,5,두산,잠실,SPO-T,-
08.30(일),18:00,NC,6,4,롯데,사직,MS-T,-
08.30(일),18:00,LG,9,15,삼성,대구,KN-T,-
08.30(일),18:00,SK,4,6,KT,수원,SS-T; IB-T,-
08.30(일),18:00,넥센,7,2,KIA,광주,,-
