일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
05.01(토),18:30,LG,10,5,KIA,군산,,-
05.01(토),18:30,삼성,3,4,두산,잠실,,-
05.01(토),18:30,현대,6,14,SK,문학,,-
05.01(토),18:30,롯데,9,4,한화,대전,,-
05.02(일),14:00,LG,5,6,KIA,군산,,-
05.02(일),14:00,삼성,7,5,두산,잠실,,-
05.02(일),14:00,현대,1,2,SK,문학,,-
05.02(일),14:00,롯데,1,2,한화,대전,,-
05.04(화),18:30,현대,4,6,삼성,시민,,-
05.04(화),18:30,한화,1,2,KIA,무등,,-
05.04(화),18:30,두산,16,4,LG,잠실,,-
05.04(화),18:30,롯데,1,1,SK,문학,,-
05.05(수),14:00,현대,14,10,삼성,시민,,-
05.05(수),14:00,한화,15,15,KIA,무등,,-
05.05(수),14:00,두산,8,2,LG,잠실,,-
05.05(수),14:00,롯데,6,5,SK,문학,,-
05.06(목),18:30,현대,3,1,삼성,시민,,-
05.06(목),18:30,한화,11,4,KIA,무등,,-
05.06(목),18:30,두산,4,11,LG,잠실,,-
05.06(목),18:30,롯데,7,7,SK,문학,,-
05.07(금),18:20,SK,9,4,삼성,시민,,-
05.07(금),18:20,KIA,5,0,롯데,사직,,-
05.07(금),18:20,두산,2,4,현대,수원,,-
05.07(금),18:30,한화,9,11,LG,잠실,,-
05.08(토),18:20,KIA,4,4,롯데,사직,,-
05.08(토),18:20,두산,2,3,현대,수원,,-
05.08(토),18:30,SK,7,1,삼성,시민,,-
05.08(토),18:30,한화,7,6,LG,잠실,,-
05.11(화),18:30,현대,4,5,KIA,무등,,-
05.11(화),18:30,롯데,4,0,두산,잠실,,-
05.11(화),18:30,LG,1,5,SK,문학,,-
05.11(화),18:30,삼성,5,10,한화,대전,,-
05.13(목),14:50,현대,11,4,KIA,무등,,-
05.13(목),15:00,롯데,3,1,두산,잠실,,-
05.13(목),15:00,LG,4,5,SK,문학,,-
05.13(목),15:00,삼성,6,7,한화,대전,,-
05.13(목),18:00,롯데,1,3,두산,잠실,,-
05.13(목),18:10,LG,0,8,SK,문학,,-
05.13(목),18:20,삼성,2,3,한화,대전,,-
05.13(목),18:40,현대,7,10,KIA,무등,,-
05.14(금),18:30,두산,6,4,KIA,무등,,-
05.14(금),18:30,삼성,5,5,LG,잠실,,-
05.14(금),18:30,한화,1,4,롯데,사직,,-
05.14(금),18:30,SK,1,8,현대,수원,,-
05.15(토),18:30,삼성,4,7,LG,잠실,,-
05.15(토),18:30,SK,10,10,현대,수원,,-
05.16(일),14:00,삼성,1,10,LG,잠실,,-
05.16(일),14:00,SK,4,6,현대,수원,,-
05.16(일),14:00,두산,6,7,KIA,무등,,-
05.16(일),14:00,한화,4,6,롯데,사직,,-
05.16(일),17:10,두산,10,3,KIA,무등,,-
05.16(일),17:40,한화,7,1,롯데,사직,,-
05.18(화),18:30,KIA,5,2,삼성,시민,,-
05.18(화),18:30,SK,5,4,두산,잠실,,-
05.18(화),18:30,현대,0,7,롯데,사직,,-
05.18(화),18:30,LG,2,5,한화,대전,,-
05.19(수),18:20,SK,1,3,두산,잠실,,-
05.19(수),18:30,KIA,4,6,삼성,시민,,-
05.19(수),18:30,현대,11,8,롯데,사직,,-
05.19(수),18:30,LG,11,3,한화,대전,,-
05.20(목),18:30,KIA,5,6,삼성,시민,,-
05.20(목),18:30,SK,4,7,두산,잠실,,-
05.20(목),18:30,현대,0,3,롯데,사직,,-
05.20(목),18:30,LG,3,1,한화,대전,,-
05.21(금),18:20,LG,2,8,현대,수원,,-
05.21(금),18:30,롯데,7,6,두산,잠실,,-
05.21(금),18:30,삼성,1,0,SK,문학,,-
05.21(금),18:30,KIA,6,3,한화,대전,,-
05.22(토),14:00,KIA,3,3,한화,대전,,-
05.22(토),18:20,LG,4,5,현대,수원,,-
05.22(토),18:30,롯데,3,8,두산,잠실,,-
05.22(토),18:30,삼성,3,1,SK,문학,,-
05.23(일),14:00,롯데,1,2,두산,잠실,,-
05.23(일),14:00,삼성,9,4,SK,문학,,-
05.23(일),14:00,LG,5,4,현대,수원,,-
05.23(일),14:00,KIA,6,4,한화,대전,,-
05.25(화),18:30,롯데,12,6,KIA,무등,,-
05.25(화),18:30,삼성,9,6,LG,잠실,,-
05.25(화),18:30,한화,10,13,SK,문학,,-
05.25(화),18:30,두산,1,2,현대,수원,,-
05.26(수),14:00,롯데,1,6,KIA,무등,,-
05.26(수),14:00,삼성,4,5,LG,잠실,,-
05.26(수),14:00,한화,7,4,SK,문학,,-
05.26(수),14:00,두산,6,9,현대,수원,,-
05.26(수),17:30,두산,3,6,현대,수원,,-
05.27(목),18:20,롯데,6,4,KIA,무등,,-
05.28(금),18:30,현대,1,5,삼성,시민,,-
05.29(토),14:00,현대,2,4,삼성,시민,,-
05.29(토),15:00,KIA,7,5,두산,잠실,,-
05.29(토),15:00,SK,2,19,롯데,사직,,-
05.29(토),15:00,LG,2,8,한화,대전,,-
05.29(토),17:50,LG,6,2,한화,대전,,-
05.29(토),18:20,KIA,3,8,두산,잠실,,-
05.29(토),18:30,SK,11,7,롯데,사직,,-
05.30(일),14:00,KIA,2,3,두산,잠실,,-
05.30(일),14:00,LG,10,3,한화,대전,,-
