일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
08.20(목),18:30,NC,14,2,KIA,광주,SPO-T,-
08.20(목),18:30,LG,5,6,키움,고척,KN-T,-
08.20(목),18:30,KT,3,0,한화,대전,SS-T,-
08.21(금),18:30,롯데,0,1,두산,잠실,K-2T,-
08.21(금),18:30,삼성,6,8,SK,문학,KN-T,-
08.21(금),18:30,NC,10,4,KIA,광주,SPO-T,-
08.21(금),18:30,LG,7,3,키움,고척,MS-T,-
08.21(금),18:30,KT,1,5,한화,대전,SS-T,-
08.22(토),18:00,한화,,,LG,잠실,MS-T,우천취소
08.22(토),18:00,두산,8,1,SK,문학,KN-T,-
08.22(토),18:00,롯데,5,3,삼성,대구,SPO-T,-
08.22(토),18:00,NC,,,KT,수원,,우천취소
08.22(토),18:00,KIA,3,4,키움,고척,SS-T,-
08.23(일),17:00,한화,4,3,LG,잠실,MS-T,-
08.23(일),17:00,두산,8,1,SK,문학,KN-T,-
08.23(일),17:00,롯데,11,0,삼성,대구,SPO-T,-
08.23(일),17:00,NC,1,10,KT,수원,,-
08.23(일),17:00,KIA,8,7,키움,고척,SS-T,-
08.24(월),18:30,한화,6,3,LG,잠실,MS-T,-
08.24(월),18:30,NC,1,8,KT,수원,SPO-2T,-
08.25(화),18:30,KIA,8,10,두산,잠실,SPO-2T,-
08.25(화),18:30,SK,10,8,롯데,사직,SS-T,-
08.25(화),18:30,LG,3,4,삼성,대구,SPO-T,-
08.25(화),18:30,한화,3,11,NC,창원,MS-T,-
08.25(화),18:30,키움,4,1,KT,수원,KN-T,-
08.26(수),18:30,KIA,7,5,두산,잠실,SPO-2T,-
08.26(수),18:30,SK,1,3,롯데,사직,SS-T,-
08.26(수),18:30,LG,8,5,삼성,대구,SPO-T,-
08.26(수),18:30,한화,5,9,NC,창원,MS-T,-
08.26(수),18:30,키움,5,6,KT,수원,KN-T,-
08.27(목),18:30,KT,0,2,LG,잠실,SPO-T,-
08.27(목),18:30,KIA,4,10,SK,문학,KN-T,-
08.27(목),18:30,키움,11,6,롯데,사직,SPO-2T,-
08.27(목),18:30,두산,2,8,NC,창원,MS-T,-
08.27(목),18:30,삼성,0,7,한화,대전,SS-T; D-CMB,-
08.28(금),18:30,KT,5,6,LG,잠실,SPO-T,-
08.28(금),18:30,KIA,11,8,SK,문학,KN-T,-
08.28(금),18:30,키움,8,4,롯데,사직,SPO-2T,-
08.28(금),18:30,두산,11,4,NC,창원,MS-T,-
08.28(금),18:30,삼성,,,한화,대전,SS-T; D-CMB,우천취소
08.29(토),18:00,두산,5,5,LG,잠실,SPO-2T,-
08.29(토),18:00,한화,7,9,롯데,사직,KN-T,-
08.29(토),18:00,SK,5,9,NC,창원,SPO-T,-
08.29(토),18:00,KT,,,KIA,광주,MS-T; G-CMB,우천취소
08.29(토),18:00,삼성,5,4,키움,고척,SS-T,-
08.30(일),14:00,KT,8,5,KIA,광주,MS-T,-
08.30(일),17:00,두산,1,4,LG,잠실,SPO-2T,-
08.30(일),17:00,한화,2,6,롯데,사직,KN-T,-
08.30(일),17:00,SK,4,7,NC,창원,SPO-T,-
08.30(일),17:00,삼성,2,3,키움,고척,SS-T,-
08.30(일),17:00,KT,5,7,KIA,광주,MS-T,-
