MATCH_SEQ_NO,MATCH_DE,BASE_YEAR,BASE_MT,BASE_DAY,GRP_NM,LEA_NM,HOME_TEAM_NM,AWAY_TEAM_NM,STDM_NM,SPORTS_VIEWNG_NMPR_CO,COLCT_DE,UPDT_DE
59,20230207,2023,2,7,KBL,정규시즌,SK,현대모비스,잠실학생체육관,2635.0,20250721,20250721
60,20230208,2023,2,8,KBL,정규시즌,한국가스공사,LG,대구체육관,1045.0,20250721,20250721
61,20230209,2023,2,9,KBL,정규시즌,KCC,현대모비스,전주실내체육관,3379.0,20250721,20250721
62,20230209,2023,2,9,KBL,정규시즌,KGC,DB,안양실내체육관,1687.0,20250721,20250721
63,20230210,2023,2,10,KBL,정규시즌,LG,삼성,창원체육관,2299.0,20250721,20250721
64,20230210,2023,2,10,KBL,정규시즌,캐롯,KT,고양체육관,2275.0,20250721,20250721
65,20230211,2023,2,11,KBL,정규시즌,SK,한국가스공사,잠실학생체육관,4377.0,20250721,20250721
66,20230211,2023,2,11,KBL,정규시즌,KGC,현대모비스,안양실내체육관,3394.0,20250721,20250721
67,20230212,2023,2,12,KBL,정규시즌,SK,LG,잠실학생체육관,4814.0,20250721,20250721
68,20230212,2023,2,12,KBL,정규시즌,KT,KCC,수원 KT 아레나,3266.0,20250721,20250721
69,20230212,2023,2,12,KBL,정규시즌,한국가스공사,KGC,대구체육관,2445.0,20250721,20250721
70,20230213,2023,2,13,KBL,정규시즌,삼성,DB,잠실실내체육관,1118.0,20250721,20250721
71,20230214,2023,2,14,KBL,정규시즌,SK,KT,잠실학생체육관,2602.0,20250721,20250721
72,20230215,2023,2,15,KBL,정규시즌,KGC,LG,안양실내체육관,2580.0,20250721,20250721
73,20230216,2023,2,16,KBL,정규시즌,삼성,SK,잠실실내체육관,1840.0,20250721,20250721
74,20230216,2023,2,16,KBL,정규시즌,한국가스공사,현대모비스,대구체육관,1218.0,20250721,20250721
75,20230217,2023,2,17,KBL,정규시즌,LG,캐롯,창원체육관,2630.0,20250721,20250721
76,20230217,2023,2,17,KBL,정규시즌,KGC,KCC,안양실내체육관,2373.0,20250721,20250721
77,20230218,2023,2,18,KBL,정규시즌,DB,SK,원주종합체육관,2202.0,20250721,20250721
78,20230218,2023,2,18,KBL,정규시즌,삼성,한국가스공사,잠실실내체육관,2041.0,20250721,20250721
79,20230218,2023,2,18,KBL,정규시즌,현대모비스,KT,울산동천체육관,2486.0,20250721,20250721
80,20230219,2023,2,19,KBL,정규시즌,SK,KGC,잠실학생체육관,5271.0,20250721,20250721
81,20230219,2023,2,19,KBL,정규시즌,캐롯,삼성,고양체육관,3742.0,20250721,20250721
82,20230219,2023,2,19,KBL,정규시즌,한국가스공사,KCC,대구체육관,2313.0,20250721,20250721
83,20230223,2023,2,23,KBL,정규시즌,KCC,SK,전주실내체육관,2714.0,20250721,20250721
84,20230225,2023,2,25,KBL,정규시즌,DB,KCC,원주종합체육관,2155.0,20250721,20250721
85,20230226,2023,2,26,KBL,정규시즌,KGC,한국가스공사,안양실내체육관,3856.0,20250721,20250721
86,20230301,2023,3,1,KBL,정규시즌,KCC,삼성,전주실내체육관,3534.0,20250721,20250721
87,20230301,2023,3,1,KBL,정규시즌,KT,DB,수원 KT 아레나,2410.0,20250721,20250721
88,20230301,2023,3,1,KBL,정규시즌,한국가스공사,캐롯,대구체육관,2035.0,20250721,20250721
89,20230302,2023,3,2,KBL,정규시즌,현대모비스,LG,울산동천체육관,1109.0,20250721,20250721
90,20230304,2023,3,4,KBL,정규시즌,DB,한국가스공사,원주종합체육관,1508.0,20250721,20250721
91,20230304,2023,3,4,KBL,정규시즌,삼성,현대모비스,잠실실내체육관,2481.0,20250721,20250721
92,20230304,2023,3,4,KBL,정규시즌,LG,KT,창원체육관,3844.0,20250721,20250721
93,20230304,2023,3,4,KBL,정규시즌,캐롯,KCC,고양체육관,3128.0,20250721,20250721
94,20230307,2023,3,7,KBL,정규시즌,DB,캐롯,원주종합체육관,1212.0,20250721,20250721
95,20230308,2023,3,8,KBL,정규시즌,SK,KT,잠실학생체육관,2419.0,20250721,20250721
96,20230309,2023,3,9,KBL,정규시즌,KCC,LG,전주실내체육관,2149.0,20250721,20250721
97,20230309,2023,3,9,KBL,정규시즌,한국가스공사,캐롯,대구체육관,1008.0,20250721,20250721
98,20230310,2023,3,10,KBL,정규시즌,삼성,KGC,잠실실내체육관,1385.0,20250721,20250721
99,20230310,2023,3,10,KBL,정규시즌,현대모비스,SK,울산동천체육관,1047.0,20250721,20250721
100,20230311,2023,3,11,KBL,정규시즌,캐롯,LG,고양체육관,2732.0,20250721,20250721
101,20230311,2023,3,11,KBL,정규시즌,KCC,DB,전주실내체육관,2905.0,20250721,20250721
102,20230311,2023,3,11,KBL,정규시즌,한국가스공사,KT,대구체육관,2066.0,20250721,20250721
103,20230312,2023,3,12,KBL,정규시즌,DB,현대모비스,원주종합체육관,1506.0,20250721,20250721
104,20230312,2023,3,12,KBL,정규시즌,SK,KGC,잠실학생체육관,5213.0,20250721,20250721
105,20230312,2023,3,12,KBL,정규시즌,KCC,삼성,전주실내체육관,2562.0,20250721,20250721
106,20230313,2023,3,13,KBL,정규시즌,KT,캐롯,수원 KT 아레나,1114.0,20250721,20250721
107,20230314,2023,3,14,KBL,정규시즌,현대모비스,한국가스공사,울산동천체육관,706.0,20250721,20250721
108,20230315,2023,3,15,KBL,정규시즌,캐롯,KCC,고양체육관,1179.0,20250721,20250721
109,20230316,2023,3,16,KBL,정규시즌,삼성,DB,잠실실내체육관,835.0,20250721,20250721
110,20230316,2023,3,16,KBL,정규시즌,KGC,LG,안양실내체육관,2268.0,20250721,20250721
111,20230317,2023,3,17,KBL,정규시즌,한국가스공사,SK,대구체육관,2101.0,20250721,20250721
112,20230317,2023,3,17,KBL,정규시즌,현대모비스,KCC,울산동천체육관,1222.0,20250721,20250721
113,20230318,2023,3,18,KBL,정규시즌,DB,캐롯,원주종합체육관,1648.0,20250721,20250721
114,20230318,2023,3,18,KBL,정규시즌,삼성,LG,잠실실내체육관,2362.0,20250721,20250721
115,20230318,2023,3,18,KBL,정규시즌,KGC,KT,안양실내체육관,3564.0,20250721,20250721
116,20230319,2023,3,19,KBL,정규시즌,삼성,SK,잠실실내체육관,3115.0,20250721,20250721
117,20230319,2023,3,19,KBL,정규시즌,LG,DB,창원체육관,2529.0,20250721,20250721
118,20230319,2023,3,19,KBL,정규시즌,KT,현대모비스,수원 KT 아레나,2025.0,20250721,20250721
119,20230320,2023,3,20,KBL,정규시즌,KGC,KCC,안양실내체육관,2390.0,20250721,20250721
120,20230321,2023,3,21,KBL,정규시즌,현대모비스,삼성,울산동천체육관,777.0,20250721,20250721
121,20230322,2023,3,22,KBL,정규시즌,SK,캐롯,잠실학생체육관,2638.0,20250721,20250721
122,20230323,2023,3,23,KBL,정규시즌,DB,KT,원주종합체육관,1182.0,20250721,20250721
123,20230323,2023,3,23,KBL,정규시즌,LG,한국가스공사,창원체육관,1639.0,20250721,20250721
124,20230324,2023,3,24,KBL,정규시즌,SK,KCC,잠실학생체육관,3813.0,20250721,20250721
125,20230324,2023,3,24,KBL,정규시즌,현대모비스,KGC,울산동천체육관,2847.0,20250721,20250721
126,20230325,2023,3,25,KBL,정규시즌,DB,한국가스공사,원주종합체육관,2053.0,20250721,20250721
127,20230325,2023,3,25,KBL,정규시즌,삼성,캐롯,잠실실내체육관,2187.0,20250721,20250721
128,20230325,2023,3,25,KBL,정규시즌,KT,LG,수원 KT 아레나,1865.0,20250721,20250721
129,20230326,2023,3,26,KBL,정규시즌,LG,SK,창원체육관,4215.0,20250721,20250721
130,20230326,2023,3,26,KBL,정규시즌,KCC,KT,전주실내체육관,3604.0,20250721,20250721
131,20230326,2023,3,26,KBL,정규시즌,KGC,DB,안양실내체육관,4929.0,20250721,20250721
132,20230327,2023,3,27,KBL,정규시즌,삼성,한국가스공사,잠실실내체육관,1300.0,20250721,20250721
133,20230327,2023,3,27,KBL,정규시즌,캐롯,현대모비스,고양체육관,1224.0,20250721,20250721
134,20230329,2023,3,29,KBL,정규시즌,SK,DB,잠실학생체육관,2989.0,20250721,20250721
135,20230329,2023,3,29,KBL,정규시즌,LG,현대모비스,창원체육관,2865.0,20250721,20250721
136,20230329,2023,3,29,KBL,정규시즌,캐롯,KGC,고양체육관,1488.0,20250721,20250721
137,20230329,2023,3,29,KBL,정규시즌,KCC,한국가스공사,전주실내체육관,2628.0,20250721,20250721
138,20230329,2023,3,29,KBL,정규시즌,KT,삼성,수원 KT 아레나,1581.0,20250721,20250721
139,20230402,2023,4,2,KBL,플레이오프,현대모비스,캐롯,울산동천체육관,2204.0,20250721,20250721
140,20230403,2023,4,3,KBL,플레이오프,SK,KCC,잠실학생체육관,3808.0,20250721,20250721
141,20230404,2023,4,4,KBL,플레이오프,현대모비스,캐롯,울산동천체육관,1403.0,20250721,20250721
142,20230405,2023,4,5,KBL,플레이오프,SK,KCC,잠실학생체육관,4009.0,20250721,20250721
143,20230406,2023,4,6,KBL,플레이오프,캐롯,현대모비스,고양체육관,1753.0,20250721,20250721
144,20230407,2023,4,7,KBL,플레이오프,KCC,SK,전주실내체육관,3768.0,20250721,20250721
145,20230408,2023,4,8,KBL,플레이오프,캐롯,현대모비스,고양체육관,3368.0,20250721,20250721
146,20230410,2023,4,10,KBL,플레이오프,현대모비스,캐롯,울산동천체육관,1827.0,20250721,20250721
147,20230413,2023,4,13,KBL,플레이오프,KGC,캐롯,안양실내체육관,3536.0,20250721,20250721
148,20230414,2023,4,14,KBL,플레이오프,LG,SK,창원체육관,4275.0,20250721,20250721
149,20230415,2023,4,15,KBL,플레이오프,KGC,캐롯,안양실내체육관,4615.0,20250721,20250721
150,20230416,2023,4,16,KBL,플레이오프,LG,SK,창원체육관,4820.0,20250721,20250721
151,20230417,2023,4,17,KBL,플레이오프,캐롯,KGC,고양체육관,3002.0,20250721,20250721
152,20230418,2023,4,18,KBL,플레이오프,SK,LG,잠실학생체육관,5204.0,20250721,20250721
153,20230419,2023,4,19,KBL,플레이오프,캐롯,KGC,고양체육관,3082.0,20250721,20250721
154,20230425,2023,4,25,KBL,챔피언결정전,KGC,SK,안양실내체육관,4310.0,20250721,20250721
155,20230427,2023,4,27,KBL,챔피언결정전,KGC,SK,안양실내체육관,5286.0,20250721,20250721
156,20230429,2023,4,29,KBL,챔피언결정전,SK,KGC,잠실학생체육관,5206.0,20250721,20250721
