일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
04.02(화),18:30,KT,0,9,두산,잠실,,-
04.02(화),18:30,롯데,5,0,SK,문학,MS-T,-
04.02(화),18:30,KIA,4,1,삼성,대구,KN-T,-
04.02(화),18:30,키움,8,6,NC,창원,SS-T,-
04.02(화),18:30,LG,2,6,한화,대전,SPO-T; D-CMB,-
04.03(수),18:30,KT,1,5,두산,잠실,,-
04.03(수),18:30,롯데,3,1,SK,문학,MS-T,-
04.03(수),18:30,KIA,3,6,삼성,대구,KN-T,-
04.03(수),18:30,키움,1,9,NC,창원,SS-T,-
04.03(수),18:30,LG,7,0,한화,대전,SPO-T; D-CMB,-
04.04(목),18:30,KT,4,5,두산,잠실,,-
04.04(목),18:30,롯데,6,7,SK,문학,MS-T,-
04.04(목),18:30,KIA,7,12,삼성,대구,KN-T,-
04.04(목),18:30,키움,6,5,NC,창원,SS-T,-
04.04(목),18:30,LG,1,2,한화,대전,SPO-T; D-CMB,-
04.05(금),18:30,NC,7,3,두산,잠실,,-
04.05(금),18:30,삼성,0,3,SK,문학,MS-T,-
04.05(금),18:30,한화,2,5,롯데,사직,KN-T,-
04.05(금),18:30,LG,13,0,KT,수원,SS-T,-
04.05(금),18:30,키움,4,6,KIA,광주,SPO-T; G-CMB,-
04.06(토),17:00,NC,6,5,두산,잠실,,-
04.06(토),17:00,삼성,1,2,SK,문학,MS-T,-
04.06(토),17:00,한화,7,9,롯데,사직,KN-T,-
04.06(토),17:00,LG,1,2,KT,수원,SS-T,-
04.06(토),17:00,키움,14,4,KIA,광주,SPO-T; G-CMB,-
04.07(일),14:00,NC,5,3,두산,잠실,,-
04.07(일),14:00,삼성,2,3,SK,문학,MS-T,-
04.07(일),14:00,한화,16,1,롯데,사직,KN-T,-
04.07(일),14:00,LG,3,4,KT,수원,SS-T,-
04.07(일),14:00,키움,,,KIA,광주,SPO-T; G-CMB,우천취소
04.09(화),18:30,삼성,,,LG,잠실,SPO-T,우천취소
04.09(화),18:30,두산,,,롯데,사직,MS-T,우천취소
04.09(화),18:30,NC,,,KIA,광주,SS-T,우천취소
04.09(화),18:30,KT,3,7,키움,고척,SPO-2T,-
04.09(화),18:30,SK,,,한화,대전,KN-T,우천취소
04.10(수),18:30,삼성,6,5,LG,잠실,SPO-T,-
04.10(수),18:30,두산,3,1,롯데,사직,MS-T,-
04.10(수),18:30,NC,1,2,KIA,광주,SS-T,-
04.10(수),18:30,KT,2,4,키움,고척,SPO-2T,-
04.10(수),18:30,SK,8,3,한화,대전,KN-T,-
04.11(목),18:30,삼성,2,5,LG,잠실,SPO-T,-
04.11(목),18:30,두산,5,1,롯데,사직,MS-T,-
04.11(목),18:30,NC,4,2,KIA,광주,SS-T,-
04.11(목),18:30,KT,8,1,키움,고척,SPO-2T,-
04.11(목),18:30,SK,1,0,한화,대전,KN-T,-
04.12(금),18:30,두산,0,3,LG,잠실,SPO-T,-
04.12(금),18:30,KIA,4,4,SK,문학,SS-T,-
04.12(금),18:30,KT,0,5,삼성,대구,SPO-2T,-
04.12(금),18:30,한화,3,5,키움,고척,KN-T,-
04.12(금),19:00,롯데,1,2,NC,창원,MS-T,-
04.13(토),17:00,두산,2,5,LG,잠실,SPO-T,-
