일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
05.02(화),18:30,NC,2,1,LG,잠실,,-
05.02(화),18:30,한화,6,5,SK,문학,MS-T,-
05.02(화),18:30,두산,5,6,삼성,대구,SS-T,-
05.02(화),18:30,롯데,9,0,KT,수원,SPO-T,-
05.02(화),18:30,KIA,9,3,넥센,고척,KN-T,-
05.03(수),14:00,NC,0,13,LG,잠실,SPO-T,-
05.03(수),14:00,한화,9,8,SK,문학,MS-T,-
05.03(수),14:00,두산,10,4,삼성,대구,SS-T,-
05.03(수),14:00,롯데,2,8,KT,수원,M-T,-
05.03(수),14:00,KIA,2,1,넥센,고척,KN-T,-
05.04(목),18:30,NC,3,4,LG,잠실,,-
05.04(목),18:30,한화,2,6,SK,문학,MS-T,-
05.04(목),18:30,두산,17,2,삼성,대구,SS-T,-
05.04(목),18:30,롯데,3,2,KT,수원,SPO-T,-
05.04(목),18:30,KIA,1,9,넥센,고척,KN-T,-
05.05(금),14:00,삼성,2,7,NC,마산,SPO-T,-
05.05(금),14:00,LG,3,1,두산,잠실,K-2T,-
05.05(금),14:00,KIA,5,3,롯데,사직,S-T,-
05.05(금),14:00,SK,3,5,넥센,고척,M-T,-
05.05(금),14:00,KT,1,13,한화,대전,KN-T; MS-T; D-CMB,-
05.06(토),17:00,삼성,12,1,NC,마산,SPO-T,-
05.06(토),17:00,LG,7,5,두산,잠실,SS-T,-
05.06(토),17:00,KIA,3,0,롯데,사직,KN-T,-
05.06(토),17:00,SK,13,5,넥센,고척,,-
05.06(토),17:00,KT,3,5,한화,대전,MS-T; D-CMB,-
05.07(일),14:00,삼성,3,13,NC,마산,SPO-T,-
05.07(일),14:00,LG,10,4,두산,잠실,,-
05.07(일),14:00,KIA,5,3,롯데,사직,KN-T,-
05.07(일),14:00,SK,6,6,넥센,고척,,-
05.07(일),14:00,KT,10,0,한화,대전,MS-T; D-CMB,-
05.09(화),14:00,넥센,,,NC,마산,SPO-T,우천취소
05.09(화),18:30,SK,,,두산,잠실,SS-T,우천취소
05.09(화),18:30,LG,,,삼성,대구,MS-T,우천취소
05.09(화),18:30,KT,4,9,KIA,광주,G-CMB,-
05.09(화),18:30,롯데,,,한화,대전,KN-T; D-CMB,우천취소
05.10(수),18:30,넥센,0,3,NC,마산,SPO-T,-
05.10(수),18:30,SK,0,6,두산,잠실,SS-T,-
05.10(수),18:30,LG,6,1,삼성,대구,MS-T,-
05.10(수),18:30,KT,3,0,KIA,광주,G-CMB,-
05.10(수),18:30,롯데,8,1,한화,대전,KN-T; D-CMB,-
05.11(목),18:30,넥센,2,1,NC,마산,SPO-T,-
05.11(목),18:30,SK,0,7,두산,잠실,SS-T,-
05.11(목),18:30,LG,8,5,삼성,대구,MS-T,-
05.11(목),18:30,KT,4,2,KIA,광주,G-CMB,-
05.11(목),18:30,롯데,1,2,한화,대전,KN-T; D-CMB,-
05.12(금),18:30,한화,5,3,LG,잠실,KN-T,-
05.12(금),18:30,KIA,2,8,SK,문학,,-
05.12(금),18:30,두산,,,롯데,사직,MS-T,우천취소
05.12(금),18:30,넥센,1,4,삼성,대구,SS-T,-
