일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
04.04(토),13:35,한화,8,2,SK,문학,,-
04.04(토),14:00,LG,2,6,삼성,시민,,-
04.04(토),14:00,KIA,5,7,두산,잠실,,-
04.04(토),14:00,히어로즈,2,3,롯데,사직,,-
04.05(일),14:00,LG,3,5,삼성,시민,,-
04.05(일),14:00,KIA,1,3,두산,잠실,,-
04.05(일),14:00,한화,2,5,SK,문학,,-
04.05(일),14:00,히어로즈,10,1,롯데,사직,,-
04.07(화),18:30,SK,4,3,KIA,무등,,-
04.07(화),18:30,삼성,8,10,히어로즈,목동,,-
04.07(화),18:30,롯데,1,3,LG,잠실,,-
04.07(화),18:30,두산,7,7,한화,대전,,-
04.08(수),18:30,SK,4,6,KIA,무등,,-
04.08(수),18:30,삼성,1,5,히어로즈,목동,,-
04.08(수),18:30,롯데,3,0,LG,잠실,,-
04.08(수),18:30,두산,2,3,한화,대전,,-
04.09(목),18:30,SK,2,2,KIA,무등,,-
04.09(목),18:30,삼성,5,9,히어로즈,목동,,-
04.09(목),18:30,롯데,3,6,LG,잠실,,-
04.09(목),18:30,두산,11,2,한화,대전,,-
04.10(금),18:30,SK,16,4,히어로즈,목동,,-
04.10(금),18:30,삼성,5,2,KIA,무등,,-
04.10(금),18:30,두산,5,8,LG,잠실,,-
04.10(금),18:30,롯데,3,8,한화,대전,,-
04.11(토),17:00,SK,10,3,히어로즈,목동,,-
04.11(토),17:00,삼성,2,1,KIA,무등,,-
04.11(토),17:00,두산,13,5,LG,잠실,,-
04.11(토),17:00,롯데,6,10,한화,대전,,-
04.12(일),14:00,롯데,7,4,한화,대전,,-
04.12(일),17:00,SK,5,4,히어로즈,목동,,-
04.12(일),17:00,삼성,0,1,KIA,무등,,-
04.12(일),17:00,두산,4,3,LG,잠실,,-
04.14(화),18:30,한화,7,5,삼성,시민,,-
04.14(화),18:30,히어로즈,2,1,두산,잠실,,-
04.14(화),18:30,LG,7,3,SK,문학,,-
04.14(화),18:30,KIA,4,0,롯데,사직,,-
04.15(수),18:30,LG,4,4,SK,문학,,-
04.15(수),18:30,KIA,0,1,롯데,사직,,-
04.16(목),18:30,한화,2,8,삼성,시민,,-
04.16(목),18:30,히어로즈,1,0,두산,잠실,,-
04.16(목),18:30,LG,6,5,SK,문학,,-
04.16(목),18:30,KIA,3,2,롯데,사직,,-
04.17(금),18:30,롯데,13,8,히어로즈,목동,,-
04.17(금),18:30,두산,13,4,삼성,시민,,-
04.17(금),18:30,KIA,14,0,LG,잠실,,-
04.17(금),18:30,SK,10,9,한화,대전,,-
04.18(토),17:00,롯데,5,0,히어로즈,목동,,-
04.18(토),17:00,두산,3,12,삼성,시민,,-
04.18(토),17:00,KIA,2,7,LG,잠실,,-
04.18(토),17:00,SK,9,4,한화,대전,,-
04.19(일),14:00,두산,4,5,삼성,시민,,-
04.19(일),17:00,롯데,2,6,히어로즈,목동,,-
04.19(일),17:00,KIA,9,2,LG,잠실,,-
04.19(일),17:00,SK,8,2,한화,대전,,-
04.21(화),18:30,한화,8,4,히어로즈,목동,,-
04.21(화),18:30,두산,9,5,KIA,무등,,-
04.21(화),18:30,삼성,5,3,LG,잠실,,-
04.21(화),18:30,롯데,1,9,SK,문학,,-
04.22(수),18:30,한화,11,1,히어로즈,목동,,-
04.22(수),18:30,두산,6,4,KIA,무등,,-
04.22(수),18:30,삼성,4,6,LG,잠실,,-
04.22(수),18:30,롯데,1,13,SK,문학,,-
04.23(목),18:30,한화,7,6,히어로즈,목동,,-
04.23(목),18:30,두산,3,0,KIA,무등,,-
04.23(목),18:30,삼성,4,1,LG,잠실,,-
04.23(목),18:30,롯데,2,8,SK,문학,,-
04.24(금),18:30,KIA,5,6,삼성,시민,,-
04.24(금),18:30,LG,7,6,롯데,사직,,-
04.25(토),17:00,KIA,2,1,삼성,시민,,-
04.25(토),17:00,히어로즈,1,7,SK,문학,,-
04.25(토),17:00,LG,10,9,롯데,사직,,-
04.26(일),14:00,LG,3,5,롯데,사직,,-
04.26(일),17:00,KIA,10,2,삼성,시민,,-
04.26(일),17:00,한화,2,6,두산,잠실,,-
04.26(일),17:00,히어로즈,3,4,SK,문학,,-
04.27(월),18:30,히어로즈,7,4,SK,문학,,-
04.28(화),18:30,롯데,0,2,KIA,무등,,-
04.28(화),18:30,히어로즈,1,4,삼성,시민,,-
04.28(화),18:30,SK,2,15,두산,잠실,,-
04.28(화),18:30,LG,5,11,한화,청주,,-
04.29(수),18:30,롯데,7,2,KIA,무등,,-
04.29(수),18:30,히어로즈,3,2,삼성,시민,,-
04.29(수),18:30,SK,6,6,두산,잠실,,-
04.29(수),18:30,LG,4,3,한화,청주,,-
04.30(목),18:30,롯데,5,11,KIA,무등,,-
04.30(목),18:30,히어로즈,8,1,삼성,시민,,-
04.30(목),18:30,SK,8,3,두산,잠실,,-
04.30(목),18:30,LG,9,19,한화,청주,,-
