일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
07.01(수),18:30,KT,11,5,LG,잠실,SS-T,-
07.01(수),18:30,SK,1,7,삼성,대구,KN-T,-
07.01(수),18:30,롯데,2,6,NC,창원,MS-T,-
07.01(수),18:30,한화,3,4,KIA,광주,SPO-T; G-CMB,-
07.01(수),18:30,두산,14,5,키움,고척,SPO-2T,-
07.02(목),18:30,KT,4,3,LG,잠실,SS-T,-
07.02(목),18:30,SK,2,6,삼성,대구,KN-T,-
07.02(목),18:30,롯데,7,9,NC,창원,MS-T,-
07.02(목),18:30,한화,1,7,KIA,광주,SPO-T; G-CMB,-
07.02(목),18:30,두산,7,10,키움,고척,SPO-2T,-
07.03(금),18:30,한화,1,2,두산,잠실,KN-T,-
07.03(금),18:30,SK,7,4,롯데,사직,MS-T,-
07.03(금),18:30,LG,7,9,삼성,대구,SPO-T,-
07.03(금),18:30,KIA,8,2,NC,창원,SS-T,-
07.03(금),18:30,키움,2,3,KT,수원,SPO-2T,-
07.04(토),18:00,한화,6,2,두산,잠실,KN-T,-
07.04(토),18:00,SK,4,10,롯데,사직,MS-T,-
07.04(토),18:00,LG,6,7,삼성,대구,SPO-T,-
07.04(토),18:00,KIA,2,9,NC,창원,SS-T,-
07.04(토),18:00,키움,10,6,KT,수원,SPO-2T,-
07.05(일),17:00,한화,4,7,두산,잠실,KN-T,-
07.05(일),17:00,SK,6,3,롯데,사직,MS-T,-
07.05(일),17:00,LG,7,3,삼성,대구,SPO-T,-
07.05(일),17:00,KIA,6,7,NC,창원,SS-T,-
07.05(일),17:00,키움,5,10,KT,수원,SPO-2T,-
07.07(화),18:30,LG,6,9,두산,잠실,SPO-T,-
07.07(화),18:30,NC,5,4,SK,문학,KN-T,-
07.07(화),18:30,KT,8,2,KIA,광주,SPO-2T,-
07.07(화),18:30,삼성,13,2,키움,고척,MS-T,-
07.07(화),18:30,롯데,6,7,한화,대전,SS-T,-
07.08(수),18:30,LG,8,5,두산,잠실,SPO-T,-
07.08(수),18:30,NC,2,3,SK,문학,KN-T,-
07.08(수),18:30,KT,7,4,KIA,광주,SPO-2T,-
07.08(수),18:30,삼성,6,7,키움,고척,MS-T,-
07.08(수),18:30,롯데,6,2,한화,대전,SS-T,-
07.09(목),18:30,LG,0,6,두산,잠실,SPO-T,-
07.09(목),18:30,NC,8,2,SK,문학,KN-T,-
07.09(목),18:30,KT,4,10,KIA,광주,SPO-2T,-
07.09(목),18:30,삼성,2,4,키움,고척,MS-T,-
07.09(목),18:30,롯데,5,3,한화,대전,SS-T,-
07.10(금),18:30,NC,12,2,LG,잠실,SPO-T,-
07.10(금),18:30,두산,10,5,롯데,사직,SPO-2T,-
07.10(금),18:30,삼성,3,8,KT,수원,MS-T,-
07.10(금),18:30,키움,8,9,KIA,광주,KN-T,-
07.10(금),18:30,SK,5,6,한화,대전,SS-T,-
07.11(토),18:00,NC,6,6,LG,잠실,SPO-T,-
07.11(토),18:00,두산,4,5,롯데,사직,SPO-2T,-
07.11(토),18:00,삼성,7,10,KT,수원,MS-T,-
07.11(토),18:00,키움,3,8,KIA,광주,KN-T,-
07.11(토),18:00,SK,5,3,한화,대전,SS-T,-
07.12(일),17:00,NC,,,LG,잠실,SPO-T,우천취소
07.12(일),17:00,두산,,,롯데,사직,SPO-2T,우천취소
07.12(일),17:00,삼성,,,KT,수원,MS-T,우천취소
07.12(일),17:00,키움,,,KIA,광주,KN-T,우천취소
07.12(일),17:00,SK,,,한화,대전,SS-T,우천취소
07.13(월),18:30,NC,,,LG,잠실,SPO-T,우천취소
07.13(월),18:30,두산,,,롯데,사직,SPO-2T,우천취소
07.13(월),18:30,삼성,,,KT,수원,MS-T,우천취소
07.13(월),18:30,키움,3,13,KIA,광주,KN-T; G-CMB,-
07.13(월),18:30,SK,2,4,한화,대전,SS-T; D-CMB,-
07.14(화),18:30,SK,12,7,두산,잠실,SPO-2T,-
07.14(화),18:30,LG,0,5,롯데,사직,KN-T,-
07.14(화),18:30,KIA,0,5,삼성,대구,MS-T,-
07.14(화),18:30,한화,2,7,KT,수원,SS-T,-
07.14(화),18:30,NC,1,5,키움,고척,SPO-T,-
07.15(수),18:30,SK,2,7,두산,잠실,SPO-2T,-
07.15(수),18:30,LG,9,3,롯데,사직,KN-T,-
07.15(수),18:30,KIA,5,2,삼성,대구,MS-T,-
07.15(수),18:30,한화,7,3,KT,수원,SS-T,-
07.15(수),18:30,NC,4,7,키움,고척,SPO-T,-
07.16(목),18:30,SK,2,4,두산,잠실,SPO-2T,-
07.16(목),18:30,LG,10,15,롯데,사직,KN-T,-
07.16(목),18:30,KIA,7,8,삼성,대구,MS-T,-
07.16(목),18:30,한화,1,4,KT,수원,SS-T,-
07.16(목),18:30,NC,9,1,키움,고척,SPO-T,-
07.17(금),18:30,한화,0,8,LG,잠실,KN-T,-
07.17(금),18:30,키움,9,12,SK,문학,SPO-2T,-
07.17(금),18:30,롯데,10,15,삼성,대구,MS-T,-
07.17(금),18:30,KT,3,3,NC,창원,SS-T,-
07.17(금),18:30,두산,2,4,KIA,광주,SPO-T; G-CMB,-
07.18(토),18:00,한화,1,3,LG,잠실,KN-T,-
07.18(토),18:00,키움,4,1,SK,문학,SPO-2T,-
07.18(토),18:00,롯데,2,5,삼성,대구,MS-T,-
07.18(토),18:00,KT,1,6,NC,창원,SS-T,-
07.18(토),18:00,두산,6,0,KIA,광주,SPO-T; G-CMB,-
07.19(일),17:00,한화,2,6,LG,잠실,KN-T,-
07.19(일),17:00,키움,3,4,SK,문학,SPO-2T,-
07.19(일),17:00,롯데,2,1,삼성,대구,MS-T,-
07.19(일),17:00,KT,2,8,NC,창원,SS-T,-
07.19(일),17:00,두산,8,4,KIA,광주,SPO-T; G-CMB,-
07.21(화),18:30,키움,1,6,두산,잠실,KN-T,-
07.21(화),18:30,롯데,7,8,SK,문학,SPO-T,-
07.21(화),18:30,삼성,5,6,NC,창원,MS-T,-
07.21(화),18:30,LG,9,10,KT,수원,SPO-2T,-
07.21(화),18:30,KIA,10,2,한화,대전,SS-T; D-CMB,-
07.22(수),18:30,키움,,,두산,잠실,KN-T,우천취소
07.22(수),18:30,롯데,,,SK,문학,SPO-T,우천취소
07.22(수),18:30,삼성,,,NC,창원,MS-T,우천취소
07.22(수),18:30,LG,,,KT,수원,SPO-2T,그라운드사정
07.22(수),18:30,KIA,2,1,한화,대전,SS-T; D-CMB,-
07.23(목),18:30,키움,,,두산,잠실,KN-T,우천취소
07.23(목),18:30,롯데,,,SK,문학,SPO-T,우천취소
07.23(목),18:30,삼성,,,NC,창원,MS-T,우천취소
07.23(목),18:30,LG,,,KT,수원,SPO-2T,우천취소
07.23(목),18:30,KIA,,,한화,대전,SS-T; D-CMB,우천취소
07.24(금),18:30,LG,8,1,두산,잠실,SPO-T,-
07.24(금),18:30,NC,3,2,KT,수원,KN-T,-
07.24(금),18:30,삼성,,,KIA,광주,SPO-2T; G-CMB,우천취소
07.24(금),18:30,롯데,4,2,키움,고척,SS-T,-
07.24(금),18:30,SK,7,4,한화,대전,MS-T; D-CMB,-
07.25(토),18:00,LG,3,7,두산,잠실,SPO-T,-
07.25(토),18:00,NC,2,6,KT,수원,KN-T,-
07.25(토),18:00,삼성,2,8,KIA,광주,SPO-2T; G-CMB,-
07.25(토),18:00,롯데,6,3,키움,고척,SS-T,-
07.25(토),18:00,SK,,,한화,대전,MS-T; D-CMB,우천취소
07.26(일),17:00,LG,4,3,두산,잠실,SPO-T,-
07.26(일),17:00,NC,4,5,KT,수원,KN-T,-
07.26(일),17:00,삼성,5,8,KIA,광주,SPO-2T; G-CMB,-
07.26(일),17:00,롯데,1,8,키움,고척,SS-T,-
07.26(일),17:00,SK,7,4,한화,대전,MS-T; D-CMB,-
07.27(월),18:30,SK,5,5,한화,대전,MS-T,-
07.28(화),18:30,키움,6,2,두산,잠실,SPO-T,-
07.28(화),18:30,LG,24,7,SK,문학,MS-T,-
07.28(화),18:30,NC,9,11,롯데,사직,SS-T,-
07.28(화),18:30,한화,,,삼성,대구,,우천취소
07.28(화),18:30,KT,,,KIA,광주,KN-T,우천취소
