일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
07.02(화),18:30,한화,2,9,LG,잠실,,-
07.02(화),18:30,롯데,1,10,SK,문학,SS-T,-
07.02(화),18:30,삼성,3,5,KT,수원,KN-T,-
07.02(화),18:30,NC,3,5,KIA,광주,MS-T; G-CMB,-
07.02(화),18:30,두산,3,6,키움,고척,SPO-T,-
07.03(수),18:30,한화,1,6,LG,잠실,,-
07.03(수),18:30,롯데,5,8,SK,문학,SS-T,-
07.03(수),18:30,삼성,0,3,KT,수원,KN-T,-
07.03(수),18:30,NC,8,4,KIA,광주,MS-T; G-CMB,-
07.03(수),18:30,두산,3,1,키움,고척,SPO-T,-
07.04(목),18:30,한화,3,4,LG,잠실,,-
07.04(목),18:30,롯데,7,9,SK,문학,SS-T,-
07.04(목),18:30,삼성,3,5,KT,수원,KN-T,-
07.04(목),18:30,NC,9,3,KIA,광주,MS-T; G-CMB,-
07.04(목),18:30,두산,4,1,키움,고척,SPO-T,-
07.05(금),18:30,SK,8,6,두산,잠실,SPO-T,-
07.05(금),18:30,LG,1,6,KIA,광주,MS-T; G-CMB,-
07.05(금),18:30,롯데,1,14,키움,고척,KN-T,-
07.05(금),18:30,KT,10,3,한화,대전,D-CMB,-
07.05(금),19:00,삼성,3,7,NC,창원,SS-T,-
07.06(토),18:00,SK,4,2,두산,잠실,SPO-T,-
07.06(토),18:00,삼성,2,2,NC,창원,SS-T,-
07.06(토),18:00,LG,0,7,KIA,광주,MS-T; G-CMB,-
07.06(토),18:00,롯데,4,6,키움,고척,KN-T,-
07.06(토),18:00,KT,8,9,한화,대전,D-CMB,-
07.07(일),18:00,SK,4,5,두산,잠실,SPO-T,-
07.07(일),18:00,삼성,4,2,NC,창원,SS-T,-
07.07(일),18:00,LG,10,9,KIA,광주,MS-T; G-CMB,-
07.07(일),18:00,롯데,2,5,키움,고척,KN-T,-
07.07(일),18:00,KT,4,3,한화,대전,D-CMB,-
07.09(화),18:30,두산,11,4,LG,잠실,MS-T,-
07.09(화),18:30,NC,1,4,롯데,사직,SS-T,-
07.09(화),18:30,KIA,2,3,삼성,대구,SPO-T,-
07.09(화),18:30,키움,12,3,KT,수원,KN-T,-
07.09(화),18:30,SK,0,1,한화,대전,SPO-2T; D-CMB,-
07.10(수),18:30,두산,,,LG,잠실,MS-T,우천취소
07.10(수),18:30,NC,,,롯데,사직,SS-T,우천취소
07.10(수),18:30,KIA,,,삼성,대구,SPO-T,우천취소
07.10(수),18:30,키움,,,KT,수원,KN-T,우천취소
07.10(수),18:30,SK,,,한화,대전,SPO-2T; D-CMB,우천취소
07.11(목),18:30,두산,8,4,LG,잠실,MS-T,-
07.11(목),18:30,NC,4,0,롯데,사직,SS-T,-
07.11(목),18:30,KIA,2,4,삼성,대구,SPO-T,-
07.11(목),18:30,키움,4,2,KT,수원,KN-T,-
07.11(목),18:30,SK,5,1,한화,대전,SPO-2T; D-CMB,-
07.12(금),18:30,삼성,6,3,LG,잠실,SPO-T,-
07.12(금),18:30,키움,6,2,SK,문학,SPO-2T,-
07.12(금),18:30,한화,0,5,KIA,광주,KN-T; G-CMB,-
07.12(금),19:00,두산,1,2,롯데,사직,MS-T,-
07.12(금),19:00,KT,8,9,NC,창원,SS-T,-
07.13(토),18:00,삼성,3,5,LG,잠실,SPO-T,-
07.13(토),18:00,키움,2,4,SK,문학,SPO-2T,-
07.13(토),18:00,두산,4,3,롯데,사직,MS-T,-
07.13(토),18:00,KT,13,3,NC,창원,SS-T,-
07.13(토),18:00,한화,10,5,KIA,광주,KN-T; G-CMB,-
07.14(일),18:00,삼성,0,2,LG,잠실,SPO-T,-
07.14(일),18:00,키움,3,4,SK,문학,SPO-2T,-
07.14(일),18:00,두산,8,2,롯데,사직,MS-T,-
07.14(일),18:00,KT,4,1,NC,창원,SS-T,-
07.14(일),18:00,한화,7,10,KIA,광주,KN-T; G-CMB,-
07.16(화),18:30,KT,7,2,두산,잠실,SPO-2T,-
07.16(화),18:30,LG,4,10,SK,문학,KN-T,-
07.16(화),18:30,롯데,,,KIA,광주,SS-T; G-CMB,우천취소
07.16(화),18:30,삼성,0,6,키움,고척,MS-T,-
07.16(화),18:30,NC,3,2,한화,청주,SPO-T; D-CMB,-
07.17(수),18:30,KT,6,4,두산,잠실,SPO-2T,-
07.17(수),18:30,LG,2,8,SK,문학,KN-T,-
07.17(수),18:30,롯데,1,3,KIA,광주,SS-T; G-CMB,-
07.17(수),18:30,삼성,6,10,키움,고척,MS-T,-
07.17(수),18:30,NC,14,1,한화,청주,SPO-T; D-CMB,-
07.18(목),18:30,KT,7,4,두산,잠실,SPO-2T,-
07.18(목),18:30,LG,12,5,SK,문학,KN-T,-
07.18(목),18:30,롯데,6,3,KIA,광주,SS-T; G-CMB,-
07.18(목),18:30,삼성,1,5,키움,고척,MS-T,-
07.18(목),18:30,NC,7,4,한화,청주,SPO-T; D-CMB,-
07.26(금),18:30,KIA,,,두산,잠실,SPO-2T,우천취소
07.26(금),18:30,한화,8,9,삼성,대구,SS-T,-
07.26(금),18:30,LG,,,KT,수원,SPO-T,우천취소
07.26(금),18:30,NC,4,5,키움,고척,MS-T,-
07.26(금),19:00,SK,8,6,롯데,사직,KN-T,-
07.27(토),18:00,KIA,1,12,두산,잠실,SPO-2T,-
07.27(토),18:00,SK,4,0,롯데,사직,KN-T,-
07.27(토),18:00,한화,6,7,삼성,대구,SS-T,-
07.27(토),18:00,LG,5,2,KT,수원,SPO-T,-
07.27(토),18:00,NC,1,4,키움,고척,MS-T,-
07.28(일),18:00,KIA,,,두산,잠실,SPO-2T,우천취소
07.28(일),18:00,SK,3,0,롯데,사직,KN-T,-
07.28(일),18:00,한화,6,13,삼성,대구,SS-T,-
07.28(일),18:00,LG,10,1,KT,수원,SPO-T,-
07.28(일),18:00,NC,11,0,키움,고척,MS-T,-
07.30(화),18:30,키움,4,2,LG,잠실,,-
07.30(화),18:30,KIA,2,0,SK,문학,MS-T,-
07.30(화),18:30,롯데,2,5,삼성,대구,SS-T,-
07.30(화),18:30,두산,9,1,NC,창원,SPO-T; GM-T,-
07.30(화),18:30,한화,2,3,KT,수원,KN-T,-
07.31(수),18:30,키움,8,0,LG,잠실,SPO-2T,-
07.31(수),18:30,KIA,6,2,SK,문학,MS-T,-
07.31(수),18:30,롯데,8,4,삼성,대구,SS-T,-
07.31(수),18:30,두산,4,8,NC,창원,SPO-T; GM-T,-
07.31(수),18:30,한화,5,2,KT,수원,KN-T,-
