일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
07.01(목),18:30,LG,5,7,삼성,시민,,-
07.01(목),18:30,KIA,6,4,SK,문학,,-
07.01(목),18:30,롯데,9,3,한화,대전,,-
07.02(금),18:20,롯데,5,3,현대,수원,,-
07.02(금),18:30,한화,6,7,KIA,무등,,-
07.02(금),18:30,두산,3,2,삼성,시민,,-
07.02(금),18:30,SK,6,3,LG,잠실,,-
07.03(토),14:00,SK,2,8,LG,잠실,,-
07.06(화),18:20,삼성,4,2,KIA,무등,,-
07.06(화),18:30,두산,4,5,롯데,마산,,-
07.06(화),18:30,현대,2,3,LG,잠실,,-
07.06(화),18:30,SK,4,3,한화,대전,,-
07.07(수),18:30,삼성,2,5,KIA,무등,,-
07.07(수),18:30,SK,10,6,한화,대전,,-
07.08(목),14:50,두산,8,7,롯데,마산,,-
07.08(목),18:30,삼성,10,3,KIA,무등,,-
07.08(목),18:30,현대,3,0,LG,잠실,,-
07.08(목),18:30,SK,5,8,한화,대전,,-
07.08(목),18:30,두산,5,2,롯데,마산,,-
07.09(금),18:20,삼성,2,3,현대,수원,,-
07.09(금),18:30,KIA,2,1,두산,잠실,,-
07.09(금),18:30,LG,5,4,한화,대전,,-
07.10(토),14:00,KIA,8,0,두산,잠실,,-
07.10(토),18:20,삼성,4,5,현대,수원,,-
07.10(토),18:30,롯데,3,4,SK,문학,,-
07.10(토),18:30,LG,3,6,한화,대전,,-
07.11(일),14:00,KIA,8,0,두산,잠실,,-
07.11(일),14:00,롯데,7,6,SK,문학,,-
07.11(일),14:00,삼성,7,9,현대,수원,,-
07.11(일),14:00,LG,7,6,한화,대전,,-
07.13(화),18:30,한화,2,3,KIA,무등,,-
07.13(화),18:30,삼성,3,1,두산,잠실,,-
07.13(화),18:30,LG,9,2,롯데,사직,,-
07.13(화),18:30,SK,4,5,현대,수원,,-
07.14(수),15:00,삼성,1,0,두산,잠실,,-
07.14(수),18:20,SK,9,7,현대,수원,,-
07.20(화),18:30,한화,4,2,삼성,시민,,-
07.20(화),18:30,KIA,4,12,LG,잠실,,-
07.20(화),18:30,두산,2,6,SK,문학,,-
07.20(화),18:30,현대,0,1,롯데,사직,,-
07.21(수),18:30,한화,11,2,삼성,시민,,-
07.21(수),18:30,KIA,2,3,LG,잠실,,-
07.21(수),18:30,두산,1,8,SK,문학,,-
07.21(수),18:30,현대,15,3,롯데,사직,,-
07.22(목),18:30,한화,0,1,삼성,시민,,-
07.23(금),18:20,한화,3,2,현대,수원,,-
07.23(금),18:30,LG,0,2,두산,잠실,,-
07.23(금),18:30,KIA,0,2,SK,문학,,-
07.24(토),18:30,LG,2,4,두산,잠실,,-
07.24(토),18:30,KIA,5,7,SK,문학,,-
07.24(토),18:30,삼성,7,3,롯데,사직,,-
07.24(토),18:30,한화,3,7,현대,수원,,-
07.25(일),17:00,LG,4,5,두산,잠실,,-
07.25(일),17:00,KIA,0,1,SK,문학,,-
07.25(일),17:00,삼성,11,2,롯데,사직,,-
07.25(일),17:00,한화,3,4,현대,수원,,-
07.27(화),18:30,현대,2,3,KIA,무등,,-
07.27(화),18:30,LG,0,5,삼성,시민,,-
07.27(화),18:30,롯데,3,1,두산,잠실,,-
07.27(화),18:30,SK,2,3,한화,대전,,-
07.28(수),18:30,LG,2,7,삼성,시민,,-
07.28(수),18:30,롯데,3,4,두산,잠실,,-
07.28(수),18:30,SK,5,7,한화,대전,,-
07.29(목),18:30,현대,9,4,KIA,무등,,-
07.29(목),18:30,롯데,0,1,두산,잠실,,-
07.29(목),18:30,SK,3,11,한화,대전,,-
07.30(금),18:30,두산,0,1,삼성,시민,,-
07.30(금),18:30,SK,1,4,LG,잠실,,-
07.30(금),18:30,현대,4,5,한화,대전,,-
07.31(토),18:20,롯데,2,5,KIA,무등,,-
07.31(토),18:30,두산,12,4,삼성,시민,,-
07.31(토),18:30,SK,5,2,LG,잠실,,-
07.31(토),18:30,현대,10,4,한화,대전,,-
