일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
06.01(일),14:00,LG,8,2,한화,청주,,-
06.01(일),17:00,롯데,8,3,우리,목동,,-
06.01(일),17:00,SK,18,0,삼성,시민,,-
06.01(일),17:00,KIA,6,2,두산,잠실,,-
06.03(화),18:30,한화,4,1,KIA,무등,,-
06.03(화),18:30,삼성,1,7,LG,잠실,,-
06.03(화),18:30,두산,1,2,롯데,사직,,-
06.04(수),18:30,한화,1,6,KIA,무등,,-
06.05(목),18:00,우리,2,5,SK,문학,,-
06.05(목),18:30,한화,3,7,KIA,무등,,-
06.05(목),18:30,삼성,4,3,LG,잠실,,-
06.05(목),18:30,두산,1,2,롯데,사직,,-
06.06(금),14:00,SK,5,2,롯데,사직,,-
06.06(금),17:00,삼성,3,5,KIA,무등,,-
06.06(금),17:00,LG,2,10,두산,잠실,,-
06.06(금),17:00,우리,0,1,한화,대전,,-
06.07(토),16:30,SK,2,0,롯데,사직,,-
06.07(토),17:00,삼성,4,1,KIA,무등,,-
06.07(토),17:00,LG,3,4,두산,잠실,,-
06.07(토),17:00,우리,2,6,한화,대전,,-
06.08(일),17:00,삼성,0,4,KIA,무등,,-
06.08(일),17:00,SK,3,1,롯데,사직,,-
06.10(화),18:30,한화,10,1,삼성,시민,,-
06.10(화),18:30,KIA,2,10,우리,목동,,-
06.10(화),18:30,롯데,2,5,두산,잠실,,-
06.10(화),18:30,LG,3,4,SK,문학,,-
06.11(수),18:30,한화,13,8,삼성,시민,,-
06.11(수),18:30,KIA,4,0,우리,목동,,-
06.11(수),18:30,롯데,4,5,두산,잠실,,-
06.11(수),18:30,LG,1,6,SK,문학,,-
06.12(목),18:30,한화,9,2,삼성,시민,,-
06.12(목),18:30,KIA,1,2,우리,목동,,-
06.12(목),18:30,롯데,4,9,두산,잠실,,-
06.12(목),18:30,LG,5,19,SK,문학,,-
06.13(금),18:30,두산,3,6,삼성,시민,,-
06.13(금),18:30,한화,3,8,LG,잠실,,-
06.13(금),18:30,KIA,6,14,SK,문학,,-
06.13(금),18:30,우리,2,3,롯데,사직,,-
06.14(토),16:30,두산,14,3,삼성,시민,,-
06.14(토),17:00,한화,14,4,LG,잠실,,-
06.14(토),17:00,KIA,8,2,SK,문학,,-
06.14(토),17:00,우리,2,8,롯데,사직,,-
06.15(일),14:00,두산,1,9,삼성,시민,,-
06.15(일),14:00,우리,3,6,롯데,사직,,-
06.15(일),17:00,한화,7,4,LG,잠실,,-
06.15(일),17:00,KIA,1,10,SK,문학,,-
06.17(화),18:30,LG,1,7,KIA,무등,,-
06.17(화),18:30,삼성,6,9,우리,목동,,-
06.17(화),18:30,SK,11,0,두산,잠실,,-
06.17(화),18:30,롯데,9,4,한화,대전,,-
06.19(목),18:30,LG,6,8,KIA,무등,,-
06.19(목),18:30,삼성,10,11,우리,목동,,-
06.19(목),18:30,SK,0,8,두산,잠실,,-
06.19(목),18:30,롯데,8,9,한화,대전,,-
06.20(금),18:30,한화,13,2,우리,목동,,-
06.20(금),18:30,두산,10,1,KIA,무등,,-
06.20(금),18:30,롯데,4,1,LG,잠실,,-
06.20(금),18:30,삼성,2,12,SK,문학,,-
06.21(토),17:00,한화,1,2,우리,목동,,-
06.21(토),17:00,두산,7,4,KIA,무등,,-
06.21(토),17:00,롯데,9,3,LG,잠실,,-
06.21(토),17:00,삼성,1,3,SK,문학,,-
06.22(일),17:00,한화,0,7,우리,목동,,-
06.22(일),17:00,두산,6,4,KIA,무등,,-
06.22(일),17:00,롯데,10,0,LG,잠실,,-
06.22(일),17:00,삼성,3,9,SK,문학,,-
06.24(화),18:30,LG,2,3,삼성,시민,,-
06.24(화),18:30,SK,9,5,롯데,마산,,-
06.24(화),18:30,우리,5,4,두산,잠실,,-
06.24(화),18:30,KIA,3,5,한화,청주,,-
06.25(수),18:30,LG,1,2,삼성,시민,,-
06.25(수),18:30,SK,3,2,롯데,마산,,-
06.25(수),18:30,우리,4,12,두산,잠실,,-
06.25(수),18:30,KIA,4,5,한화,청주,,-
06.26(목),18:30,LG,20,1,삼성,시민,,-
06.26(목),18:30,SK,3,1,롯데,마산,,-
06.26(목),18:30,우리,2,7,두산,잠실,,-
06.26(목),18:30,KIA,4,1,한화,청주,,-
06.27(금),18:30,LG,0,5,우리,목동,,-
06.27(금),18:30,삼성,1,10,두산,잠실,,-
06.27(금),18:30,한화,7,9,SK,문학,,-
06.27(금),18:30,KIA,6,2,롯데,사직,,-
06.28(토),17:00,LG,3,6,우리,목동,,-
06.28(토),17:00,삼성,7,0,두산,잠실,,-
06.28(토),17:00,한화,2,0,SK,문학,,-
06.29(일),17:00,LG,1,4,우리,목동,,-
06.29(일),17:00,삼성,2,1,두산,잠실,,-
06.29(일),17:00,한화,1,2,SK,문학,,-
06.29(일),17:00,KIA,4,5,롯데,사직,,-
