일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
09.01(일),14:00,삼성,1,4,두산,잠실,SS-T,-
09.01(일),14:00,LG,6,9,SK,문학,KN-T,-
09.01(일),14:00,키움,2,4,NC,창원,MS-T,-
09.01(일),14:00,롯데,2,4,KIA,광주,SPO-2T; G-CMB,-
09.01(일),14:00,KT,1,6,한화,대전,SPO-T; D-CMB,-
09.03(화),18:30,키움,5,2,두산,잠실,SS-T,-
09.03(화),18:30,NC,1,8,SK,문학,SPO-T,-
09.03(화),18:30,삼성,5,4,롯데,사직,SPO-2T,-
09.03(화),18:30,LG,5,0,KT,수원,KN-T,-
09.03(화),18:30,KIA,6,5,한화,대전,MS-T; D-CMB,-
09.04(수),18:30,키움,,,두산,잠실,SS-T,우천취소
09.04(수),18:30,NC,,,SK,문학,SPO-T,우천취소
09.04(수),18:30,삼성,8,0,롯데,사직,,-
09.04(수),18:30,LG,,,KT,수원,KN-T,우천취소
09.04(수),18:30,KIA,1,0,한화,대전,MS-T; D-CMB,-
09.05(목),18:30,롯데,,,LG,잠실,SS-T,우천취소
09.05(목),18:30,두산,,,SK,문학,SPO-2T,우천취소
09.05(목),18:30,한화,3,0,NC,창원,SPO-T,-
09.05(목),18:30,KIA,,,KT,수원,MS-T,우천취소
09.05(목),18:30,삼성,4,0,키움,고척,KN-T,-
09.06(금),18:30,롯데,2,5,LG,잠실,SS-T,-
09.06(금),18:30,두산,,,SK,문학,SPO-2T,우천취소
09.06(금),18:30,KIA,2,5,KT,수원,MS-T,-
09.06(금),18:30,삼성,1,6,키움,고척,KN-T,-
09.06(금),19:00,한화,0,4,NC,창원,SPO-T,-
09.07(토),17:00,두산,,,LG,잠실,SPO-2T,강풍취소
09.07(토),17:00,NC,8,2,삼성,대구,KN-T,-
09.07(토),17:00,SK,,,KT,수원,SPO-T,강풍취소
09.07(토),17:00,키움,7,3,KIA,광주,MS-T; G-CMB,-
09.07(토),17:00,롯데,1,5,한화,대전,SS-T; D-CMB,-
09.08(일),14:00,두산,1,2,LG,잠실,SPO-2T,-
09.08(일),14:00,NC,4,9,삼성,대구,KN-T,-
09.08(일),14:00,SK,0,5,KT,수원,SPO-T,-
09.08(일),14:00,키움,13,3,KIA,광주,MS-T; G-CMB,-
09.08(일),14:00,롯데,12,0,한화,대전,SS-T; D-CMB,-
09.10(화),18:30,NC,,,두산,잠실,MS-T,우천취소
09.10(화),18:30,키움,,,SK,문학,SPO-T,우천취소
09.10(화),18:30,KIA,4,8,롯데,사직,SS-T,-
09.10(화),18:30,KT,2,3,삼성,대구,SPO-2T,-
09.10(화),18:30,LG,5,2,한화,청주,KN-T,-
09.11(수),18:30,NC,4,0,두산,잠실,MS-T,-
09.11(수),18:30,키움,4,2,SK,문학,SPO-T,-
09.11(수),18:30,KIA,4,0,롯데,사직,SS-T,-
09.11(수),18:30,KT,8,11,삼성,대구,SPO-2T,-
09.11(수),18:30,LG,5,9,한화,청주,KN-T,-
09.12(목),17:00,KIA,0,5,두산,잠실,SPO-2T,-
09.12(목),17:00,SK,2,1,롯데,사직,SPO-T,-
09.12(목),17:00,한화,,,삼성,대구,SS-T,우천취소
09.12(목),17:00,NC,7,4,KT,수원,MS-T,-
09.12(목),17:00,LG,2,3,키움,고척,KN-T,-
09.13(금),14:00,KIA,2,6,두산,잠실,SPO-2T,-
09.13(금),14:00,SK,0,1,롯데,사직,SPO-T,-
09.13(금),14:00,한화,5,4,삼성,대구,SS-T,-
09.13(금),14:00,NC,5,2,KT,수원,MS-T,-
09.13(금),14:00,LG,4,1,키움,고척,KN-T,-
09.14(토),17:00,KIA,2,7,LG,잠실,MS-T,-
09.14(토),17:00,두산,6,7,SK,문학,SPO-2T,-
09.14(토),17:00,삼성,1,7,NC,창원,SPO-T,-
09.14(토),17:00,키움,2,3,KT,수원,KN-T,-
09.14(토),17:00,롯데,2,5,한화,대전,SS-T,-
09.15(일),14:00,두산,4,10,LG,잠실,SPO-T,-
09.15(일),14:00,KT,8,6,SK,문학,SPO-2T,-
09.15(일),14:00,삼성,1,6,NC,창원,KN-T; SS-T,-
09.15(일),14:00,롯데,7,1,한화,대전,MS-T,-
09.16(월),18:30,키움,6,3,두산,잠실,SPO-T,-
09.16(월),18:30,한화,11,1,삼성,대구,MS-T; SPO-2T,-
09.16(월),18:30,LG,4,2,KT,수원,KN-T; SS-T,-
09.17(화),18:30,NC,2,3,KIA,광주,MS-T; SPO-T; G-CMB,-
09.17(화),18:30,키움,0,1,한화,대전,KN-T; SS-T; SPO-2T; D-CMB,-
09.18(수),18:30,NC,6,0,SK,문학,MS-T; SPO-T,-
09.18(수),18:30,롯데,5,6,KIA,광주,SS-T; G-CMB,-
09.18(수),18:30,LG,4,3,삼성,포항,KN-T; SPO-2T,-
09.19(목),15:00,두산,6,4,SK,문학,KN-T; SS-T; SPO-2T,-
09.19(목),18:30,KIA,2,12,삼성,대구,SS-T,-
09.19(목),18:30,LG,3,5,NC,창원,SPO-T,-
09.19(목),18:55,두산,7,3,SK,문학,KN-T; SPO-2T,-
09.20(금),18:30,KIA,2,6,두산,잠실,SPO-T,-
09.20(금),18:30,키움,5,1,SK,문학,KN-T,-
09.20(금),18:30,KT,7,0,롯데,사직,SPO-2T,-
09.20(금),18:30,삼성,3,5,한화,대전,SS-T; D-CMB,-
09.21(토),17:00,KIA,3,5,두산,잠실,SPO-T,-
09.21(토),17:00,NC,,,롯데,사직,SPO-2T,우천취소
09.21(토),17:00,삼성,6,3,KT,수원,KN-T,-
09.21(토),17:00,SK,,,한화,대전,SS-T; D-CMB,우천취소
09.22(일),14:00,SK,,,한화,대전,SPO-T,우천취소
09.22(일),14:00,LG,6,3,두산,잠실,MS-T,-
09.22(일),14:00,NC,,,롯데,사직,SPO-2T,우천취소
09.22(일),14:00,삼성,,,KT,수원,KN-T,우천취소
09.22(일),17:00,SK,,,한화,대전,SPO-T; D-CMB,우천취소
09.23(월),18:30,한화,9,1,LG,잠실,MS-T,-
09.23(월),18:30,NC,6,1,롯데,사직,SPO-2T,-
