일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
09.01(일),14:00,롯데,4,3,두산,잠실,SPO-T,-
09.01(일),14:00,NC,8,2,SSG,문학,SS-T; KN-T,-
09.01(일),14:00,KIA,6,5,삼성,대구,MS-T,-
09.03(화),18:30,롯데,1,5,삼성,대구,MS-T,-
09.03(화),18:30,키움,5,11,NC,창원,SPO-2T,-
09.03(화),18:30,LG,5,7,KIA,광주,SS-T,-
09.03(화),18:30,두산,1,7,한화,대전,KN-T,-
09.04(수),18:30,SSG,0,5,LG,잠실,KN-T,-
09.04(수),18:30,KT,5,7,롯데,사직,MS-T,-
09.04(수),18:30,두산,3,7,삼성,대구,SS-T,-
09.04(수),18:30,키움,6,13,NC,창원,SPO-2T,-
09.04(수),18:30,한화,5,4,KIA,광주,SPO-T,-
09.05(목),18:30,SSG,4,2,LG,잠실,SPO-T,-
09.05(목),18:30,KT,12,2,롯데,사직,SS-T,-
09.05(목),18:30,키움,12,7,NC,창원,KN-T; MS-T,-
09.05(목),18:30,한화,3,4,KIA,광주,SPO-2T,-
09.06(금),18:30,한화,3,1,LG,잠실,SPO-T,-
09.06(금),18:30,삼성,7,2,롯데,사직,SPO-2T,-
09.06(금),18:30,KT,9,3,NC,창원,SS-T; KN-T,-
09.06(금),18:30,키움,0,14,KIA,광주,MS-T,-
09.07(토),14:00,한화,3,9,LG,잠실,S-T,-
09.07(토),17:00,SSG,1,1,롯데,사직,MS-T,-
09.07(토),17:00,NC,9,1,삼성,대구,KN-T,-
09.07(토),17:00,두산,12,2,KT,수원,SPO-2T; SPO-T,-
09.07(토),17:00,키움,2,6,KIA,광주,SS-T,-
09.08(일),14:00,한화,3,14,LG,잠실,M-T,-
09.08(일),14:00,SSG,11,6,롯데,사직,KN-T; SPO-2T,-
09.08(일),14:00,NC,2,10,삼성,대구,SPO-T; MS-T,-
09.08(일),14:00,키움,2,5,KIA,광주,SS-T,-
09.10(화),18:30,롯데,2,1,LG,잠실,MS-T,-
09.10(화),18:30,한화,0,5,SSG,문학,SS-T,-
09.10(화),18:30,NC,8,11,KT,수원,SPO-2T,-
09.10(화),18:30,두산,1,7,키움,고척,KN-T,-
09.11(수),18:30,키움,9,5,LG,잠실,SS-T,-
09.11(수),18:30,롯데,10,2,SSG,문학,MS-T,-
09.11(수),18:30,NC,1,2,KT,수원,KN-T; SPO-2T,-
09.11(수),18:30,삼성,10,1,한화,대전,SPO-T,-
09.12(목),18:30,키움,,,LG,잠실,MS-T,우천취소
09.12(목),18:30,NC,4,10,KT,수원,SS-T; KN-T,-
09.12(목),18:30,롯데,0,10,KIA,광주,SPO-T,-
09.12(목),18:30,삼성,7,1,한화,대전,SPO-2T,-
09.13(금),18:30,NC,,,두산,잠실,SPO-2T,우천취소
09.13(금),18:30,LG,,,SSG,문학,MS-T; SPO-T,우천취소
09.13(금),18:30,한화,8,4,롯데,사직,KN-T,-
09.14(토),14:00,삼성,9,11,SSG,문학,K-2T,-
09.14(토),14:00,한화,9,12,롯데,사직,S-T,-
09.14(토),17:00,KT,1,2,두산,잠실,KN-T,-
09.14(토),17:00,LG,10,7,NC,창원,MS-T; SPO-2T,-
09.14(토),17:00,키움,2,3,KIA,광주,SPO-T,-
09.15(일),14:00,삼성,9,14,SSG,문학,MS-T; SS-T,-
09.15(일),14:00,한화,9,16,롯데,사직,SPO-2T,-
09.15(일),14:00,LG,1,4,NC,창원,SPO-T,-
09.15(일),14:00,키움,10,5,KIA,광주,KN-T,-
09.16(월),14:00,키움,4,5,두산,잠실,SPO-2T; SPO-T,-
09.16(월),14:00,KIA,11,5,KT,수원,KN-T; MS-T,-
09.17(화),14:00,삼성,4,8,두산,잠실,MS-T,-
09.17(화),14:00,KIA,0,2,SSG,문학,SS-T,-
09.17(화),14:00,LG,3,7,롯데,사직,SPO-T,-
09.17(화),14:00,한화,4,1,NC,창원,SPO-2T,-
09.17(화),14:00,KT,4,2,키움,고척,KN-T,-
09.18(수),17:00,LG,5,3,롯데,사직,SS-T,-
09.18(수),17:00,한화,2,5,NC,창원,SPO-2T; SPO-T,-
09.18(수),17:00,삼성,8,6,KT,수원,KN-T; MS-T,-
09.19(목),18:30,KIA,4,9,두산,잠실,KN-T,-
09.19(목),18:30,키움,6,8,SSG,문학,SPO-2T,-
09.19(목),18:30,LG,7,4,롯데,사직,SS-T,-
09.19(목),18:30,한화,7,6,NC,창원,MS-T,-
09.19(목),18:30,삼성,5,12,KT,수원,SPO-T,-
09.20(금),18:30,두산,,,LG,잠실,SPO-T,우천취소
09.20(금),18:30,키움,,,SSG,문학,MS-T; SPO-2T,우천취소
09.20(금),18:30,롯데,,,NC,창원,SS-T; KN-T,우천취소
09.21(토),14:00,두산,14,7,LG,잠실,K-2T,-
09.21(토),17:00,키움,,,삼성,대구,SS-T,우천취소
09.21(토),17:00,SSG,4,1,KT,수원,SPO-T,-
09.21(토),17:00,NC,,,KIA,광주,SPO-2T,우천취소
09.21(토),17:00,롯데,,,한화,대전,KN-T,우천취소
09.21(토),17:00,두산,0,2,LG,잠실,SPO-2T; MS-T,-
09.22(일),14:00,두산,5,9,LG,잠실,M-T,-
09.22(일),14:00,키움,8,9,삼성,대구,SS-T,-
09.22(일),14:00,SSG,6,2,KT,수원,KN-T; MS-T,-
09.22(일),14:00,NC,,,KIA,광주,SPO-T,우천취소
09.22(일),14:00,롯데,4,8,한화,대전,SPO-2T,-
09.23(월),18:30,SSG,4,8,두산,잠실,SPO-T,-
09.23(월),18:30,삼성,3,5,KIA,광주,MS-T,-
09.23(월),18:30,롯데,3,2,한화,대전,SS-T; KN-T,-
09.24(화),18:30,NC,5,10,두산,잠실,SPO-T,-
09.24(화),18:30,LG,14,5,SSG,문학,KN-T,-
09.24(화),18:30,롯데,1,5,KT,수원,MS-T,-
09.24(화),18:30,삼성,1,7,KIA,광주,SS-T,-
09.24(화),18:30,한화,4,5,키움,고척,SPO-2T,-
09.25(수),18:30,한화,4,2,LG,잠실,SS-T,-
09.25(수),18:30,키움,3,6,삼성,대구,KN-T,-
09.25(수),18:30,SSG,8,2,NC,창원,MS-T; SPO-2T,-
09.25(수),18:30,롯데,5,2,KIA,광주,SPO-T,-
09.26(목),18:30,키움,3,6,LG,잠실,SPO-T,-
09.26(목),18:30,두산,4,3,롯데,사직,SPO-2T; KN-T,-
09.26(목),18:30,SSG,10,1,NC,창원,SS-T; MS-T,-
09.27(금),18:30,NC,6,13,롯데,사직,SPO-T,-
09.27(금),18:30,키움,7,8,KT,수원,KN-T; MS-T,-
09.27(금),18:30,KIA,0,8,한화,대전,SPO-2T,-
09.28(토),17:00,KIA,12,8,롯데,사직,MS-T,-
09.28(토),17:00,LG,11,4,삼성,대구,SPO-2T,-
09.28(토),17:00,두산,4,3,NC,창원,SS-T,-
09.28(토),17:00,키움,7,10,KT,수원,SPO-T,-
09.28(토),17:00,SSG,6,2,한화,대전,KN-T,-
09.29(일),17:00,NC,7,2,한화,대전,MS-T; SPO-2T,-
09.30(월),18:30,키움,2,7,SSG,문학,SPO-T,-
09.30(월),18:30,NC,5,10,KIA,광주,SS-T; MS-T,-
