일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
04.01(화),18:30,한화,5,6,우리,목동,,-
04.01(화),18:30,두산,3,0,KIA,무등,,-
04.01(화),18:30,SK,4,8,롯데,사직,,-
04.01(화),19:00,삼성,6,2,LG,잠실,,-
04.02(수),18:30,한화,4,5,우리,목동,,-
04.02(수),18:30,두산,2,6,KIA,무등,,-
04.02(수),18:30,삼성,5,4,LG,잠실,,-
04.02(수),18:30,SK,2,6,롯데,사직,,-
04.03(목),18:30,한화,2,5,우리,목동,,-
04.03(목),18:30,두산,3,6,KIA,무등,,-
04.03(목),18:30,삼성,7,2,LG,잠실,,-
04.03(목),18:30,SK,5,0,롯데,사직,,-
04.04(금),18:30,우리,3,1,삼성,시민,,-
04.04(금),18:30,롯데,6,4,LG,잠실,,-
04.04(금),18:30,두산,2,6,SK,문학,,-
04.04(금),18:30,KIA,1,4,한화,대전,,-
04.05(토),14:00,우리,6,5,삼성,시민,,-
04.05(토),14:00,롯데,3,5,LG,잠실,,-
04.05(토),14:00,두산,1,5,SK,문학,,-
04.05(토),14:00,KIA,9,4,한화,대전,,-
04.06(일),14:00,우리,2,7,삼성,시민,,-
04.06(일),14:00,롯데,7,0,LG,잠실,,-
04.06(일),14:00,두산,1,4,SK,문학,,-
04.06(일),14:00,KIA,0,4,한화,대전,,-
04.08(화),18:30,LG,9,4,우리,목동,,-
04.08(화),18:30,롯데,9,5,삼성,시민,,-
04.08(화),18:30,SK,2,1,KIA,무등,,-
04.08(화),18:30,한화,4,3,두산,잠실,,-
04.09(수),14:00,LG,3,7,우리,목동,,-
04.09(수),14:00,한화,1,5,두산,잠실,,-
04.10(목),18:30,LG,1,6,우리,목동,,-
04.10(목),18:30,롯데,0,2,삼성,시민,,-
04.10(목),18:30,SK,4,1,KIA,무등,,-
04.10(목),18:30,한화,6,8,두산,잠실,,-
04.11(금),18:30,SK,6,4,우리,목동,,-
04.11(금),18:30,LG,3,8,두산,잠실,,-
04.11(금),18:30,KIA,3,7,롯데,사직,,-
04.11(금),18:30,삼성,8,6,한화,대전,,-
04.12(토),14:00,SK,10,12,우리,목동,,-
04.12(토),14:00,LG,6,5,두산,잠실,,-
04.12(토),14:00,KIA,4,8,롯데,사직,,-
04.12(토),14:00,삼성,3,6,한화,대전,,-
04.13(일),14:00,SK,3,2,우리,목동,,-
04.13(일),14:00,LG,5,2,두산,잠실,,-
04.13(일),14:00,KIA,3,4,롯데,사직,,-
04.13(일),14:00,삼성,4,2,한화,대전,,-
04.15(화),18:30,KIA,9,10,LG,잠실,,-
04.15(화),18:30,삼성,1,4,SK,문학,,-
04.15(화),18:30,두산,10,4,롯데,사직,,-
04.15(화),18:30,우리,4,5,한화,청주,,-
04.16(수),18:30,KIA,1,0,LG,잠실,,-
04.16(수),18:30,삼성,6,7,SK,문학,,-
04.16(수),18:30,우리,1,8,한화,청주,,-
04.17(목),18:30,KIA,3,6,LG,잠실,,-
04.17(목),18:30,삼성,1,2,SK,문학,,-
04.17(목),18:30,우리,4,5,한화,청주,,-
04.18(금),18:30,한화,6,1,KIA,무등,,-
04.18(금),18:30,LG,2,7,삼성,시민,,-
04.18(금),18:30,롯데,9,2,우리,목동,,-
04.18(금),18:30,SK,6,3,두산,잠실,,-
04.19(토),14:00,한화,7,10,KIA,무등,,-
04.19(토),14:00,LG,4,1,삼성,시민,,-
04.19(토),14:00,롯데,5,2,우리,목동,,-
04.19(토),14:00,SK,5,6,두산,잠실,,-
04.20(일),14:00,한화,7,3,KIA,무등,,-
04.20(일),14:00,LG,7,3,삼성,시민,,-
04.20(일),14:00,롯데,4,12,우리,목동,,-
04.20(일),14:00,SK,11,2,두산,잠실,,-
04.22(화),18:30,두산,7,6,삼성,시민,,-
04.22(화),18:30,우리,3,4,KIA,무등,,-
04.22(화),18:30,한화,4,3,LG,잠실,,-
04.23(수),18:30,두산,7,0,삼성,시민,,-
04.23(수),18:30,우리,7,0,KIA,무등,,-
04.23(수),18:30,한화,8,4,LG,잠실,,-
04.23(수),18:30,롯데,2,5,SK,문학,,-
04.24(목),18:30,두산,3,7,삼성,시민,,-
04.24(목),18:30,우리,6,7,KIA,무등,,-
04.24(목),18:30,한화,13,1,LG,잠실,,-
04.24(목),18:30,롯데,1,2,SK,문학,,-
04.25(금),18:30,우리,3,4,LG,잠실,,-
04.25(금),18:30,KIA,7,9,SK,문학,,-
04.25(금),18:30,삼성,3,4,롯데,사직,,-
04.25(금),18:30,두산,4,3,한화,대전,,-
04.26(토),14:00,우리,1,0,LG,잠실,,-
04.26(토),14:00,KIA,1,4,SK,문학,,-
04.26(토),14:00,삼성,4,3,롯데,사직,,-
04.26(토),14:00,두산,2,3,한화,대전,,-
04.27(일),13:30,삼성,17,3,롯데,사직,,-
04.27(일),14:00,우리,7,8,LG,잠실,,-
04.27(일),14:00,KIA,3,4,SK,문학,,-
04.27(일),14:00,두산,3,4,한화,대전,,-
04.29(화),18:30,우리,5,6,삼성,시민,,-
04.29(화),18:30,KIA,6,2,두산,잠실,,-
04.29(화),18:30,LG,0,8,롯데,사직,,-
04.29(화),18:30,SK,8,4,한화,대전,,-
04.30(수),18:30,우리,4,3,삼성,시민,,-
04.30(수),18:30,KIA,6,7,두산,잠실,,-
04.30(수),18:30,LG,4,3,롯데,사직,,-
04.30(수),18:30,SK,2,6,한화,대전,,-
