일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
10.01(금),15:00,KT,3,4,롯데,사직,KN-T; MS-T; SS-T; SPO-T,-
10.01(금),18:30,KT,2,3,롯데,사직,MS-T,-
10.01(금),18:30,두산,2,0,LG,잠실,SPO-T,-
10.01(금),18:30,한화,8,2,삼성,대구,KN-T,-
10.01(금),18:30,키움,0,6,KIA,광주,SS-T; G-CMB,-
10.01(금),19:00,SSG,3,3,NC,창원,SPO-2T,-
10.02(토),17:00,삼성,0,6,두산,잠실,SS-T,-
10.02(토),17:00,KT,2,2,SSG,문학,SPO-T,-
10.02(토),17:00,NC,4,4,롯데,사직,KN-T,-
10.02(토),17:00,한화,4,4,KIA,광주,MS-T; G-CMB,-
10.02(토),17:00,LG,10,3,키움,고척,SPO-2T,-
10.03(일),14:00,삼성,13,9,두산,잠실,SS-T,-
10.03(일),14:00,KT,8,6,SSG,문학,SPO-T,-
10.03(일),14:00,NC,7,11,롯데,사직,KN-T,-
10.03(일),14:00,한화,6,9,KIA,광주,MS-T; G-CMB,-
10.03(일),14:00,LG,3,3,키움,고척,SPO-2T,-
10.05(화),18:30,SSG,8,0,LG,잠실,SPO-T,-
10.05(화),18:30,KIA,3,13,롯데,사직,SS-T,-
10.05(화),18:30,NC,4,4,KT,수원,MS-T,-
10.05(화),18:30,삼성,2,8,키움,고척,SPO-2T,-
10.05(화),18:30,두산,3,4,한화,대전,KN-T; D-CMB,-
10.06(수),15:00,SSG,1,4,LG,잠실,KN-T; MS-T; SS-T; SPO-T,-
10.06(수),18:30,SSG,11,3,LG,잠실,SPO-T,-
10.06(수),18:30,KIA,4,2,롯데,사직,SS-T,-
10.06(수),18:30,NC,4,2,KT,수원,MS-T,-
10.06(수),18:30,삼성,9,3,키움,고척,SPO-2T,-
10.06(수),18:30,두산,4,3,한화,대전,KN-T; D-CMB,-
10.07(목),18:30,롯데,7,2,두산,잠실,MS-T,-
10.07(목),18:30,삼성,5,4,NC,창원,KN-T,-
10.07(목),18:30,키움,2,9,KT,수원,SPO-2T,-
10.07(목),18:30,LG,8,1,KIA,광주,SS-T; G-CMB,-
10.07(목),18:30,SSG,3,4,한화,대전,SPO-T; D-CMB,-
10.08(금),18:30,롯데,5,14,두산,잠실,MS-T,-
10.08(금),18:30,키움,,,KT,수원,SPO-2T,우천취소
10.08(금),18:30,LG,2,2,KIA,광주,SS-T; G-CMB,-
10.08(금),18:30,SSG,7,3,한화,대전,SPO-T; D-CMB,-
10.08(금),19:00,삼성,0,6,NC,창원,KN-T,-
10.09(토),17:00,KT,1,6,LG,잠실,SS-T; SPO-T,-
10.09(토),17:00,롯데,0,2,SSG,문학,SPO-2T,-
10.09(토),17:00,KIA,6,4,한화,대전,KN-T; MS-T; D-CMB,-
10.10(일),14:00,KT,,,LG,잠실,KN-T; SPO-2T,우천취소
10.10(일),14:00,두산,1,5,NC,창원,MS-T; SS-T,-
10.10(일),14:00,KIA,3,1,한화,대전,SPO-T; D-CMB,-
