일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
10.01(목),18:30,한화,3,4,넥센,목동,,-
10.01(목),18:30,NC,7,2,LG,잠실,MS-T,-
10.01(목),18:30,두산,2,1,SK,문학,SPO-T,-
10.01(목),18:30,KT,,,롯데,사직,SS-T; IB-T,우천취소
10.01(목),18:30,삼성,,,KIA,광주,KN-T,우천취소
10.02(금),18:30,롯데,6,10,넥센,목동,KN-T,-
10.02(금),18:30,한화,6,3,LG,잠실,SS-T; IB-T,-
10.02(금),18:30,NC,9,2,SK,문학,SPO-T,-
10.02(금),18:30,KT,4,5,삼성,대구,MS-T,-
10.02(금),18:30,두산,1,2,KIA,광주,,-
10.03(토),14:00,삼성,1,0,넥센,목동,SS-T; IB-T,-
10.03(토),14:00,롯데,2,5,LG,잠실,KN-T,-
10.03(토),14:00,NC,3,4,SK,문학,SPO-T,-
10.03(토),14:00,한화,1,4,KT,수원,MS-T,-
10.03(토),14:00,두산,9,7,KIA,광주,,-
10.04(일),14:00,KIA,0,9,두산,잠실,SS-T; ; SPO-T,-
10.04(일),14:00,KT,3,6,롯데,사직,KN-T,-
10.05(월),18:30,KT,2,2,NC,마산,KN-T,-
10.05(월),18:30,삼성,6,4,KIA,광주,SPO-T,-
10.06(화),18:30,LG,4,2,KIA,광주,KN-T; SPO-T,-
