일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
08.01(수),18:00,두산,3,4,삼성,시민,,-
08.02(목),18:30,KIA,2,6,SK,인천,,-
08.02(목),18:30,롯데,3,1,LG,잠실,,-
08.02(목),18:30,현대,2,9,한화,대전,,-
08.04(토),18:30,LG,2,3,SK,인천,,-
08.04(토),18:30,한화,4,1,두산,잠실,,-
08.04(토),18:30,KIA,0,2,롯데,사직,,-
08.04(토),18:30,삼성,2,7,현대,수원,,-
08.05(일),18:30,LG,2,2,SK,인천,,-
08.05(일),18:30,한화,1,6,두산,잠실,,-
08.05(일),18:30,KIA,3,2,롯데,사직,,-
08.05(일),18:30,삼성,8,4,현대,수원,,-
08.07(화),18:30,SK,4,7,KIA,무등,,-
08.08(수),18:30,한화,3,1,롯데,마산,,-
08.08(수),18:30,SK,8,7,KIA,무등,,-
08.08(수),18:30,현대,5,6,두산,잠실,,-
08.09(목),18:30,한화,11,5,롯데,마산,,-
08.09(목),18:30,LG,4,8,삼성,시민,,-
08.09(목),18:30,SK,2,3,KIA,무등,,-
08.09(목),18:30,현대,2,3,두산,잠실,,-
08.10(금),18:30,SK,1,3,삼성,시민,,-
08.10(금),18:30,KIA,3,6,LG,잠실,,-
08.10(금),18:30,롯데,7,4,현대,수원,,-
08.10(금),18:30,두산,11,4,한화,대전,,-
08.11(토),18:30,SK,2,6,삼성,시민,,-
08.11(토),18:30,KIA,6,18,LG,잠실,,-
08.11(토),18:30,롯데,3,5,현대,수원,,-
08.11(토),18:30,두산,1,4,한화,대전,,-
08.12(일),18:30,SK,4,1,삼성,시민,,-
08.12(일),18:30,KIA,7,0,LG,잠실,,-
08.12(일),18:30,롯데,6,4,현대,수원,,-
08.12(일),18:30,두산,2,4,한화,대전,,-
08.14(화),18:30,현대,4,3,SK,인천,,-
08.14(화),18:30,삼성,9,7,두산,잠실,,-
08.14(화),18:30,LG,0,2,롯데,사직,,-
08.15(수),18:30,현대,2,3,SK,인천,,-
08.15(수),18:30,LG,4,5,롯데,사직,,-
08.15(수),18:30,KIA,7,6,한화,대전,,-
08.16(목),18:30,삼성,3,4,두산,잠실,,-
08.16(목),18:30,LG,9,3,롯데,사직,,-
08.16(목),18:30,KIA,11,2,한화,대전,,-
08.17(금),18:30,한화,3,8,삼성,시민,,-
08.17(금),18:30,롯데,7,2,KIA,무등,,-
08.17(금),18:30,두산,2,0,SK,인천,,-
08.18(토),18:30,한화,3,11,삼성,시민,,-
08.18(토),18:30,롯데,12,11,KIA,무등,,-
08.18(토),18:30,두산,13,8,SK,인천,,-
08.18(토),18:30,현대,2,1,LG,잠실,,-
08.19(일),18:30,한화,6,7,삼성,시민,,-
08.19(일),18:30,롯데,9,2,KIA,무등,,-
08.19(일),18:30,두산,2,4,SK,인천,,-
08.19(일),18:30,현대,2,6,LG,잠실,,-
08.21(화),18:30,삼성,6,2,KIA,무등,,-
08.21(화),18:30,LG,6,5,두산,잠실,,-
08.21(화),18:30,SK,6,1,롯데,사직,,-
08.21(화),18:30,한화,8,7,현대,수원,,-
08.22(수),18:30,삼성,8,3,KIA,무등,,-
08.22(수),18:30,LG,2,10,두산,잠실,,-
08.22(수),18:30,SK,6,5,롯데,사직,,-
08.22(수),18:30,한화,4,8,현대,수원,,-
08.23(목),18:30,LG,3,6,두산,잠실,,-
08.23(목),18:30,SK,4,5,롯데,사직,,-
08.24(금),18:30,KIA,6,1,현대,수원,,-
08.25(토),18:30,삼성,5,4,SK,인천,,-
08.25(토),18:30,롯데,7,11,두산,잠실,,-
08.25(토),18:30,KIA,8,10,현대,수원,,-
08.25(토),18:30,LG,3,4,한화,대전,,-
08.26(일),14:00,LG,6,4,한화,대전,,-
08.26(일),18:20,삼성,8,9,SK,인천,,-
08.26(일),18:30,롯데,9,5,두산,잠실,,-
08.26(일),18:30,KIA,0,4,현대,수원,,-
08.28(화),18:30,롯데,16,4,삼성,시민,,-
08.28(화),18:30,현대,4,12,LG,잠실,,-
08.28(화),18:30,SK,5,8,한화,대전,,-
08.29(수),18:30,롯데,11,3,삼성,시민,,-
08.29(수),18:30,두산,7,2,KIA,무등,,-
08.29(수),18:30,현대,4,9,LG,잠실,,-
08.29(수),18:30,SK,2,4,한화,대전,,-
08.30(목),18:30,두산,7,9,KIA,무등,,-
08.30(목),18:30,SK,4,1,한화,대전,,-
