일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
04.08(토),16:00,롯데,4,2,삼성,시민,,-
04.08(토),16:00,LG,1,3,두산,잠실,,-
04.08(토),16:00,현대,0,3,SK,문학,,-
04.08(토),16:00,KIA,1,3,한화,대전,,-
04.09(일),14:00,롯데,5,6,삼성,시민,,-
04.09(일),14:00,LG,6,4,두산,잠실,,-
04.09(일),14:00,현대,6,9,SK,문학,,-
04.09(일),14:00,KIA,3,5,한화,대전,,-
04.11(화),18:30,삼성,4,0,현대,수원,,-
04.11(화),19:00,한화,0,3,LG,잠실,,-
04.12(수),18:30,두산,1,1,KIA,무등,,-
04.12(수),18:30,한화,4,0,LG,잠실,,-
04.12(수),18:30,SK,5,6,롯데,사직,,-
04.12(수),18:30,삼성,4,2,현대,수원,,-
04.13(목),18:30,두산,2,7,KIA,무등,,-
04.13(목),18:30,한화,4,1,LG,잠실,,-
04.13(목),18:30,SK,11,4,롯데,사직,,-
04.13(목),18:30,삼성,1,5,현대,수원,,-
04.14(금),18:30,삼성,6,5,두산,잠실,,-
04.14(금),18:30,LG,5,4,롯데,사직,,-
04.14(금),18:30,KIA,12,6,현대,수원,,-
04.14(금),18:30,SK,6,4,한화,대전,,-
04.15(토),18:30,삼성,1,1,두산,잠실,,-
04.15(토),18:30,LG,1,8,롯데,사직,,-
04.15(토),18:30,KIA,2,3,현대,수원,,-
04.15(토),18:30,SK,4,1,한화,대전,,-
04.16(일),14:00,삼성,3,5,두산,잠실,,-
04.16(일),14:00,LG,5,6,롯데,사직,,-
04.16(일),14:00,KIA,0,4,현대,수원,,-
04.16(일),14:00,SK,8,2,한화,대전,,-
04.18(화),18:30,한화,5,1,삼성,시민,,-
04.18(화),18:30,롯데,2,4,KIA,무등,,-
04.18(화),18:30,현대,7,0,두산,잠실,,-
04.18(화),18:30,LG,4,5,SK,문학,,-
04.19(수),18:30,LG,7,5,SK,문학,,-
04.20(목),18:30,한화,2,4,삼성,시민,,-
04.20(목),18:30,롯데,1,3,KIA,무등,,-
04.20(목),18:30,현대,2,1,두산,잠실,,-
04.20(목),18:30,LG,6,3,SK,문학,,-
04.21(금),18:30,KIA,4,3,LG,잠실,,-
04.21(금),18:30,삼성,2,6,SK,문학,,-
04.21(금),18:30,현대,5,1,롯데,사직,,-
04.21(금),18:30,두산,4,3,한화,대전,,-
04.22(토),18:30,KIA,4,2,LG,잠실,,-
04.22(토),18:30,삼성,8,5,SK,문학,,-
04.22(토),18:30,현대,2,0,롯데,사직,,-
04.22(토),18:30,두산,3,6,한화,대전,,-
04.23(일),14:00,현대,1,9,롯데,사직,,-
04.23(일),14:00,두산,1,6,한화,대전,,-
04.25(화),18:30,LG,9,5,삼성,시민,,-
04.25(화),18:30,SK,3,2,KIA,무등,,-
04.25(화),18:30,롯데,3,4,두산,잠실,,-
04.25(화),18:30,한화,3,1,현대,수원,,-
04.26(수),18:30,LG,1,4,삼성,시민,,-
04.26(수),18:30,SK,3,4,KIA,무등,,-
04.26(수),18:30,롯데,1,6,두산,잠실,,-
04.26(수),18:30,한화,1,0,현대,수원,,-
04.27(목),18:30,LG,3,5,삼성,시민,,-
04.27(목),18:30,SK,6,1,KIA,무등,,-
04.27(목),18:30,롯데,1,2,두산,잠실,,-
04.27(목),18:30,한화,0,2,현대,수원,,-
04.28(금),18:30,삼성,1,0,KIA,무등,,-
04.28(금),18:30,현대,4,3,LG,잠실,,-
04.28(금),18:30,두산,0,4,SK,문학,,-
04.28(금),18:30,한화,5,9,롯데,사직,,-
04.29(토),18:30,삼성,5,9,KIA,무등,,-
04.29(토),18:30,현대,5,7,LG,잠실,,-
04.29(토),18:30,두산,1,2,SK,문학,,-
04.29(토),18:30,한화,6,5,롯데,사직,,-
04.30(일),14:00,삼성,6,1,KIA,무등,,-
04.30(일),14:00,현대,12,5,LG,잠실,,-
04.30(일),14:00,두산,2,1,SK,문학,,-
04.30(일),14:00,한화,3,8,롯데,사직,,-
