"MATCH_SEQ_NO","MATCH_DE","HOME_TEAM_NM","AWAY_TEAM_NM","STDM_NM","SPORTS_VIEWNG_NMPR_CO"
1760,"20250610",KT,롯데,수원,10809.00000
1761,"20250610",키움,NC,고척,4004.00000
1762,"20250610",한화,두산,대전,16691.00000
1763,"20250610",LG,SSG,잠실,17221.00000
1764,"20250610",KIA,삼성,광주,15887.00000
1765,"20250611",KT,롯데,수원,11777.00000
1766,"20250611",키움,NC,고척,4034.00000
1767,"20250611",한화,두산,대전,17000.00000
1768,"20250611",LG,SSG,잠실,18192.00000
1769,"20250611",KIA,삼성,광주,17320.00000
1770,"20250612",KT,롯데,수원,12378.00000
1771,"20250612",키움,NC,고척,4410.00000
1772,"20250612",한화,두산,대전,17000.00000
1773,"20250612",LG,SSG,잠실,18321.00000
1774,"20250612",KIA,삼성,광주,16761.00000
1775,"20250613",NC,KIA,창원,8362.00000
1776,"20250614",NC,KIA,창원,15000.00000
1777,"20250614",삼성,KT,대구,24000.00000
1778,"20250614",한화,LG,대전,17000.00000
1779,"20250614",SSG,롯데,문학,23000.00000
1780,"20250614",두산,키움,잠실,18390.00000
1781,"20250615",NC,KIA,창원,12470.00000
1782,"20250615",삼성,KT,대구,24000.00000
1783,"20250615",한화,LG,대전,17000.00000
1784,"20250615",SSG,롯데,문학,20960.00000
1785,"20250615",두산,키움,잠실,11744.00000
1786,"20250617",롯데,한화,사직,22669.00000
1787,"20250617",KIA,KT,광주,10596.00000
1788,"20250617",LG,NC,잠실,15069.00000
1789,"20250617",삼성,두산,대구,23044.00000
1790,"20250617",키움,SSG,고척,6205.00000
1791,"20250618",롯데,한화,사직,22669.00000
1792,"20250618",KIA,KT,광주,16311.00000
1793,"20250618",LG,NC,잠실,16103.00000
1794,"20250618",삼성,두산,대구,23385.00000
1795,"20250618",키움,SSG,고척,6941.00000
1796,"20250619",롯데,한화,사직,22669.00000
1797,"20250619",KIA,KT,광주,14079.00000
1798,"20250619",LG,NC,잠실,15636.00000
1799,"20250619",삼성,두산,대구,23355.00000
1800,"20250619",키움,SSG,고척,7032.00000
1801,"20250620",롯데,삼성,사직,21911.00000
1802,"20250621",SSG,KIA,문학,23000.00000
1803,"20250621",KT,NC,수원,13680.00000
1804,"20250621",LG,두산,잠실,23750.00000
1805,"20250622",SSG,KIA,문학,23000.00000
1806,"20250622",KT,NC,수원,12059.00000
1807,"20250622",LG,두산,잠실,23750.00000
1808,"20250622",롯데,삼성,사직,22669.00000
1809,"20250622",한화,키움,대전,17000.00000
1810,"20250624",키움,KIA,고척,16000.00000
1811,"20250624",KT,LG,수원,9335.00000
1812,"20250624",두산,SSG,잠실,12141.00000
1813,"20250625",삼성,한화,대구,24000.00000
1814,"20250625",키움,KIA,고척,16000.00000
1815,"20250625",NC,롯데,창원,15587.00000
1816,"20250626",삼성,한화,대구,24000.00000
1817,"20250626",키움,KIA,고척,16000.00000
1818,"20250626",KT,LG,수원,13365.00000
1819,"20250626",NC,롯데,창원,16335.00000
1820,"20250626",두산,SSG,잠실,13553.00000
1821,"20250627",SSG,한화,문학,23000.00000
1822,"20250627",LG,KIA,잠실,23750.00000
1823,"20250627",롯데,KT,사직,22669.00000
1824,"20250627",NC,두산,창원,8025.00000
1825,"20250627",키움,삼성,고척,16000.00000
1826,"20250628",SSG,한화,문학,23183.00000
1827,"20250628",LG,KIA,잠실,23750.00000
1828,"20250628",롯데,KT,사직,22669.00000
1829,"20250628",NC,두산,창원,12961.00000
1830,"20250628",키움,삼성,고척,16000.00000
1831,"20250629",SSG,한화,문학,23000.00000
1832,"20250629",LG,KIA,잠실,23750.00000
1833,"20250629",롯데,KT,사직,22669.00000
1834,"20250629",NC,두산,창원,9894.00000
1835,"20250629",키움,삼성,고척,16000.00000
1836,"20250701",롯데,LG,사직,19627.00000
1837,"20250701",한화,NC,대전,17000.00000
1838,"20250701",KIA,SSG,광주,11782.00000
1839,"20250701",두산,삼성,잠실,18022.00000
1840,"20250701",KT,키움,수원,5616.00000
1841,"20250702",롯데,LG,사직,20661.00000
1842,"20250702",한화,NC,대전,17000.00000
1843,"20250702",KIA,SSG,광주,11827.00000
1844,"20250702",두산,삼성,잠실,20448.00000
1845,"20250702",KT,키움,수원,6787.00000
1846,"20250703",롯데,LG,사직,21914.00000
1847,"20250703",한화,NC,대전,17000.00000
1848,"20250703",KIA,SSG,광주,13013.00000
1849,"20250703",두산,삼성,잠실,21525.00000
1850,"20250703",KT,키움,수원,8540.00000
1851,"20250704",키움,한화,고척,16000.00000
1852,"20250704",두산,KT,잠실,16101.00000
1853,"20250704",삼성,LG,대구,24000.00000
1854,"20250704",KIA,롯데,광주,20500.00000
1855,"20250704",NC,SSG,창원,11147.00000
1856,"20250705",키움,한화,고척,16000.00000
1857,"20250705",두산,KT,잠실,19774.00000
1858,"20250705",삼성,LG,대구,24000.00000
1859,"20250705",KIA,롯데,광주,20500.00000
1860,"20250705",NC,SSG,창원,12028.00000
1861,"20250706",키움,한화,고척,16000.00000
1862,"20250706",두산,KT,잠실,23750.00000
1863,"20250706",삼성,LG,대구,24000.00000
1864,"20250706",KIA,롯데,광주,20500.00000
1865,"20250706",NC,SSG,창원,7726.00000
1866,"20250708",한화,KIA,대전,17000.00000
1867,"20250708",SSG,KT,문학,10812.00000
1868,"20250708",롯데,두산,사직,18541.00000
1869,"20250708",NC,삼성,창원,8294.00000
1870,"20250708",LG,키움,잠실,16098.00000
1871,"20250709",한화,KIA,대전,17000.00000
1872,"20250709",SSG,KT,문학,10259.00000
1873,"20250709",롯데,두산,사직,19071.00000
1874,"20250709",NC,삼성,창원,9220.00000
1875,"20250709",LG,키움,잠실,16400.00000
1876,"20250710",한화,KIA,대전,17000.00000
1877,"20250710",SSG,KT,문학,10817.00000
1878,"20250710",롯데,두산,사직,21199.00000
1879,"20250710",NC,삼성,창원,10106.00000
1880,"20250710",LG,키움,잠실,16628.00000
1881,"20250718",KT,한화,수원,18700.00000
1882,"20250718",LG,롯데,잠실,23750.00000
1883,"20250719",KT,한화,수원,18700.00000
1884,"20250719",LG,롯데,잠실,23750.00000
1885,"20250719",SSG,두산,문학,19877.00000
1886,"20250720",KT,한화,수원,18700.00000
1887,"20250720",LG,롯데,잠실,23750.00000
1888,"20250720",KIA,NC,광주,16985.00000
1889,"20250720",SSG,두산,문학,18102.00000
1890,"20250720",삼성,키움,대구,24000.00000
