일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
04.02(화),18:30,NC,7,5,LG,잠실,MS-T,-
04.02(화),18:30,두산,6,13,SSG,문학,SPO-T,-
04.02(화),18:30,키움,8,3,삼성,대구,TVING,-
04.02(화),18:30,KIA,6,10,KT,수원,SPO-2T,-
04.02(화),18:30,롯데,1,0,한화,대전,KN-T,-
04.03(수),18:30,NC,0,5,LG,잠실,MS-T,-
04.03(수),18:30,두산,3,5,SSG,문학,SPO-T,-
04.03(수),18:30,키움,,,삼성,대구,SS-T,우천취소
04.03(수),18:30,KIA,5,1,KT,수원,SPO-2T,-
04.03(수),18:30,롯데,,,한화,대전,KN-T,우천취소
04.04(목),18:30,NC,7,8,LG,잠실,MS-T,-
04.04(목),18:30,두산,2,3,SSG,문학,SPO-T,-
04.04(목),18:30,키움,10,1,삼성,대구,SS-T,-
04.04(목),18:30,KIA,6,3,KT,수원,SPO-2T,-
04.04(목),18:30,롯데,5,6,한화,대전,KN-T,-
04.05(금),18:30,KT,8,7,LG,잠실,SPO-T,-
04.05(금),18:30,두산,4,3,롯데,사직,SPO-2T,-
04.05(금),18:30,SSG,0,5,NC,창원,SS-T,-
04.05(금),18:30,삼성,2,5,KIA,광주,MS-T,-
04.05(금),18:30,한화,7,11,키움,고척,KN-T,-
04.06(토),17:00,KT,4,8,LG,잠실,SPO-T,-
04.06(토),17:00,두산,1,8,롯데,사직,SPO-2T,-
04.06(토),17:00,SSG,3,16,NC,창원,SS-T,-
04.06(토),17:00,삼성,7,4,KIA,광주,MS-T,-
04.06(토),17:00,한화,6,7,키움,고척,KN-T,-
04.07(일),14:00,KT,7,16,LG,잠실,SPO-T; SS-T,-
04.07(일),14:00,두산,6,7,롯데,사직,M-T,-
04.07(일),14:00,SSG,1,10,NC,창원,SPO-2T,-
04.07(일),14:00,삼성,7,3,KIA,광주,MS-T,-
04.07(일),14:00,한화,3,4,키움,고척,KN-T,-
04.09(화),18:30,한화,3,5,두산,잠실,SPO-T,-
04.09(화),18:30,키움,5,8,SSG,문학,MS-T,-
04.09(화),18:30,삼성,8,1,롯데,사직,SPO-2T,-
04.09(화),18:30,KT,6,1,NC,창원,KN-T,-
04.09(화),18:30,LG,2,7,KIA,광주,SS-T,-
04.10(수),14:00,한화,4,7,두산,잠실,SPO-T,-
04.10(수),14:00,키움,4,8,SSG,문학,MS-T,-
04.10(수),14:00,삼성,10,7,롯데,사직,SPO-2T,-
04.10(수),14:00,KT,2,3,NC,창원,KN-T,-
04.10(수),14:00,LG,4,5,KIA,광주,SS-T,-
04.11(목),18:30,한화,3,0,두산,잠실,SPO-T,-
04.11(목),18:30,키움,5,2,SSG,문학,MS-T,-
04.11(목),18:30,삼성,4,0,롯데,사직,SPO-2T,-
04.11(목),18:30,KT,7,8,NC,창원,KN-T,-
04.11(목),18:30,LG,4,8,KIA,광주,SS-T,-
04.12(금),18:30,LG,2,1,두산,잠실,SPO-T,-
04.12(금),18:30,NC,8,3,삼성,대구,MS-T,-
04.12(금),18:30,SSG,3,8,KT,수원,SPO-2T,-
04.12(금),18:30,롯데,4,9,키움,고척,SS-T,-
04.12(금),18:30,KIA,8,4,한화,대전,KN-T,-
04.13(토),14:00,KIA,11,9,한화,대전,K-2T,-
04.13(토),17:00,LG,2,5,두산,잠실,KN-T,-
04.13(토),17:00,NC,4,3,삼성,대구,SS-T,-
04.13(토),17:00,SSG,11,8,KT,수원,SPO-2T; MS-T,-
04.13(토),17:00,롯데,1,8,키움,고척,SPO-T,-
04.14(일),14:00,LG,5,9,두산,잠실,KN-T,-
04.14(일),14:00,NC,5,12,삼성,대구,SS-T,-
04.14(일),14:00,SSG,8,1,KT,수원,SPO-2T; MS-T,-
04.14(일),14:00,롯데,5,7,키움,고척,SPO-T,-
04.14(일),14:00,KIA,5,2,한화,대전,M-T,-
04.16(화),18:30,롯데,2,7,LG,잠실,SPO-T,-
04.16(화),18:30,KIA,4,6,SSG,문학,KN-T,-
04.16(화),18:30,두산,5,7,삼성,대구,SS-T,-
04.16(화),18:30,한화,7,4,NC,창원,MS-T,-
04.16(화),18:30,KT,3,6,키움,고척,SPO-2T,-
04.17(수),18:30,롯데,5,6,LG,잠실,SPO-T,-
04.17(수),18:30,KIA,11,3,SSG,문학,KN-T,-
04.17(수),18:30,두산,2,9,삼성,대구,SS-T,-
04.17(수),18:30,한화,3,4,NC,창원,MS-T,-
04.17(수),18:30,KT,6,4,키움,고척,SPO-2T,-
04.18(목),18:30,롯데,9,2,LG,잠실,SPO-T,-
04.18(목),18:30,KIA,5,7,SSG,문학,KN-T,-
04.18(목),18:30,두산,2,5,삼성,대구,SS-T,-
04.18(목),18:30,한화,,,NC,창원,MS-T,미세먼지취소
04.18(목),18:30,KT,3,0,키움,고척,SPO-2T,-
04.19(금),18:30,키움,8,19,두산,잠실,SPO-T,-
04.19(금),18:30,LG,4,1,SSG,문학,KN-T,-
04.19(금),18:30,KT,3,4,롯데,사직,SS-T,-
04.19(금),18:30,NC,3,4,KIA,광주,MS-T,-
04.19(금),18:30,삼성,1,6,한화,대전,SPO-2T,-
04.20(토),17:00,키움,,,두산,잠실,SPO-T,우천취소
04.20(토),17:00,LG,,,SSG,문학,KN-T,우천취소
04.20(토),17:00,KT,,,롯데,사직,SS-T,우천취소
04.20(토),17:00,NC,2,9,KIA,광주,MS-T,-
04.20(토),17:00,삼성,1,0,한화,대전,SPO-2T,-
04.21(일),14:00,NC,15,4,KIA,광주,MS-T,-
04.21(일),14:00,삼성,5,3,한화,대전,SPO-2T,-
04.21(일),14:00,키움,8,4,두산,잠실,SPO-T; SS-T,-
04.21(일),14:00,LG,10,8,SSG,문학,M-T,-
04.21(일),14:00,KT,9,9,롯데,사직,KN-T,-
04.21(일),17:00,키움,1,2,두산,잠실,SPO-T,-
04.21(일),17:00,LG,5,5,SSG,문학,SPO-2T; MS-T; SS-T,-
04.21(일),17:00,KT,5,7,롯데,사직,KN-T,-
04.23(화),18:30,NC,3,4,두산,잠실,SPO-T,-
04.23(화),18:30,SSG,,,롯데,사직,KN-T,우천취소
04.23(화),18:30,LG,3,7,삼성,대구,MS-T,-
04.23(화),18:30,한화,6,9,KT,수원,SPO-2T,-
