일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
06.01(목),18:30,LG,6,1,KIA,무등,,-
06.01(목),18:30,한화,8,3,두산,잠실,,-
06.01(목),18:30,현대,10,3,SK,문학,,-
06.01(목),18:30,삼성,6,1,롯데,사직,,-
06.02(금),18:30,KIA,1,3,삼성,시민,,-
06.02(금),18:30,LG,1,4,두산,잠실,,-
06.02(금),18:30,SK,4,2,롯데,사직,,-
06.02(금),18:30,한화,3,0,현대,수원,,-
06.03(토),18:30,KIA,3,3,삼성,시민,,-
06.03(토),18:30,LG,1,2,두산,잠실,,-
06.03(토),18:30,SK,3,4,롯데,사직,,-
06.03(토),18:30,한화,6,5,현대,수원,,-
06.04(일),14:00,KIA,6,4,삼성,시민,,-
06.04(일),14:00,LG,2,5,두산,잠실,,-
06.04(일),14:00,SK,7,9,롯데,사직,,-
06.04(일),14:00,한화,6,7,현대,수원,,-
06.06(화),14:00,롯데,5,4,KIA,무등,,-
06.06(화),14:00,삼성,5,1,LG,잠실,,-
06.06(화),14:00,두산,7,0,현대,수원,,-
06.06(화),14:00,SK,4,3,한화,대전,,-
06.07(수),18:30,롯데,4,5,KIA,무등,,-
06.07(수),18:30,삼성,0,3,LG,잠실,,-
06.07(수),18:30,두산,5,4,현대,수원,,-
06.07(수),18:30,SK,5,3,한화,대전,,-
06.08(목),18:30,롯데,8,17,KIA,무등,,-
06.08(목),18:30,삼성,0,7,LG,잠실,,-
06.08(목),18:30,SK,1,4,한화,대전,,-
06.09(금),18:30,현대,3,8,삼성,시민,,-
06.09(금),18:30,한화,1,4,KIA,무등,,-
06.09(금),18:30,LG,4,2,SK,문학,,-
06.10(토),18:30,현대,0,3,삼성,시민,,-
06.11(일),14:00,현대,10,4,삼성,시민,,-
06.11(일),14:00,한화,0,3,KIA,무등,,-
06.11(일),14:00,롯데,3,4,두산,잠실,,-
06.11(일),14:00,LG,4,0,SK,문학,,-
06.13(화),15:00,SK,6,7,두산,잠실,,-
06.13(화),17:00,LG,2,4,롯데,마산,,-
06.13(화),17:00,KIA,1,12,현대,수원,,-
06.13(화),17:00,삼성,11,9,한화,대전,,-
06.15(목),18:30,LG,6,8,롯데,마산,,-
06.15(목),18:30,SK,3,7,두산,잠실,,-
06.15(목),18:30,KIA,0,1,현대,수원,,-
06.15(목),18:30,삼성,12,3,한화,대전,,-
06.16(금),18:30,KIA,8,5,LG,잠실,,-
06.16(금),18:30,삼성,7,5,SK,문학,,-
06.16(금),18:30,현대,7,9,롯데,사직,,-
06.16(금),18:30,두산,3,5,한화,대전,,-
06.17(토),18:30,KIA,3,2,LG,잠실,,-
06.17(토),18:30,삼성,9,7,SK,문학,,-
06.17(토),18:30,현대,4,5,롯데,사직,,-
06.17(토),18:30,두산,5,1,한화,대전,,-
06.18(일),14:00,KIA,1,3,LG,잠실,,-
06.18(일),14:00,삼성,6,3,SK,문학,,-
06.18(일),14:00,현대,5,7,롯데,사직,,-
06.18(일),14:00,두산,5,3,한화,대전,,-
06.20(화),18:30,롯데,9,6,삼성,시민,,-
06.20(화),18:30,두산,3,1,KIA,무등,,-
06.20(화),18:30,한화,5,6,LG,잠실,,-
06.20(화),18:30,SK,14,5,현대,수원,,-
06.21(수),18:30,롯데,3,5,삼성,시민,,-
06.21(수),18:30,두산,3,4,KIA,무등,,-
06.22(목),18:30,한화,6,4,LG,잠실,,-
06.22(목),18:30,SK,2,3,현대,수원,,-
06.23(금),18:30,LG,3,4,삼성,시민,,-
06.23(금),18:30,현대,5,6,두산,잠실,,-
06.23(금),18:30,롯데,3,3,SK,문학,,-
06.23(금),18:30,KIA,1,2,한화,청주,,-
06.24(토),18:30,LG,1,7,삼성,시민,,-
06.24(토),18:30,현대,11,3,두산,잠실,,-
06.24(토),18:30,롯데,3,1,SK,문학,,-
06.24(토),18:30,KIA,1,2,한화,청주,,-
06.25(일),14:00,현대,2,5,두산,잠실,,-
06.25(일),14:00,롯데,1,2,SK,문학,,-
06.25(일),14:00,KIA,6,7,한화,청주,,-
06.27(화),18:30,삼성,4,3,두산,잠실,,-
06.27(화),18:30,한화,2,5,SK,문학,,-
06.27(화),18:30,KIA,1,3,롯데,사직,,-
06.27(화),18:30,LG,3,0,현대,수원,,-
06.28(수),18:30,삼성,5,7,두산,잠실,,-
06.28(수),18:30,한화,0,1,SK,문학,,-
06.28(수),18:30,KIA,4,6,롯데,사직,,-
06.28(수),18:30,LG,4,7,현대,수원,,-
06.29(목),18:30,KIA,0,2,롯데,사직,,-
06.29(목),18:30,LG,3,3,현대,수원,,-
06.30(금),18:30,SK,3,4,LG,잠실,,-
06.30(금),18:30,현대,0,5,한화,대전,,-
