일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
07.01(화),18:30,롯데,7,12,넥센,목동,MS-T,-
07.01(화),18:30,SK,4,5,NC,마산,KN-T,-
07.01(화),18:30,한화,0,1,LG,잠실,XTM-T; SPO-T,-
07.01(화),18:30,두산,4,3,KIA,광주,SS-T; IB-T,-
07.02(수),18:30,롯데,3,7,넥센,목동,MS-T,-
07.02(수),18:30,SK,,,NC,마산,KN-T,우천취소
07.02(수),18:30,한화,2,6,LG,잠실,XTM-T; SPO-T,-
07.02(수),18:30,두산,,,KIA,광주,SS-T; IB-T,우천취소
07.03(목),18:30,롯데,9,10,넥센,목동,MS-T,-
07.03(목),18:30,SK,7,11,NC,마산,KN-T,-
07.03(목),18:30,한화,4,5,LG,잠실,XTM-T; SPO-T,-
07.03(목),18:30,두산,3,6,KIA,광주,SS-T; IB-T,-
07.04(금),18:30,KIA,10,6,넥센,목동,MS-T,-
07.04(금),18:30,LG,6,3,NC,마산,KN-T,-
07.04(금),18:30,삼성,4,5,두산,잠실,XTM-T; SPO-T,-
07.04(금),18:30,SK,2,6,롯데,사직,SS-T; IB-T,-
07.05(토),18:00,KIA,4,6,넥센,목동,MS-T,-
07.05(토),18:00,LG,2,0,NC,마산,KN-T,-
07.05(토),18:00,삼성,6,0,두산,잠실,XTM-T; SPO-T,-
07.05(토),18:00,SK,7,8,롯데,사직,SS-T; IB-T,-
07.06(일),18:00,KIA,4,5,넥센,목동,MS-T,-
07.06(일),18:00,LG,,,NC,마산,KN-T,우천취소
07.06(일),18:00,삼성,7,4,두산,잠실,XTM-T; SPO-T,-
07.06(일),18:00,SK,,,롯데,사직,SS-T; IB-T,우천취소
07.07(월),18:30,LG,1,4,NC,마산,KN-T,-
07.07(월),18:30,SK,10,3,롯데,사직,SS-T; IB-T,-
07.08(화),18:30,두산,14,8,LG,잠실,XTM-T; SPO-T,-
07.08(화),18:30,KIA,10,6,SK,문학,SS-T; IB-T,-
07.08(화),18:30,롯데,0,4,삼성,대구,KN-T,-
07.08(화),18:30,넥센,17,3,한화,청주,MS-T,-
07.09(수),18:30,두산,2,3,LG,잠실,XTM-T; SPO-T,-
07.09(수),18:30,KIA,3,9,SK,문학,SS-T; IB-T,-
07.09(수),18:30,롯데,4,5,삼성,대구,KN-T,-
07.09(수),18:30,넥센,13,1,한화,청주,MS-T,-
07.10(목),18:30,두산,13,12,LG,잠실,XTM-T; SPO-T,-
07.10(목),18:30,KIA,7,5,SK,문학,SS-T; IB-T,-
07.10(목),18:30,롯데,5,2,삼성,대구,KN-T,-
07.10(목),18:30,넥센,2,4,한화,청주,MS-T,-
07.11(금),18:30,NC,1,6,넥센,목동,XTM-T; SPO-T,-
07.11(금),18:30,한화,9,6,두산,잠실,MS-T,-
07.11(금),18:30,SK,4,12,삼성,대구,SS-T; IB-T,-
07.11(금),18:30,롯데,12,5,KIA,광주,KN-T,-
07.12(토),18:00,NC,10,5,넥센,목동,XTM-T; SPO-T,-
07.12(토),18:00,한화,3,6,두산,잠실,MS-T,-
07.12(토),18:00,SK,13,10,삼성,대구,SS-T; IB-T,-
07.12(토),18:00,롯데,4,5,KIA,광주,KN-T,-
07.13(일),18:00,NC,9,1,넥센,목동,XTM-T; SPO-T,-
07.13(일),18:00,한화,2,1,두산,잠실,MS-T,-
07.13(일),18:00,SK,4,1,삼성,대구,SS-T; IB-T,-
07.13(일),18:00,롯데,2,0,KIA,광주,KN-T,-
07.15(화),18:30,두산,,,NC,마산,MS-T,우천취소
07.15(화),18:30,삼성,1,7,LG,잠실,XTM-T; SPO-T,-
07.15(화),18:30,한화,8,3,SK,문학,KN-T,-
07.15(화),18:30,넥센,,,롯데,사직,SS-T; IB-T,우천취소
07.16(수),18:30,두산,8,10,NC,마산,XTM-T; SPO-T,-
07.16(수),18:30,삼성,2,9,LG,잠실,SS-T; IB-T,-
07.16(수),18:30,한화,12,3,SK,문학,KN-T,-
07.16(수),18:30,넥센,4,3,롯데,사직,MS-T,-
07.22(화),18:30,SK,,,두산,잠실,MS-T,우천취소
07.22(화),18:30,삼성,5,3,롯데,사직,XTM-T; SPO-T,-
07.22(화),18:30,LG,3,5,KIA,광주,KN-T,-
07.22(화),18:30,NC,11,12,한화,대전,SS-T; IB-T,-
07.23(수),18:30,SK,,,두산,잠실,,우천취소
07.23(수),18:30,삼성,15,12,롯데,사직,XTM-T; SPO-T,-
