일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
05.02(화),18:30,SK,3,6,삼성,시민,,-
05.02(화),18:30,KIA,4,7,두산,잠실,,-
05.02(화),18:30,롯데,4,6,현대,수원,,-
05.02(화),18:30,LG,7,11,한화,대전,,-
05.03(수),18:30,SK,2,3,삼성,시민,,-
05.03(수),18:30,KIA,3,0,두산,잠실,,-
05.03(수),18:30,롯데,1,3,현대,수원,,-
05.03(수),18:30,LG,6,6,한화,대전,,-
05.04(목),18:30,SK,2,4,삼성,시민,,-
05.04(목),18:30,KIA,7,6,두산,잠실,,-
05.04(목),18:30,롯데,4,5,현대,수원,,-
05.04(목),18:30,LG,1,6,한화,대전,,-
05.05(금),14:00,현대,8,7,삼성,시민,,-
05.05(금),14:00,한화,5,4,KIA,무등,,-
05.05(금),14:00,두산,5,8,LG,잠실,,-
05.05(금),14:00,롯데,1,3,SK,문학,,-
05.07(일),14:00,현대,7,2,삼성,시민,,-
05.07(일),14:00,한화,2,1,KIA,무등,,-
05.07(일),14:00,두산,2,5,LG,잠실,,-
05.07(일),14:00,롯데,5,9,SK,문학,,-
05.09(화),18:30,삼성,2,8,LG,잠실,,-
05.09(화),18:30,KIA,8,5,SK,문학,,-
05.09(화),18:30,두산,1,0,롯데,사직,,-
05.09(화),18:30,현대,3,4,한화,청주,,-
05.10(수),18:30,삼성,9,2,LG,잠실,,-
05.10(수),18:30,KIA,4,5,SK,문학,,-
05.11(목),18:30,삼성,4,2,LG,잠실,,-
05.11(목),18:30,KIA,10,4,SK,문학,,-
05.11(목),18:30,두산,0,1,롯데,사직,,-
05.11(목),18:30,현대,10,3,한화,청주,,-
05.12(금),18:30,KIA,9,7,삼성,시민,,-
05.12(금),18:30,SK,1,2,두산,잠실,,-
05.12(금),18:30,LG,1,13,현대,수원,,-
05.12(금),18:30,롯데,0,1,한화,대전,,-
05.13(토),18:30,KIA,1,2,삼성,시민,,-
05.13(토),18:30,SK,6,5,두산,잠실,,-
05.13(토),18:30,LG,2,5,현대,수원,,-
05.13(토),18:30,롯데,3,7,한화,대전,,-
05.14(일),14:00,KIA,3,1,삼성,시민,,-
05.14(일),14:00,SK,5,1,두산,잠실,,-
05.14(일),14:00,LG,0,7,현대,수원,,-
05.14(일),14:00,롯데,4,8,한화,대전,,-
05.16(화),18:30,현대,3,1,KIA,무등,,-
05.16(화),18:30,두산,3,4,삼성,시민,,-
05.16(화),18:30,롯데,1,4,LG,잠실,,-
05.16(화),18:30,한화,5,4,SK,문학,,-
05.17(수),18:30,현대,7,4,KIA,무등,,-
05.17(수),18:30,두산,6,2,삼성,시민,,-
05.17(수),18:30,롯데,2,3,LG,잠실,,-
05.17(수),18:30,한화,10,5,SK,문학,,-
05.18(목),18:30,현대,6,1,KIA,무등,,-
05.18(목),18:30,두산,0,3,삼성,시민,,-
05.18(목),18:30,롯데,0,2,LG,잠실,,-
05.18(목),18:30,한화,8,5,SK,문학,,-
05.19(금),18:30,한화,0,1,두산,잠실,,-
05.19(금),18:30,SK,4,9,현대,수원,,-
05.20(토),18:30,LG,1,5,KIA,무등,,-
05.20(토),18:30,한화,6,4,두산,잠실,,-
05.20(토),18:30,삼성,0,1,롯데,사직,,-
05.20(토),18:30,SK,2,5,현대,수원,,-
05.21(일),14:00,LG,3,4,KIA,무등,,-
05.21(일),14:00,한화,3,1,두산,잠실,,-
05.21(일),14:00,삼성,4,0,롯데,사직,,-
05.21(일),14:00,SK,11,5,현대,수원,,-
05.23(화),18:30,SK,6,4,LG,잠실,,-
05.23(화),18:30,KIA,1,2,롯데,사직,,-
05.23(화),18:30,두산,4,1,현대,수원,,-
05.23(화),18:30,삼성,8,5,한화,대전,,-
05.24(수),18:30,SK,2,3,LG,잠실,,-
05.24(수),18:30,KIA,1,3,롯데,사직,,-
05.24(수),18:30,두산,4,2,현대,수원,,-
05.24(수),18:30,삼성,2,9,한화,대전,,-
05.25(목),18:30,SK,6,1,LG,잠실,,-
05.25(목),18:30,KIA,4,1,롯데,사직,,-
05.25(목),18:30,두산,7,3,현대,수원,,-
05.25(목),18:30,삼성,2,1,한화,대전,,-
05.26(금),18:30,두산,1,7,삼성,시민,,-
05.26(금),18:30,현대,6,3,LG,잠실,,-
05.26(금),18:30,KIA,7,2,SK,문학,,-
05.26(금),18:30,롯데,7,4,한화,대전,,-
05.28(일),14:00,두산,1,2,삼성,시민,,-
05.28(일),14:00,현대,6,3,LG,잠실,,-
05.28(일),14:00,KIA,8,1,SK,문학,,-
05.28(일),14:00,롯데,2,7,한화,대전,,-
05.30(화),18:30,LG,6,1,KIA,무등,,-
05.30(화),18:30,한화,1,4,두산,잠실,,-
05.30(화),18:30,현대,2,8,SK,문학,,-
05.30(화),18:30,삼성,11,6,롯데,사직,,-
05.31(수),18:30,LG,6,7,KIA,무등,,-
05.31(수),18:30,한화,2,5,두산,잠실,,-
05.31(수),18:30,현대,2,3,SK,문학,,-
05.31(수),18:30,삼성,0,1,롯데,사직,,-
