"MATCH_SEQ_NO","MATCH_DE","BASE_YEAR","BASE_MT","BASE_DAY","GRP_NM","LEA_NM","HOME_TEAM_NM","AWAY_TEAM_NM","STDM_NM","SPORTS_VIEWNG_NMPR_CO","COLCT_DE","UPDT_DE"
751,"20230716","2023","07","16",KLEAGUE,K리그2,부산,성남,부산 아시아드,1872.00000,"20250715","20250715"
752,"20250629","2025","06","29",KBO,정규리그,키움,삼성,고척,16000.00000,"20250715","20250715"
753,"20230607","2023","06","07",KLEAGUE,K리그1,광주,수원,광주 전용,1871.00000,"20250715","20250715"
754,"20250701","2025","07","01",KBO,정규리그,롯데,LG,사직,19627.00000,"20250715","20250715"
755,"20230426","2023","04","26",KLEAGUE,K리그1,수원FC,대구,수원 종합,1870.00000,"20250715","20250715"
756,"20250701","2025","07","01",KBO,정규리그,한화,NC,대전(신),17000.00000,"20250715","20250715"
757,"20230731","2023","07","31",KLEAGUE,K리그2,서울E,충남아산,목동 종합,1870.00000,"20250715","20250715"
758,"20250701","2025","07","01",KBO,정규리그,KIA,SSG,광주,11782.00000,"20250715","20250715"
759,"20230830","2023","08","30",KLEAGUE,K리그2,서울E,전남,목동 종합,1859.00000,"20250715","20250715"
760,"20250701","2025","07","01",KBO,정규리그,두산,삼성,잠실,18022.00000,"20250715","20250715"
761,"20230917","2023","09","17",KLEAGUE,K리그2,충남아산,안양,아산 이순신,1858.00000,"20250715","20250715"
762,"20250701","2025","07","01",KBO,정규리그,KT,키움,수원,5616.00000,"20250715","20250715"
763,"20230723","2023","07","23",KLEAGUE,K리그2,충북청주,서울E,청주 종합,1857.00000,"20250715","20250715"
764,"20250702","2025","07","02",KBO,정규리그,롯데,LG,사직,20661.00000,"20250715","20250715"
765,"20231007","2023","10","07",KLEAGUE,K리그2,성남,충남아산,탄천 종합,1780.00000,"20250715","20250715"
766,"20250702","2025","07","02",KBO,정규리그,한화,NC,대전(신),17000.00000,"20250715","20250715"
767,"20230527","2023","05","27",KLEAGUE,K리그2,전남,천안,광양 전용,1741.00000,"20250715","20250715"
768,"20250702","2025","07","02",KBO,정규리그,KIA,SSG,광주,11827.00000,"20250715","20250715"
769,"20250702","2025","07","02",KBO,정규리그,두산,삼성,잠실,20448.00000,"20250715","20250715"
770,"20230514","2023","05","14",KLEAGUE,K리그2,충북청주,안산,청주 종합,1728.00000,"20250715","20250715"
771,"20250702","2025","07","02",KBO,정규리그,KT,키움,수원,6787.00000,"20250715","20250715"
772,"20231112","2023","11","12",KLEAGUE,K리그2,안산,안양,안산 와스타디움,1715.00000,"20250715","20250715"
773,"20250703","2025","07","03",KBO,정규리그,롯데,LG,사직,21914.00000,"20250715","20250715"
774,"20230319","2023","03","19",KLEAGUE,K리그2,전남,김포,광양 전용,1712.00000,"20250715","20250715"
775,"20250703","2025","07","03",KBO,정규리그,한화,NC,대전(신),17000.00000,"20250715","20250715"
776,"20230418","2023","04","18",KLEAGUE,K리그2,부천,서울E,부천 종합,1704.00000,"20250715","20250715"
777,"20250703","2025","07","03",KBO,정규리그,KIA,SSG,광주,13013.00000,"20250715","20250715"
778,"20230423","2023","04","23",KLEAGUE,K리그2,충북청주,부천,청주 종합,1683.00000,"20250715","20250715"
779,"20250703","2025","07","03",KBO,정규리그,두산,삼성,잠실,21525.00000,"20250715","20250715"
780,"20230422","2023","04","22",KLEAGUE,K리그2,성남,부산,탄천 종합,1671.00000,"20250715","20250715"
781,"20250703","2025","07","03",KBO,정규리그,KT,키움,수원,8540.00000,"20250715","20250715"
782,"20231126","2023","11","26",KLEAGUE,K리그2,성남,안산,탄천 종합,1629.00000,"20250715","20250715"
783,"20250704","2025","07","04",KBO,정규리그,키움,한화,고척,16000.00000,"20250715","20250715"
784,"20230604","2023","06","04",KLEAGUE,K리그2,전남,김천,광양 전용,1625.00000,"20250715","20250715"
785,"20250704","2025","07","04",KBO,정규리그,두산,KT,잠실,16101.00000,"20250715","20250715"
786,"20230702","2023","07","02",KLEAGUE,K리그2,김포,충남아산,김포솔터축구장,1618.00000,"20250715","20250715"
787,"20250704","2025","07","04",KBO,정규리그,삼성,LG,대구,24000.00000,"20250715","20250715"
788,"20231014","2023","10","14",KLEAGUE,K리그2,충남아산,충북청주,아산 이순신,1616.00000,"20250715","20250715"
789,"20250704","2025","07","04",KBO,정규리그,KIA,롯데,광주,20500.00000,"20250715","20250715"
790,"20230409","2023","04","09",KLEAGUE,K리그2,서울E,안산,목동 종합,1614.00000,"20250715","20250715"
791,"20250704","2025","07","04",KBO,정규리그,NC,SSG,창원,11147.00000,"20250715","20250715"
792,"20230528","2023","05","28",KLEAGUE,K리그1,수원FC,광주,수원 종합,1605.00000,"20250715","20250715"
793,"20250705","2025","07","05",KBO,정규리그,키움,한화,고척,16000.00000,"20250715","20250715"
794,"20230709","2023","07","09",KLEAGUE,K리그2,성남,김포,탄천 종합,1596.00000,"20250715","20250715"
795,"20250705","2025","07","05",KBO,정규리그,두산,KT,잠실,19774.00000,"20250715","20250715"
796,"20230724","2023","07","24",KLEAGUE,K리그2,부산,안양,부산 아시아드,1579.00000,"20250715","20250715"
797,"20250705","2025","07","05",KBO,정규리그,삼성,LG,대구,24000.00000,"20250715","20250715"
798,"20230503","2023","05","03",KLEAGUE,K리그2,경남,서울E,창원 축구센터,1576.00000,"20250715","20250715"
799,"20250705","2025","07","05",KBO,정규리그,KIA,롯데,광주,20500.00000,"20250715","20250715"
800,"20230718","2023","07","18",KLEAGUE,K리그2,부천,충북청주,부천 종합,1552.00000,"20250715","20250715"
801,"20250705","2025","07","05",KBO,정규리그,NC,SSG,창원,12028.00000,"20250715","20250715"
802,"20230920","2023","09","20",KLEAGUE,K리그2,안양,경남,안양 종합,1539.00000,"20250715","20250715"
803,"20250706","2025","07","06",KBO,정규리그,키움,한화,고척,16000.00000,"20250715","20250715"
804,"20250706","2025","07","06",KBO,정규리그,두산,KT,잠실,23750.00000,"20250715","20250715"
805,"20230514","2023","05","14",KLEAGUE,K리그2,충남아산,김포,아산 이순신,1513.00000,"20250715","20250715"
806,"20250706","2025","07","06",KBO,정규리그,삼성,LG,대구,24000.00000,"20250715","20250715"
807,"20230718","2023","07","18",KLEAGUE,K리그2,서울E,김포,목동 종합,1489.00000,"20250715","20250715"
808,"20250706","2025","07","06",KBO,정규리그,KIA,롯데,광주,20500.00000,"20250715","20250715"
809,"20230416","2023","04","16",KLEAGUE,K리그2,안산,김포,안산 와스타디움,1479.00000,"20250715","20250715"
810,"20250706","2025","07","06",KBO,정규리그,NC,SSG,창원,7726.00000,"20250715","20250715"
811,"20230408","2023","04","08",KLEAGUE,K리그2,전남,성남,광양 전용,1474.00000,"20250715","20250715"
812,"20250708","2025","07","08",KBO,정규리그,한화,KIA,대전(신),17000.00000,"20250715","20250715"
813,"20230416","2023","04","16",KLEAGUE,K리그2,성남,천안,탄천 종합,1468.00000,"20250715","20250715"
814,"20250708","2025","07","08",KBO,정규리그,SSG,KT,문학,10812.00000,"20250715","20250715"
815,"20231001","2023","10","01",KLEAGUE,K리그2,천안,김천,천안 종합,1466.00000,"20250715","20250715"
816,"20250708","2025","07","08",KBO,정규리그,롯데,두산,사직,18541.00000,"20250715","20250715"
817,"20230703","2023","07","03",KLEAGUE,K리그2,전남,서울E,광양 전용,1436.00000,"20250715","20250715"
818,"20250708","2025","07","08",KBO,정규리그,NC,삼성,창원,8294.00000,"20250715","20250715"
819,"20230419","2023","04","19",KLEAGUE,K리그2,김포,부산,김포솔터축구장,1429.00000,"20250715","20250715"
820,"20250708","2025","07","08",KBO,정규리그,LG,키움,잠실,16098.00000,"20250715","20250715"
821,"20230520","2023","05","20",KLEAGUE,K리그2,안산,성남,안산 와스타디움,1394.00000,"20250715","20250715"
822,"20250709","2025","07","09",KBO,정규리그,한화,KIA,대전(신),17000.00000,"20250715","20250715"
823,"20230814","2023","08","14",KLEAGUE,K리그2,천안,김포,천안 종합,1394.00000,"20250715","20250715"
824,"20250709","2025","07","09",KBO,정규리그,SSG,KT,문학,10259.00000,"20250715","20250715"
825,"20230701","2023","07","01",KLEAGUE,K리그2,안산,부산,안산 와스타디움,1388.00000,"20250715","20250715"
826,"20250709","2025","07","09",KBO,정규리그,롯데,두산,사직,19071.00000,"20250715","20250715"
827,"20230502","2023","05","02",KLEAGUE,K리그2,부천,충남아산,부천 종합,1380.00000,"20250715","20250715"
828,"20250709","2025","07","09",KBO,정규리그,NC,삼성,창원,9220.00000,"20250715","20250715"
829,"20230528","2023","05","28",KLEAGUE,K리그2,부산,충남아산,부산 구덕,1366.00000,"20250715","20250715"
830,"20250709","2025","07","09",KBO,정규리그,LG,키움,잠실,16400.00000,"20250715","20250715"
831,"20230715","2023","07","15",KLEAGUE,K리그2,김포,김천,김포솔터축구장,1363.00000,"20250715","20250715"
832,"20250710","2025","07","10",KBO,정규리그,한화,KIA,대전(신),17000.00000,"20250715","20250715"
833,"20230826","2023","08","26",KLEAGUE,K리그2,김천,충남아산,김천 종합,1351.00000,"20250715","20250715"
834,"20250710","2025","07","10",KBO,정규리그,SSG,KT,문학,10817.00000,"20250715","20250715"
835,"20230311","2023","03","11",KLEAGUE,K리그2,서울E,전남,목동 종합,1350.00000,"20250715","20250715"
836,"20250710","2025","07","10",KBO,정규리그,롯데,두산,사직,21199.00000,"20250715","20250715"
837,"20231029","2023","10","29",KLEAGUE,K리그2,김천,김포,김천 종합,1319.00000,"20250715","20250715"
838,"20250710","2025","07","10",KBO,정규리그,NC,삼성,창원,10106.00000,"20250715","20250715"
839,"20230919","2023","09","19",KLEAGUE,K리그2,부산,안산,부산 아시아드,1306.00000,"20250715","20250715"
840,"20250710","2025","07","10",KBO,정규리그,LG,키움,잠실,16628.00000,"20250715","20250715"
841,"20230719","2023","07","19",KLEAGUE,K리그2,전남,안산,광양 전용,1292.00000,"20250715","20250715"
842,"20230724","2023","07","24",KLEAGUE,K리그2,김포,안산,김포솔터축구장,1277.00000,"20250715","20250715"
843,"20230611","2023","06","11",KLEAGUE,K리그2,성남,서울E,탄천 종합,1273.00000,"20250715","20250715"
844,"20230506","2023","05","06",KLEAGUE,K리그2,안산,경남,안산 와스타디움,1258.00000,"20250715","20250715"
845,"20231021","2023","10","21",KLEAGUE,K리그2,충남아산,부산,아산 이순신,1255.00000,"20250715","20250715"
846,"20231021","2023","10","21",KLEAGUE,K리그2,천안,성남,천안 종합,1251.00000,"20250715","20250715"
847,"20230815","2023","08","15",KLEAGUE,K리그2,김천,서울E,김천 종합,1241.00000,"20250715","20250715"
848,"20230502","2023","05","02",KLEAGUE,K리그2,전남,부산,광양 전용,1214.00000,"20250715","20250715"
849,"20230513","2023","05","13",KLEAGUE,K리그2,김천,안양,김천 종합,1203.00000,"20250715","20250715"
850,"20230902","2023","09","02",KLEAGUE,K리그2,천안,안산,천안 종합,1197.00000,"20250715","20250715"
851,"20231112","2023","11","12",KLEAGUE,K리그2,천안,김포,천안 종합,1196.00000,"20250715","20250715"
852,"20230923","2023","09","23",KLEAGUE,K리그2,김천,안양,김천 종합,1187.00000,"20250715","20250715"
853,"20230423","2023","04","23",KLEAGUE,K리그2,안산,전남,안산 와스타디움,1170.00000,"20250715","20250715"
854,"20231022","2023","10","22",KLEAGUE,K리그2,안산,김천,안산 와스타디움,1165.00000,"20250715","20250715"
855,"20230305","2023","03","05",KLEAGUE,K리그2,김포,천안,김포솔터축구장,1164.00000,"20250715","20250715"
856,"20230312","2023","03","12",KLEAGUE,K리그2,안산,안양,안산 와스타디움,1124.00000,"20250715","20250715"
857,"20230625","2023","06","25",KLEAGUE,K리그2,충남아산,안산,아산 이순신,1110.00000,"20250715","20250715"
858,"20230708","2023","07","08",KLEAGUE,K리그2,천안,서울E,천안 종합,1109.00000,"20250715","20250715"
859,"20230902","2023","09","02",KLEAGUE,K리그2,김천,충북청주,김천 종합,1100.00000,"20250715","20250715"
860,"20231007","2023","10","07",KLEAGUE,K리그2,김천,부천,김천 종합,1094.00000,"20250715","20250715"
861,"20230429","2023","04","29",KLEAGUE,K리그2,전남,충남아산,광양 전용,1077.00000,"20250715","20250715"
862,"20230603","2023","06","03",KLEAGUE,K리그2,충남아산,성남,아산 이순신,1072.00000,"20250715","20250715"
863,"20230430","2023","04","30",KLEAGUE,K리그2,김천,김포,김천 종합,1070.00000,"20250715","20250715"
864,"20230830","2023","08","30",KLEAGUE,K리그2,충북청주,안양,청주 종합,1062.00000,"20250715","20250715"
865,"20230624","2023","06","24",KLEAGUE,K리그2,김천,천안,김천 종합,1060.00000,"20250715","20250715"
866,"20230821","2023","08","21",KLEAGUE,K리그2,성남,부천,탄천 종합,1056.00000,"20250715","20250715"
867,"20230415","2023","04","15",KLEAGUE,K리그2,전남,충북청주,광양 전용,1032.00000,"20250715","20250715"
868,"20230715","2023","07","15",KLEAGUE,K리그2,충남아산,안양,아산 이순신,1032.00000,"20250715","20250715"
869,"20230930","2023","09","30",KLEAGUE,K리그2,충남아산,서울E,아산 이순신,1019.00000,"20250715","20250715"
870,"20230703","2023","07","03",KLEAGUE,K리그2,충북청주,성남,청주 종합,1014.00000,"20250715","20250715"
871,"20230719","2023","07","19",KLEAGUE,K리그2,성남,경남,탄천 종합,992.00000,"20250715","20250715"
872,"20230827","2023","08","27",KLEAGUE,K리그2,천안,충북청주,천안 종합,990.00000,"20250715","20250715"
873,"20230710","2023","07","10",KLEAGUE,K리그2,충남아산,전남,아산 이순신,956.00000,"20250715","20250715"
874,"20230603","2023","06","03",KLEAGUE,K리그2,천안,경남,천안 종합,952.00000,"20250715","20250715"
875,"20230312","2023","03","12",KLEAGUE,K리그2,성남,충남아산,탄천 종합,949.00000,"20250715","20250715"
876,"20230723","2023","07","23",KLEAGUE,K리그2,충남아산,부천,아산 이순신,930.00000,"20250715","20250715"
877,"20230819","2023","08","19",KLEAGUE,K리그2,안산,충남아산,안산 와스타디움,927.00000,"20250715","20250715"
878,"20230829","2023","08","29",KLEAGUE,K리그2,충남아산,경남,아산 이순신,927.00000,"20250715","20250715"
879,"20230502","2023","05","02",KLEAGUE,K리그2,천안,안양,천안 종합,920.00000,"20250715","20250715"
880,"20230806","2023","08","06",KLEAGUE,K리그2,김천,성남,김천 종합,906.00000,"20250715","20250715"
881,"20230408","2023","04","08",KLEAGUE,K리그2,천안,김천,천안 종합,905.00000,"20250715","20250715"
882,"20230521","2023","05","21",KLEAGUE,K리그2,김천,충북청주,김천 종합,893.00000,"20250715","20250715"
883,"20230715","2023","07","15",KLEAGUE,K리그2,안산,부천,안산 와스타디움,887.00000,"20250715","20250715"
884,"20230715","2023","07","15",KLEAGUE,K리그2,천안,충북청주,천안 종합,885.00000,"20250715","20250715"
885,"20230719","2023","07","19",KLEAGUE,K리그2,김천,충남아산,김천 종합,885.00000,"20250715","20250715"
886,"20230930","2023","09","30",KLEAGUE,K리그2,안산,김포,안산 와스타디움,873.00000,"20250715","20250715"
887,"20230710","2023","07","10",KLEAGUE,K리그2,김천,부산,김천 종합,866.00000,"20250715","20250715"
888,"20230506","2023","05","06",KLEAGUE,K리그2,충북청주,천안,청주 종합,837.00000,"20250715","20250715"
889,"20230610","2023","06","10",KLEAGUE,K리그2,김천,안산,김천 종합,837.00000,"20250715","20250715"
890,"20230418","2023","04","18",KLEAGUE,K리그2,경남,안양,창원 축구센터,820.00000,"20250715","20250715"
891,"20250322","2025","03","22",KBO,정규리그,KT,한화,수원,18700.00000,"20250715","20250715"
892,"20230830","2023","08","30",KLEAGUE,K리그2,성남,김포,탄천 종합,803.00000,"20250715","20250715"
893,"20250322","2025","03","22",KBO,정규리그,LG,롯데,잠실,23750.00000,"20250715","20250715"
894,"20230402","2023","04","02",KLEAGUE,K리그2,천안,전남,천안 종합,762.00000,"20250715","20250715"
895,"20250322","2025","03","22",KBO,정규리그,KIA,NC,광주,20500.00000,"20250715","20250715"
896,"20230418","2023","04","18",KLEAGUE,K리그2,충북청주,충남아산,청주 종합,762.00000,"20250715","20250715"
897,"20250322","2025","03","22",KBO,정규리그,SSG,두산,문학,23000.00000,"20250715","20250715"
898,"20230409","2023","04","09",KLEAGUE,K리그2,충남아산,부산,아산 이순신,758.00000,"20250715","20250715"
899,"20250322","2025","03","22",KBO,정규리그,삼성,키움,대구,24000.00000,"20250715","20250715"
900,"20230528","2023","05","28",KLEAGUE,K리그2,안산,서울E,안산 와스타디움,709.00000,"20250715","20250715"
901,"20250323","2025","03","23",KBO,정규리그,KT,한화,수원,18700.00000,"20250715","20250715"
902,"20230503","2023","05","03",KLEAGUE,K리그2,안산,김천,안산 와스타디움,702.00000,"20250715","20250715"
903,"20250323","2025","03","23",KBO,정규리그,LG,롯데,잠실,23750.00000,"20250715","20250715"
904,"20230730","2023","07","30",KLEAGUE,K리그2,안산,천안,안산 와스타디움,699.00000,"20250715","20250715"
905,"20250323","2025","03","23",KBO,정규리그,KIA,NC,광주,20500.00000,"20250715","20250715"
906,"20230916","2023","09","16",KLEAGUE,K리그2,안산,충북청주,안산 와스타디움,694.00000,"20250715","20250715"
907,"20250323","2025","03","23",KBO,정규리그,SSG,두산,문학,23000.00000,"20250715","20250715"
908,"20230312","2023","03","12",KLEAGUE,K리그2,천안,부천,천안 종합,675.00000,"20250715","20250715"
909,"20250323","2025","03","23",KBO,정규리그,삼성,키움,대구,24000.00000,"20250715","20250715"
910,"20250325","2025","03","25",KBO,정규리그,LG,한화,잠실,23750.00000,"20250715","20250715"
911,"20230919","2023","09","19",KLEAGUE,K리그2,성남,김천,탄천 종합,647.00000,"20250715","20250715"
912,"20250325","2025","03","25",KBO,정규리그,SSG,롯데,문학,13860.00000,"20250715","20250715"
913,"20250325","2025","03","25",KBO,정규리그,삼성,NC,대구,21024.00000,"20250715","20250715"
914,"20230415","2023","04","15",KLEAGUE,K리그2,김천,부천,김천 종합,627.00000,"20250715","20250715"
915,"20250325","2025","03","25",KBO,정규리그,KT,두산,수원,8141.00000,"20250715","20250715"
916,"20250325","2025","03","25",KBO,정규리그,KIA,키움,광주,15053.00000,"20250715","20250715"
917,"20230723","2023","07","23",KLEAGUE,K리그2,천안,성남,천안 종합,580.00000,"20250715","20250715"
918,"20250326","2025","03","26",KBO,정규리그,LG,한화,잠실,23750.00000,"20250715","20250715"
919,"20230419","2023","04","19",KLEAGUE,K리그2,천안,안산,천안 종합,566.00000,"20250715","20250715"
920,"20250326","2025","03","26",KBO,정규리그,SSG,롯데,문학,14855.00000,"20250715","20250715"
921,"20230920","2023","09","20",KLEAGUE,K리그2,충남아산,전남,아산 이순신,515.00000,"20250715","20250715"
922,"20250326","2025","03","26",KBO,정규리그,삼성,NC,대구,24000.00000,"20250715","20250715"
923,"20230920","2023","09","20",KLEAGUE,K리그2,천안,부천,천안 종합,433.00000,"20250715","20250715"
924,"20250326","2025","03","26",KBO,정규리그,KT,두산,수원,9607.00000,"20250715","20250715"
925,"20230829","2023","08","29",KLEAGUE,K리그2,안산,부천,안산 와스타디움,422.00000,"20250715","20250715"
926,"20250326","2025","03","26",KBO,정규리그,KIA,키움,광주,17780.00000,"20250715","20250715"
927,"20230808","2023","08","08",KLEAGUE,K리그2,안산,충북청주,안산 와스타디움,385.00000,"20250715","20250715"
928,"20250327","2025","03","27",KBO,정규리그,LG,한화,잠실,23750.00000,"20250715","20250715"
929,"20230419","2023","04","19",KLEAGUE,K리그2,김천,전남,김천 종합,359.00000,"20250715","20250715"
930,"20250327","2025","03","27",KBO,정규리그,SSG,롯데,문학,14155.00000,"20250715","20250715"
931,"20250327","2025","03","27",KBO,정규리그,삼성,NC,대구,20781.00000,"20250715","20250715"
932,"20250327","2025","03","27",KBO,정규리그,KT,두산,수원,9024.00000,"20250715","20250715"
933,"20250327","2025","03","27",KBO,정규리그,KIA,키움,광주,12288.00000,"20250715","20250715"
934,"20250328","2025","03","28",KBO,정규리그,한화,KIA,대전(신),17000.00000,"20250715","20250715"
935,"20250328","2025","03","28",KBO,정규리그,롯데,KT,사직,22665.00000,"20250715","20250715"
936,"20250328","2025","03","28",KBO,정규리그,NC,LG,창원,15510.00000,"20250715","20250715"
937,"20250328","2025","03","28",KBO,정규리그,키움,SSG,고척,11002.00000,"20250715","20250715"
938,"20250328","2025","03","28",KBO,정규리그,두산,삼성,잠실,23750.00000,"20250715","20250715"
939,"20250329","2025","03","29",KBO,정규리그,한화,KIA,대전(신),17000.00000,"20250715","20250715"
940,"20250329","2025","03","29",KBO,정규리그,롯데,KT,사직,22665.00000,"20250715","20250715"
941,"20250329","2025","03","29",KBO,정규리그,NC,LG,창원,17943.00000,"20250715","20250715"
942,"20250329","2025","03","29",KBO,정규리그,키움,SSG,고척,13785.00000,"20250715","20250715"
943,"20250329","2025","03","29",KBO,정규리그,두산,삼성,잠실,23750.00000,"20250715","20250715"
944,"20250330","2025","03","30",KBO,정규리그,한화,KIA,대전(신),17000.00000,"20250715","20250715"
945,"20250330","2025","03","30",KBO,정규리그,롯데,KT,사직,22665.00000,"20250715","20250715"
946,"20250330","2025","03","30",KBO,정규리그,키움,SSG,고척,13081.00000,"20250715","20250715"
947,"20250330","2025","03","30",KBO,정규리그,두산,삼성,잠실,23750.00000,"20250715","20250715"
948,"20250402","2025","04","02",KBO,정규리그,KT,LG,수원,7829.00000,"20250715","20250715"
949,"20250402","2025","04","02",KBO,정규리그,한화,롯데,대전(신),16252.00000,"20250715","20250715"
950,"20250402","2025","04","02",KBO,정규리그,KIA,삼성,광주,12172.00000,"20250715","20250715"
951,"20250402","2025","04","02",KBO,정규리그,두산,키움,잠실,8336.00000,"20250715","20250715"
952,"20250403","2025","04","03",KBO,정규리그,KT,LG,수원,8627.00000,"20250715","20250715"
953,"20250403","2025","04","03",KBO,정규리그,한화,롯데,대전(신),16559.00000,"20250715","20250715"
954,"20250403","2025","04","03",KBO,정규리그,KIA,삼성,광주,12826.00000,"20250715","20250715"
955,"20250403","2025","04","03",KBO,정규리그,두산,키움,잠실,9131.00000,"20250715","20250715"
956,"20250404","2025","04","04",KBO,정규리그,삼성,한화,대구,24000.00000,"20250715","20250715"
957,"20250404","2025","04","04",KBO,정규리그,LG,KIA,잠실,23750.00000,"20250715","20250715"
958,"20250404","2025","04","04",KBO,정규리그,SSG,KT,문학,13323.00000,"20250715","20250715"
959,"20250404","2025","04","04",KBO,정규리그,키움,NC,고척,5161.00000,"20250715","20250715"
960,"20250404","2025","04","04",KBO,정규리그,롯데,두산,사직,17293.00000,"20250715","20250715"
961,"20250405","2025","04","05",KBO,정규리그,삼성,한화,대구,24000.00000,"20250715","20250715"
962,"20250405","2025","04","05",KBO,정규리그,키움,NC,고척,8895.00000,"20250715","20250715"
963,"20250405","2025","04","05",KBO,정규리그,롯데,두산,사직,21807.00000,"20250715","20250715"
964,"20250406","2025","04","06",KBO,정규리그,삼성,한화,대구,24000.00000,"20250715","20250715"
965,"20250406","2025","04","06",KBO,정규리그,LG,KIA,잠실,23750.00000,"20250715","20250715"
966,"20250406","2025","04","06",KBO,정규리그,SSG,KT,문학,18679.00000,"20250715","20250715"
967,"20250406","2025","04","06",KBO,정규리그,키움,NC,고척,7041.00000,"20250715","20250715"
968,"20250406","2025","04","06",KBO,정규리그,롯데,두산,사직,22665.00000,"20250715","20250715"
969,"20250408","2025","04","08",KBO,정규리그,두산,한화,잠실,20986.00000,"20250715","20250715"
970,"20250408","2025","04","08",KBO,정규리그,롯데,KIA,사직,14038.00000,"20250715","20250715"
971,"20250408","2025","04","08",KBO,정규리그,키움,LG,고척,10452.00000,"20250715","20250715"
972,"20240504","2024","05","04",KLEAGUE,K리그1,서울,울산,서울 월드컵,52600.00000,"20250715","20250715"
973,"20250408","2025","04","08",KBO,정규리그,KT,NC,수원,5233.00000,"20250715","20250715"
974,"20240310","2024","03","10",KLEAGUE,K리그1,서울,인천,서울 월드컵,51670.00000,"20250715","20250715"
975,"20250408","2025","04","08",KBO,정규리그,삼성,SSG,대구,19327.00000,"20250715","20250715"
976,"20241110","2024","11","10",KLEAGUE,K리그1,서울,울산,서울 월드컵,37288.00000,"20250715","20250715"
977,"20250409","2025","04","09",KBO,정규리그,두산,한화,잠실,19300.00000,"20250715","20250715"
978,"20240824","2024","08","24",KLEAGUE,K리그1,서울,강원,서울 월드컵,34086.00000,"20250715","20250715"
979,"20250409","2025","04","09",KBO,정규리그,롯데,KIA,사직,13551.00000,"20250715","20250715"
980,"20240929","2024","09","29",KLEAGUE,K리그1,서울,수원FC,서울 월드컵,31037.00000,"20250715","20250715"
981,"20250409","2025","04","09",KBO,정규리그,키움,LG,고척,9967.00000,"20250715","20250715"
982,"20250409","2025","04","09",KBO,정규리그,KT,NC,수원,3667.00000,"20250715","20250715"
983,"20240316","2024","03","16",KLEAGUE,K리그1,서울,제주,서울 월드컵,29536.00000,"20250715","20250715"
984,"20250409","2025","04","09",KBO,정규리그,삼성,SSG,대구,20632.00000,"20250715","20250715"
985,"20241102","2024","11","02",KLEAGUE,K리그1,서울,포항,서울 월드컵,29377.00000,"20250715","20250715"
986,"20250410","2025","04","10",KBO,정규리그,두산,한화,잠실,21561.00000,"20250715","20250715"
987,"20240413","2024","04","13",KLEAGUE,K리그1,서울,포항,서울 월드컵,29051.00000,"20250715","20250715"
988,"20250410","2025","04","10",KBO,정규리그,롯데,KIA,사직,13726.00000,"20250715","20250715"
989,"20240601","2024","06","01",KLEAGUE,K리그1,울산,전북,울산 문수,29007.00000,"20250715","20250715"
990,"20250410","2025","04","10",KBO,정규리그,키움,LG,고척,10627.00000,"20250715","20250715"
991,"20240301","2024","03","01",KLEAGUE,K리그1,울산,포항,울산 문수,28683.00000,"20250715","20250715"
992,"20250410","2025","04","10",KBO,정규리그,KT,NC,수원,5086.00000,"20250715","20250715"
993,"20250410","2025","04","10",KBO,정규리그,삼성,SSG,대구,21291.00000,"20250715","20250715"
994,"20240420","2024","04","20",KLEAGUE,K리그1,서울,전북,서울 월드컵,28048.00000,"20250715","20250715"
995,"20250411","2025","04","11",KBO,정규리그,NC,롯데,사직,13728.00000,"20250715","20250715"
996,"20240519","2024","05","19",KLEAGUE,K리그1,서울,대구,서울 월드컵,27365.00000,"20250715","20250715"
997,"20250411","2025","04","11",KBO,정규리그,LG,두산,잠실,23750.00000,"20250715","20250715"
998,"20250411","2025","04","11",KBO,정규리그,KIA,SSG,광주,20500.00000,"20250715","20250715"
999,"20240914","2024","09","14",KLEAGUE,K리그1,서울,대전,서울 월드컵,26790.00000,"20250715","20250715"
1000,"20240330","2024","03","30",KLEAGUE,K리그1,전북,울산,전주 월드컵,25782.00000,"20250715","20250715"
1001,"20250411","2025","04","11",KBO,정규리그,KT,삼성,수원,17416.00000,"20250715","20250715"
1002,"20250411","2025","04","11",KBO,정규리그,한화,키움,대전(신),17000.00000,"20250715","20250715"
1003,"20240622","2024","06","22",KLEAGUE,K리그1,서울,수원FC,서울 월드컵,25157.00000,"20250715","20250715"
1004,"20250412","2025","04","12",KBO,정규리그,NC,롯데,사직,15222.00000,"20250715","20250715"
1005,"20240301","2024","03","01",KLEAGUE,K리그1,전북,대전,전주 월드컵,24758.00000,"20250715","20250715"
1006,"20250412","2025","04","12",KBO,정규리그,LG,두산,잠실,22938.00000,"20250715","20250715"
1007,"20241006","2024","10","06",KLEAGUE,K리그1,울산,김천,울산 문수,24417.00000,"20250715","20250715"
1008,"20250412","2025","04","12",KBO,정규리그,한화,키움,대전(신),15457.00000,"20250715","20250715"
1009,"20241123","2024","11","23",KLEAGUE,K리그1,울산,수원FC,울산 문수,24096.00000,"20250715","20250715"
1010,"20250413","2025","04","13",KBO,정규리그,NC,롯데,사직,21003.00000,"20250715","20250715"
1011,"20240616","2024","06","16",KLEAGUE,K리그1,울산,서울,울산 문수,23856.00000,"20250715","20250715"
1012,"20250413","2025","04","13",KBO,정규리그,LG,두산,잠실,23750.00000,"20250715","20250715"
