일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
08.01(토),17:00,LG,6,7,히어로즈,목동,,-
08.01(토),17:00,삼성,3,7,KIA,무등,,-
08.01(토),17:00,SK,1,5,두산,잠실,,-
08.01(토),17:00,롯데,3,8,한화,청주,,-
08.02(일),17:00,LG,2,3,히어로즈,목동,,-
08.02(일),17:00,삼성,3,4,KIA,무등,,-
08.02(일),17:00,SK,11,4,두산,잠실,,-
08.02(일),17:00,롯데,5,3,한화,청주,,-
08.04(화),18:30,한화,5,6,삼성,시민,,-
08.04(화),18:30,두산,12,4,롯데,마산,,-
08.04(화),18:30,KIA,12,2,LG,잠실,,-
08.04(화),18:30,히어로즈,8,9,SK,문학,,-
08.05(수),18:30,한화,2,13,삼성,시민,,-
08.05(수),18:30,두산,12,3,롯데,마산,,-
08.05(수),18:30,KIA,9,7,LG,잠실,,-
08.05(수),18:30,히어로즈,8,10,SK,문학,,-
08.06(목),18:30,한화,6,7,삼성,시민,,-
08.06(목),18:30,두산,5,2,롯데,마산,,-
08.06(목),18:30,KIA,11,6,LG,잠실,,-
08.06(목),18:30,히어로즈,3,2,SK,문학,,-
08.07(금),18:30,두산,0,2,LG,잠실,,-
08.07(금),18:30,삼성,4,7,롯데,사직,,-
08.08(토),17:00,SK,6,9,KIA,군산,,-
08.08(토),17:00,두산,3,0,LG,잠실,,-
08.08(토),17:00,삼성,1,3,롯데,사직,,-
08.08(토),17:00,히어로즈,5,4,한화,대전,,-
08.09(일),17:00,SK,3,6,KIA,군산,,-
08.09(일),17:00,두산,6,7,LG,잠실,,-
08.09(일),17:00,삼성,6,2,롯데,사직,,-
08.09(일),17:00,히어로즈,10,7,한화,대전,,-
08.11(화),18:30,롯데,0,3,KIA,무등,,-
08.12(수),18:30,롯데,0,2,KIA,무등,,-
08.12(수),18:30,삼성,9,4,히어로즈,목동,,-
08.12(수),18:30,한화,5,10,두산,잠실,,-
08.12(수),18:30,LG,3,6,SK,문학,,-
08.13(목),18:30,롯데,8,5,KIA,무등,,-
08.13(목),18:30,삼성,0,5,히어로즈,목동,,-
08.13(목),18:30,한화,2,11,두산,잠실,,-
08.13(목),18:30,LG,5,2,SK,문학,,-
08.14(금),18:30,KIA,9,2,삼성,시민,,-
08.14(금),18:30,두산,3,7,히어로즈,목동,,-
08.14(금),18:30,롯데,14,11,LG,잠실,,-
08.14(금),18:30,SK,3,0,한화,대전,,-
08.15(토),17:00,KIA,4,14,삼성,시민,,-
08.15(토),17:00,두산,8,5,히어로즈,목동,,-
08.15(토),17:00,롯데,2,9,LG,잠실,,-
08.15(토),17:00,SK,5,1,한화,대전,,-
08.16(일),17:00,KIA,10,8,삼성,시민,,-
08.16(일),17:00,두산,6,7,히어로즈,목동,,-
08.16(일),17:00,롯데,5,4,LG,잠실,,-
08.16(일),17:00,SK,3,4,한화,대전,,-
08.18(화),18:30,히어로즈,2,9,KIA,무등,,-
08.18(화),18:30,LG,7,3,두산,잠실,,-
08.18(화),18:30,SK,9,4,롯데,사직,,-
08.18(화),18:30,삼성,10,7,한화,대전,,-
08.19(수),18:30,히어로즈,4,1,KIA,무등,,-
08.19(수),18:30,LG,6,1,두산,잠실,,-
08.19(수),18:30,SK,4,1,롯데,사직,,-
08.19(수),18:30,삼성,5,13,한화,대전,,-
08.20(목),18:30,LG,3,12,두산,잠실,,-
08.20(목),18:30,SK,11,8,롯데,사직,,-
08.21(금),18:30,한화,9,4,히어로즈,목동,,-
08.21(금),18:30,삼성,4,1,두산,잠실,,-
08.21(금),18:30,KIA,8,4,SK,문학,,-
08.21(금),18:30,LG,8,7,롯데,사직,,-
08.22(토),17:00,한화,2,4,히어로즈,목동,,-
08.22(토),17:00,삼성,5,12,두산,잠실,,-
08.22(토),17:00,KIA,11,4,SK,문학,,-
08.22(토),17:00,LG,7,6,롯데,사직,,-
08.23(일),17:00,한화,8,5,히어로즈,목동,,-
08.23(일),17:00,삼성,4,5,두산,잠실,,-
08.23(일),17:00,KIA,2,1,SK,문학,,-
08.23(일),17:00,LG,3,6,롯데,사직,,-
08.25(화),18:30,한화,1,2,KIA,무등,,-
08.25(화),18:30,롯데,7,5,삼성,시민,,-
08.25(화),18:30,히어로즈,5,4,LG,잠실,,-
08.25(화),18:30,두산,2,3,SK,문학,,-
08.26(수),18:30,한화,1,11,KIA,무등,,-
08.26(수),18:30,롯데,1,10,삼성,시민,,-
08.27(목),18:30,한화,7,1,KIA,무등,,-
08.27(목),18:30,롯데,8,11,삼성,시민,,-
08.27(목),18:30,히어로즈,7,5,LG,잠실,,-
08.27(목),18:30,두산,2,7,SK,문학,,-
08.28(금),18:30,SK,6,4,삼성,시민,,-
08.28(금),18:30,KIA,13,7,두산,잠실,,-
08.28(금),18:30,히어로즈,5,12,롯데,사직,,-
08.28(금),18:30,LG,7,8,한화,대전,,-
08.29(토),17:00,SK,6,2,삼성,시민,,-
08.29(토),17:00,KIA,8,2,두산,잠실,,-
08.29(토),17:00,히어로즈,3,4,롯데,사직,,-
08.29(토),17:00,LG,12,8,한화,대전,,-
08.30(일),17:00,SK,3,1,삼성,시민,,-
08.30(일),17:00,KIA,6,1,두산,잠실,,-
08.30(일),17:00,히어로즈,4,3,롯데,사직,,-
08.30(일),17:00,LG,2,8,한화,대전,,-
