일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
07.01(일),17:00,롯데,2,7,두산,잠실,XTM-T; SPO-T,-
07.01(일),17:00,LG,5,2,SK,문학,,-
07.01(일),17:00,넥센,1,3,삼성,대구,KN-T,-
07.01(일),17:00,KIA,2,1,한화,대전,MS-T,-
07.03(화),18:30,한화,2,4,넥센,목동,KN-T,-
07.03(화),18:30,두산,5,4,KIA,무등,MS-T,-
07.03(화),18:30,삼성,9,4,LG,잠실,XTM-T; SPO-T,-
07.03(화),18:30,SK,4,6,롯데,사직,,-
07.04(수),18:30,한화,5,10,넥센,목동,KN-T,-
07.04(수),18:30,두산,0,1,KIA,무등,MS-T,-
07.04(수),18:30,삼성,4,1,LG,잠실,XTM-T; SPO-T,-
07.04(수),18:30,SK,3,5,롯데,사직,,-
07.05(목),18:30,한화,,,넥센,목동,KN-T,우천취소
07.05(목),18:30,두산,,,KIA,무등,MS-T,우천취소
07.05(목),18:30,삼성,,,LG,잠실,XTM-T; SPO-T,우천취소
07.05(목),18:30,SK,,,롯데,사직,,우천취소
07.06(금),18:30,KIA,,,넥센,목동,MS-T,우천취소
07.06(금),18:30,두산,,,LG,잠실,XTM-T; SPO-T,우천취소
07.06(금),18:30,삼성,,,롯데,사직,,우천취소
07.06(금),18:30,SK,,,한화,대전,KN-T,우천취소
07.07(토),17:00,KIA,2,9,넥센,목동,MS-T,-
07.07(토),17:00,두산,3,2,LG,잠실,XTM-T; ; SPO-T,-
07.07(토),17:00,삼성,0,7,롯데,사직,KNN-T,-
07.07(토),17:00,SK,2,4,한화,대전,KN-T,-
07.08(일),17:00,KIA,2,1,넥센,목동,MS-T,-
07.08(일),17:00,두산,9,3,LG,잠실,XTM-T; ; SPO-T,-
07.08(일),17:00,삼성,7,2,롯데,사직,,-
07.08(일),17:00,SK,0,5,한화,대전,KN-T,-
07.10(화),18:30,롯데,,,KIA,무등,KN-T,우천취소
07.10(화),18:30,한화,3,4,두산,잠실,MS-T,-
07.10(화),18:30,넥센,,,SK,문학,XTM-T; SPO-T,우천취소
07.10(화),18:30,LG,2,3,삼성,대구,,-
07.11(수),18:30,롯데,,,KIA,무등,KN-T,우천취소
07.11(수),18:30,한화,8,4,두산,잠실,MS-T,-
07.11(수),18:30,넥센,7,2,SK,문학,XTM-T; SPO-T,-
