일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
04.03(토),14:00,KIA,,,두산,잠실,S-T,우천취소
04.03(토),14:00,롯데,,,SSG,문학,K-2T,우천취소
04.03(토),14:00,LG,,,NC,창원,KN-T; MS-T,우천취소
04.03(토),14:00,한화,,,KT,수원,SS-T; SPO-T,우천취소
04.03(토),14:00,삼성,1,6,키움,고척,M-T,-
04.04(일),14:00,KIA,1,4,두산,잠실,KN-T,-
04.04(일),14:00,롯데,3,5,SSG,문학,MS-T,-
04.04(일),14:00,LG,2,1,NC,창원,SS-T,-
04.04(일),14:00,한화,2,3,KT,수원,SPO-T,-
04.04(일),14:00,삼성,4,7,키움,고척,,-
04.06(화),18:30,삼성,3,6,두산,잠실,SPO-T,-
04.06(화),18:30,한화,1,2,SSG,문학,SPO-2T,-
04.06(화),18:30,롯데,10,5,NC,창원,SS-T,-
04.06(화),18:30,LG,3,2,KT,수원,KN-T,-
04.06(화),18:30,KIA,5,4,키움,고척,MS-T,-
04.07(수),18:30,삼성,0,1,두산,잠실,SPO-T,-
04.07(수),18:30,한화,17,0,SSG,문학,,-
04.07(수),18:30,롯데,6,10,NC,창원,SS-T,-
04.07(수),18:30,LG,3,7,KT,수원,KN-T,-
04.07(수),18:30,KIA,8,7,키움,고척,MS-T,-
04.08(목),18:30,삼성,6,1,두산,잠실,SPO-T,-
04.08(목),18:30,한화,4,6,SSG,문학,,-
04.08(목),18:30,롯데,8,4,NC,창원,SS-T,-
04.08(목),18:30,LG,7,3,KT,수원,KN-T,-
04.08(목),18:30,KIA,5,3,키움,고척,MS-T,-
04.09(금),18:30,SSG,5,9,LG,잠실,,-
04.09(금),18:30,키움,7,2,롯데,사직,MS-T,-
04.09(금),18:30,KT,5,7,삼성,대구,SPO-T,-
04.09(금),18:30,NC,10,6,KIA,광주,KN-T,-
04.09(금),18:30,두산,0,7,한화,대전,SS-T,-
04.10(토),14:00,SSG,4,3,LG,잠실,M-T,-
04.10(토),14:00,KT,6,7,삼성,대구,S-T,-
04.10(토),17:00,키움,0,13,롯데,사직,MS-T,-
04.10(토),17:00,NC,9,2,KIA,광주,KN-T,-
04.10(토),17:00,두산,18,1,한화,대전,SS-T; SPO-T,-
