일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
09.01(화),18:30,한화,0,4,두산,잠실,,-
09.01(화),18:30,LG,13,5,SK,문학,KN-T,-
09.01(화),18:30,롯데,2,11,KT,수원,MS-T,-
09.01(화),18:30,삼성,0,6,KIA,광주,SPO-T; G-CMB,-
09.01(화),18:30,NC,5,2,키움,고척,SS-T,-
09.02(수),18:30,한화,,,두산,잠실,,우천취소
09.02(수),18:30,LG,,,SK,문학,KN-T,우천취소
09.02(수),18:30,롯데,,,KT,수원,MS-T,우천취소
09.02(수),18:30,삼성,,,KIA,광주,SPO-T; G-CMB,우천취소
09.02(수),18:30,NC,4,6,키움,고척,SS-T,-
09.03(목),18:30,NC,5,6,LG,잠실,KN-T,-
09.03(목),18:30,KIA,4,3,롯데,사직,SS-T,-
09.03(목),18:30,두산,10,11,삼성,대구,MS-T,-
09.03(목),18:30,SK,2,6,KT,수원,,-
09.03(목),18:30,키움,6,5,한화,대전,SPO-T; D-CMB,-
09.04(금),15:00,KIA,6,3,롯데,사직,KN-T; SS-T; SPO-T,-
09.04(금),15:00,SK,2,10,KT,수원,MS-T,-
09.04(금),18:30,KIA,7,9,롯데,사직,SS-T,-
09.04(금),18:30,SK,5,7,KT,수원,,-
09.04(금),18:30,NC,5,5,LG,잠실,KN-T,-
09.04(금),18:30,두산,5,12,삼성,대구,MS-T,-
09.04(금),18:30,키움,1,7,한화,대전,SPO-T; D-CMB,-
09.05(토),17:00,SK,1,5,두산,잠실,SPO-T,-
09.05(토),17:00,LG,,,롯데,사직,SS-T,우천취소
09.05(토),17:00,NC,,,삼성,대구,MS-T,우천취소
09.05(토),17:00,KT,8,1,키움,고척,KN-T,-
09.05(토),17:00,KIA,5,4,한화,대전,D-CMB,-
09.06(일),14:00,SK,0,10,두산,잠실,SPO-T,-
09.06(일),14:00,LG,7,1,롯데,사직,SS-T,-
09.06(일),14:00,KT,8,7,키움,고척,KN-T,-
09.06(일),14:00,KIA,8,4,한화,대전,D-CMB,-
09.06(일),14:00,NC,3,5,삼성,대구,MS-T,-
09.06(일),17:00,NC,,,삼성,대구,MS-T,우천취소
09.07(월),18:30,LG,6,12,롯데,사직,SS-T,-
09.08(화),18:30,KT,0,8,두산,잠실,MS-T,-
09.08(화),18:30,키움,16,15,SK,문학,SPO-T,-
09.08(화),18:30,한화,4,2,삼성,대구,SS-T,-
09.08(화),18:30,롯데,2,14,NC,창원,SPO-2T,-
09.08(화),18:30,LG,2,3,KIA,광주,KN-T; G-CMB,-
09.09(수),15:00,한화,4,4,삼성,대구,KN-T; MS-T; SS-T; SPO-2T,-
09.09(수),18:30,한화,7,0,삼성,대구,SS-T,-
09.09(수),18:30,KT,4,2,두산,잠실,MS-T,-
09.09(수),18:30,키움,13,4,SK,문학,SPO-T,-
09.09(수),18:30,롯데,7,5,NC,창원,SPO-2T,-
