일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
05.01(수),14:00,KIA,2,5,현대,수원,,-
05.01(수),15:00,두산,8,5,삼성,시민,,-
05.01(수),15:00,한화,6,1,롯데,사직,,-
05.01(수),17:50,한화,1,11,롯데,사직,,-
05.01(수),18:20,두산,4,3,삼성,시민,,-
05.01(수),18:30,SK,2,6,LG,잠실,,-
05.02(목),15:00,KIA,6,9,현대,수원,,-
05.02(목),18:20,KIA,13,4,현대,수원,,-
05.02(목),18:30,두산,2,14,삼성,시민,,-
05.02(목),18:30,SK,2,3,LG,잠실,,-
05.02(목),18:30,한화,3,4,롯데,사직,,-
05.03(금),18:30,한화,3,4,LG,잠실,,-
05.03(금),18:30,두산,4,7,SK,문학,,-
05.03(금),18:30,삼성,5,0,현대,수원,,-
05.04(토),14:00,한화,3,2,LG,잠실,,-
05.04(토),14:00,롯데,3,4,KIA,무등,,-
05.04(토),17:00,두산,6,3,SK,문학,,-
05.04(토),17:00,삼성,4,3,현대,수원,,-
05.04(토),17:10,롯데,1,4,KIA,무등,,-
05.05(일),14:00,롯데,12,11,KIA,무등,,-
05.05(일),14:00,한화,5,2,LG,잠실,,-
05.05(일),14:00,두산,4,2,SK,문학,,-
05.05(일),14:00,삼성,9,8,현대,수원,,-
05.07(화),18:30,SK,3,15,삼성,시민,,-
05.08(수),15:00,롯데,2,3,두산,잠실,,-
05.08(수),15:00,현대,6,1,한화,청주,,-
05.08(수),17:50,현대,3,6,한화,청주,,-
05.08(수),18:10,롯데,5,2,두산,잠실,,-
05.08(수),18:30,SK,0,2,삼성,시민,,-
05.09(목),15:00,LG,4,5,KIA,무등,,-
05.09(목),18:20,LG,4,5,KIA,무등,,-
05.09(목),18:30,SK,7,5,삼성,시민,,-
05.09(목),18:30,롯데,5,2,두산,잠실,,-
05.09(목),18:30,현대,10,7,한화,청주,,-
05.10(금),18:30,현대,2,5,롯데,마산,,-
05.10(금),18:30,삼성,0,5,LG,잠실,,-
05.10(금),18:30,KIA,0,2,SK,문학,,-
05.10(금),18:30,두산,1,3,한화,대전,,-
05.11(토),17:00,현대,2,8,롯데,마산,,-
05.11(토),17:00,삼성,3,2,LG,잠실,,-
05.11(토),17:00,KIA,0,7,SK,문학,,-
05.11(토),17:00,두산,3,4,한화,대전,,-
05.12(일),14:00,현대,10,6,롯데,마산,,-
05.12(일),14:00,삼성,10,3,LG,잠실,,-
05.12(일),14:00,KIA,3,8,SK,문학,,-
05.12(일),14:00,두산,9,11,한화,대전,,-
05.14(화),18:30,롯데,3,1,삼성,시민,,-
05.14(화),18:30,SK,1,7,두산,잠실,,-
05.14(화),18:30,LG,6,0,현대,수원,,-
05.14(화),18:40,한화,4,5,KIA,무등,,-
05.16(목),15:00,롯데,4,13,삼성,시민,,-
05.16(목),18:10,롯데,2,6,삼성,시민,,-
05.17(금),18:20,두산,10,3,현대,수원,,-
05.17(금),18:30,SK,7,0,롯데,마산,,-
05.17(금),18:30,KIA,3,2,LG,잠실,,-
05.18(토),14:00,KIA,4,3,LG,잠실,,-
05.18(토),17:00,두산,6,4,현대,수원,,-
05.19(일),14:00,KIA,9,2,LG,잠실,,-
05.19(일),14:00,두산,5,4,현대,수원,,-
05.19(일),14:00,삼성,3,15,한화,대전,,-
05.19(일),16:50,삼성,10,1,한화,대전,,-
05.21(화),18:20,현대,2,3,SK,문학,,-
05.21(화),18:30,LG,11,3,롯데,마산,,-
05.21(화),18:30,삼성,6,0,KIA,무등,,-
05.21(화),18:30,한화,3,7,두산,잠실,,-
05.22(수),18:30,LG,2,4,롯데,마산,,-
05.22(수),18:30,삼성,8,5,KIA,무등,,-
05.22(수),18:30,한화,2,10,두산,잠실,,-
05.22(수),18:30,현대,3,8,SK,문학,,-
05.23(목),18:20,현대,7,4,SK,문학,,-
05.23(목),18:30,LG,13,9,롯데,마산,,-
05.23(목),18:30,삼성,6,3,KIA,무등,,-
05.23(목),18:30,한화,2,6,두산,잠실,,-
05.24(금),18:20,롯데,0,4,현대,수원,,-
05.24(금),18:30,LG,9,12,삼성,시민,,-
05.24(금),18:30,KIA,3,1,두산,잠실,,-
05.24(금),18:30,한화,10,3,SK,문학,,-
05.25(토),13:00,LG,1,5,삼성,시민,,-
05.25(토),17:00,KIA,8,3,두산,잠실,,-
05.25(토),17:00,한화,6,7,SK,문학,,-
05.25(토),17:00,롯데,1,4,현대,수원,,-
05.26(일),14:00,LG,1,0,삼성,시민,,-
05.26(일),14:00,KIA,4,3,두산,잠실,,-
05.26(일),14:00,한화,2,7,SK,문학,,-
05.26(일),14:00,롯데,5,0,현대,수원,,-
05.28(화),18:30,SK,6,1,삼성,시민,,-
05.28(화),18:30,현대,4,4,LG,잠실,,-
05.28(화),18:30,KIA,1,2,한화,대전,,-
05.28(화),18:40,두산,3,2,롯데,마산,,-
05.29(수),18:30,두산,4,1,롯데,마산,,-
05.29(수),18:30,SK,13,5,삼성,시민,,-
05.29(수),18:30,현대,8,3,LG,잠실,,-
05.29(수),18:30,KIA,8,0,한화,대전,,-
05.30(목),18:20,두산,9,0,롯데,마산,,-
05.30(목),18:30,SK,6,9,삼성,시민,,-
05.30(목),18:30,현대,5,6,LG,잠실,,-
05.30(목),18:30,KIA,2,6,한화,대전,,-
