일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
05.01(수),18:30,KT,2,3,LG,잠실,SS-T,-
05.01(수),18:30,키움,0,2,SK,문학,KN-T,-
05.01(수),18:30,NC,9,5,롯데,사직,SPO-2T,-
05.01(수),18:30,삼성,10,2,KIA,광주,SPO-T; G-CMB,-
05.01(수),18:30,두산,1,4,한화,대전,MS-T; D-CMB,-
05.02(목),18:30,KT,4,5,LG,잠실,SS-T,-
05.02(목),18:30,키움,10,8,SK,문학,KN-T,-
05.02(목),18:30,NC,7,6,롯데,사직,SPO-2T,-
05.02(목),18:30,삼성,1,8,KIA,광주,SPO-T; G-CMB,-
05.02(목),18:30,두산,5,4,한화,대전,MS-T; D-CMB,-
05.03(금),18:30,LG,2,7,두산,잠실,SPO-2T,-
05.03(금),18:30,SK,11,7,롯데,사직,MS-T,-
05.03(금),18:30,삼성,3,8,키움,고척,KN-T,-
05.03(금),18:30,KT,5,4,한화,대전,SS-T; D-CMB,-
05.03(금),19:00,KIA,8,4,NC,창원,SPO-T,-
05.04(토),14:00,LG,2,3,두산,잠실,K-2T,-
05.04(토),14:00,SK,10,4,롯데,사직,M-T,-
05.04(토),14:00,삼성,3,1,키움,고척,S-T,-
05.04(토),17:00,KIA,1,4,NC,창원,MS-T; SPO-T,-
05.04(토),17:00,KT,9,10,한화,대전,KN-T; SS-T; SPO-2T; D-CMB,-
05.05(일),14:00,LG,2,11,두산,잠실,SPO-2T,-
05.05(일),14:00,SK,4,3,롯데,사직,MS-T,-
05.05(일),14:00,KIA,3,10,NC,창원,SPO-T,-
05.05(일),14:00,삼성,2,12,키움,고척,KN-T,-
05.05(일),14:00,KT,4,6,한화,대전,SS-T; D-CMB,-
05.07(화),18:30,KIA,3,4,두산,잠실,KN-T,-
05.07(화),18:30,한화,2,11,SK,문학,SPO-T,-
05.07(화),18:30,NC,3,6,삼성,대구,SS-T,-
05.07(화),18:30,롯데,2,7,KT,수원,MS-T,-
05.07(화),18:30,LG,12,10,키움,고척,SPO-2T,-
05.08(수),18:30,KIA,0,1,두산,잠실,KN-T,-
05.08(수),18:30,한화,2,17,SK,문학,SPO-T,-
05.08(수),18:30,NC,0,2,삼성,대구,SS-T,-
05.08(수),18:30,롯데,4,5,KT,수원,MS-T,-
05.08(수),18:30,LG,0,6,키움,고척,SPO-2T,-
05.09(목),18:30,KIA,5,3,두산,잠실,KN-T,-
05.09(목),18:30,한화,6,1,SK,문학,SPO-T,-
05.09(목),18:30,NC,4,6,삼성,대구,SS-T,-
05.09(목),18:30,롯데,13,6,KT,수원,MS-T,-
05.09(목),18:30,LG,1,2,키움,고척,SPO-2T,-
05.10(금),18:30,한화,5,2,LG,잠실,KN-T,-
05.10(금),18:30,롯데,12,5,삼성,대구,MS-T,-
05.10(금),18:30,키움,6,7,KT,수원,SS-T,-
05.10(금),18:30,SK,4,1,KIA,광주,SPO-T,-
05.10(금),19:00,두산,11,12,NC,창원,,-
05.11(토),17:00,한화,4,6,LG,잠실,KN-T,-
05.11(토),17:00,롯데,2,9,삼성,대구,MS-T,-
05.11(토),17:00,두산,12,0,NC,창원,SPO-2T,-
05.11(토),17:00,키움,6,2,KT,수원,SS-T,-
05.11(토),17:00,SK,10,3,KIA,광주,SPO-T,-
05.12(일),14:00,한화,0,2,LG,잠실,KN-T,-
05.12(일),14:00,롯데,10,9,삼성,대구,MS-T,-
05.12(일),14:00,두산,3,2,NC,창원,SPO-2T,-
05.12(일),14:00,키움,3,9,KT,수원,SS-T,-
05.12(일),14:00,SK,4,3,KIA,광주,SPO-T,-
05.14(화),18:30,삼성,4,3,두산,잠실,MS-T,-
05.14(화),18:30,LG,0,4,롯데,사직,SS-T,-
05.14(화),18:30,SK,2,8,NC,창원,SPO-2T,-
05.14(화),18:30,KT,6,1,KIA,광주,KN-T; G-CMB,-
05.14(화),18:30,키움,3,7,한화,대전,SPO-T; D-CMB,-
05.15(수),18:30,삼성,1,3,두산,잠실,MS-T,-
05.15(수),18:30,LG,4,8,롯데,사직,SS-T,-
05.15(수),18:30,SK,7,3,NC,창원,SPO-2T,-
05.15(수),18:30,KT,7,4,KIA,광주,KN-T; G-CMB,-
05.15(수),18:30,키움,4,5,한화,대전,SPO-T; D-CMB,-
05.16(목),18:30,삼성,1,4,두산,잠실,MS-T,-
05.16(목),18:30,LG,3,2,롯데,사직,SS-T,-
05.16(목),18:30,SK,2,5,NC,창원,SPO-2T,-
05.16(목),18:30,KT,6,3,KIA,광주,KN-T; G-CMB,-
05.16(목),18:30,키움,6,15,한화,대전,SPO-T; D-CMB,-
05.17(금),18:30,NC,13,2,LG,잠실,SPO-T,-
05.17(금),18:30,두산,3,1,SK,문학,SPO-2T,-
05.17(금),18:30,삼성,14,3,KT,수원,MS-T,-
05.17(금),18:30,롯데,0,7,키움,고척,KN-T,-
05.17(금),18:30,KIA,5,2,한화,대전,SS-T; D-CMB,-
05.18(토),17:00,NC,9,3,LG,잠실,SPO-T,-
05.18(토),17:00,두산,10,5,SK,문학,SPO-2T,-
05.18(토),17:00,삼성,0,2,KT,수원,MS-T,-
05.18(토),17:00,롯데,1,13,키움,고척,KN-T,-
05.18(토),17:00,KIA,2,5,한화,대전,SS-T; D-CMB,-
05.19(일),14:00,NC,,,LG,잠실,SPO-T,우천취소
05.19(일),14:00,두산,,,SK,문학,SPO-2T,우천취소
05.19(일),14:00,삼성,,,KT,수원,MS-T,우천취소
05.19(일),14:00,롯데,3,9,키움,고척,KN-T,-
05.19(일),14:00,KIA,5,0,한화,대전,SS-T; D-CMB,-
05.21(화),18:30,SK,4,2,LG,잠실,KN-T,-
05.21(화),18:30,한화,3,9,삼성,대구,SS-T,-
05.21(화),18:30,두산,7,12,KT,수원,SPO-T,-
05.21(화),18:30,롯데,6,10,KIA,광주,G-CMB,-
05.21(화),18:30,NC,3,1,키움,고척,MS-T,-
05.22(수),18:30,SK,2,0,LG,잠실,KN-T,-
05.22(수),18:30,한화,5,6,삼성,대구,SS-T,-
05.22(수),18:30,두산,1,3,KT,수원,SPO-T,-
05.22(수),18:30,롯데,5,6,KIA,광주,G-CMB,-
05.22(수),18:30,NC,2,4,키움,고척,MS-T,-
05.23(목),18:30,SK,1,2,LG,잠실,KN-T,-
05.23(목),18:30,한화,1,2,삼성,대구,SS-T,-
05.23(목),18:30,두산,2,3,KT,수원,SPO-T,-
05.23(목),18:30,롯데,1,3,KIA,광주,G-CMB,-
05.23(목),18:30,NC,4,2,키움,고척,MS-T,-
05.24(금),18:30,한화,4,3,두산,잠실,SS-T,-
05.24(금),18:30,LG,5,8,롯데,사직,,-
05.24(금),18:30,키움,10,5,삼성,대구,SPO-T,-
05.24(금),18:30,KT,5,7,KIA,광주,KN-T; G-CMB,-
05.24(금),19:00,SK,4,2,NC,창원,MS-T,-
05.25(토),17:00,한화,4,7,두산,잠실,SS-T,-
05.25(토),17:00,LG,6,5,롯데,사직,,-
05.25(토),17:00,키움,9,10,삼성,대구,SPO-T,-
05.25(토),17:00,SK,7,10,NC,창원,MS-T,-
05.25(토),17:00,KT,3,10,KIA,광주,KN-T; G-CMB,-
05.26(일),14:00,한화,1,2,두산,잠실,SS-T,-
05.26(일),14:00,LG,11,2,롯데,사직,,-
05.26(일),14:00,키움,3,4,삼성,대구,SPO-T,-
05.26(일),14:00,SK,2,1,NC,창원,MS-T,-
05.26(일),14:00,KT,5,17,KIA,광주,KN-T; G-CMB,-
05.28(화),18:30,삼성,1,4,두산,잠실,SPO-2T,-
05.28(화),18:30,KT,0,1,SK,문학,SPO-T,-
05.28(화),18:30,롯데,9,4,NC,창원,SS-T,-
05.28(화),18:30,LG,0,5,키움,고척,KN-T,-
05.28(화),18:30,KIA,0,2,한화,대전,MS-T,-
05.29(수),18:30,삼성,2,3,두산,잠실,SPO-2T,-
05.29(수),18:30,KT,8,6,SK,문학,SPO-T,-
05.29(수),18:30,롯데,6,8,NC,창원,SS-T,-
05.29(수),18:30,LG,4,2,키움,고척,KN-T,-
05.29(수),18:30,KIA,3,1,한화,대전,MS-T,-
05.30(목),18:30,삼성,2,1,두산,잠실,SPO-2T,-
05.30(목),18:30,KT,2,3,SK,문학,SPO-T,-
05.30(목),18:30,롯데,10,2,NC,창원,SS-T,-
05.30(목),18:30,LG,6,3,키움,고척,KN-T,-
05.30(목),18:30,KIA,3,2,한화,대전,MS-T,-
05.31(금),18:30,NC,2,3,LG,잠실,KN-T,-
05.31(금),18:30,한화,1,2,SK,문학,SPO-2T,-
05.31(금),18:30,삼성,1,6,롯데,사직,SS-T,-
05.31(금),18:30,두산,2,3,KT,수원,SPO-T,-
05.31(금),18:30,키움,2,3,KIA,광주,MS-T,-
