일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
09.01(화),18:30,SK,6,3,히어로즈,목동,,-
09.01(화),18:30,한화,3,4,두산,잠실,,-
09.01(화),18:30,KIA,4,3,롯데,사직,,-
09.02(수),18:30,KIA,12,5,삼성,시민,,-
09.02(수),18:30,LG,2,6,히어로즈,목동,,-
09.02(수),18:30,한화,9,10,두산,잠실,,-
09.03(목),18:30,KIA,2,3,삼성,시민,,-
09.03(목),18:30,SK,11,5,두산,잠실,,-
09.03(목),18:30,히어로즈,6,7,한화,대전,,-
09.04(금),18:30,두산,5,3,KIA,무등,,-
09.04(금),18:30,히어로즈,6,1,한화,대전,,-
09.05(토),17:00,두산,15,7,KIA,무등,,-
09.05(토),17:00,한화,3,1,LG,잠실,,-
09.05(토),17:00,롯데,1,2,SK,문학,,-
09.06(일),17:00,삼성,4,3,히어로즈,목동,,-
09.06(일),17:00,두산,5,6,LG,잠실,,-
09.06(일),17:00,롯데,5,7,SK,문학,,-
09.08(화),18:30,SK,16,3,KIA,무등,,-
09.08(화),18:30,히어로즈,3,7,두산,잠실,,-
09.08(화),18:30,한화,4,2,롯데,사직,,-
09.09(수),18:30,LG,7,8,삼성,시민,,-
09.09(수),18:30,SK,3,1,KIA,무등,,-
09.09(수),18:30,히어로즈,3,8,두산,잠실,,-
09.10(목),18:30,LG,3,11,삼성,시민,,-
09.10(목),18:30,히어로즈,11,9,두산,잠실,,-
09.10(목),18:30,KIA,5,3,한화,대전,,-
09.11(금),18:30,LG,3,2,삼성,시민,,-
09.11(금),18:30,KIA,4,2,한화,대전,,-
09.12(토),17:00,KIA,9,10,두산,잠실,,-
09.12(토),17:00,LG,3,6,SK,문학,,-
09.12(토),17:00,삼성,1,9,롯데,사직,,-
09.12(토),17:00,히어로즈,9,11,한화,대전,,-
09.13(일),13:30,KIA,1,10,두산,잠실,,-
09.13(일),14:00,삼성,0,4,롯데,사직,,-
09.13(일),14:00,히어로즈,7,5,한화,대전,,-
09.15(화),18:30,한화,13,7,삼성,시민,,-
09.15(화),18:30,KIA,4,3,히어로즈,목동,,-
09.15(화),18:30,SK,8,5,LG,잠실,,-
09.16(수),18:30,한화,1,6,삼성,시민,,-
09.16(수),18:30,KIA,9,2,히어로즈,목동,,-
09.16(수),18:30,SK,2,2,LG,잠실,,-
09.17(목),18:30,한화,10,2,두산,잠실,,-
09.17(목),18:30,히어로즈,1,5,롯데,사직,,-
09.18(금),18:30,LG,1,6,KIA,무등,,-
09.18(금),18:30,한화,0,2,두산,잠실,,-
09.18(금),18:30,히어로즈,3,4,롯데,사직,,-
09.19(토),17:00,LG,6,9,KIA,무등,,-
09.19(토),17:00,히어로즈,0,7,삼성,시민,,-
09.19(토),17:00,롯데,5,4,두산,잠실,,-
09.19(토),17:00,한화,1,12,SK,문학,,-
09.20(일),14:00,히어로즈,1,9,삼성,시민,,-
09.20(일),17:00,LG,4,5,KIA,무등,,-
09.20(일),17:00,롯데,5,2,두산,잠실,,-
09.20(일),17:00,한화,3,11,SK,문학,,-
09.22(화),18:30,롯데,1,5,히어로즈,목동,,-
09.22(화),18:30,삼성,1,6,SK,문학,,-
09.23(수),18:30,두산,1,6,히어로즈,목동,,-
09.23(수),18:30,삼성,4,7,SK,문학,,-
09.23(수),18:30,LG,2,4,한화,대전,,-
09.24(목),18:30,히어로즈,0,5,KIA,군산,,-
09.24(목),18:30,삼성,5,7,두산,잠실,,-
09.25(금),18:30,히어로즈,2,5,KIA,무등,,-
09.25(금),18:30,롯데,2,3,LG,잠실,,-
09.25(금),18:30,두산,4,8,SK,문학,,-
09.25(금),18:30,삼성,1,2,한화,대전,,-
09.26(토),17:00,히어로즈,8,9,LG,잠실,,-
09.26(토),17:00,두산,2,6,SK,문학,,-
