일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
06.01(화),18:30,넥센,1,7,두산,잠실,,-
06.01(화),18:30,한화,3,0,SK,문학,,-
06.01(화),18:30,LG,6,5,롯데,사직,KN-T; SPO-T,-
06.01(화),18:30,KIA,2,4,삼성,대구,MS-T,-
06.02(수),18:30,넥센,7,1,두산,잠실,,-
06.02(수),18:30,한화,1,2,SK,문학,,-
06.02(수),18:30,LG,9,6,롯데,사직,KN-T; SPO-T,-
06.02(수),18:30,KIA,2,0,삼성,대구,MS-T,-
06.03(목),18:30,넥센,0,9,두산,잠실,,-
06.03(목),18:30,한화,4,3,SK,문학,,-
06.03(목),18:30,LG,2,11,롯데,사직,KN-T; SPO-T,-
06.03(목),18:30,KIA,8,3,삼성,대구,MS-T,-
06.04(금),18:30,KIA,7,4,넥센,목동,MS-T,-
06.04(금),18:30,SK,7,1,LG,잠실,,-
06.04(금),18:30,롯데,5,3,삼성,대구,KN-T; SPO-T,-
06.04(금),18:30,두산,9,5,한화,대전,D-CMB,-
06.05(토),17:00,KIA,5,6,넥센,목동,MS-T,-
06.05(토),17:00,SK,4,3,LG,잠실,,-
06.05(토),17:00,롯데,10,2,삼성,대구,KN-T; SPO-T,-
06.05(토),17:00,두산,6,10,한화,대전,D-CMB,-
06.06(일),17:00,KIA,4,5,넥센,목동,MS-T,-
06.06(일),17:00,SK,3,2,LG,잠실,,-
06.06(일),17:00,롯데,10,1,삼성,대구,KN-T; T-T; SPO-T,-
06.06(일),17:00,두산,7,1,한화,대전,D-CMB,-
06.08(화),18:30,롯데,2,2,넥센,목동,MS-T,-
06.08(화),18:30,두산,1,2,KIA,무등,,-
06.08(화),18:30,한화,0,3,LG,잠실,,-
06.08(화),18:30,삼성,2,5,SK,문학,KN-T; SPO-T,-
06.09(수),18:30,롯데,13,3,넥센,목동,MS-T,-
06.09(수),18:30,두산,0,7,KIA,무등,,-
06.09(수),18:30,한화,4,3,LG,잠실,,-
06.09(수),18:30,삼성,6,1,SK,문학,KN-T; SPO-T,-
06.10(목),18:30,롯데,10,5,넥센,목동,MS-T,-
06.10(목),18:30,두산,3,1,KIA,무등,,-
06.10(목),18:30,한화,3,7,LG,잠실,,-
06.10(목),18:30,삼성,1,2,SK,문학,KN-T; SPO-T,-
06.11(금),18:30,한화,2,7,롯데,마산,MS-T,-
06.11(금),18:30,LG,6,3,KIA,무등,,-
06.11(금),18:30,SK,4,2,두산,잠실,,-
06.11(금),18:30,넥센,9,7,삼성,대구,KN-T; SPO-T,-
06.12(토),16:00,LG,11,0,KIA,무등,,-
06.12(토),16:00,SK,,,두산,잠실,,우천취소
06.12(토),16:00,한화,0,7,롯데,사직,MS-T,-
06.12(토),16:00,넥센,1,4,삼성,대구,KN-T; SPO-T,-
06.13(일),17:00,LG,5,9,KIA,무등,,-
06.13(일),17:00,SK,3,9,두산,잠실,,-
06.13(일),17:00,한화,5,4,롯데,사직,MS-T,-
06.13(일),17:00,넥센,3,1,삼성,대구,KN-T; SPO-T,-
06.15(화),18:30,SK,2,1,넥센,목동,KN-T; SPO-T,-
06.15(화),18:30,두산,14,9,LG,잠실,MS-T,-
06.15(화),18:30,삼성,9,5,롯데,사직,,-
06.15(화),18:30,KIA,7,1,한화,대전,,-
06.16(수),18:30,SK,10,2,넥센,목동,KN-T; SPO-T,-
06.16(수),18:30,두산,10,6,LG,잠실,MS-T,-
06.16(수),18:30,삼성,11,7,롯데,사직,,-
06.16(수),18:30,KIA,8,1,한화,대전,,-
06.17(목),16:30,SK,4,11,넥센,목동,KN-T; SPO-T,-
06.17(목),16:30,두산,5,6,LG,잠실,MS-T,-
06.17(목),16:30,삼성,2,2,롯데,사직,,-
06.17(목),16:30,KIA,7,6,한화,대전,,-
06.18(금),18:30,두산,,,넥센,목동,KN-T; SPO-T,우천취소
06.18(금),18:30,롯데,4,7,LG,잠실,,-
06.18(금),18:30,KIA,3,4,SK,문학,,-
06.18(금),18:30,한화,7,2,삼성,대구,MS-T,-
06.19(토),17:00,두산,8,5,넥센,목동,KN-T; SPO-T,-
06.19(토),17:00,롯데,8,9,LG,잠실,,-
06.19(토),17:00,KIA,4,10,SK,문학,,-
06.19(토),17:00,한화,3,2,삼성,대구,MS-T,-
06.20(일),17:00,두산,1,2,넥센,목동,KN-T; SPO-T,-
06.20(일),17:00,롯데,10,5,LG,잠실,,-
06.20(일),17:00,KIA,0,4,SK,문학,,-
06.20(일),17:00,한화,3,6,삼성,대구,MS-T,-
06.22(화),18:30,한화,2,3,롯데,마산,,-
06.22(화),18:30,넥센,10,3,KIA,무등,KN-T; SPO-T,-
06.22(화),18:30,삼성,5,8,두산,잠실,,-
06.22(화),18:30,LG,4,11,SK,문학,MS-T,-
06.23(수),18:30,한화,1,3,롯데,마산,,-
06.23(수),18:30,넥센,3,2,KIA,무등,KN-T; SPO-T,-
06.23(수),18:30,삼성,10,1,두산,잠실,,-
06.23(수),18:30,LG,10,3,SK,문학,MS-T,-
06.24(목),18:30,한화,5,9,롯데,마산,,-
06.24(목),18:30,넥센,7,3,KIA,무등,KN-T; SPO-T,-
06.24(목),18:30,삼성,5,3,두산,잠실,,-
06.24(목),18:30,LG,2,9,SK,문학,MS-T,-
06.25(금),18:30,삼성,8,5,넥센,목동,MS-T,-
06.25(금),18:30,KIA,5,10,두산,잠실,KN-T; SPO-T,-
06.25(금),18:30,SK,,,롯데,사직,,우천취소
06.25(금),18:30,LG,13,8,한화,대전,D-CMB,-
06.26(토),17:00,삼성,8,3,넥센,목동,MS-T,-
06.26(토),17:00,KIA,0,8,두산,잠실,KN-T; ; SPO-T,-
06.26(토),17:00,SK,,,롯데,사직,,우천취소
06.26(토),17:00,LG,7,2,한화,대전,D-CMB,-
06.27(일),17:00,삼성,2,1,넥센,목동,MS-T,-
06.27(일),17:00,KIA,3,6,두산,잠실,KN-T; ; SPO-T,-
06.27(일),17:00,SK,6,4,롯데,사직,,-
06.27(일),17:00,LG,2,7,한화,대전,D-CMB,-
06.29(화),18:30,SK,6,5,KIA,무등,MS-T; ; G-CMB,-
06.29(화),18:30,넥센,4,8,LG,잠실,,-
06.29(화),18:30,롯데,1,6,삼성,대구,KN-T; SPO-T,-
06.29(화),18:30,두산,10,2,한화,대전,D-CMB,-
06.30(수),18:30,SK,10,5,KIA,무등,MS-T; ; G-CMB,-
06.30(수),18:30,넥센,7,3,LG,잠실,,-
06.30(수),18:30,롯데,3,4,삼성,대구,KN-T; SPO-T,-
06.30(수),18:30,두산,1,0,한화,대전,D-CMB,-
