일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
04.05(금),14:00,LG,5,11,삼성,시민,,-
04.05(금),14:00,KIA,4,1,두산,잠실,,-
04.05(금),14:00,SK,2,3,현대,수원,,-
04.05(금),14:00,롯데,0,7,한화,대전,,-
04.06(토),17:00,LG,9,5,삼성,시민,,-
04.07(일),14:00,LG,4,11,삼성,시민,,-
04.07(일),14:00,KIA,1,0,두산,잠실,,-
04.07(일),14:00,SK,1,5,현대,수원,,-
04.07(일),14:00,롯데,5,2,한화,대전,,-
04.07(일),17:00,KIA,4,3,두산,잠실,,-
04.07(일),17:00,SK,3,2,현대,수원,,-
04.07(일),17:50,롯데,5,7,한화,대전,,-
04.09(화),18:30,현대,9,13,KIA,무등,,-
04.09(화),18:30,두산,5,3,LG,잠실,,-
04.09(화),18:30,삼성,6,8,롯데,사직,,-
04.09(화),18:40,한화,6,5,SK,문학,,-
04.10(수),18:30,현대,10,4,KIA,무등,,-
04.10(수),18:30,두산,1,2,LG,잠실,,-
04.10(수),18:30,한화,6,6,SK,문학,,-
04.10(수),18:30,삼성,5,6,롯데,사직,,-
04.11(목),18:30,현대,9,9,KIA,무등,,-
04.11(목),18:30,두산,7,3,LG,잠실,,-
04.11(목),18:30,한화,6,2,SK,문학,,-
04.11(목),18:30,삼성,5,4,롯데,사직,,-
04.12(금),18:30,한화,5,9,삼성,시민,,-
04.12(금),18:30,SK,7,2,KIA,무등,,-
04.12(금),18:30,두산,9,3,롯데,사직,,-
04.13(토),14:00,현대,2,0,LG,잠실,,-
04.13(토),17:00,한화,15,5,삼성,시민,,-
04.13(토),17:00,SK,4,5,KIA,무등,,-
04.13(토),17:00,두산,5,6,롯데,사직,,-
04.13(토),17:40,현대,2,1,LG,잠실,,-
04.14(일),14:00,한화,7,2,삼성,시민,,-
04.14(일),14:00,SK,0,5,KIA,무등,,-
04.14(일),14:00,현대,1,0,LG,잠실,,-
04.14(일),14:00,두산,8,5,롯데,사직,,-
04.16(화),18:30,삼성,5,3,두산,잠실,,-
04.16(화),18:30,LG,2,8,SK,문학,,-
04.16(화),18:30,롯데,1,14,현대,수원,,-
04.16(화),18:30,KIA,5,1,한화,대전,,-
04.17(수),18:20,LG,5,2,SK,문학,,-
04.17(수),18:30,삼성,8,3,두산,잠실,,-
04.17(수),18:30,롯데,1,6,현대,수원,,-
04.17(수),18:30,KIA,7,1,한화,대전,,-
04.18(목),18:30,삼성,7,2,두산,잠실,,-
04.18(목),18:30,LG,9,5,SK,문학,,-
04.18(목),18:30,롯데,5,5,현대,수원,,-
04.18(목),18:30,KIA,2,5,한화,대전,,-
04.19(금),18:30,LG,1,3,두산,잠실,,-
04.19(금),18:30,삼성,4,6,SK,문학,,-
04.19(금),18:30,KIA,4,1,롯데,사직,,-
04.19(금),18:30,한화,3,3,현대,수원,,-
04.20(토),17:00,LG,6,4,두산,잠실,,-
04.20(토),17:00,삼성,6,3,SK,문학,,-
04.20(토),17:00,KIA,11,10,롯데,사직,,-
04.20(토),17:00,한화,8,3,현대,수원,,-
04.21(일),14:00,LG,3,6,두산,잠실,,-
04.21(일),14:00,삼성,3,4,SK,문학,,-
04.21(일),14:00,KIA,7,1,롯데,사직,,-
04.21(일),14:00,한화,3,7,현대,수원,,-
04.23(화),18:30,두산,3,6,KIA,무등,,-
04.23(화),18:30,롯데,3,2,LG,잠실,,-
04.23(화),18:30,SK,3,13,한화,청주,,-
04.24(수),15:00,현대,0,5,삼성,시민,,-
04.24(수),18:00,현대,2,1,삼성,시민,,-
04.24(수),18:30,두산,2,2,KIA,무등,,-
04.24(수),18:30,롯데,1,2,LG,잠실,,-
04.24(수),18:30,SK,15,7,한화,청주,,-
04.25(목),18:30,현대,3,4,삼성,시민,,-
04.25(목),18:30,두산,6,5,KIA,무등,,-
04.25(목),18:30,롯데,2,3,LG,잠실,,-
04.25(목),18:30,SK,7,4,한화,청주,,-
04.26(금),18:30,삼성,6,7,KIA,무등,,-
04.26(금),18:30,현대,6,2,두산,잠실,,-
04.26(금),18:30,롯데,2,0,SK,문학,,-
04.26(금),18:30,LG,8,5,한화,대전,,-
04.27(토),17:00,삼성,9,8,KIA,무등,,-
04.27(토),17:00,현대,0,3,두산,잠실,,-
04.27(토),17:00,LG,6,14,한화,대전,,-
04.28(일),14:00,삼성,9,0,KIA,무등,,-
04.28(일),14:00,현대,2,4,두산,잠실,,-
04.28(일),14:00,LG,10,6,한화,대전,,-
04.28(일),14:00,롯데,2,4,SK,문학,,-
04.28(일),16:40,롯데,1,2,SK,문학,,-
04.30(화),18:30,SK,2,4,LG,잠실,,-
