일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
04.02(토),14:00,한화,13,3,KIA,무등,,-
04.02(토),14:00,롯데,0,4,삼성,시민,,-
04.02(토),14:00,LG,5,14,두산,잠실,,-
04.02(토),14:00,SK,5,5,현대,수원,,-
04.03(일),14:00,한화,2,4,KIA,무등,,-
04.03(일),14:00,롯데,2,14,삼성,시민,,-
04.03(일),14:00,LG,7,8,두산,잠실,,-
04.03(일),14:00,SK,6,4,현대,수원,,-
04.05(화),14:00,삼성,7,5,LG,잠실,,-
04.05(화),14:00,KIA,6,4,SK,문학,,-
04.05(화),14:00,현대,2,4,롯데,사직,,-
04.05(화),14:00,두산,5,6,한화,대전,,-
04.06(수),18:30,현대,9,2,롯데,사직,,-
04.07(목),18:30,삼성,2,4,LG,잠실,,-
04.07(목),18:30,KIA,7,3,SK,문학,,-
04.07(목),18:30,현대,3,2,롯데,사직,,-
04.07(목),18:30,두산,10,3,한화,대전,,-
04.08(금),18:00,현대,2,1,삼성,시민,,-
04.08(금),18:30,KIA,0,1,두산,잠실,,-
04.08(금),18:30,한화,5,8,SK,문학,,-
04.08(금),18:30,LG,6,1,롯데,사직,,-
04.09(토),18:30,현대,1,12,삼성,시민,,-
04.09(토),18:30,LG,1,2,롯데,사직,,-
04.10(일),14:00,KIA,3,4,두산,잠실,,-
04.10(일),14:00,한화,4,5,SK,문학,,-
04.12(화),18:30,삼성,7,6,KIA,무등,,-
04.12(화),18:30,SK,10,5,LG,잠실,,-
04.12(화),18:30,두산,14,5,현대,수원,,-
04.12(화),18:30,롯데,2,5,한화,대전,,-
04.13(수),18:30,삼성,14,4,KIA,무등,,-
04.13(수),18:30,SK,7,8,LG,잠실,,-
04.13(수),18:30,두산,10,3,현대,수원,,-
04.13(수),18:30,롯데,15,5,한화,대전,,-
04.14(목),18:30,삼성,4,3,KIA,무등,,-
04.14(목),18:30,SK,4,2,LG,잠실,,-
04.14(목),18:30,두산,7,8,현대,수원,,-
04.14(목),18:30,롯데,3,2,한화,대전,,-
04.15(금),18:30,LG,2,0,KIA,무등,,-
04.15(금),18:30,SK,3,0,삼성,시민,,-
04.15(금),18:30,롯데,0,4,두산,잠실,,-
04.15(금),18:30,한화,0,4,현대,수원,,-
04.16(토),18:30,LG,5,3,KIA,무등,,-
04.16(토),18:30,SK,1,6,삼성,시민,,-
04.16(토),18:30,롯데,5,2,두산,잠실,,-
04.16(토),18:30,한화,10,9,현대,수원,,-
04.17(일),14:00,LG,6,5,KIA,무등,,-
04.17(일),14:00,SK,3,7,삼성,시민,,-
04.17(일),14:00,롯데,10,5,두산,잠실,,-
04.17(일),14:00,한화,9,2,현대,수원,,-
04.19(화),18:30,삼성,3,4,두산,잠실,,-
04.19(화),18:30,현대,3,7,SK,문학,,-
04.19(화),18:30,KIA,4,1,롯데,사직,,-
04.19(화),18:30,LG,2,4,한화,청주,,-
04.20(수),18:30,삼성,3,4,두산,잠실,,-
04.20(수),18:30,현대,6,3,SK,문학,,-
04.20(수),18:30,KIA,5,7,롯데,사직,,-
04.20(수),18:30,LG,1,3,한화,청주,,-
04.21(목),18:30,삼성,2,3,두산,잠실,,-
04.21(목),18:30,현대,6,2,SK,문학,,-
04.21(목),18:30,KIA,1,5,롯데,사직,,-
04.21(목),18:30,LG,3,5,한화,청주,,-
04.22(금),18:30,두산,1,9,KIA,군산,,-
04.22(금),18:30,현대,3,7,LG,잠실,,-
04.22(금),18:30,SK,10,4,롯데,사직,,-
04.22(금),18:30,삼성,9,5,한화,대전,,-
04.23(토),18:30,두산,2,3,KIA,군산,,-
04.23(토),18:30,현대,3,5,LG,잠실,,-
04.23(토),18:30,SK,3,4,롯데,사직,,-
04.23(토),18:30,삼성,2,3,한화,대전,,-
04.24(일),14:00,두산,6,7,KIA,군산,,-
04.24(일),14:00,현대,8,7,LG,잠실,,-
04.24(일),14:00,SK,4,8,롯데,사직,,-
04.24(일),14:00,삼성,5,1,한화,대전,,-
04.26(화),18:30,LG,9,5,삼성,시민,,-
04.26(화),18:30,SK,3,4,KIA,무등,,-
04.26(화),18:30,한화,4,3,두산,잠실,,-
04.26(화),18:30,롯데,7,6,현대,수원,,-
04.27(수),18:30,LG,1,6,삼성,시민,,-
04.27(수),18:30,SK,5,4,KIA,무등,,-
04.27(수),18:30,한화,0,4,두산,잠실,,-
04.27(수),18:30,롯데,7,2,현대,수원,,-
04.28(목),18:30,LG,4,9,삼성,시민,,-
04.28(목),18:30,SK,8,4,KIA,무등,,-
04.28(목),18:30,한화,1,3,두산,잠실,,-
04.28(목),18:30,롯데,5,4,현대,수원,,-
04.29(금),18:30,KIA,6,7,삼성,시민,,-
04.29(금),18:30,롯데,11,7,LG,잠실,,-
04.29(금),18:30,두산,0,0,SK,문학,,-
04.29(금),18:30,현대,8,0,한화,대전,,-
04.30(토),18:30,KIA,5,6,삼성,시민,,-
04.30(토),18:30,롯데,3,4,LG,잠실,,-
04.30(토),18:30,두산,7,5,SK,문학,,-
04.30(토),18:30,현대,7,0,한화,대전,,-
