일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
05.01(화),18:30,넥센,13,4,NC,마산,KN-T,-
05.01(화),18:30,KT,2,4,두산,잠실,MS-T,-
05.01(화),18:30,KIA,0,4,롯데,사직,SS-T,-
05.01(화),18:30,SK,12,3,삼성,대구,,-
05.01(화),18:30,LG,5,6,한화,대전,SPO-T,-
05.02(수),18:30,넥센,8,13,NC,마산,KN-T,-
05.02(수),18:30,KT,,,두산,잠실,MS-T,우천취소
05.02(수),18:30,KIA,12,6,롯데,사직,SS-T,-
05.02(수),18:30,SK,7,4,삼성,대구,,-
05.02(수),18:30,LG,3,4,한화,대전,SPO-T,-
05.03(목),18:30,넥센,13,9,NC,마산,KN-T,-
05.03(목),18:30,KT,3,2,두산,잠실,MS-T,-
05.03(목),18:30,KIA,4,5,롯데,사직,SS-T,-
05.03(목),18:30,SK,4,8,삼성,대구,,-
05.03(목),18:30,LG,3,7,한화,대전,SPO-T,-
05.04(금),18:30,두산,11,8,LG,잠실,MS-T,-
05.04(금),18:30,롯데,4,5,SK,문학,,-
05.04(금),18:30,한화,9,6,삼성,대구,SPO-T,-
05.04(금),18:30,넥센,11,1,KT,수원,KN-T,-
05.04(금),18:30,NC,6,5,KIA,광주,SS-T,-
05.05(토),14:00,두산,3,0,LG,잠실,M-T,-
05.05(토),14:00,롯데,8,1,SK,문학,SPO-T; SPO-2T,-
05.05(토),14:00,한화,3,8,삼성,대구,SS-T,-
05.05(토),14:00,넥센,10,1,KT,수원,KN-T; MS-T,-
05.05(토),14:00,NC,4,12,KIA,광주,S-T,-
05.06(일),14:00,두산,13,5,LG,잠실,MS-T,-
05.06(일),14:00,롯데,,,SK,문학,SPO-2T,그라운드사정
05.06(일),14:00,한화,,,삼성,대구,SPO-T,우천취소
05.06(일),14:00,넥센,,,KT,수원,KN-T,우천취소
05.06(일),14:00,NC,3,11,KIA,광주,SS-T,-
05.08(화),18:30,SK,0,9,NC,마산,MS-T,-
05.08(화),18:30,롯데,4,2,LG,잠실,SS-T,-
05.08(화),18:30,삼성,9,4,KT,수원,,-
05.08(화),18:30,두산,0,10,KIA,광주,KN-T,-
05.08(화),18:30,한화,10,9,넥센,고척,SPO-T,-
05.09(수),18:30,SK,6,5,NC,마산,MS-T,-
05.09(수),18:30,롯데,2,3,LG,잠실,SS-T,-
05.09(수),18:30,삼성,5,4,KT,수원,,-
05.09(수),18:30,두산,13,7,KIA,광주,KN-T,-
05.09(수),18:30,한화,4,1,넥센,고척,SPO-T,-
